"n","vare","B","n.supp","k","seed","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,5,10,6000011,0.485520617475548,0.118192183956951,0.173281764436898,0.197758209875764,0.031517591941055,0.0810694679242684,0.0797016586017177,0.0636713882626818,0.0317328381899174,0.0817979581973579,0.0804071756939737,0.0638537334381605
800,0.05,80,5,14,6000011,0.510254738213159,0.175468109987971,0.279640874227128,0.213239703612372,0.0355518383175132,0.0968027687028687,0.124170589115554,0.0686658906127412,0.0361302283711363,0.0979056990087161,0.127895722778231,0.0689718104962785
800,0.05,80,5,18,6000011,0.485651081303305,0.117355208471214,0.174546439887319,0.198690828212272,0.0320242018814086,0.0811711328665924,0.0822752602556888,0.0638734953300859,0.0322527471526617,0.0818943457605768,0.0830375176024339,0.0640565650711884
800,0.05,80,5,2,6000012,0.428988968251755,0.173561777009935,-0.00528077768739906,0.155439910737879,0.0378838048062639,0.0909205716619658,0.0864279451501953,0.0722745869060995,0.0381862207284258,0.0921304361358536,0.0874219466961507,0.0726405118232159
800,0.05,80,5,6,6000012,0.437606556267466,0.251638612888411,0.0598327978378226,0.0607796389109957,0.034320404524923,0.106753615984062,0.0907658837838534,0.0791211153784532,0.0345052727908687,0.108743965809786,0.0920849445590438,0.079685460736899
800,0.05,80,5,10,6000012,0.440425429181323,0.218029497306548,0.0549653522221617,0.0886295803553473,0.0338076195349154,0.0888344873018118,0.0905001185968647,0.0758125869097417,0.0340051801512772,0.090021063505653,0.0918732997283942,0.0762467119683125
800,0.05,80,5,14,6000012,0.43631755248066,0.220484453323741,0.0406071531849757,0.0999255291693754,0.0334306510943264,0.0922087374388033,0.0804864905151484,0.0740519416382068,0.0336168265197344,0.0936535358710904,0.081401413432303,0.0744486422484294
800,0.05,80,5,18,6000012,0.43794246515254,0.208562163597046,0.0410914917794685,0.106241708960673,0.033060051313255,0.0875662587495555,0.0796978524235687,0.0732831859055927,0.033241239298242,0.0888115442961892,0.0806115082448539,0.0736568845978908
800,0.05,80,5,2,6000013,-4.69880785277457,4.11716458619839,4.26501557393839,11.8775089802512,89.6435144173955,67.7657149445735,72.942010489851,192.604339242167,122.869418507522,99.388168113936,108.202480864466,260.732876227244
800,0.05,80,5,6,6000013,0.465688541315068,0.0884742338767008,0.163993908322479,0.352719023878347,0.0738378333227284,0.145531203795127,0.234528985973776,0.101314373697165,0.0913952809288338,0.163966884491184,0.286886588333112,0.102870603151932
800,0.05,80,5,10,6000013,0.462228340220422,0.147592094244014,0.255323137071757,0.294910824272707,0.0627681535447879,0.184765686737695,0.16072255895133,0.101172967717394,0.0750675847109097,0.21223086654384,0.179866429785821,0.105058575075553
800,0.05,80,5,14,6000013,0.464390031260375,0.138138455525501,0.236245216004865,0.283482239856696,0.0575115442211055,0.167356923248949,0.148328725116482,0.0954081829871331,0.0674251576368716,0.190831767734064,0.164148894689578,0.09866784381577
800,0.05,80,5,18,6000013,0.469905655173142,0.0388766682765483,0.194295667960567,0.292516150901575,0.0539577539548031,0.183904498073317,0.177131980357972,0.107020419172761,0.07035524731187,0.257509583982456,0.208277142631723,0.111513046890376
800,0.05,80,5,2,6000014,0.450590110316029,0.0876656070839838,0.237522812898479,0.159429148786655,0.045744484823417,0.0786416369237768,0.141951215292488,0.070909274374061,0.0470217524906979,0.0802013146501611,0.14641961880778,0.0710072697289443
800,0.05,80,5,6,6000014,0.458325882446445,0.0553020547965291,0.242566439468141,0.187260101473804,0.0495131926270451,0.0960431928866465,0.139908687280013,0.069361223494842,0.0508221680715969,0.0983231745470391,0.14377297553503,0.0694738121072326
800,0.05,80,5,10,6000014,0.430444740603955,0.0798004491878781,0.175872265994968,0.179747633736181,0.0440641044652888,0.116389024421519,0.10920439246938,0.0729171408646409,0.0452227542863308,0.121666627317558,0.112900586087777,0.0729630128889313
800,0.05,80,5,14,6000014,0.455828888281817,0.0518331513794652,0.219414152396221,0.189314085701935,0.0423963506003505,0.0945633786123475,0.104778476858528,0.0675814890524799,0.0432434870524516,0.0968712546733901,0.10689084330747,0.0677012176855643
800,0.05,80,5,18,6000014,0.445734099292967,0.0594324264794173,0.214154104214439,0.190883900679797,0.0509704148915789,0.115385728969093,0.130190899583857,0.0712660250677511,0.0526303221086406,0.120254978938036,0.134177560508959,0.0712595421116373
800,0.05,80,5,2,6000015,0.477133536873462,0.185140170068029,0.144476738311733,0.299022646562063,0.0266048594530814,0.0592946716780052,0.0607263667776182,0.0689469616856048,0.0272313220368326,0.0598538734953424,0.0631634090370375,0.0699500484636288
800,0.05,80,5,6,6000015,0.470900230868647,0.215666880505334,0.14006917263536,0.315467591763517,0.0294317100473685,0.073200611474466,0.0685608263629252,0.0716185319735276,0.0305277912561917,0.0743349597434814,0.0723469557196932,0.0728580208680109
800,0.05,80,5,10,6000015,0.459014165829391,0.285580321846847,0.145043427326965,0.366710970835647,0.0386878690950364,0.107147256904856,0.0966814931816519,0.083294147360439,0.0427263373584511,0.111143727746547,0.107962230907124,0.0851413548010859
800,0.05,80,5,14,6000015,0.46982876632722,0.230236064004378,0.143906215133105,0.335339597775685,0.0330925003184744,0.0850957779940044,0.0811933317709868,0.0750507755605084,0.035013288849356,0.08734500319105,0.0869543923752039,0.0764286477732106
800,0.05,80,5,18,6000015,0.459605607318407,0.332637395514637,0.193926159438782,0.382506397882203,0.0359937261959944,0.103976788144219,0.0916167772645679,0.091994696567253,0.041384690226082,0.103553638375318,0.110619566820775,0.0955960518003778
800,0.05,80,5,2,6000016,0.400558466190734,0.302535971857957,0.103230376760544,0.137744055785752,0.030188641576056,0.0878668097690391,0.136697521845255,0.0735153119915718,0.0305697716724617,0.0921986431282236,0.142690558527127,0.0738315276639226
800,0.05,80,5,6,6000016,0.396321602921889,0.296714954377014,0.0230145457545596,0.0634902941071576,0.0338443660454488,0.0880977485331203,0.0906866522842851,0.0688663863703359,0.0342764996950359,0.0897270956157077,0.0921667869555127,0.0690804993043591
800,0.05,80,5,10,6000016,0.394663233618502,0.285397228124483,0.034855494134715,0.0869219554571531,0.031602594084195,0.0818294690535212,0.0840934743664634,0.0679679844294814,0.0319866818041033,0.0834014803754873,0.0853873995045482,0.0681878601693272
800,0.05,80,5,14,6000016,0.36930658430088,0.416825544787655,0.0600677950943088,0.127881499669782,0.0331541009812247,0.136014998770389,0.159859972274008,0.0769898232314955,0.0336892491170631,0.141648336213499,0.166523034168144,0.0773466376938374
800,0.05,80,5,18,6000016,0.391374362635245,0.321851065890799,0.057784783834219,0.113025350263572,0.0318636981582909,0.0877381971777029,0.119932178358666,0.0729989209059798,0.032339291043084,0.0906323426524322,0.123832355836853,0.073287037232915
800,0.05,80,5,2,6000017,0.400674262250254,0.146913342676518,0.0154810466086364,0.189302311135285,0.0327623438640617,0.0567765246523004,0.0902704296601317,0.0669493682640221,0.0329366356878866,0.0570297539903347,0.0909606650732316,0.0672928628194726
800,0.05,80,5,6,6000017,0.365547099741061,0.318175572218097,0.000566597558059512,0.167901380152699,0.0423030724055712,0.131937273018215,0.103206608103556,0.0768548347004072,0.0426639848375128,0.133054001659011,0.104297100386822,0.0775075506308777
800,0.05,80,5,10,6000017,0.387413288496591,0.232197152635243,0.0360130010716118,0.18788924296727,0.0381280787056924,0.102582416095299,0.105398333039526,0.0779593194119361,0.0384311037848431,0.103167427474885,0.1069180393442,0.0788182368330608
800,0.05,80,5,14,6000017,0.390745471141572,0.213926616760195,0.0354520967317036,0.188915712366346,0.0356322259928967,0.0941665692057046,0.0957702111672026,0.0756982403018793,0.0358738633874702,0.0946421461124799,0.0970479670082724,0.0764663932370473
800,0.05,80,5,18,6000017,0.392945854739346,0.21366899335513,0.049880704653613,0.197281455455485,0.0376605292296898,0.0986603904838936,0.109447237697717,0.0802190418741508,0.0379609169759518,0.0991042960204986,0.111277906131665,0.0812708932194848
800,0.05,80,5,2,6000018,0.400582699327351,0.205809999925121,0.0296701250514043,0.226009370109469,0.0291043688057376,0.0604320100238806,0.074392938936417,0.068916600624523,0.0291936541021899,0.0606242968864121,0.0749153064562207,0.0700392454162525
800,0.05,80,5,6,6000018,0.387386995627156,0.303912546303901,0.0309037216252991,0.207181860807537,0.0334034598587828,0.0876762654090923,0.0859344523575516,0.0759571591909698,0.0335186501036219,0.0880798970918837,0.0865405313749973,0.0778582907077986
800,0.05,80,5,10,6000018,0.386737206847759,0.275687032068653,0.0124310841215557,0.225721801110924,0.0363299735011134,0.0819630028288144,0.109891829219829,0.0742075575706768,0.0366350680677887,0.0822802695584426,0.111475642835729,0.0757988518748478
800,0.05,80,5,14,6000018,0.385440146415259,0.271046466170369,-0.0019774066356938,0.216072938002206,0.0345932832531891,0.0803930550691755,0.0949005689397546,0.0735811832969578,0.0348070709409129,0.0807234758869837,0.0959813326470031,0.075137969410503
800,0.05,80,5,18,6000018,0.403300745129089,0.279785953080387,0.10155470568194,0.232735260133404,0.0325918635665392,0.0779606161485375,0.099068172320328,0.0736751880630128,0.0327235843592204,0.0782669876102021,0.0998423817882711,0.0752749845877155
800,0.05,80,5,2,6000019,0.543684599294835,0.695518897272753,-0.0637381809325159,-0.10813471667577,2.37299533921837,0.680746275874955,4.32118363326609,15.1912675552669,2.34513632976245,0.982348063418117,4.30857764377418,15.0556535200257
800,0.05,80,5,6,6000019,0.350365235410196,0.562932915415989,0.31691484134532,0.259015301080344,0.047837690695808,0.223861530764065,0.200103026673277,0.127411898646954,0.0468746735393353,0.225113874097833,0.201321051942859,0.138263113868591
800,0.05,80,5,10,6000019,0.426285526389189,0.243603781452274,0.238416525510849,0.234374325204703,0.0566601687402501,0.127246469474328,0.152197345416679,0.0895979730250091,0.0571951463064246,0.12904209011375,0.153520715636412,0.0920233969138693
800,0.05,80,5,14,6000019,0.403501967499721,0.298829228312972,0.153703426520372,0.216672659012194,0.0524689178287093,0.141156204977647,0.107514460083428,0.0839932633493987,0.0532244782818923,0.14380333753449,0.108689726160823,0.0858075704013158
800,0.05,80,5,18,6000019,0.39510945693246,0.323044869049106,0.179479226633753,0.237019925017961,0.0432540350696146,0.125892276838188,0.106520033017796,0.0964635402437565,0.0433689673353361,0.127590923151394,0.107205468110252,0.100573191780003
800,0.05,80,5,2,6000020,0.518906112939235,0.0004056122798182,0.210850619015636,0.236235168794067,0.0308529870495571,0.0698695645834859,0.067049570239264,0.0659354485529677,0.0309846218421008,0.0702276129699355,0.0673741784253823,0.0661488583864565
800,0.05,80,5,6,6000020,0.524280253146502,-0.00595030455849918,0.22832799246988,0.243937087924662,0.0330143840288343,0.0742354461534788,0.080719597070646,0.0678310109858497,0.0331931901991136,0.0746443503613285,0.0812328615377544,0.0680738074094791
800,0.05,80,5,10,6000020,0.521934434355802,-0.00387965331662127,0.227541262937588,0.241322472029378,0.0358363293918493,0.0955783012986879,0.0696592865038133,0.0675808999689499,0.036038733555858,0.0962115590597773,0.0700106054950679,0.0677977811172021
800,0.05,80,5,14,6000020,0.527965329397435,-0.0157419935605945,0.230308243511946,0.248620351825308,0.0351649155805018,0.0945472768191862,0.0787661722757564,0.0688564399256693,0.0353906937621329,0.0952839717969072,0.0792827799056999,0.069100543324878
800,0.05,80,5,18,6000020,0.536879235038609,-0.0405521514221576,0.246939156693695,0.252303021254694,0.0387490127723533,0.10235838827432,0.0970408136180815,0.0709400370548029,0.0390662497318339,0.103255261932526,0.0978643905105301,0.0712258269284903
800,0.05,80,5,2,6000021,0.205150707357442,1.88416881591211,0.96235099973221,0.186811622030585,5.81965687466012,25.4137029143552,3.8804295516505,2.59185890504175,5.88629637651352,26.0130733011406,4.25969397182824,2.6800152180205
800,0.05,80,5,6,6000021,0.468370656703931,0.374412741442116,0.352962326093723,0.0380517306282545,0.0467323886123923,0.134762942005702,0.183340257329064,0.0824120875768546,0.0472333490513839,0.135954613502159,0.185865330044696,0.0829464000569492
800,0.05,80,5,10,6000021,0.433138750098921,0.37454838625461,0.230433430498674,0.0436635606991635,0.0385365655360356,0.0971844830695901,0.0989359512424611,0.071049775745187,0.0388030826984189,0.0979335460729514,0.0999812928293628,0.0713307778196999
800,0.05,80,5,14,6000021,0.438557491730378,0.33935402856481,0.223882438679522,0.04502151651033,0.0331883307656636,0.0861197277528249,0.0830846750214173,0.0685041464032751,0.0333565605490051,0.0866957118927984,0.0838079278829586,0.0687496483108005
800,0.05,80,5,18,6000021,0.437607578584214,0.326450861714009,0.208874066986653,0.0587238419598263,0.0347085773450981,0.0841252845638084,0.0850295064613082,0.0667150799727061,0.0348922580626286,0.0846653160369651,0.0858028840427034,0.0669325275921022
800,0.05,80,5,2,6000022,0.385214844299086,0.665226534512819,0.0811156558536398,0.0301462596900596,0.036594080024395,0.224093241896,0.121366923084838,0.0875614625266941,0.0375830393645085,0.179904968342756,0.147581983005863,0.0830088700881013
800,0.05,80,5,6,6000022,0.405657175130893,0.376441469687378,0.0257660700978182,0.0722468635350526,0.0380514960157958,0.0904913349880961,0.102809420814616,0.0727308273218708,0.0405089888463602,0.0962505594106656,0.109880743553425,0.0724328246987326
800,0.05,80,5,10,6000022,0.39790349554688,0.493476956366569,0.0520542833443453,0.0625259919048407,0.0361813731593876,0.108171722183681,0.101955949433749,0.0759500019918872,0.0398072734568564,0.11447145346877,0.111459455831983,0.0747891779318836
800,0.05,80,5,14,6000022,0.392552827761208,0.45052123512025,0.0146805706795836,0.0685218656782582,0.0379822434167921,0.104477022964204,0.103093900672756,0.0742172240109371,0.0411704334763667,0.111813359702949,0.111420268878061,0.0734842468730802
800,0.05,80,5,18,6000022,0.394834448168397,0.497179872212639,0.0385119346550562,0.0650990094029986,0.0351476020886503,0.10981477822743,0.0999286051018934,0.076248785503816,0.0384456080894297,0.112612838692866,0.112192893835775,0.0751542627137428
800,0.05,80,5,2,6000023,0.447965652080909,0.1467247629832,-0.00573724230943873,0.0670394280178535,0.0271637202496062,0.0681298601318215,0.0627035629492868,0.0665639129764357,0.0273095754958285,0.0686372937856908,0.0636513667212894,0.0668065008699837
800,0.05,80,5,6,6000023,0.450335226986033,0.151125312120836,-0.0055769990624657,0.0633974130318495,0.029031102969462,0.0665978674539384,0.0769792610451412,0.0668800109283799,0.0292377707559822,0.0671129694894427,0.0782106184621163,0.0671140223034853
800,0.05,80,5,10,6000023,0.43631510733987,0.184686776096728,-0.0357554368069684,0.0682293368092325,0.0302406596285617,0.0858803041468221,0.0903771217308128,0.0698653701772307,0.0305494962771415,0.0865500427740724,0.093241079731212,0.0701608693319017
800,0.05,80,5,14,6000023,0.436458277217025,0.196173929980245,-0.0295980264162328,0.0624727043398284,0.0314590797439533,0.0869933152557536,0.0902421976733275,0.0700703539522307,0.0317677256562541,0.0879159475755445,0.0921941444171531,0.0703738978437668
800,0.05,80,5,18,6000023,0.435340212247626,0.212386876562868,-0.0515858256515151,0.0602920845893887,0.0342059367272287,0.0912641528082837,0.121891421368819,0.071443539156351,0.0346540958828473,0.0922803529431217,0.124764963481742,0.0717257738911894
800,0.05,80,5,2,6000024,0.416446304955796,0.327516998752844,0.068773051845043,0.103239353243599,0.0293715865730343,0.0696863544263384,0.05816204044669,0.0621559267553697,0.0295707237194871,0.0703174183042339,0.0586823236426362,0.0623677094383643
800,0.05,80,5,6,6000024,0.399866074792066,0.451605214029098,0.179160834208847,0.125352167311049,0.0372631310301976,0.107888029032517,0.0968137721456587,0.0709787453369181,0.0381658456684121,0.110629318867075,0.0994489966979958,0.0714908627137968
800,0.05,80,5,10,6000024,0.445551875704052,0.342262291895669,0.245537312701293,0.126966225524353,0.0392090095347143,0.095277703088716,0.121449401647227,0.0733963347265609,0.0402247915715875,0.0979301522134917,0.125074889551972,0.0740039262263662
