"n","vare","B","n.supp","k","seed","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,5,2,3000001,0.381181995984665,0.185217828396516,-0.401592919578022,0.323738571149768,0.0885766268738658,0.122345429857425,0.356798614113796,0.103730370608717,0.121707958859586,0.138785366206376,0.529466963035363,0.126076983744012
800,0.05,80,5,6,3000001,0.40088488050661,-0.488475919057602,-1.05337557053073,0.651399639618796,0.370299407357846,1.72288973345225,1.41958944133663,0.288140777468853,0.54762892844971,2.42704970374317,1.95280213548323,0.476846240018932
800,0.05,80,5,10,3000001,0.431706756464038,0.022530279578982,-0.161543545126624,0.351709639007624,0.0634424749349829,0.151707167492676,0.170498952619215,0.0887153887857275,0.0698249214686651,0.15727011722817,0.203705659131667,0.0928806164319392
800,0.05,80,5,14,3000001,0.443439756646346,-0.0117510468934429,-0.206461921851825,0.333721441357936,0.0623669393612946,0.12996612249467,0.198587938757006,0.0903465650970523,0.0704630527852981,0.132979452002806,0.251345438906183,0.0959058434842312
800,0.05,80,5,18,3000001,0.340176663964481,0.34801118444151,-0.330247681749463,0.353111855689462,0.137660699955064,0.252063378396369,0.342130226940252,0.116516435281177,0.158088408178142,0.258030092023769,0.436368848082267,0.131757258391273
800,0.05,80,5,2,3000002,0.588926368519628,0.196721054925839,0.44005540714547,-0.0492368165881195,0.0426640054654946,0.189533433159429,0.148362371440004,0.106270114689036,0.0439017149012919,0.201709796499287,0.151178235112831,0.107204989274218
800,0.05,80,5,6,3000002,0.624065658306036,0.119449528276247,0.525529336308699,-0.0609839270020751,0.052708851165436,0.205146233317717,0.219681769379002,0.107645738835551,0.054169936870982,0.225741163029998,0.219061268057723,0.107999972895659
800,0.05,80,5,10,3000002,0.591181110245621,0.070969205497927,0.383095390553149,-0.00580091851558284,0.0438647179855285,0.121201689077154,0.100578921248141,0.0896126796758662,0.0448280321672667,0.12289012746151,0.101939521587847,0.0906132718371042
800,0.05,80,5,14,3000002,0.571421101740062,0.0675221858574955,0.321382918230769,0.00478976511824529,0.0389077785256098,0.0964522935345579,0.0830843252510232,0.082270751181122,0.0395944767585421,0.0979359175541196,0.0839007460131185,0.0828786612965688
800,0.05,80,5,18,3000002,0.577509293531757,0.0663256327872659,0.339641451885029,0.00404324478733752,0.0404868661755558,0.102121390671362,0.0878479617231198,0.0836243762572028,0.04122369417992,0.1033916492308,0.0888437964792238,0.0843045541336952
800,0.05,80,5,2,3000003,0.489622937990086,0.068209689133012,0.318430370269123,0.272158031184108,0.0308746543349309,0.0891390756629515,0.11508168292357,0.0839250412595145,0.0309207273351692,0.0942785023310136,0.114485719594266,0.0893971379020942
800,0.05,80,5,6,3000003,0.494775836342798,0.0456576310145547,0.278769006347153,0.220161572031117,0.0365328792264798,0.076087582487281,0.115661898405598,0.0813587682007679,0.0369432090811519,0.0776042019018085,0.117445290525467,0.0831683111453128
