"n","vare","B","n.supp","k","seed","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,5,6,7000006,0.417517105095051,0.182319278715075,0.0712185186284519,0.119900261718007,0.0450904787907041,0.112446345162791,0.117640943675629,0.0775506202185647,0.0460818364451722,0.113854588022603,0.121560655997979,0.0776160440992079
800,0.05,80,5,10,7000006,0.430954588293803,0.216842781045945,0.184858299347266,0.085522925891985,0.0518134295715168,0.0874088109159255,0.153630844869987,0.0743783467438726,0.0531690205531419,0.0882822102453031,0.157145040138972,0.0742795468589934
800,0.05,80,5,14,7000006,0.429388591860209,0.185365100083006,0.123353124944318,0.0943812071549977,0.0416724103326815,0.0794727150731802,0.109303656442656,0.0708442528987066,0.0424185615919049,0.0800830685782107,0.111621482721371,0.0709106833771098
800,0.05,80,5,18,7000006,0.423688735449685,0.182519555184667,0.0921418849366745,0.103332021270681,0.0413196369021324,0.0876912651940309,0.105403535521625,0.0721190583109132,0.0421018599354368,0.0884685056787047,0.108175516201335,0.0721882273737878
800,0.05,80,5,2,7000007,1.55515356502446,0.0442914038301401,-0.306335236588421,0.00363260101220111,2.6819575878766,6.21721310925762,2.36127083181182,2.54206083715585,2.65719832030638,6.3667188132048,2.58017573569161,2.95028955396791
800,0.05,80,5,6,7000007,0.490889573203443,0.305339271328678,0.458493143764484,0.052122842452595,0.0484394668646761,0.149205816835387,0.166682094767079,0.0908069591709863,0.0493577957921314,0.154165713160102,0.169208202551132,0.0914312390785383
800,0.05,80,5,10,7000007,0.462719981629196,0.380089144484694,0.439255903486717,0.0430759544473382,0.0463613488989524,0.209955990354349,0.159623233653796,0.110512418007144,0.0480610639757098,0.228197133433263,0.164436241217147,0.11120504792876
800,0.05,80,5,14,7000007,0.551222780024432,-0.0348782228155763,0.323988453431877,0.0702541626861476,0.0573271685971605,0.161101683880592,0.139303491067985,0.0799511534636864,0.0590214072937208,0.168317161951479,0.14247171672583,0.0803077028528393
800,0.05,80,5,18,7000007,0.494740151083425,0.285751235723425,0.451695289415098,0.0439863303262914,0.0479523889137892,0.166219006661556,0.164812209469968,0.0982052815510668,0.0491680557813677,0.175517835086419,0.167749144169497,0.0988449060355039
800,0.05,80,5,2,7000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,0.05,80,5,6,7000008,0.462061329192599,0.305530575635127,0.16399748980725,0.0780974661953487,0.0502284205766423,0.138691929972524,0.131448259136255,0.0726031513784837,0.0525000743989961,0.140402219481536,0.146674898195838,0.072845922038216
800,0.05,80,5,10,7000008,0.423906217430306,0.452938193551917,0.120688761361665,0.0531392603732808,0.0587434032465335,0.154551089923917,0.137420111894092,0.0646954699948435,0.0616853637348658,0.159817694079134,0.147693130913634,0.0650471799291296
