"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.6,1000001,0,0,"gfmla","naive",0.516971750433657,0.0301596197180477,0.0303393721706382
400,30,0.6,1000001,0,0,"gfmla","oracle",0.757451138622644,0.0275451443021054,0.0276871407595412
400,30,0.6,1000001,0,0,"gfmla","mccs",0.770209801163311,0.0525191521797163,0.0530195468730196
400,30,0.6,1000001,0,0,"ipw","naive",0.487512611848781,0.040309691001456,0.041939366353558
400,30,0.6,1000001,0,0,"ipw","oracle",0.790463427003089,0.0443875032059978,0.0469168909671065
400,30,0.6,1000001,0,0,"ipw","mccs",0.798876373250576,0.0950043647414563,0.097268273704736
400,30,0.6,1000001,0,0,"dr","naive",0.546512721601307,0.033407445653212,0.0345425051799349
400,30,0.6,1000001,0,0,"dr","oracle",0.764308726061684,0.0298543986299865,0.0304965129473489
400,30,0.6,1000001,0,0,"dr","mccs",0.759017590706357,0.06945261609067,0.090836633485835
400,30,0.6,1000001,1,0,"gfmla","naive",0.516971750433657,0.0301596197180477,0.0303393721706382
400,30,0.6,1000001,1,0,"gfmla","oracle",0.757451138622644,0.0275451443021054,0.0276871407595412
400,30,0.6,1000001,1,0,"gfmla","mccs",0.770209801163311,0.0525191521797163,0.0530195468730196
400,30,0.6,1000001,1,0,"ipw","naive",0.474103219897096,0.0338944499086815,0.0342656283544279
400,30,0.6,1000001,1,0,"ipw","oracle",0.719344920634774,0.0295763340497202,0.0300296752003066
400,30,0.6,1000001,1,0,"ipw","mccs",0.649631338111771,0.0543675970594285,0.0551272292695067
400,30,0.6,1000001,1,0,"dr","naive",0.533238629790024,0.0347660601575601,0.0352763016010914
400,30,0.6,1000001,1,0,"dr","oracle",0.765222485640739,0.0283363183229048,0.0284288582537985
400,30,0.6,1000001,1,0,"dr","mccs",0.783263588889845,0.0588438405986336,0.060065352235323
400,30,0.6,1000001,0,1,"gfmla","naive",0.49619436574965,0.0312278474631272,0.031439009901325
400,30,0.6,1000001,0,1,"gfmla","oracle",0.727790033536444,0.033279582205198,0.0337212731380262
400,30,0.6,1000001,0,1,"gfmla","mccs",0.689384891087917,0.0461253345660183,0.0464996231866863
400,30,0.6,1000001,0,1,"ipw","naive",0.487512611851184,0.0403096910014876,0.0419393663535912
400,30,0.6,1000001,0,1,"ipw","oracle",0.790463427003089,0.044387503206008,0.0469168909671079
400,30,0.6,1000001,0,1,"ipw","mccs",0.798876374845624,0.0950043648252712,0.09726827377804
400,30,0.6,1000001,0,1,"dr","naive",0.541054329206941,0.0414409325085327,0.0422935452645006
400,30,0.6,1000001,0,1,"dr","oracle",0.817135535039772,0.0481913152778393,0.0514005008602807
400,30,0.6,1000001,0,1,"dr","mccs",0.804462450448302,0.083004222399009,0.0860494221948363
400,30,0.6,1000001,1,1,"gfmla","naive",0.49619436574965,0.0312278474631272,0.031439009901325
400,30,0.6,1000001,1,1,"gfmla","oracle",0.727790033536444,0.033279582205198,0.0337212731380262
400,30,0.6,1000001,1,1,"gfmla","mccs",0.689384891087917,0.0461253345660183,0.0464996231866863
400,30,0.6,1000001,1,1,"ipw","naive",0.47410322046048,0.0338944499170195,0.0342656283628044
400,30,0.6,1000001,1,1,"ipw","oracle",0.719344920634774,0.0295763340497198,0.0300296752003061
400,30,0.6,1000001,1,1,"ipw","mccs",0.649631338324792,0.0543675970723188,0.0551272292828876
400,30,0.6,1000001,1,1,"dr","naive",0.502920270650934,0.0302164920903125,0.0304953271723054
400,30,0.6,1000001,1,1,"dr","oracle",0.727934636419756,0.028978476705533,0.0292674207922573
400,30,0.6,1000001,1,1,"dr","mccs",0.693476319081252,0.0492987944634675,0.0499624381798298
2000,30,0.6,1000001,0,0,"gfmla","naive",0.494905990324952,0.0126153406222032,0.0126279933288811
2000,30,0.6,1000001,0,0,"gfmla","oracle",0.761091701468665,0.0131644507605741,0.0131841436394009
2000,30,0.6,1000001,0,0,"gfmla","mccs",0.756416425814433,0.0239088698240209,0.0239404254341244
2000,30,0.6,1000001,0,0,"ipw","naive",0.493471286596641,0.0178117404011537,0.0178860835500702
2000,30,0.6,1000001,0,0,"ipw","oracle",0.696626569252354,0.0321448644899408,0.0324464373388837
2000,30,0.6,1000001,0,0,"ipw","mccs",0.786946266962074,0.0332373112247844,0.0334600042564827
2000,30,0.6,1000001,0,0,"dr","naive",0.497455541805684,0.0137695458147116,0.013798205145168
2000,30,0.6,1000001,0,0,"dr","oracle",0.752227430079605,0.0162397677272481,0.0163122113109303
2000,30,0.6,1000001,0,0,"dr","mccs",0.805977490986268,0.039262178014571,0.039286664828054
2000,30,0.6,1000001,1,0,"gfmla","naive",0.494905990324952,0.0126153406222032,0.0126279933288811
2000,30,0.6,1000001,1,0,"gfmla","oracle",0.761091701468665,0.0131644507605741,0.0131841436394009
2000,30,0.6,1000001,1,0,"gfmla","mccs",0.756416425814433,0.0239088698240209,0.0239404254341244
2000,30,0.6,1000001,1,0,"ipw","naive",0.476262519507166,0.0150920075607466,0.0151540272882221
2000,30,0.6,1000001,1,0,"ipw","oracle",0.688446471949164,0.0191093410529737,0.0192534045402449
2000,30,0.6,1000001,1,0,"ipw","mccs",0.695836402716158,0.0263323299534201,0.0265440811515827
2000,30,0.6,1000001,1,0,"dr","naive",0.494516670065634,0.0131099302847577,0.0130933026012703
2000,30,0.6,1000001,1,0,"dr","oracle",0.759007504813269,0.0138600358981136,0.0138944181197746
2000,30,0.6,1000001,1,0,"dr","mccs",0.763085449993307,0.0276872961789922,0.0271470244784382
2000,30,0.6,1000001,0,1,"gfmla","naive",0.472644557519218,0.013937387358495,0.0139588705400667
2000,30,0.6,1000001,0,1,"gfmla","oracle",0.684913197244991,0.0159316275968782,0.0159881618384189
2000,30,0.6,1000001,0,1,"gfmla","mccs",0.678712031101204,0.022880753568495,0.0229278817890949
2000,30,0.6,1000001,0,1,"ipw","naive",0.493471286596641,0.0178117404011537,0.0178860835500702
2000,30,0.6,1000001,0,1,"ipw","oracle",0.696626569252354,0.0321448644899408,0.0324464373388837
2000,30,0.6,1000001,0,1,"ipw","mccs",0.786946266962074,0.0332373112247844,0.0334600042564827
2000,30,0.6,1000001,0,1,"dr","naive",0.492183269549706,0.0161415851095216,0.0161715079351841
2000,30,0.6,1000001,0,1,"dr","oracle",0.706694245827306,0.0268227992695139,0.0271309556503818
2000,30,0.6,1000001,0,1,"dr","mccs",0.779257123276981,0.0374959165734412,0.0366466571294506
2000,30,0.6,1000001,1,1,"gfmla","naive",0.472644557519218,0.013937387358495,0.0139588705400667
2000,30,0.6,1000001,1,1,"gfmla","oracle",0.684913197244991,0.0159316275968782,0.0159881618384189
2000,30,0.6,1000001,1,1,"gfmla","mccs",0.678712031101204,0.022880753568495,0.0229278817890949
2000,30,0.6,1000001,1,1,"ipw","naive",0.476262519507166,0.0150920075607466,0.0151540272882221
2000,30,0.6,1000001,1,1,"ipw","oracle",0.688446471949164,0.0191093410529737,0.0192534045402449
2000,30,0.6,1000001,1,1,"ipw","mccs",0.695836402716158,0.0263323299534201,0.0265440811515827
2000,30,0.6,1000001,1,1,"dr","naive",0.471281729284706,0.0138884638343284,0.0138835982830256
2000,30,0.6,1000001,1,1,"dr","oracle",0.685047050005738,0.0150413444510803,0.0150521026750738
2000,30,0.6,1000001,1,1,"dr","mccs",0.681639957221384,0.0279513161610801,0.0269081537565246
400,30,0.6,1000002,0,0,"gfmla","naive",0.518583239268482,0.0298770550505194,0.0302248942281012
400,30,0.6,1000002,0,0,"gfmla","oracle",0.7764321343194,0.0305725916032335,0.030718974773883
400,30,0.6,1000002,0,0,"gfmla","mccs",0.857377387111343,0.0623370181070581,0.063759381204181
400,30,0.6,1000002,0,0,"ipw","naive",0.501535264661596,0.0532791199883519,0.0560163951140375
400,30,0.6,1000002,0,0,"ipw","oracle",0.751480281540461,0.04885692573166,0.0504445664219724
400,30,0.6,1000002,0,0,"ipw","mccs",1.4179660342287,1.62519813825196,1.63648899793193
400,30,0.6,1000002,0,0,"dr","naive",0.531084977875463,0.0283549492604117,0.0296127743089901
400,30,0.6,1000002,0,0,"dr","oracle",0.774280938870455,0.0314948313564779,0.0322344335235164
400,30,0.6,1000002,0,0,"dr","mccs",4.25414114071518,106.333006049535,132.485448274964
400,30,0.6,1000002,1,0,"gfmla","naive",0.518583239268482,0.0298770550505194,0.0302248942281012
400,30,0.6,1000002,1,0,"gfmla","oracle",0.7764321343194,0.0305725916032335,0.030718974773883
400,30,0.6,1000002,1,0,"gfmla","mccs",0.857377387111343,0.0623370181070581,0.063759381204181
400,30,0.6,1000002,1,0,"ipw","naive",0.535579513429714,0.0337957235340972,0.0342946890101344
400,30,0.6,1000002,1,0,"ipw","oracle",0.729082866333741,0.0366486789754108,0.0373503481550068
400,30,0.6,1000002,1,0,"ipw","mccs",0.805020012121626,0.0645343499206735,0.0657157467871391
400,30,0.6,1000002,1,0,"dr","naive",0.525034105885714,0.0307064333428616,0.0307353607217626
400,30,0.6,1000002,1,0,"dr","oracle",0.781094000240485,0.0320512921305736,0.0321351266950796
400,30,0.6,1000002,1,0,"dr","mccs",0.895271754465939,0.0780679586063931,0.0794630596555839
400,30,0.6,1000002,0,1,"gfmla","naive",0.511675034030779,0.0330933823381233,0.0334401868838218
400,30,0.6,1000002,0,1,"gfmla","oracle",0.712301606518784,0.036436396436392,0.0370128617540338
400,30,0.6,1000002,0,1,"gfmla","mccs",0.745487952950348,0.0527450907679096,0.0538942564345553
400,30,0.6,1000002,0,1,"ipw","naive",0.50153526482369,0.0532791200122825,0.0560163951398783
400,30,0.6,1000002,0,1,"ipw","oracle",0.751480281540461,0.04885692573166,0.0504445664219724
400,30,0.6,1000002,0,1,"ipw","mccs",1.4179660342287,1.6251981382521,1.63648899793208
400,30,0.6,1000002,0,1,"dr","naive",0.508568457866042,0.0481639249792642,0.0524204745709037
400,30,0.6,1000002,0,1,"dr","oracle",0.75708236679607,0.0481918273770994,0.0511165164501051
400,30,0.6,1000002,0,1,"dr","mccs",1.46038417752484,1.79237927873286,1.84766301400014
400,30,0.6,1000002,1,1,"gfmla","naive",0.511675034030779,0.0330933823381233,0.0334401868838218
400,30,0.6,1000002,1,1,"gfmla","oracle",0.712301606518784,0.036436396436392,0.0370128617540338
400,30,0.6,1000002,1,1,"gfmla","mccs",0.745487952950348,0.0527450907679096,0.0538942564345553
400,30,0.6,1000002,1,1,"ipw","naive",0.535579513795453,0.0337957235305855,0.0342946890061295
400,30,0.6,1000002,1,1,"ipw","oracle",0.729082866333741,0.0366486789754048,0.037350348155002
400,30,0.6,1000002,1,1,"ipw","mccs",0.805020012121626,0.0645343499206735,0.0657157467871391
400,30,0.6,1000002,1,1,"dr","naive",0.50864751363314,0.0313460465261277,0.0315706213404093
400,30,0.6,1000002,1,1,"dr","oracle",0.716738821051387,0.0331822039354433,0.0336493918642464
400,30,0.6,1000002,1,1,"dr","mccs",0.76469391938993,0.0609521342934801,0.0601410972273275
2000,30,0.6,1000002,0,0,"gfmla","naive",0.472817445563625,0.0132531042741233,0.0132696085634215
