"n","B","vare","seed","ps","out","method","type","est","se"
2000,30,0.16,1000007,1,1,"gfmla","naive",0.594954597233979,0.0154051110469995
2000,30,0.16,1000007,1,1,"gfmla","oracle",0.671935245824613,0.0158031583812049
2000,30,0.16,1000007,1,1,"gfmla","mccs",0.670086361303643,0.0176349590587743
2000,30,0.16,1000007,1,1,"ipw","naive",0.589194414632803,0.0169652218578245
2000,30,0.16,1000007,1,1,"ipw","oracle",0.666628880431738,0.0169660552410475
2000,30,0.16,1000007,1,1,"ipw","mccs",0.663246393278024,0.0199493365142569
2000,30,0.16,1000007,1,1,"dr","naive",0.590359380874609,0.0147137603453901
2000,30,0.16,1000007,1,1,"dr","oracle",0.672254714451196,0.0148990946894309
2000,30,0.16,1000007,1,1,"dr","mccs",0.664955034494761,0.0173896075333825
2000,30,0.16,1000008,0,0,"gfmla","naive",0.667541414950274,0.0133580295058342
2000,30,0.16,1000008,0,0,"gfmla","oracle",0.783143882697258,0.0133561313821911
2000,30,0.16,1000008,0,0,"gfmla","mccs",0.760997692029734,0.015763364086409
2000,30,0.16,1000008,0,0,"ipw","naive",0.638875492945148,0.024690051473627
2000,30,0.16,1000008,0,0,"ipw","oracle",0.721489597423699,0.0291307418879336
2000,30,0.16,1000008,0,0,"ipw","mccs",0.733116513691389,0.0288336008288961
2000,30,0.16,1000008,0,0,"dr","naive",0.667241453006951,0.014727817736198
2000,30,0.16,1000008,0,0,"dr","oracle",0.76997323326904,0.0157840222807393
2000,30,0.16,1000008,0,0,"dr","mccs",0.771510565770306,0.0180963985436179
2000,30,0.16,1000008,1,0,"gfmla","naive",0.667541414950274,0.0133580295058342
2000,30,0.16,1000008,1,0,"gfmla","oracle",0.783143882697258,0.0133561313821911
2000,30,0.16,1000008,1,0,"gfmla","mccs",0.760997692029734,0.015763364086409
2000,30,0.16,1000008,1,0,"ipw","naive",0.618882158575584,0.0178400193925326
2000,30,0.16,1000008,1,0,"ipw","oracle",0.697380693149331,0.0181435965629117
2000,30,0.16,1000008,1,0,"ipw","mccs",0.69583625601125,0.0210252668031855
2000,30,0.16,1000008,1,0,"dr","naive",0.667154616161049,0.0140644176306132
2000,30,0.16,1000008,1,0,"dr","oracle",0.77941590979543,0.0140864857291698
2000,30,0.16,1000008,1,0,"dr","mccs",0.764299859295212,0.0170090373757895
2000,30,0.16,1000008,0,1,"gfmla","naive",0.624034325262371,0.0157430638055143
2000,30,0.16,1000008,0,1,"gfmla","oracle",0.703539852889734,0.0163976037899338
2000,30,0.16,1000008,0,1,"gfmla","mccs",0.699611971085525,0.0180715366971215
2000,30,0.16,1000008,0,1,"ipw","naive",0.638875492945148,0.024690051473627
2000,30,0.16,1000008,0,1,"ipw","oracle",0.721489597423699,0.0291307418879336
2000,30,0.16,1000008,0,1,"ipw","mccs",0.733116513691389,0.0288336008288961
