"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.2,80,2000001,0.000124086276375735,1.07156246380472,0.93985769806787,-0.0867671002326439,0.872055661867489,0.721057000883768,-0.0925868533233568,1.04954920762219,0.87792645982863,0.0560797829239395,0.0391006207893767,0.0355721396928796,0.0881752248412362,0.0563453432275995,0.0566945397094668,0.0898294729375977,0.0731352991178592,0.0748432142852319,0.056332697136318,0.039501800453183,0.0357759693156126,0.0890138200336887,0.0568820803628773,0.0573994678898942,0.0905814258084882,0.0742572484581692,0.076198587502831
8000,0.2,80,2000001,-0.134224199174433,0.92146921941318,0.847195873604121,-0.103113366818512,0.815452697286289,0.779380319535101,-0.117164967086952,0.984844168002477,0.901025405884946,0.203078550387062,0.106698433120579,0.066290435094351,0.113510919332338,0.0359629238876334,0.0421299989040373,0.130209226104148,0.0404646665776098,0.0505013581870823,0.210566617523821,0.107805422041057,0.0672536389467726,0.115376709307026,0.0362316838080865,0.0428366094665747,0.132592102752822,0.041035093680133,0.0514358058330507
800,0.2,80,2000002,0.0139370094920889,1.06026172686175,0.859975256777566,0.151221221745755,0.921761800527471,0.752810110184066,0.134476926326308,1.08360747680553,0.874054281018023,0.0677253587673508,0.0652408218158441,0.0580309414743595,0.112747723111586,0.0549292811842183,0.069033866860755,0.119274525074931,0.0722478865926127,0.084453343129213,0.0671272238775349,0.0742688324520578,0.0649630896928381,0.114031482541125,0.0573916981526127,0.0713564677276894,0.120633931841558,0.0765760348017321,0.0879850468571322
8000,0.2,80,2000002,-0.018748055999975,1.0495978153682,0.95760459898118,-0.139975027120049,0.826819673857135,0.854071984323515,-0.27438606141482,1.0333662127335,1.12140077518718,0.0387914140886302,0.0408169952160391,0.0264673659802794,0.0771533533604179,0.0467216303215555,0.048132834089119,0.118110341453158,0.0783093059902577,0.201773027331654,0.0392818590795338,0.0425796611212903,0.0287027101708528,0.0809104669740316,0.0529817769229901,0.051220118400319,0.126514922518347,0.0649338457268066,0.170171030364817
800,0.2,80,2000003,-0.0356619368410552,1.16374234869603,0.954015329741878,-0.208524256969479,1.00172795317158,0.609976276517857,-0.285404300289847,1.1995840535628,0.76353733447055,0.041757193370598,0.0291810378082224,0.0274361618719604,0.161944873982486,0.0389058897517251,0.0713088150286181,0.233527449636446,0.0778819329229004,0.0653494419107209,0.0418968666325588,0.030252598048544,0.0286606781290271,0.177527794304638,0.0386173395935136,0.0745492088060897,0.257162408548369,0.0797856587613686,0.0711020461859661
8000,0.2,80,2000003,-0.0658792955773739,1.05661847331954,0.938381398003773,-0.294333631112524,0.908191371927577,0.758395395305994,-0.411080307853138,1.10366772999275,0.90314492965794,0.0377221286898255,0.0319026475211852,0.0291578798254098,0.127285275052039,0.0801436407367354,0.0433213475633705,0.177312957332609,0.0966684516036965,0.0494618365007495,0.0379867285714407,0.0332709748194418,0.0300488816363666,0.13302247499178,0.0845189969186328,0.0443287759157904,0.188190278893906,0.0998365315811832,0.0504926777339813
800,0.2,80,2000004,0.0432941968914536,1.06714045810345,0.894806175933893,-0.00613980339006693,0.763487034857638,0.742340444481554,0.0282382617130375,0.942573389780906,0.857836117994575,0.090639016700955,0.0549680739233945,0.0649916077331576,0.156023874542506,0.100949255032562,0.0862501207628755,0.173928715185867,0.145239051596848,0.103722595810366,0.0925218301650149,0.0561207139339641,0.0677134170091023,0.162941218584156,0.104072166151775,0.0884934287986482,0.180794460819861,0.154217922942684,0.107975201518485
8000,0.2,80,2000004,0.00176302065339486,0.998400204030561,0.935714539702188,0.0271311539105645,0.730408268429449,0.750269716713295,0.0278165146730617,0.912089199952756,0.917937935613721,0.0401002615246039,0.0242673826162556,0.0316769710836621,0.0845730540718439,0.0678805318765452,0.0229898906407847,0.104799846256417,0.0673048531851138,0.0364844732799406,0.0404871262377976,0.0236750015510465,0.0353855430823252,0.086299419302733,0.0808449506575597,0.0280572922362976,0.108447320571125,0.0757105275793255,0.0359388575461629
800,0.2,80,2000005,0.593782078968606,1.02477900789316,0.677904030663793,0.272748278859089,0.891235655765832,0.65723081290919,0.266716009713343,1.07240148608645,0.812497073628432,0.274856872324778,0.0739771651811269,0.154537110955914,0.202867325794058,0.0676673458549797,0.0935750703401843,0.19175094160441,0.0909898016730746,0.126277692328117,0.295354505198517,0.0722562228393375,0.165967281006375,0.21304754517234,0.0681396724528744,0.0959825714699388,0.19801035727978,0.0904689688361798,0.132458625768334
8000,0.2,80,2000005,0.00233573483520105,1.0010609095448,0.895851764943269,0.0188978391355438,0.855648225840314,0.745592674871165,0.0348136530215108,1.05135870801994,0.904710332232331,0.0519492654598199,0.0218991002789732,0.031784372201296,0.0451326157245646,0.0229031283710411,0.0296611465121728,0.0494176829925427,0.0364844833825898,0.0399248261650619,0.0523502657946182,0.0228036728007658,0.0323508045894409,0.0452871873077091,0.0230490857617482,0.0299739449352363,0.0495832094121405,0.0389136143182244,0.0405247821850051
800,0.2,80,2000006,-0.215223443001472,1.01990412156614,1.16132780904171,-0.113776914844036,0.849298353839392,0.88114746156476,-0.0503515110927568,1.05698430093417,1.03081029252763,0.116886957584389,0.0579887419246114,0.115674291695027,0.107014655031222,0.058355290997213,0.0923814807220874,0.106803583936881,0.0746114144462052,0.109751829716324,0.113839443123018,0.0557774587180708,0.157066208873109,0.106655037464743,0.0587222635004567,0.106311202890739,0.106530531335404,0.078647131788353,0.124091190399127
8000,0.2,80,2000006,-0.17979234284813,1.03155117336336,0.949123437218176,-0.0169041044423475,0.905061739138685,0.828625922902086,-0.0253934929386685,1.05250605509162,0.946486624767055,0.0654887223331397,0.0409292120761945,0.0442226100921531,0.0358531737277646,0.0245316113602446,0.0269130718691157,0.042235972079428,0.0289550342808415,0.033945815167392,0.0714089781629996,0.0482965758858886,0.046876778476942,0.0359722473809497,0.0247696676734153,0.0271245199022907,0.0424734551520888,0.0292052589747358,0.0342999002975644
800,0.2,80,2000007,0.253409614385188,0.9486314596606,1.0406054284675,0.1429456956896,0.830794283026325,0.764183014892384,0.131480144477414,1.06033600897485,0.918448818074626,0.0966396174866362,0.0633072245885825,0.0968335845306745,0.0628271486075024,0.0432782851383109,0.0545898979450526,0.0729792816760134,0.0693534447186259,0.0700551007054005,0.0943678449504358,0.0785708441646054,0.135707417455827,0.0631142214112186,0.0443096533734399,0.0559671423278801,0.0734042621472132,0.0711778802379169,0.0717525511323863
8000,0.2,80,2000007,0.0449003314579182,1.03529338324624,0.959839528386044,0.0274803792036825,0.864197329663285,0.82886165580729,0.0322035180441861,1.0689778497646,1.03185569380736,0.0453308924004752,0.0220174092063507,0.031847535479071,0.0475256833991958,0.0361809889758277,0.0306099581297224,0.0584138446938355,0.0717977366090337,0.0491928417916081,0.0459094807335072,0.0221800379475741,0.0322617519747439,0.0483698294531809,0.0373939244180759,0.0310319038812294,0.0593294492370039,0.0771910750703314,0.0509731743228709
800,0.2,80,2000008,0.131331496087626,1.0844093808612,0.924690363066723,0.11528093969203,0.809499015514458,0.724666862540096,0.157823687332382,0.966372353261467,0.882394587081608,0.0907667615991331,0.0502895682261813,0.040523075849764,0.0679733085776008,0.0442852975741529,0.0421296726595059,0.075294592135897,0.0562387849299197,0.0520067446270852,0.0919380299587127,0.0516992106162346,0.0408963945721573,0.0694327274488206,0.0445912771074808,0.0423738823068522,0.0769116065585051,0.0569419439072169,0.0526339605109139
8000,0.2,80,2000008,0.0100415502821845,1.02786400681697,0.967930583618671,0.00959294501374469,0.823610224546327,0.816154613619701,0.00775807856463071,1.02409538389982,0.971803515785167,0.0511550271877761,0.0224352286375729,0.0375100527193066,0.0821753579521096,0.0354471528716346,0.0495322052312448,0.0976479365049706,0.0483422183482842,0.062496811136468,0.0517729487001716,0.0224907910051646,0.0387663353575808,0.083470133193926,0.0349346893688713,0.052480693208515,0.0997341430460891,0.0492071583836965,0.0642722272529295
800,0.2,80,2000009,0.164145537216702,0.945161047121688,0.949653296476716,0.105940213498716,0.8389240621652,0.856875119442641,0.132887585299365,1.07899177457254,1.05602570984814,0.10088774117136,0.0687378489986168,0.0659002915314012,0.0920068942352575,0.0644689708557828,0.0698868779858897,0.109207490318292,0.0661675947890165,0.114489429220036,0.104756366829889,0.0787169664706351,0.0708735434528524,0.0950262309187326,0.0693557166345826,0.0729626886463267,0.114398594130839,0.0684560543717034,0.119933478527576
8000,0.2,80,2000009,0.0422901192703004,1.07479731736277,0.983022868722019,0.0235011610418584,0.881855888455963,0.848783062017012,0.0520645988324939,1.10212140222594,1.03190979273829,0.0330574467432684,0.0195616014287665,0.0223373421814686,0.0336419549086506,0.0196172615149276,0.0272360253325436,0.0377952536059671,0.0665983262212704,0.0366452802640813,0.033135000921673,0.0201264133193014,0.023415474723205,0.0317004963113035,0.0359599995293787,0.0538917735283642,0.039722611357053,0.098613492197009,0.0501131526763204
800,0.2,80,2000010,0.146180686554997,1.03094573658625,0.916288451571998,0.0296775697934167,0.694097482368577,0.736320778031982,-0.00190490705809693,0.886460666818938,0.976799024621359,0.0887333348968465,0.0648975151435792,0.0574522719001425,0.123436235436738,0.0940666218028276,0.0818196870418406,0.137187691857146,0.124852589429398,0.121331436980448,0.0908745805538288,0.0664999812288877,0.0581642321300428,0.126067679362437,0.0961544300362763,0.0832599995868622,0.140535497977953,0.127507214933833,0.123068372427911
8000,0.2,80,2000010,-0.0176329549213047,1.05468964558203,0.964930378122327,-0.00653669352128443,0.872052070419109,0.756268430467299,-0.0161091559078006,1.05859069732409,0.916039626887574,0.0569585368267558,0.0370285482354766,0.0346591768731791,0.0506266830369863,0.0372709338334216,0.0305348743570528,0.053867908770679,0.0491741671256362,0.0374567368330992,0.0573823516342607,0.0400797371996975,0.0350216659078513,0.0508334958760591,0.038867197348646,0.0314759144162361,0.0540573243820915,0.0522177112642165,0.0388944816022526
800,0.2,80,2000011,-0.0340215186693784,0.947062022634391,1.07287090296981,-0.0826978337418935,0.790598211992719,0.828351432881988,-0.0759278967543183,0.970945875798236,1.0474474319697,0.077733194018986,0.0468794905293871,0.0501456052782886,0.107826973589479,0.0710148208367473,0.056975765183526,0.113772925192893,0.0840943685754888,0.0805669720618266,0.0798380574217703,0.0561681686324272,0.0604698665106587,0.109516632608138,0.0738166460425768,0.0581816028435974,0.116105149626555,0.0878465326900977,0.0817608856527697
8000,0.2,80,2000011,0.0488842997799564,1.0201869574363,0.915379924131554,0.130828586297845,0.785177804874552,0.721371630834681,0.166927392127371,0.99064913909779,0.934746828625814,0.0617017423664777,0.0342594245499653,0.0238743060111839,0.103659393676799,0.040371076821419,0.0482518184350325,0.133625154593343,0.0391216256382621,0.036422515951946,0.0664262530309415,0.0344280624924139,0.0239973073916264,0.113850744386347,0.0405726732801539,0.0486014435951766,0.146837141671328,0.0392191637085692,0.0365555686156337
800,0.2,80,2000012,0.0276814974871427,1.12913380693876,1.0356926852949,0.0202876233386908,0.872209410774067,0.777751791969949,0.0233021860160222,1.07786010264796,0.938304644535972,0.0688113096862836,0.0492218814741684,0.0633832569152544,0.0787834787312113,0.0393106729583294,0.0516654443011047,0.0880070537893716,0.0490018713854452,0.0675334685217123,0.0691958122431544,0.049726206200867,0.065220552417347,0.0792166074518835,0.0394659474209275,0.0523046551931106,0.0886838498679078,0.0492129486513171,0.0686259886253164
