"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.2,80,8000001,0.050220187200161,1.03081918359636,0.88508117695117,0.0660994178852311,0.86374978071912,0.798503295490002,0.0634011662561838,1.01832264377151,0.936213739636183,0.0574414302473445,0.0519854743271628,0.07120024763766,0.0680676305515645,0.0486958600974821,0.0463047043104222,0.0787962208759073,0.0698732142570505,0.0600362955065514,0.0566621784403344,0.058000084782749,0.0841275913989383,0.0685207534014595,0.0501786366002109,0.0470396570278917,0.0794115890335726,0.0731509400054141,0.0616539389882229
8000,0.2,80,8000001,0.0515746092905694,1.06738150360935,0.978110159178926,-0.0134481119923274,0.925104769897186,0.739195183018822,-0.0168651140140045,1.13769770613726,0.921397456528972,0.0451133868450227,0.0179825127524162,0.0607917522573789,0.0461474478290853,0.0339545609542215,0.0383562718565086,0.0564021715579007,0.0698513256372548,0.0549319360552196,0.0451883927800759,0.0175795861616352,0.0684431173608035,0.0466707669509952,0.035171673855793,0.0388574112615434,0.0576234046763093,0.0728885803407666,0.0568951008615081
800,0.2,80,8000002,0.299863866367263,1.09712314755736,1.08699936704204,0.245948009667092,0.858981713591492,0.784837961018502,0.233870316933871,1.09752916044701,0.93888834820582,0.159766736019164,0.0646969742231068,0.132808933873873,0.107238465743055,0.0611933280737942,0.0907877980872995,0.0914797388895339,0.0776799440737217,0.099833626368754,0.173406349943391,0.0702036541220941,0.176746040740766,0.109310025623566,0.0634548466770264,0.104169007604691,0.0933149740366223,0.0830561159000585,0.109651163746266
8000,0.2,80,8000002,-0.276822993982756,0.707318663852608,0.807116024513627,-0.134988572136969,0.801540270472152,0.785467471466435,-0.185842485248354,0.887914739990236,0.868854423549391,0.188131261218288,0.25290773169808,0.110465612293384,0.115052635336918,0.130982324660686,0.0894833102637692,0.171859959111607,0.233829909821205,0.167376936867947,0.186137792038242,0.31354646992832,0.147878542792456,0.116738638615457,0.138755453688232,0.0939142946822933,0.175345200128523,0.255527071359865,0.18012504619472
800,0.2,80,8000003,-0.0494803871666347,1.11009830340497,0.974357636392861,-0.00324866134797048,0.952443560634827,0.722497736154347,0.0342777054457439,1.16061666058446,0.883913812202695,0.0607397163214446,0.0458229052080436,0.057421923204711,0.0698531126497063,0.0656153446134811,0.0550435309573587,0.0771152052410456,0.0725665607441451,0.0687656484441938,0.0611424488757867,0.0466951068052884,0.0584877536023377,0.0700116640797639,0.0682732079364639,0.0581627222734245,0.0773114972159467,0.0756183809800707,0.0732335216795371
8000,0.2,80,8000003,0.0195231301501439,1.1236359810539,0.968554799649389,0.0375299010939905,0.911468359913052,0.840016362495757,0.0906860756540244,1.12682257561702,0.997766989958048,0.0726004015879328,0.0426311319336817,0.0469596079657121,0.0542377858021961,0.0307188802665317,0.0445001683293113,0.0629988258197039,0.0380411711067297,0.0558785521460571,0.0735282670053459,0.0440621274498617,0.0501877250273392,0.054598266809566,0.0312191398455869,0.0464683497272485,0.0634467314178992,0.0384818120932352,0.0581194037187598
800,0.2,80,8000004,0.524947371596339,0.659852771767709,0.675806655936038,0.466791168764559,0.584129154181934,0.623722723778893,-0.0467609720043401,0.384152184017722,-0.814440325948244,0.061132237452402,0.0552452354763006,0.0618790607227654,0.0531323546702193,0.0386617415853563,0.0574261646214377,1.30989262327977,0.594914107918596,1.52823899088539,0.0553166086354866,0.0857714577084548,0.069393694619274,0.0928025538331586,0.111467879240012,0.095652268270793,2.22387337547609,0.945125061238007,2.7687810637976
8000,0.2,80,8000004,0.00413137532243169,1.04905908355513,0.940796179166605,0.0291632648323802,0.918084907134165,0.807025023443026,0.0112322427465671,1.13037167145467,0.996133820605768,0.0320053501605706,0.0221958932515433,0.0316835970171112,0.0332519186190281,0.0261532496154458,0.0279313064672767,0.036088928193777,0.0323258343329401,0.0342487743050136,0.0320971268089834,0.0224062866155415,0.0321681943475612,0.0333359536648661,0.0265252362072204,0.0282886985596323,0.0362208179062646,0.0327187894146862,0.0344423072477342
800,0.2,80,8000005,0.0588051838048018,1.1879085331351,1.06840631017074,0.070654029866161,0.94737596530464,0.842469208748435,0.0417826400091292,1.1482352473502,1.01282103258338,0.0820374001361554,0.0730783100924487,0.0912852817280708,0.0858228167775356,0.0735096287678691,0.0617170512956303,0.0900982667569209,0.0890195257153385,0.0763891036390814,0.0825078128924117,0.0769607957667475,0.0996283029655377,0.0862901596533391,0.0762380623104092,0.0623301722653911,0.0905291683680802,0.0935169263583788,0.077639481550571
8000,0.2,80,8000005,0.0993590516017384,1.0422375417219,0.926744933728088,0.0488935512425863,0.961469063601014,0.831377697305725,0.0318242240712451,1.17713876849695,0.985662736486403,0.0312964734484416,0.0269332240145168,0.0188542997950881,0.0442823188276661,0.0334563175803899,0.0277354228340254,0.0492284364732514,0.0436768548678507,0.0339723731672823,0.0313810269238404,0.0273430721250172,0.0190022177922506,0.0445020140179783,0.034082886355128,0.0280989132245233,0.0495870845425657,0.0441916897230365,0.034421114011209
