"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.2,80,6000001,-0.000276070025732775,1.08780513901017,0.981511155120161,0.00670368014667969,0.98000946782594,0.838380970013926,0.0403422193113145,1.23627025076831,1.06815849520598,0.0652213017956778,0.0367761312758245,0.0472439490531989,0.0604285890208201,0.0466005084053598,0.0456348691915298,0.0648917619643894,0.0632694404714419,0.0613694776261219,0.0659875028960679,0.0373103664144109,0.0480499200414447,0.0607776201240912,0.0470757927447326,0.0461196920058527,0.0654152076868565,0.064054934174174,0.0618896603424629
8000,0.2,80,6000001,0.0691202580194678,0.997594389887685,0.752341331856065,0.0588458697481038,0.806421460286434,0.713479273624908,0.0721531529247777,1.02261560255019,0.936282156743428,0.0828386763975209,0.0435941382358749,0.139837516769293,0.0773179117249388,0.0463395798428217,0.0350545043441212,0.0891445815756702,0.0750215248365896,0.0634181753209589,0.0813582911422658,0.0720490171761513,0.184997605464319,0.0798533703176123,0.0496055420944601,0.0355943605806895,0.091290695137597,0.0828911680696321,0.0637617628123396
800,0.2,80,6000002,-0.05183273331027,1.04962212259903,0.931234347306208,-0.026465154594359,0.858429327996961,0.694491913642407,-0.0601368412773748,1.01774917162489,0.801702046336365,0.0482661537028449,0.0329797048983023,0.0378523129105569,0.0668536267753968,0.0492370801964722,0.0546270054001746,0.0730663338395036,0.0621826063055075,0.0725667535272122,0.0484346095251674,0.0333275373206603,0.0380100239753754,0.0675470710037106,0.0500677972239461,0.0557647750173529,0.0740822411253847,0.06324171261693,0.0739676290928835
8000,0.2,80,6000002,-0.157804382981825,0.99305309774564,1.02796013571209,0.0660179407383974,0.970912060659498,0.747961626733002,0.0972959547822953,1.14259170265256,0.902573786695812,0.0851980482723871,0.0505143946372698,0.0566276263102183,0.0945845312929447,0.0693728265658939,0.0401528008459367,0.124462494814129,0.0958959497024628,0.046863539574946,0.0918312308768331,0.0520453081667499,0.0636873578988044,0.0968722182467791,0.0731365966763202,0.039665105218928,0.128281948793853,0.0967295475687816,0.0487622130236594
800,0.2,80,6000003,0.0247476122397232,1.18942539842887,1.07405529043776,0.0615552729691339,0.954231658084863,0.869434789801285,0.178357602445697,1.05643332017033,0.962964554457848,0.076986346328589,0.0544842157624412,0.0657080720833691,0.0730848936934676,0.0802484213797625,0.0585484374978982,0.0879560381451621,0.108113630137445,0.0896552853764214,0.0780728835965462,0.0554606979321163,0.0669097650998532,0.070962212637088,0.0923548889795211,0.0630682759197636,0.0817980966970047,0.128352658202615,0.0985295496129241
8000,0.2,80,6000003,0.0199817740046687,1.11420522121924,1.05214226447537,-0.0602486123827889,0.89353014692764,0.83524303778575,-0.0463823690534782,1.05109115409994,0.986920237240274,0.0411924007610832,0.0299226609629868,0.0686515528378435,0.0649690672142035,0.047735786331543,0.0511608817128985,0.0596271422010871,0.0543195295983342,0.0651667633800466,0.0403215000677962,0.0342818637344953,0.0811402975798052,0.0658278258604425,0.0482308046745608,0.051786024578524,0.0602020946655965,0.0549774557144903,0.0661740536553477
800,0.2,80,6000004,0.0589239434495726,1.04301577053113,1.07008881407874,-0.0516100181842659,0.897236740000588,0.764582582519314,-0.0975844399947245,1.0965917439269,0.977988174867156,0.0927924941514734,0.0471846658552743,0.0648346317694429,0.0799619930221879,0.0568802292164685,0.0543744232438882,0.0906204748507592,0.105511129710049,0.102501612656455,0.0982601905013163,0.0517667638584283,0.0813282282227001,0.0783310877403313,0.0742907071378422,0.0599141044148012,0.0915120188415025,0.132665087091697,0.121821615583351
8000,0.2,80,6000004,0.0322435192446934,0.963899429201753,0.859723382842152,-0.102829575475077,0.724671537804059,0.602192416740293,-0.232289430070564,0.802083609225843,0.682332241248746,0.0716807956200067,0.0449113973130322,0.0537274034805563,0.0946751928417412,0.0674409229344755,0.0820784635444942,0.172815095358862,0.0916470822493155,0.0859165592256063,0.0743092656816323,0.0454739330353011,0.0610733708727122,0.0987436819050323,0.0786981076211033,0.103120305190591,0.19097195660177,0.102481079898691,0.0997310257095774
800,0.2,80,6000005,-0.0487174836621796,1.08797392042829,1.02141474740745,-0.0227879775087984,0.901170735069971,0.783311665684168,-0.0272896426515392,1.11506225742754,0.944635159629069,0.0922940918416044,0.0564584769332321,0.0736770379439881,0.0952447567175224,0.0665594569396979,0.0588824202808744,0.106723994758665,0.0918182697395422,0.0814878833634232,0.0941519438372375,0.0594131432994207,0.0773309254887204,0.0964261704860133,0.0697349773977883,0.0603050751544392,0.108451756210289,0.09510328109966,0.0835481885701177
8000,0.2,80,6000005,0.00493798608815667,1.03943638612183,0.954102436315927,0.153064309948037,0.809937556121692,0.66217467699857,0.34105824334701,0.977819787339932,0.744962431425764,0.0300710066830696,0.0208552161354106,0.0248733334858983,0.0917703533731761,0.0544043975370872,0.0785822829060442,0.189032058610723,0.0515677019215154,0.0774680586574869,0.0301571844230677,0.0211552008306189,0.0250278007408184,0.0969397676757249,0.0616675018481306,0.0942139877627775,0.201664934770125,0.0517098541582716,0.0989059800997059
