"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.2,80,5000001,0.0157690052953452,1.0897476178828,1.03909229621182,0.144376847632769,0.987422555612955,0.951288477847484,0.193320245444099,1.18323360382281,1.17358257791763,0.0793091420190633,0.0483496967521405,0.0540998190937923,0.105714424511857,0.0794171482542375,0.0972020496664787,0.100990743404457,0.0972863687361321,0.108440335280321,0.0799356834475222,0.0498706359171142,0.0554378140832627,0.107169915114288,0.0813066032781195,0.0998793276826842,0.102194746940961,0.100629220097036,0.111122454979521
8000,0.2,80,5000001,-0.0602643593206213,1.0819167832476,1.04378284077831,-0.0200259009994464,0.917110737082991,0.864500752306796,-0.0123341484395693,1.12301401181945,1.05114435897914,0.0670760019715145,0.0461097798601659,0.0657145393050942,0.0524704831128816,0.0309714248462621,0.0539088390337926,0.0503841860072115,0.0526873587556184,0.0694483786684928,0.0682296597593097,0.0533627653824457,0.0759059800834175,0.0533877378268632,0.0335381839085803,0.0586207917485696,0.051250142947186,0.0555267280255401,0.0739084089658611
800,0.2,80,5000002,-0.049410009294973,1.02535748408773,0.895821522221518,-0.112917655155458,0.903091096007413,0.868610731722015,-0.20858608177038,1.16197228089428,0.992783455687131,0.130515346860471,0.0806984733426627,0.0744625665951814,0.0956657320941086,0.0618843695512842,0.0601343267094582,0.107108168992779,0.091720199608513,0.0414651328293762,0.135196812211807,0.0858815696519809,0.0815044606356745,0.103099028314432,0.0897048430070086,0.116423570379709,0.112655410181326,0.0983981977263983,0.0615610216938536
8000,0.2,80,5000002,0.0700469978105441,1.05958423608754,0.982122318094677,-0.0213350333128988,0.916307088115028,0.798317357606121,-0.0632647943414038,1.06967002633692,1.02794077452518,0.0302549069639822,0.0251155766675098,0.0240829512388382,0.0586292956702695,0.0476836781085253,0.0377547013377033,0.065558366164257,0.0525687097064711,0.0766008228270792,0.0303227045935456,0.0258266844923006,0.0241049635874838,0.0592435903681027,0.0510741132835653,0.0393697499291851,0.066495083301254,0.0557478655243613,0.0741563043645897
800,0.2,80,5000003,-0.160062502647187,1.03539609773233,0.816408660087826,-0.119084002385462,0.84001426527849,0.805029310446768,-0.198775666708267,1.18731023534771,1.01875915717185,0.107838142792112,0.0723467753160957,0.0787782297802594,0.0686263472188858,0.0566489350248643,0.0805464368363037,0.0897594277780692,0.222265136465487,0.161966577896089,0.111378883521981,0.0737550152128016,0.0841510005509535,0.0699575898645488,0.0578332828133226,0.0831435871735282,0.103574858496284,0.214643261278975,0.163202415822189
8000,0.2,80,5000003,0.040165593999805,1.08129479159367,0.917773447872354,-0.0424866372491889,0.912529664075253,0.84872309851119,0.0019346095061299,1.12176308428236,1.01675384445699,0.0477563997493564,0.0553085022065514,0.042743720417538,0.0740053053537655,0.0643421902235687,0.0782907441360593,0.0637988755755622,0.0741733008933836,0.0773113551370254,0.0471901124146798,0.0579801521336746,0.0518492917362417,0.0747498827951577,0.0660149564152751,0.0808150637575616,0.0643168461548282,0.0771317182865442,0.0816149671754585
800,0.2,80,5000004,0.0109986492992044,0.962901515837239,0.823646614214118,-0.0920629573613899,0.899286394814567,0.791466041162434,0.0357226905825495,1.07145379459381,0.885962770243263,0.0860374947082433,0.050058323527586,0.0408663851560687,0.09976191756565,0.0890347076687714,0.0505857782214049,0.0960316095884266,0.095186945908888,0.0437275796826892,0.0864752313984236,0.0531529010187102,0.0504414011953367,0.099144636815818,0.106373455425595,0.0588402202072812,0.0918964691003812,0.114035658509264,0.0440252747645525
8000,0.2,80,5000004,-0.046691543372541,1.00453729593087,0.984530193618984,0.00405990751584727,0.862313920628472,0.790034033944056,-0.0097055079353677,1.02220146343432,0.906668882943919,0.0630202402851192,0.0558219686515347,0.0450792357857031,0.0427070521556978,0.03603457123163,0.0312525238264471,0.0486956631339529,0.0605767285049086,0.0452466770473561,0.0635382272023158,0.0585054720456726,0.0473683047888949,0.042969166369371,0.036786475201722,0.0317923307810302,0.0490008869415445,0.0622811594866998,0.0462935067135624
800,0.2,80,5000005,0.113640195146022,1.11863467233921,1.00041162575664,0.0790132982000177,0.948530984230086,0.802708871753742,0.0283039306169332,1.25824703284765,1.08314135796134,0.084646172206775,0.040704417738924,0.0467085962299716,0.0892406563474679,0.0438447335757452,0.0432994199031134,0.0886636057124181,0.102537462441941,0.0987515056707595,0.0855280413478181,0.0423163252716209,0.0492275180139171,0.0898961885707264,0.0448405215146639,0.0438786037215593,0.0895512697563415,0.111571089827991,0.106530710943459
8000,0.2,80,5000005,-0.0696058743486596,1.00342982843623,0.909127568826137,0.0197594756717808,0.754235802405836,0.744033720174834,0.0464436693884287,0.891058126458102,0.879500339963082,0.0316264765516117,0.0280852590446654,0.0221792716524225,0.0605816878447917,0.0669634272342331,0.0391008600890863,0.0816085720217562,0.123019249790626,0.071875211320521,0.0317538844717605,0.0283253209163338,0.0224125306249909,0.0617008116304133,0.0700305804068596,0.0406356327776862,0.0826251588643146,0.132201685250203,0.0766821688305782
