"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.2,80,4000001,-0.141923930745078,1.06169717024671,0.993226417799099,-0.054977487886255,0.959541934090466,0.872724943772852,-0.0705607862936092,1.14546228766375,1.07504283852429,0.0607148617711374,0.0529752576724841,0.0417645394177574,0.070331264968964,0.0431891238016132,0.0499578248949017,0.0745811449589324,0.0574482186565678,0.0694114364478392,0.0610170737367072,0.055460400376978,0.0428325130411377,0.0707632356770545,0.0434995989578831,0.050406322122069,0.0750387261114113,0.0580971167373231,0.0701392333910213
8000,0.2,80,4000001,0.035976977913544,1.02795635574912,0.945875087592506,-0.0367998267116288,0.902541756916531,0.776795517322333,-0.0631401007456189,1.12173106599921,0.970014117031715,0.0385868184238386,0.0276162858606753,0.0195515932483504,0.0398995321566494,0.0237660942341664,0.0237316466120633,0.0379232141571185,0.0267588187869167,0.037611255913947,0.0388879777061974,0.0286013764170818,0.0193640543394844,0.040136893172349,0.0239282121410218,0.0240241120261167,0.0381474261063033,0.0271343370617944,0.0390892848544925
800,0.2,80,4000002,-0.0808574159748591,0.956478795579838,0.755456480082683,0.18173166794432,0.906205918639352,0.858617750550958,0.303113952727612,1.22955185566644,1.18933053204423,0.0801724050120139,0.0807004360593849,0.0720409809667496,0.180247049859226,0.104015349271548,0.098770969263785,0.223532734777378,0.218949869654538,0.193646256849204,0.0931644494128002,0.0940358026081986,0.0981144422143085,0.184796221791578,0.107784703059222,0.10100339560388,0.231081832307387,0.228393197423507,0.197633480959141
8000,0.2,80,4000002,0.021726583161249,1.07455131173902,0.963520787394703,0.073722592931259,0.858330721306418,0.745388262574715,0.0636933102931072,1.01100476455189,0.875399403511056,0.0414511581476941,0.0358975953657532,0.0407592613228911,0.0507481919110335,0.0324829052310671,0.0400440917802341,0.0534778430316524,0.042251273430912,0.0381444601580766,0.0416449666637229,0.036868446876924,0.0414503719363522,0.0510256155582655,0.0327495487985167,0.0405442124058202,0.0537293856705907,0.0425592007946146,0.0383524794323766
800,0.2,80,4000003,0.0418671059517701,1.05575215366737,0.863827166440202,0.148259801492144,0.89874734383669,0.729189822145855,0.181890279460875,1.12356163117026,0.933871999341738,0.0733860092483895,0.056319095580357,0.0477976462986745,0.100923191175701,0.0686355887377929,0.0618318575268769,0.0989300177731756,0.0831359725500635,0.0794497487839248,0.0740490472142696,0.0577683133457292,0.0496641920930174,0.102335321117561,0.071215062568792,0.0634768547259604,0.100417043672137,0.0863920581591985,0.0830653455137891
8000,0.2,80,4000003,-0.0159530254149091,0.962638016894759,0.908261042314073,0.0226172316259432,0.836798636565198,0.819172025260681,0.0483710623270542,0.973287187202186,0.955548767804605,0.0747729066641623,0.061308447815391,0.0434180779370046,0.0553848233526591,0.0466596880422546,0.034378830344731,0.0776507078647794,0.0766704743972413,0.0380382522237491,0.0760736965024641,0.0660978109492845,0.0448017764372064,0.0558367995878108,0.0488674851906115,0.0345356577397476,0.0786741456580407,0.0870215850280693,0.0380207025272038
800,0.2,80,4000004,-0.0622005260487458,1.06977128042048,0.914333762059502,-0.0298309527509735,0.914186126334563,0.751772437821356,-0.0215980298076564,1.0849528853695,0.911449663817404,0.0590476776230099,0.0388058457320768,0.0409169848038015,0.0542529582958247,0.0472898796282869,0.0516717521152407,0.054581573401371,0.0621278699294302,0.0716395847649851,0.0592977124056477,0.0391367173850098,0.0410837310880988,0.054373316774956,0.0475906665220382,0.0521823548796708,0.0546847773194201,0.0627546207685596,0.0727254286131146
8000,0.2,80,4000004,-0.300069519141897,1.22405015430494,1.35666745593532,-0.148443239386088,0.944214414751693,0.90107492360481,-0.121102499820492,1.19931313942937,1.08643749546205,0.220307863839529,0.107047492390154,0.231731268176018,0.115128275603822,0.0566112117987,0.0985248328826821,0.0966141252881208,0.0760027452144363,0.0928130337873436,0.226518502133926,0.138105956820987,0.284582464991718,0.117439188445807,0.0586927760303232,0.102553185008134,0.0984679315270825,0.0769049431704925,0.0945688563155623
800,0.2,80,4000005,-0.0772943086949087,1.01445989962733,0.928644227319637,-0.125100115562899,0.818375374739778,0.726654404793273,-0.137783416441783,0.977614370254599,0.902227276238745,0.0634650144166714,0.0446563697074733,0.0505252731744188,0.0754814362825288,0.0635454329434195,0.0520385910942805,0.0889581157016348,0.081280633415901,0.063827318333256,0.0638659946145102,0.0453395694766205,0.0515640299864728,0.0759702945334708,0.06739270556612,0.0526353104016868,0.0896383864725675,0.0876056647806105,0.0643987383906115
8000,0.2,80,4000005,-0.081268170623778,1.10460770650112,1.0621548901486,0.0253537880591607,0.957668678207397,0.803690539049785,0.0444621299440237,1.17290930513785,0.947710272298704,0.0513867875401077,0.0313847285486314,0.0794630124972309,0.043352134410554,0.0232785928361121,0.0244471422016225,0.0454391875282684,0.0348024220531454,0.0227826365509867,0.0482873726310032,0.0385386313709523,0.0989827282400151,0.0435227171148008,0.0234131781744606,0.0249860215994282,0.0456301405313329,0.0349947051885437,0.0229947912343628
800,0.2,80,4000006,0.17530425846985,1.17205931290653,1.06237937958741,0.160579705104244,1.05401217264794,0.910168036631706,0.0303228365462474,1.38659399144964,1.15175178060361,0.0846238366930937,0.0669525557955795,0.0526927052951462,0.142248038977012,0.0689463371268856,0.0771717052400744,0.0784990600955685,0.184758248287644,0.147209186140065,0.0942818259287215,0.0689205221025166,0.0531039791649821,0.162500341786289,0.068531002180956,0.0763863248793524,0.0813844785800262,0.189754556575351,0.149057770404473
8000,0.2,80,4000006,-0.0607094181870185,0.856253586915302,0.931444463755891,-0.0216554889839813,0.830215171797943,0.761779781488444,-0.0309484126770366,1.01981307997732,0.923677882943819,0.0910616286800763,0.134919061832195,0.0385624426704163,0.0445028705476321,0.0466013572280683,0.0278923487942375,0.0510632968885362,0.064428649459394,0.0398013411839055,0.0887991988129271,0.168814348636793,0.0527585413426637,0.04469119524121,0.0477073261768463,0.0282479958418369,0.051322336333662,0.0660496646773721,0.040387633456094
800,0.2,80,4000007,0.466209132327293,0.908967090358396,0.8918671894295,0.31574088838138,0.742251628518323,0.73399750637988,0.271987420466967,1.04008215726007,0.956707902597088,0.210781076780862,0.142465194496382,0.0822408067663154,0.169041836257582,0.0858958157281714,0.0588414367755233,0.16311549285705,0.0910068204182036,0.0967708795797174,0.224268244357801,0.156197641874221,0.0914851915746231,0.173674252612715,0.0888328594106777,0.0597291251301443,0.167705767210851,0.0918572327458927,0.0971874935749632
8000,0.2,80,4000007,-0.0318913088736576,1.0863376370841,0.98391619157176,-0.0658294369012075,0.882882387214216,0.791733337178674,-0.0690677748554688,1.0398646499693,0.956833327766999,0.034207493838086,0.0259773197184469,0.0254236881619196,0.060173708083016,0.0579591848292977,0.0309632588338861,0.0747298909060342,0.0791798427083479,0.0575252853700601,0.0342750461149385,0.0261888851122166,0.0255381957440304,0.0607644177281865,0.0608685215740716,0.031696708027112,0.0757520076382879,0.0834069744485603,0.0591217843502852
800,0.2,80,4000008,0.00659203319176754,1.01013652386724,0.851472340442027,0.0804240742860533,0.806785454795144,0.703989157104428,0.106743368923131,0.978291734776566,0.832970997416896,0.05711437249714,0.0444327308483616,0.0471358871428325,0.0656836656912224,0.045472718748096,0.0447927821784133,0.0764741680806609,0.0684017573161401,0.0591900540840628,0.0574545401566206,0.0449997848826546,0.0479737402272523,0.0660827138562598,0.0459817781269096,0.0455282500119497,0.0772188106610972,0.0701459377812458,0.0606880375571552
8000,0.2,80,4000008,-0.0440554734564013,0.975669535051842,0.954302492852592,0.00465768224386227,0.817622149447046,0.834004107077713,0.00573829636711776,0.988949470299339,1.00206850362069,0.0620346050211851,0.0429323046693186,0.0378267284476735,0.0596857377125548,0.032717466704002,0.0348252000973724,0.0676007152063685,0.0512348981767896,0.0444834344463089,0.0627531633186749,0.0456002285229357,0.038177934798541,0.0602906259530532,0.0332605198289347,0.035548699007731,0.0682111223271981,0.0532400446229694,0.0453339862283774
800,0.2,80,4000009,0.0972208316972066,0.962489656794481,0.894905048690328,0.0664955479714354,0.867186625530792,0.767886645117482,0.0214877947697446,1.07360099805407,0.941205898230144,0.0720896800842261,0.0619867293411872,0.05431036259014,0.0558189989165866,0.043935901054602,0.0331111283626895,0.0632259969291954,0.0618476505872363,0.0498859873993321,0.0723166011034881,0.0654892329795991,0.0545178865199875,0.0561199216881252,0.0447622439346537,0.033472462259364,0.0637459995564075,0.0625537852652325,0.0503242532572254
8000,0.2,80,4000009,-0.356425903946202,1.21517650264934,1.06269455751784,-0.170083334869914,1.01206729511808,0.771117019599253,-0.194339052140868,1.29097556382946,0.943747594046781,0.119871636671678,0.0612971598722047,0.0583238464466733,0.0789799289950896,0.0501335288692166,0.0584488745385819,0.0727511648201327,0.0683860367341453,0.0560534427681479,0.11914420812125,0.129156012050707,0.101994147626218,0.0792559595491348,0.0501441112023119,0.0646597756006656,0.0720975859966084,0.063964303694368,0.0667795835193761
800,0.2,80,4000010,-0.0353615406243059,0.993678148123351,0.920671331550658,-0.090441316447151,0.84550676078691,0.760392489813865,-0.0679110308684959,0.998144457902465,0.899867292968974,0.0718658522291322,0.0458194287015284,0.0564522422930715,0.0602793214250925,0.0360224687153855,0.0444248193597081,0.0702133317807315,0.050104106118781,0.0604108011268505,0.0723772290698345,0.0465171720691532,0.0577512884988816,0.060541292010796,0.0364134887856192,0.047557601364519,0.0707164587806721,0.0518133039198977,0.0639560573152486
8000,0.2,80,4000010,0.00527548157053519,1.0451857184504,0.942611581645905,0.0935246009542443,0.871795252835478,0.854603498384797,0.131769212573258,1.09668237212859,1.07002552139042,0.0296879434763186,0.0198693395358692,0.0268653506867104,0.0974888229342912,0.0239203843426428,0.0623418189311264,0.126787023887432,0.0360038915274533,0.114456421425713,0.0298009412563948,0.0199388586297519,0.027285984828195,0.0997257793292434,0.0232332291771397,0.0646439223204367,0.131328755013186,0.0379913277375474,0.118306693880492
