"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.2,80,9000001,-0.0820113764556677,1.03206560762659,0.927095583828743,-0.140681329907191,0.914525617511576,0.778214408170353,-0.128213803706217,1.11629140965327,0.97839415851709,0.061859464466582,0.0381303205396654,0.0411790703940517,0.0819199756845099,0.0488259751589999,0.0636498219975036,0.0871728990777515,0.0641787456578207,0.0710956578705624,0.0623935815365863,0.0383687916983011,0.0415093033873378,0.0833924620817033,0.0498007862184886,0.0651936780136184,0.0887637376517879,0.0650508191189884,0.0727914113524655
8000,0.2,80,9000001,-0.0760305024918444,1.0770031351704,1.08102791904325,-0.0772955127353308,0.846711053385899,0.905200039697066,-0.0910783660859169,1.11812242531778,1.10382737585972,0.0755660607909339,0.0397281749959653,0.0714500237163376,0.0551294008246783,0.0338116863375159,0.0428427558599547,0.0506313057793431,0.0502625044943506,0.0721071040245172,0.0777458038202632,0.0440264107251321,0.0802919917931968,0.0555113571257492,0.0336851317126578,0.0480773303347008,0.0515607595125932,0.0564416347388924,0.0841304812862621
800,0.2,80,9000002,-0.303689016283357,1.08952708223437,1.02566578172648,0.0713272409044242,1.00831340081726,0.94832753716538,0.112761357040319,1.31371609487621,1.18992914587984,0.199267502616869,0.0843125877055463,0.114429939294768,0.225265360298129,0.132029360918697,0.161785810016444,0.219690490446267,0.188976564384289,0.205509265935931,0.210229779191445,0.0886105677883499,0.125859381308037,0.233961494352,0.134797509936438,0.165472437022368,0.229583468251193,0.193418982801802,0.209954764980196
8000,0.2,80,9000002,0.0494545671087746,1.09241541988474,0.972499978980741,0.0725814134905299,0.888400645498705,0.771575489692021,0.086285304773499,1.08613796552197,0.94063841144283,0.0442376270063257,0.0445122137889718,0.0362071634853083,0.0670734867869898,0.0427290043618837,0.0358344549538108,0.0626735060044903,0.0552030738904714,0.0583448453829261,0.0444365301747924,0.0490311853017335,0.0372279138931977,0.0676754683665016,0.0436425351682366,0.0368314077397393,0.0631234747900906,0.0566799017316618,0.0601970824852784
800,0.2,80,9000003,0.0674399047565871,1.07566726467921,0.940334144006449,-0.0299506405028021,0.851522816657607,0.717435303002113,-0.0190751721926718,1.00265440410253,0.84273977006291,0.0880394928432106,0.0574390869099296,0.0566600138984941,0.0912660643125309,0.0564920782680852,0.0497633427400216,0.0997300238377308,0.0796768994892667,0.0603755648849941,0.0887033382955229,0.0578314031031089,0.0574147729966763,0.092045175499887,0.059897380922891,0.0504007634495522,0.100507522322661,0.088556582926632,0.062037960415643
8000,0.2,80,9000003,0.0206936448642414,0.941943589605569,0.994358846074406,-0.0262749433915957,0.749606692030186,0.852263752699109,-0.0159915667618389,0.897763495380824,1.13117631758352,0.0428052250644392,0.053547286288148,0.0365380868867467,0.0409672055608002,0.0318412351523773,0.0329293746539848,0.0482697988690027,0.0778058497211588,0.112420246898045,0.042466154468452,0.0678876514808031,0.0335634869811247,0.0400048175502119,0.0498082314672784,0.0315435228258224,0.053496759993996,0.0764881624436806,0.0829125881053263
800,0.2,80,9000004,-0.0118952289291342,0.953937091697366,0.823907946710856,0.0422261201393701,0.935232073015864,0.652022242546845,-0.0149479918204655,1.28196015314995,0.830981062422186,0.0942129297092091,0.0679886539598651,0.0628060793883627,0.16030939401045,0.0692323980839429,0.0772536684484931,0.184952342994744,0.130562017813137,0.0954246018945541,0.0954787642144847,0.069768488042633,0.0639451439330592,0.166168680844832,0.0670765705910991,0.0950205811402858,0.193796169141603,0.121674884527159,0.137186972006246
8000,0.2,80,9000004,-0.0625420323620924,1.06845015302712,1.07925600239125,-0.082760535436418,0.856983356846581,0.871359130569871,0.0958907719606215,1.19922278831499,1.08965800440305,0.0470809799893554,0.0312073696523157,0.0222968417033406,0.0563569055169829,0.041085558619413,0.0559140998161792,0.15433459301679,0.090648865056961,0.0798286322485798,0.0726367393467782,0.101390551928229,0.0855982424684827,0.0710574850545569,0.079708743310839,0.113441398638826,0.214312018753419,0.184275633532469,0.177530226153458
800,0.2,80,9000005,-0.0322976844096164,1.00123241144222,0.810157627039922,0.0733034104913174,0.817106163918866,0.613249322444026,0.0620885519970995,0.989636179156929,0.758873995508668,0.0843171248750176,0.0421662219380814,0.0664829654239893,0.0873070097136551,0.047656762404452,0.0639098112203197,0.0949792902356638,0.0662514304490859,0.0847802129255028,0.0855240390692549,0.042665755159158,0.0675592811834712,0.0893712929877816,0.0481078899702152,0.0649293061187765,0.097242468452134,0.0671552032601168,0.0862704668052543
8000,0.2,80,9000005,0.178614187281744,0.99025929054912,1.09314245094153,0.0969687368572415,0.837258807459358,0.897096591734064,0.128149540381069,1.03745090683623,1.1632530577719,0.12109368714382,0.0762758598460257,0.119387216010725,0.0744385887897301,0.0389044814619938,0.0811939255033902,0.0927318474083117,0.0284113092876493,0.140338780949536,0.121238266537661,0.071075941271797,0.140669175715376,0.0747423264321026,0.0354419866964829,0.0927881474240337,0.0921976924036529,0.0303902858220966,0.170971892266528
800,0.2,80,9000006,-0.0266265702011419,1.18875977054722,1.07700940658981,0.210404806156882,1.18344860368497,0.8975906823027,0.28590955255261,1.47297295575517,1.11247850086789,0.109882499057322,0.120147048681696,0.0666212588624971,0.158281646486224,0.150898196816721,0.0806025492797915,0.164033932183281,0.228786717766628,0.103188183301438,0.111192017479409,0.137101069820513,0.0730662223672316,0.161068540785488,0.208365083547739,0.0844938838885141,0.165940739468359,0.316080824878815,0.162708330437723
8000,0.2,80,9000006,0.00349635260790109,1.07708359905274,0.960416217476246,-0.00743938973888787,0.929652156573624,0.864032527288837,-0.00347360992064803,1.11961959153116,1.05556323726326,0.0410910897027623,0.0287141310749802,0.0396483402154348,0.0329993596786762,0.0249343109038064,0.0321342878830873,0.039359959262908,0.0385436539584527,0.0428725824835429,0.041168856157266,0.0299608440764154,0.0421733996930271,0.0330445694119761,0.0251913521191483,0.0327337726330646,0.0395153943927265,0.0391225247919304,0.0435121820800376
800,0.2,80,9000007,0.110166852005412,1.06733237734658,0.871980596111446,-0.0158381343029789,0.925923458326947,0.751395188913646,0.013421775915425,1.07954322585533,0.875730846688419,0.0615618734678491,0.0570320602529437,0.0457230156762294,0.0668676738919896,0.0525299112371424,0.0452971682109709,0.0673264516170497,0.058123778061826,0.0574665595030209,0.0620677961655037,0.0583289832791996,0.0463078374596529,0.0675078914848744,0.0533607618455351,0.0456853995551256,0.0680325638272785,0.0594539099729156,0.0580589867099904
8000,0.2,80,9000007,0.0132141606942766,1.1181572092105,1.01824327813913,0.0682518364490751,0.941212697178118,0.744380035836837,0.0425444394432236,1.16059314800218,0.97050232645875,0.0533788206843895,0.0524024214669211,0.0455409934659189,0.0758831711659131,0.0519841883185801,0.0429568984507247,0.0782924417972957,0.0848454668197672,0.0537100150659904,0.0537598660194368,0.0541954409484136,0.0466868135943376,0.0784114212647264,0.055417045494679,0.0427567269563565,0.0813053382820754,0.0897850660121991,0.0558357538500518
800,0.2,80,9000008,0.0216543441756166,1.06367815458416,0.837189710836724,0.0884948049443982,0.87185075176136,0.649156927042133,0.0705242666303765,1.11702442403434,0.838672407508519,0.0879997052370604,0.0428593896198878,0.038925896365563,0.116007288585572,0.0591606133695123,0.0534628655230199,0.111900374022596,0.0826983051837765,0.0713536038181102,0.0891440491133111,0.0432597735493511,0.0394270425380179,0.11770852895476,0.0604942636863086,0.0539872092867494,0.113758834080756,0.084346675363953,0.0739254568946333
8000,0.2,80,9000008,-0.0165853317741587,1.07344056038865,0.875684713581168,-0.100579786774076,0.816458385056146,0.781180347899742,-0.112247612990431,1.01898796224461,0.917714988842489,0.071624500023598,0.0499251048251125,0.0800562564559742,0.09305795119063,0.0483758249034189,0.0430606105110577,0.100580937702587,0.0450734178402021,0.0486354615623183,0.0724253858472956,0.0517969534621794,0.0839483610067876,0.0942847806135479,0.0490431519938235,0.043633388226685,0.101971958410362,0.0455121574991892,0.049509665008306
800,0.2,80,9000009,-0.0792011048328439,0.843827340473922,0.867779453092167,-0.248874952998556,0.732636997067824,0.778982078719962,-0.334482956755456,0.836813244609361,0.922287905828008,0.0869670135485095,0.0660444693923275,0.065897496520207,0.080701582410648,0.0608067112024158,0.0459854055033872,0.0990678571536908,0.0619609082864817,0.0590050545568241,0.085504979673844,0.117062430301518,0.0922590131570317,0.083866145816203,0.136809447311094,0.090471607210984,0.0959969780172718,0.186617170496006,0.125993942362085
8000,0.2,80,9000009,-0.113342454125102,1.13539466261051,1.03951408043567,-0.0569607206767246,0.910806364573665,0.83918587383326,-0.0658220699786376,1.10934963738779,0.95504991967813,0.052301553633885,0.0352709970830484,0.0585377320152586,0.0784497404494043,0.0374511838213566,0.0645229320932524,0.0870135114730997,0.0638240196611929,0.0941145520381028,0.0529777084460728,0.0370601597857716,0.0618846052294471,0.0797233474523274,0.0387550801189228,0.0676972704652401,0.0887585911310791,0.0661556843246216,0.0994870874383389
800,0.2,80,9000010,0.00812258444313564,1.03219991587863,0.893065722703359,-0.07281752646107,0.817445285359928,0.592941667384503,-0.104518893681615,0.965836685020124,0.738059639090659,0.0771441950028365,0.0406775937518,0.0541353543953595,0.110397934766571,0.0732352417901369,0.129682938740149,0.13001737014231,0.110251774343232,0.165036516858551,0.0779271886480767,0.0411027031403967,0.0547554901447714,0.111815486588615,0.0773056988087305,0.138984244682114,0.132189336206144,0.114834639855478,0.174304144625401
8000,0.2,80,9000010,-0.0124006654118989,1.05811296193317,0.903222346966332,0.0172933845003366,0.906042457342362,0.709748058318101,0.0592481739817094,1.10376858997129,0.860806647347168,0.0333197798114062,0.0267582017867916,0.0272776884362818,0.0357304143610305,0.0279549799422195,0.0273636135970187,0.0467819401955021,0.0354832395339351,0.0344338975244921,0.0337187388804725,0.0271616243685221,0.0291826241955939,0.0358011574757117,0.0282574801829391,0.0284282723317571,0.0469035629865847,0.0356441372773101,0.0370949252053746
800,0.2,80,9000011,-0.242206817466771,1.18991578998639,1.2403094375599,-0.0686554813502948,0.946855796302979,0.970088462868896,-0.0872840587686189,1.18747518382742,1.16941721162337,0.124268086993007,0.081519343509365,0.122713397763265,0.085768345336268,0.0568149173861577,0.0746704580428916,0.0871701624885429,0.078691154043013,0.0774188510711793,0.130563496222065,0.0891147242945592,0.139202848769064,0.0864109221656598,0.0584282544189587,0.0804131537244123,0.0878680236072061,0.0809941193529764,0.0822435933972818
8000,0.2,80,9000011,-0.0884726647293196,1.52903713316823,1.33332008917378,-0.450633552237988,1.18689462058123,1.3710401877864,-2.86039223690821,0.390426162658154,-0.279732156225849,0.0725346233687653,0.0354673852032706,0.0521931739879166,0.0877420283984403,0.0581313747907371,0.072543242862888,0.516307969910646,0.273316448028688,0.156192869605182,0.232940377217794,0.130113062909653,0.101261804898338,0.125375550734558,0.0775064037346052,0.0777061058058602,0.618890162811946,0.361378810652291,0.285280420308841
