"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.2,80,3000001,0.0279426976112886,1.24387191869937,0.905980436564029,0.10395196857401,1.13009493665157,0.688526320880228,0.141425798116474,1.40589205854146,0.865396554998115,0.060503836933147,0.0485219915947742,0.0406167457422645,0.0903575338219936,0.0841392504283443,0.0718406390059571,0.0928461844007259,0.130914731990828,0.0609584030926252,0.054658006449481,0.127827766005979,0.0848419820714643,0.0869216948111441,0.104517718680849,0.0697088937023609,0.0896886338244666,0.161216725537087,0.062639382699052
8000,0.2,80,3000001,0.00247485972490181,1.0751602014954,1.00421630786396,0.0775275754417811,0.78597560504013,0.758256879771881,0.116401006993548,0.925226636499253,0.907706526101317,0.0312058903661536,0.0249806116471938,0.020688287148986,0.0643676133901709,0.0772680776006087,0.0328826252739391,0.091918877019488,0.104487085668817,0.042750047998761,0.0313925651916894,0.0252616492397999,0.021075325836993,0.0634744488615849,0.0957144744868751,0.0425706834918062,0.0896315178822559,0.13467915651797,0.0577891084776674
800,0.2,80,3000002,-0.0577261371250618,1.06831574931924,1.02602165157155,-0.104426163840418,0.841115195032157,0.999844373376572,-0.212069749968606,0.999258835064161,1.15221269662497,0.0664905211979898,0.0421543496885156,0.0473083842973084,0.112702994269704,0.0907223056083841,0.0522389159340399,0.154481607908181,0.0816792890277267,0.0748858262837601,0.0671281298439695,0.042776570373601,0.0478066143464783,0.114979567856929,0.0994542473633034,0.0546237813335966,0.161574693160452,0.089154027043187,0.0761610341686197
8000,0.2,80,3000002,0.0276479208778415,1.06477632353901,0.921173900208557,0.0220174351717822,0.892487454547487,0.75598303138365,0.0266394841510214,1.0655606812406,0.897830630943179,0.0316761860154624,0.0293902148524539,0.0272278398604604,0.0273527738323417,0.0227273203039575,0.0200993631872672,0.0345117903259614,0.0283558284212727,0.0300493785145702,0.0317374645932494,0.0296935767880424,0.0275627699533324,0.027403598190981,0.0230334439221052,0.020303622475279,0.0346411355249855,0.0286329335310736,0.0306692268955483
800,0.2,80,3000003,-0.239069466364873,0.84835570025476,0.794325227491902,-0.0212827691631841,1.08624957561071,0.851529822845888,-0.0133123260539412,1.356099245585,1.03076629049108,0.117834990236616,0.117251241178508,0.0930038919701898,0.111640325416315,0.0951295422693946,0.0957883659048474,0.11081253876949,0.111906712579439,0.136127604861347,0.113366791319768,0.153996428030915,0.102897884332818,0.11370819244129,0.105702784119084,0.102053209170733,0.112514422813605,0.125289509126916,0.14974517916829
8000,0.2,80,3000003,0.0242411109268874,1.06014463573423,0.959842354386125,-0.0708006871243828,0.854707657382652,0.884688169538729,-0.0539083828819632,1.10594096039249,1.06641888460854,0.0451465361773994,0.0365215151573176,0.0322733192125507,0.118719763911686,0.0468842764976572,0.098298124029768,0.123865703319036,0.0982580597529159,0.160882209233649,0.0454450676716957,0.0371785187836913,0.0327846629072651,0.118717236907502,0.0434819498474204,0.117075822675068,0.122003858425532,0.112294268165878,0.189383772679039
800,0.2,80,3000004,0.118383029086597,0.991689506485325,0.976309454427245,0.124837254867729,0.812388614384197,0.807947813601428,0.173113046039885,0.926135433057095,0.945009562899403,0.100871888634126,0.0712819834370936,0.0820143013255127,0.0934455719965905,0.0620488068560213,0.0688207724408088,0.0967164805113933,0.0588969766910933,0.0825777730624521,0.102418432708492,0.0729777241186774,0.0844018522960298,0.0939603494363683,0.0634842125144489,0.0709505664181576,0.0971851222489913,0.0600658651736891,0.0856730380693741
8000,0.2,80,3000004,-0.0718872247281564,1.03871573754977,0.963981277899436,0.0311531665189623,0.900469232667209,0.769581524132807,0.0831679996660721,1.11772118047976,0.877842377975554,0.0518117952500016,0.0553410774254744,0.0430401808179712,0.0435007880181739,0.0333868888976178,0.0292970156198619,0.0668912486031552,0.071178764936138,0.0499931434429303,0.0527664914520783,0.0596088169708759,0.0448076598357305,0.0430267229466509,0.0344098715176121,0.03855337119153,0.0621602228708032,0.0559266207165915,0.0885483482713526
800,0.2,80,3000005,-0.0494401958578609,1.03502677800656,0.912754495816331,0.0341758637581599,0.88907554444869,0.757018121703292,0.030417067489804,1.08409026777368,0.927193089531625,0.0525211232473865,0.0369060987454585,0.0419372087872559,0.0522028755066624,0.0431495457531899,0.0374321140769772,0.0558071412343286,0.0571299727089816,0.0480734939572291,0.0528216336887474,0.037138734995063,0.0423329761999826,0.0523276179551483,0.0434531661359675,0.0376614261465343,0.0559525931289827,0.0576385136047083,0.0484816204030594
8000,0.2,80,3000005,0.0165592536574693,1.06542146948714,0.987734204466367,-0.0320297932373516,0.912422371746878,0.805364975572108,-0.0210668672421636,1.12441468642903,0.970422578232819,0.0417678946207335,0.0333841168842773,0.032243674426368,0.0353670725918594,0.0285108995481591,0.0241798844290338,0.0370632539131891,0.033593995508613,0.0292119566128139,0.0420528855618585,0.0336260713797334,0.0325079872301967,0.0354466118550728,0.0286998681925617,0.0243008464917259,0.0371704262030368,0.0338322776072452,0.0294050602360129
