"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
400,0.05,80,4000001,0.406654020486953,0.279423833773135,0.0554726425829568,0.408769249454614,0.431431140961234,0.167141150706083,0.0988211817298186,0.380900254552558,0.369976273466313,0.350168319349424,0.139002092994599,0.446891945416969,0.0371845997878366,0.0906302456097796,0.0884935711164815,0.0871027599668409,0.0375856747544004,0.0675031370044516,0.0779466291247507,0.0812242764056562,0.0627863492963037,0.13680726238793,0.140835338434444,0.0957256131501959,0.0373974259761092,0.0919456514752566,0.0891528836320802,0.0875336364280929,0.037995207758226,0.067754478752297,0.0795632646884564,0.0816579955788537,0.0649168379013788,0.137118214606876,0.149678466381684,0.0969724849960117
800,0.05,80,4000001,0.473884764322887,0.159845658168709,0.123196010121534,0.0769245187694081,0.49575485275191,0.0904128851766949,0.0846041091746235,0.121559743681505,0.530379859434164,0.12299932671477,0.136567279081658,0.0417455684504267,0.032620139534871,0.0759717953595915,0.0726239205899549,0.0798179330745613,0.0288643488186216,0.0613497645198258,0.0527516142592415,0.0772563281964581,0.046500767704656,0.127236949498671,0.0956663166817708,0.110407320687729,0.0328282729054776,0.0764776461809442,0.0732640795521535,0.0803586636205786,0.0290189751714019,0.0618658017282112,0.0529859358928804,0.0776665271247023,0.0474579858574595,0.130297994453337,0.0966258570081588,0.111912283114262
8000,0.05,80,4000001,0.443656064070304,0.228517909724616,0.124115482021361,0.112901413542208,0.449995890699973,0.136012800324723,0.0786400280343378,0.125399741262803,0.43628176562121,0.239032578203292,0.0992078886561507,0.119337296596538,0.0109616236033371,0.0267544374059375,0.0241312767941666,0.0229810963038819,0.00878026892406611,0.0206691428180507,0.0185246409724351,0.0206689751479512,0.0177295799415394,0.0669275752536826,0.0453893158215857,0.0260388814546169,0.0109845166040197,0.0269002166881866,0.0241608566807773,0.0229996648499719,0.00880523717832056,0.0208608940723989,0.0185560734511871,0.0206782179500434,0.0194293522392571,0.0738692148570062,0.0460682841376959,0.0262075183284092
400,0.05,80,4000002,0.428578988138452,0.157538142998707,0.147268025534299,0.155464638711042,0.407696351328836,0.168931788197985,0.0356373206370634,0.182776277725976,0.339667783584648,0.210841719047392,0.202450727364604,0.294633834379343,0.0368880161251172,0.111369601101801,0.0816563445532539,0.0885091304027816,0.0390085668526689,0.0981317488627748,0.0903686303958004,0.093828276458411,0.0732133052805741,0.249197958774859,0.221813513189421,0.12296532935273,0.0372430867957309,0.116406847097009,0.0822976196796004,0.0891874338568994,0.0399023210177169,0.101385706971909,0.092839377633471,0.0948689890428018,0.0795242059742825,0.258686926346428,0.255474227569845,0.130097863030022
800,0.05,80,4000002,0.436152142686324,0.276507879004824,0.0303973727753998,0.0176679301146428,0.4538748725253,0.150471728473873,0.0420288937807402,0.112197551563532,0.432818763708125,0.225454042803897,0.0096898990647541,0.121541553309418,0.0342351323475543,0.0691474114616856,0.0737199416806548,0.0766848627387357,0.0282998960787146,0.0578264555737746,0.0515290050319357,0.067255677007625,0.0421602673080882,0.105280851670292,0.0936220922766589,0.0860527435340596,0.0344360073998435,0.06973462195599,0.0744151167364721,0.0773782518466804,0.0284574210681693,0.0585294165067446,0.0517115193487524,0.0675260024331881,0.0430725934296969,0.109102727333582,0.0942793556100613,0.0871364152310968
8000,0.05,80,4000002,0.434140247929635,0.224823804873928,0.112909280077491,0.152090146019082,0.438419157919895,0.158574936389962,0.0642523357698845,0.155923532784002,0.424389574413721,0.245032920938748,0.100147123603713,0.154810445914869,0.0116732090840856,0.0283696953041013,0.0252692862794357,0.0228618077389782,0.00862130682164144,0.0176000838433689,0.0177881300241868,0.0208855206231049,0.01404946503039,0.0398266224438949,0.0347934052531829,0.0261843958669389,0.0117008307685882,0.0284817744864301,0.0253097657461299,0.0228761806469141,0.00862580869459429,0.0176176821692507,0.0178025385743032,0.0208966524568073,0.0141040918031566,0.0400852589705741,0.0348749483777324,0.0262160936162022
400,0.05,80,4000003,0.485102902761485,0.141945920945231,0.165628247860635,0.195149470834873,0.469604426625036,0.108731950336132,0.0733001121027172,0.176238143630897,0.451182435493309,0.225993083101912,0.144218555528999,0.214046943973224,0.0401542163654377,0.0956636461105746,0.0921344740565723,0.0923768197585097,0.0410987817126045,0.0848392034113831,0.086009502544901,0.0909896389489333,0.0619228970855007,0.166202633820939,0.190047340077475,0.119019823099589,0.0404205396618364,0.09650909935355,0.0930102842466008,0.0935825066512418,0.0415610503519151,0.0861708765663422,0.0872026961057365,0.0916314595706695,0.063747996589777,0.169776767988128,0.197136043860811,0.121191136398259
800,0.05,80,4000003,0.504608262525263,0.1474973652431,0.191214422007398,0.0465052093928862,0.487701604822054,0.219532681938062,0.15000522532768,0.0289524446739093,0.470854190708306,0.428521202316327,0.156688112381757,-0.0304305501829809,0.0310640155939362,0.0774113949245924,0.0844051087056231,0.0737711412399107,0.0265671245416727,0.0542963005508471,0.0528152238148898,0.0664514157963271,0.0346782843706239,0.0973444079164549,0.0962588948457859,0.0802092309195152,0.0313809871774174,0.0784012246275334,0.0877212807177707,0.074078784717789,0.0266814056518057,0.0546822358304423,0.0536299478999661,0.0666910884135613,0.0352489981299159,0.0982701113751992,0.103768373805532,0.0807410301231129
8000,0.05,80,4000003,0.464559526900617,0.163422806909418,0.199379115334662,0.17017088462367,0.464311872835193,0.101132113757263,0.11437427943128,0.154250818670782,0.46961822862498,0.153074537072761,0.174242643177602,0.154989336896251,0.0102574605264659,0.023840128012027,0.0248400075259625,0.0215954895570719,0.00846799237559412,0.0175167444983596,0.0180792867518027,0.0201621588119271,0.0131097228279646,0.0360889922372007,0.0407944616405941,0.0249985771818533,0.0102715434675758,0.0238871672685952,0.0248983566317969,0.0216076697392416,0.00847186992087864,0.0175327934014487,0.018110831943746,0.020169984043276,0.0131592877714348,0.036237342334558,0.0412909708916552,0.0250256646210127
400,0.05,80,4000004,0.426165901464877,0.264220789476248,0.0934209036539172,-0.179087147395362,0.43161020626518,0.133144119339037,-0.032464546804885,-0.126316318651936,0.399169188086144,0.136788095209119,-0.114645483909815,-0.123214857347204,0.0411109064554063,0.0965916560527613,0.100382118574691,0.0954670250232173,0.0345730153004995,0.0749338976762716,0.0693463648786889,0.0913335681275705,0.0504215373225925,0.133226217508014,0.13486760991517,0.10339620703613,0.041916811030932,0.0993012417915517,0.102662035377783,0.0977604808670099,0.0347182838432878,0.0762753014962562,0.0698041844915662,0.0920843995062718,0.0509938034050024,0.140363923885857,0.135735319912125,0.104833000559403
