"n","vare","B","seed","a1","a2","a3","a4","a5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.OG.5","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.NG.5","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4","bcs.CG.5"
800,0.25,80,8000001,0,1,2,3,4,0.0965029123054877,0.138384150623351,0.232187263412116,0.367778504596272,0.475238942762587,0.16748782022404,0.187736988159775,0.230613794548212,0.294432178057088,0.363538409492394,0.401906380137824,0.414907941776838,0.487046217313853,0.525976081947803,0.589245472111706,0.034311413504161,0.0232958463496599,0.0169925079966907,0.0431016108081073,0.0533904310470996,0.0372360328169063,0.0231716441944163,0.0155232265405036,0.0306608559962035,0.0490176860112532,0.0172141546205558,0.0162937821183551,0.00934204764413585,0.0152128970398737,0.016970577492619,0.0316015392314656,0.0225649662770414,0.0174770295203434,0.049043027048101,0.060104008060051,0.0366097554380667,0.0231309612730018,0.0153994522148021,0.0334422541247823,0.0544706381427328,0.0175314297925847,0.0203939536740841,0.0448043350657262,0.0477953022995039,0.0211070309559554
8000,0.25,80,8000001,0,1,2,3,4,0.101027669850684,0.160496162567,0.24428655035165,0.34597830433612,0.449824143344998,0.146149307926852,0.191378613016165,0.245486919781192,0.306402037958757,0.370515199179971,0.0989093709456183,0.159479803010133,0.245362973815492,0.349617356074511,0.455457951236837,0.00877171014024644,0.00732159144555711,0.00522317603193323,0.0102497371485573,0.0177813686792971,0.00959574530268035,0.00705589946390192,0.00512034302502918,0.00838521002271472,0.0145466398150453,0.0116586452464472,0.00941769626656576,0.00566049207272307,0.0127627568163718,0.0235624673809468,0.0087658192710453,0.00731689466011253,0.005222870285184,0.0102737542941502,0.0177928447820625,0.00958246580446471,0.00704615777602193,0.00511929213237833,0.00839539004427479,0.0145522878894802,0.0116319864062792,0.00939940300067922,0.00565802849531725,0.0127877650347725,0.0235397695977097
800,0.25,80,8000002,0,1,2,3,4,0.11436708997904,0.162846143860519,0.23791300996371,0.329807067748542,0.414570605329121,0.178111329051468,0.203112387972008,0.233915816820935,0.269171061585232,0.306686414451897,0.149440455107817,0.18498875990616,0.235359764831909,0.295862888123594,0.357143740339281,0.0315395060340902,0.0236345461376908,0.0160539167346275,0.0298464310350013,0.0443877888460827,0.0347329765153001,0.0230134912396701,0.016014319970227,0.0241574203728612,0.0391096495523862,0.0470319354789724,0.030472194573341,0.0179605872425041,0.0367637392172989,0.0598303184902647,0.0309233408789451,0.0235808231780301,0.016175825045359,0.0310274703726912,0.0457638458039918,0.0345564199582379,0.0230193385702388,0.0161090612773446,0.0246469085505361,0.0400432084907911,0.0464805997882201,0.0305907470221919,0.0184877076584586,0.0383023359619451,0.0621058978770433
8000,0.25,80,8000002,0,1,2,3,4,0.105669474363878,0.160975029421949,0.235704913972704,0.324308684443297,0.414782967733795,0.138985354175726,0.182160498531752,0.233787394291447,0.292103000864077,0.353959391464315,0.0889580535063353,0.148153915655573,0.23349614677482,0.3384254925085,0.446383090779509,0.0100585615576145,0.00784158020313885,0.0051263113776249,0.0105469838051748,0.0188110689731186,0.00986043286828753,0.0071868898308936,0.00499958203079046,0.00840644921500229,0.0150523181224256,0.0123663341573386,0.0102036299302569,0.00553479352593483,0.0136321821775942,0.0269010827134108,0.0100201562857632,0.00781632859274562,0.00512340858834618,0.0105693381784041,0.0187889471521916,0.00983871331630049,0.00717056375221755,0.00499692792327562,0.00841457904776678,0.0150433040345387,0.0123148603632756,0.0101625617753824,0.00552120595070792,0.013647587761429,0.0267683621576926
800,0.25,80,8000003,0,1,2,3,4,0.103708110938904,0.163981768094158,0.250101614886787,0.355608067469644,0.463580257946068,0.169353707456405,0.208093953822906,0.253208721706249,0.303209571234052,0.355695891083548,0.126008246895657,0.181624487509184,0.255646745431109,0.34274559472336,0.431979748532914,0.0308259137856336,0.0239433409522348,0.0167534197618458,0.0342806130499824,0.0625646892090497,0.0332410523742391,0.0228708028049861,0.0166566234478958,0.0281576565729504,0.0485132362547493,0.0447750263372402,0.0314672449469309,0.0197299245565537,0.0462081134835376,0.0839090022567307,0.030450735158953,0.0236497428881408,0.0168141935344092,0.0349760480214041,0.0624812812143294,0.0327633783518965,0.0225024828866913,0.0166233610738154,0.0284626129688574,0.0487064336261244,0.0444004905180386,0.0309700071146224,0.0197794873817357,0.0473038543987489,0.0843894656348969
8000,0.25,80,8000003,0,1,2,3,4,0.10979654473296,0.162779789999976,0.239098656554801,0.331596187642647,0.42281299363529,0.154011746106319,0.193492761387794,0.240567900416343,0.293190431027115,0.347881454142291,0.107893053574607,0.161785686261442,0.240739326228377,0.336582259253443,0.429242522569542,0.00991822560992427,0.00756838379108816,0.00520044245441395,0.0104546902923535,0.0175099733433736,0.0102419315611294,0.00717280391219107,0.00503750662466378,0.00836074179733,0.0142468461875771,0.0134747152635706,0.010112613224444,0.0055252213245192,0.0131051757545147,0.0226446390801707,0.00989019607850116,0.00755699957238775,0.00519986290969179,0.0104778388513321,0.0175233032688302,0.0102233294526469,0.00716346144364854,0.00503716553774808,0.00837044480028537,0.0142574320354695,0.013417193084679,0.0100926187815263,0.00552706758426346,0.0131365778189624,0.0226517778768684
800,0.25,80,8000004,0,1,2,3,4,0.10345817888881,0.152312117689853,0.23208259969239,0.332370936186416,0.424370261685145,0.12720729329275,0.168045497088988,0.224617946021154,0.29276350014495,0.363583495808187,0.0879338419660484,0.133495855748727,0.221021766079179,0.339074965517582,0.448957270881025,0.0326158739467084,0.0242894538855569,0.016381340194872,0.0322778916970982,0.0494717218422915,0.0292873741238401,0.0214442952739221,0.0166192405594175,0.0264587843972013,0.043459465861929,0.0469895201598401,0.0275606527036134,0.0230035303096102,0.0474728541573521,0.0723178911523916,0.0300531319753298,0.0233660140027554,0.0163809811201521,0.0331745761631531,0.0498988657144668,0.0286226596374419,0.0209420345708466,0.0164630075814631,0.0268883846722053,0.0437478159507956,0.0494079248817188,0.0273582298943703,0.0237103356953351,0.0498114851749713,0.0744737782337662
8000,0.25,80,8000004,0,1,2,3,4,0.101560719592773,0.153400922706759,0.231117894152167,0.328131842031418,0.425046757837038,0.147237623759492,0.186241523100342,0.233192682203752,0.286293537868911,0.34225253648694,0.104368591162811,0.156415247379421,0.232620828997416,0.326564458704909,0.420565245025376,0.00965465340670667,0.00733574358080654,0.00514142395146224,0.010124975105622,0.017575638972112,0.0097960564754315,0.006897669436741,0.00494853198201918,0.00827304919254306,0.0142682142549022,0.0130534811003954,0.00937757478558169,0.00535679618924711,0.0129705927070022,0.0232473020548128,0.00961986752437277,0.00731849740202801,0.005142510764649,0.0101453255227052,0.0175684345100954,0.00978235350870593,0.00688951525441638,0.00494870235387638,0.00828376664617008,0.0142788846618619,0.0130150714356227,0.00935789708864956,0.00536217264087052,0.0130038629877276,0.0232509135933226
800,0.25,80,8000005,0,1,2,3,4,0.152998030502587,0.188621484605892,0.241655544292603,0.307649081124225,0.375353881348293,0.193856355141653,0.212406255067641,0.233652805710094,0.257216915181453,0.282551101078125,0.170908691358582,0.200613299768794,0.238740415684968,0.283512967831186,0.331556267822387,0.0480926229305106,0.0291882811125771,0.0170255173875182,0.03425917292072,0.0555839705366749,0.0370194330625263,0.0228454902739959,0.0165504374909725,0.0284793723633814,0.0474331790390746,0.0568777455581748,0.0328944589452444,0.0199738257807535,0.0488560261692593,0.0847539413752722,0.0450070459523264,0.0281742995117435,0.0171964090214441,0.0353942695233131,0.0570558774631132,0.0366162646289281,0.0226918581440379,0.0165348116040863,0.0286408508680451,0.0478040288181721,0.0558189062973277,0.0326461693400274,0.0203658394117322,0.0502723612686218,0.0871742274783807
8000,0.25,80,8000005,0,1,2,3,4,0.118977835118789,0.169123031396307,0.237485879464815,0.320597801109509,0.409252627061394,0.170435289730161,0.202267137281871,0.238775238044537,0.279420943766309,0.323267859022798,0.133338420310967,0.178064224958551,0.236446684415321,0.306376422212757,0.382567678175966,0.00943417398987749,0.00735568162609571,0.00507802228837985,0.00986231879319254,0.0179236651264667,0.0100055296525116,0.00698182540803009,0.00495707289286681,0.00786546917908732,0.0138543624310533,0.0131480922609098,0.0094044069478135,0.00524084113297024,0.0117576603012545,0.0229817284647365,0.00943193422079226,0.00735334238178952,0.00507590647815318,0.00988210240345026,0.0179401955336834,0.0100034740621111,0.00697789242087356,0.00495563839757416,0.00787272109715986,0.0138626314553208,0.0131555822860674,0.0094090410012455,0.00523899327356605,0.011783587043729,0.0230113952253054
