"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,6000001,0.403163582553221,0.285562324461943,0.135806034498739,0.148053789499402,0.43791486046517,0.163836448278158,0.0901644259345046,0.171985398537395,0.448780673678047,0.216662560017355,0.159284327154946,0.19950497738662,0.0298130756894443,0.0629329542398903,0.0681792210486392,0.0673441283619328,0.0276799445978666,0.0534400162625868,0.0576048096423498,0.0650618842878614,0.044745078794937,0.108006865688657,0.111542449211018,0.0760808274313073,0.029982364789929,0.0633563588305969,0.0685668387950616,0.0675532079105604,0.0278374299572331,0.0536630649186965,0.0585150365899859,0.0652285801800588,0.0458811700601161,0.109097529768271,0.116033357535578,0.0764106589604446
8000,0.05,80,6000001,0.452434599356639,0.222486294964505,0.184803808418755,0.168548125909714,0.463456182445106,0.122244773189579,0.10149199970348,0.15090692119562,0.455801002421404,0.171396365292754,0.135082542078561,0.181874818755815,0.0109107316849134,0.0263383178106489,0.0299917278419377,0.0243236818989992,0.00847932678250585,0.0176236734219545,0.0194855590461189,0.0208766969468693,0.013994501543261,0.039407507216257,0.0438611105312723,0.0301243880816689,0.0109554272472103,0.0264246218748105,0.0304483139948635,0.0243287617862388,0.00848536638677925,0.0176423697206293,0.0195572684820281,0.0208858338736321,0.0141071261052192,0.0397256476064688,0.0446061282096175,0.0301642178326508
800,0.05,80,6000002,0.481147644997816,0.293553509918928,0.281557893304966,0.219399781168482,0.485004054421868,0.0847155996710743,0.164377987108606,0.25147414136845,0.490555847279333,0.136255498211816,0.261125722852639,0.282747607366973,0.0320875656375193,0.0876884332653465,0.066008516272907,0.0632519940539177,0.0260498960850545,0.0539001358147742,0.0499321051281823,0.0589585838428962,0.0380391954229209,0.101846831660579,0.0869937752058216,0.066147570582049,0.0336666219833801,0.105555262197158,0.0678685688525846,0.0634543236312805,0.0261257479626019,0.0543437432786616,0.0502060922740527,0.0591067978009108,0.0385275014762485,0.104620408828712,0.0880925915078002,0.0663363471532566
8000,0.05,80,6000002,0.464741976551708,0.198966359446694,0.177722224307129,0.139519638364618,0.459003629131927,0.151167579063084,0.10887482316178,0.144821449103665,0.449166698365506,0.227577364154896,0.0851806853194095,0.141563995203824,0.0101350608337311,0.0231776771871689,0.0258813499469849,0.0232318205576514,0.00848228045312498,0.017157367479153,0.0270755132833623,0.020913654926851,0.0138156784606973,0.0422276917370039,0.0813257347562367,0.0292732763887335,0.0101442045930934,0.0232035516255599,0.0259566349732913,0.0232448822779376,0.00850979765242619,0.0171717609903066,0.0276011175753275,0.0209212947849667,0.0145641616785591,0.0420407806148257,0.088345233448282,0.0293124449458818
800,0.05,80,6000003,0.365430457557888,0.248321061927131,0.00234273958638676,0.152538027049513,0.40968816653418,0.172430021881645,0.0053747961728394,0.174210449937537,0.371981460261182,0.312091882519799,0.0283384559488519,0.159080811619043,0.0361048054994865,0.0850499248843139,0.0915575546372248,0.0792981429995066,0.0250543215885539,0.0503950913095339,0.0572602825459118,0.0616137897669418,0.0343359963589932,0.088569823280751,0.11842283982655,0.0667736110201532,0.0369076641593726,0.0870247513065392,0.094945426478267,0.0804550743566253,0.0251868707179681,0.0506307927193537,0.0586752715409556,0.0618029140800933,0.0361530954878219,0.0897843328574855,0.133044797218455,0.0671291322778346
8000,0.05,80,6000003,0.464386715116027,0.201177929242575,0.153208542506907,0.119692619930057,0.472763460417014,0.120528886809088,0.0982505598441853,0.110653872801045,0.447531046025105,0.20714525726997,0.0578541096484048,0.107627334294729,0.0103671247813051,0.0248158397289976,0.0237040004980836,0.0216942007807614,0.00914472161693145,0.0204772128684449,0.0267765555681726,0.0214980501380276,0.0259104157611035,0.0629022967450085,0.120784201536114,0.0343987800207996,0.0103824158106792,0.0249196533325961,0.0237392426704363,0.0217055045791871,0.00921341916475878,0.0206373835887633,0.0272759851071849,0.0215130211738046,0.0300344571260125,0.0689254602963935,0.13684710041743,0.0339766244613807
800,0.05,80,6000004,0.488100707704958,-0.0189281569699159,0.185809215617757,0.215712219853708,0.433045643071888,0.106618568925649,0.0954253266094627,0.201592228687594,0.431641236058961,0.0879062205777869,0.0663020903432898,0.172040825192817,0.0699771912763112,0.150203872158527,0.100656983384635,0.0659060693846658,0.0344924792597752,0.0632688090055929,0.0596736455589907,0.0641546087098666,0.065446405743443,0.147945832865068,0.145698397552737,0.0819108574888369,0.0743360686789952,0.167337399567568,0.100937075048498,0.0662048703662073,0.0348290718468374,0.0638155073578402,0.0604200694607181,0.0643648537053648,0.0677201298409777,0.152628863548183,0.151749657852362,0.0824945872340527
8000,0.05,80,6000004,0.44520217312243,0.202231184200714,0.147421077030872,0.159627548072253,0.460167089266751,0.108618161545745,0.0935645484647226,0.149955184404299,0.427688596894799,0.199116857769058,0.0552501671622372,0.179553988103427,0.0103658399035883,0.0247592535395206,0.0243185491570225,0.0237708743707363,0.0102557645496189,0.0208052060971895,0.0304194019040769,0.0218934845459344,0.0354738420726914,0.0712644927306499,0.115421954142449,0.0402940730527945,0.0103822296442159,0.0248058748201643,0.0243759812820649,0.0238095980146517,0.0104095407201343,0.0208424223317092,0.0312678659204521,0.021928173005885,0.0446797934031968,0.0660251497431398,0.147015120950597,0.0403587394350277
800,0.05,80,6000005,0.511143535169251,0.0255828094817107,0.204529215038434,0.15159705323014,0.457785803286928,0.151876192041964,0.0913338074059987,0.139706184132657,0.425511392784506,0.293471754139797,0.0987668647982843,0.111352664797259,0.0429078433841553,0.107321337249771,0.076709840543492,0.0733367820786155,0.0273395353068481,0.0638264354184017,0.0514748144914225,0.0636873449237957,0.0408206258179121,0.140902544272205,0.0895337518402155,0.0759297350493043,0.0441784430667236,0.111122022727706,0.0781912242710619,0.0735967652007762,0.0275252078343833,0.0652527860244135,0.0518111428059221,0.0638531586012471,0.0431851600454775,0.156158674789103,0.0905835228930829,0.0755087559788127
8000,0.05,80,6000005,0.450329040076885,0.200158883411541,0.16984759157036,0.175674600294694,0.447318148986957,0.13199010309343,0.0933738309779499,0.163981661199212,0.427801683063101,0.208076837844435,0.10424879286286,0.184806491055717,0.0109872545991602,0.0240618124982344,0.0254098575742455,0.0224423010448573,0.00851653086262575,0.0169874418161971,0.0182773103694829,0.0212868455541235,0.0141687790704425,0.0323274049919067,0.0381444909799428,0.0274765124089081,0.0110112434129035,0.0240994873524784,0.0254843237447156,0.0224572159360138,0.00852106042790549,0.0169982754434761,0.0183191082247796,0.0213025667428758,0.0142237845605505,0.0323993253138406,0.0384796659176701,0.0275311753336288
800,0.05,80,6000006,0.419953794611956,0.213684769588574,0.0213916922673606,0.202194492905108,0.443483763335546,0.0715022941614641,0.0193392571922302,0.204753513514819,0.450426792221964,-0.0885100076343382,0.00942763548864454,0.259055530017132,0.0359582608806253,0.0817460612744295,0.0799503198063517,0.0662133351993831,0.0291236461343897,0.0701709651743858,0.0859622418388779,0.0680543374163052,0.0453216143003978,0.23972507409983,0.261953134625185,0.0945456952722882,0.0363874600030157,0.0833019436116047,0.0811909603760901,0.0664602396151654,0.0294845680534586,0.0720934137231213,0.0876264598877527,0.0681000504831751,0.0528370155082212,0.270987165343237,0.264271454904059,0.0954644472821795
8000,0.05,80,6000006,0.445978811899649,0.19540615629591,0.173034010745532,0.176048795069326,0.455822175333468,0.1124386851801,0.111256243546683,0.161113190582731,0.451766212512207,0.150001855117497,0.149663837374277,0.163162537408694,0.0104718749800454,0.0253192809480559,0.0234821167674644,0.0233232834993317,0.00854630377912835,0.0206845076496272,0.0177093414483423,0.0204141873151085,0.01519412298634,0.0677003936258967,0.0301934400156039,0.0241453078857312,0.010482390350395,0.0253755493758487,0.0235120755608015,0.0233509946710735,0.00855985609494855,0.0208238505906272,0.0177551838190477,0.0204216317374129,0.0158356604233135,0.0721574934069364,0.0306225178643631,0.0241833773387098
800,0.05,80,6000007,0.47464226962513,0.0634945736729281,0.171894259283976,0.15661928923641,0.47892575302527,0.0416461881539541,0.139047682241012,0.160742731762294,0.483108140390961,0.0683202637865265,0.171049976805239,0.181807505780279,0.034074173045596,0.0814239502786241,0.0669258933289605,0.0659712725577336,0.0258089375503224,0.0514904960369587,0.051001859934826,0.0616520835330362,0.0384572419612776,0.0926873304367054,0.105143250181221,0.0684701592410718,0.0343730844243068,0.082692445337641,0.0673801354159041,0.0663156548906376,0.0258966060573628,0.0516751489172453,0.0514517203552136,0.0618261122758014,0.0391117119730771,0.0933784816928996,0.1087193495727,0.0687312321014017
8000,0.05,80,6000007,0.43873325951934,0.197276011608009,0.102601841384984,0.140002111719006,0.450378664502838,0.133571674583642,0.0786303824250738,0.146619108567408,0.445875044677757,0.158326729826613,0.0979933730441192,0.123510811326352,0.0112173915689488,0.0281535497796957,0.0266678884060979,0.0236604793547001,0.00917235691899518,0.0204081415334746,0.0237706624300621,0.0212309201430345,0.0201687295136877,0.069550563142726,0.0663782648084159,0.0306425700554851,0.0112417190850045,0.0282799462014776,0.0267261794647074,0.0236786870879521,0.00920289780209361,0.0205311979785099,0.0239436237237542,0.021241719349081,0.021049505539949,0.0741288877528622,0.0686546275232112,0.0306425672880121
800,0.05,80,6000008,0.407178846604512,0.196515449182284,0.0513439601223331,0.15342825407981,0.432413437529747,0.134952024271346,0.0590123053665661,0.172511987069249,0.40980403644289,0.218529687035212,0.00576094185852648,0.189901352193619,0.0311856838526448,0.0692134929288239,0.065667241480548,0.0651249022044103,0.0281092956734258,0.0613049555664945,0.0634133005872147,0.0612072490308696,0.0465532020097084,0.128699904021686,0.136363412284426,0.076566478721233,0.0314790779753372,0.0697820137275846,0.0668482660651894,0.0654179709048234,0.028545388800695,0.0622970365812219,0.0654635063694061,0.0614122782122423,0.0525947691735325,0.133384343737312,0.156553997921007,0.0765784395958164
