"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,7000001,0.411118089745853,0.168705123651999,0.00772090111638842,0.199857718572409,0.428454289739417,0.0673196156814456,0.016701647142915,0.20871168274793,0.421575646679034,0.0685025522340843,-0.00512658932289037,0.210033730446115,0.0395387021311936,0.0891996224295217,0.0716261814212763,0.0737554026058026,0.0256903319583426,0.0549927512791369,0.0559003913149267,0.0586199565059114,0.0416420929523278,0.112080196895161,0.122323809123883,0.0654780721118257,0.0400155436016352,0.0909091905613269,0.0721049936536317,0.0742839437983925,0.0257724476994437,0.0552470463078879,0.056577000602078,0.0587628211400168,0.0421626111822822,0.114039167410784,0.124596521610261,0.0657475289328204
8000,0.05,80,7000001,0.436505139566807,0.22998012504103,0.16325951739072,0.177076710894004,0.449465867778029,0.139922336153757,0.114027771615049,0.162843132578435,0.447212721018708,0.217502878352471,0.185632402312838,0.175790979154273,0.0104849177023661,0.0242692175133386,0.023132701957855,0.0224395700927671,0.00845736557956898,0.0178296478106406,0.0192289669414147,0.0208803285505861,0.0129037174281097,0.0382853852615789,0.0267101180637257,0.0275257708029941,0.0105193370168314,0.0244293231468815,0.0231681551078289,0.0224782838755799,0.0084773896141291,0.017849559878916,0.0195301777214857,0.020892304486669,0.0131491224359824,0.0384413541828471,0.0290662417788244,0.0275942074534519
800,0.05,80,7000002,0.426432250954676,0.193209023419552,0.00170916839156111,0.157651535962635,0.438318191416198,0.158032151992544,0.0769361913783118,0.232154638637188,0.415913620181564,0.305163976629803,0.14090819002855,0.258599465205678,0.037028067734172,0.0875363578088945,0.0699256018888136,0.0712385760623084,0.0276781303252829,0.0527701557347488,0.0503096073351772,0.0621350559736224,0.0383678052795261,0.09330597151603,0.0946054928003324,0.0666468079232055,0.0375229266194555,0.0890790582826913,0.0704022493707612,0.0719825156134288,0.0278337340452772,0.0529765127686466,0.0508044989124823,0.0629816694376458,0.038918268411848,0.0939104808439242,0.0965614243321911,0.0676999323501483
8000,0.05,80,7000002,0.464704042628328,0.171013942454623,0.176498826415198,0.150226785550937,0.462638919498529,0.119711669657302,0.11478561341731,0.159357220870592,0.464722638831266,0.160831164467821,0.157152689944036,0.170688570993756,0.0111305607530577,0.0314696056874943,0.0239407561093806,0.0220555955765825,0.00897022098053494,0.018032311653934,0.0202239281979561,0.0200050083050542,0.0183920762857042,0.0448924190755339,0.0560391531542162,0.0254584336618197,0.0111757596920611,0.0318103503019801,0.0239672273175,0.0220717177674666,0.00898241350299343,0.0180540397466205,0.0203031083552276,0.0200108066308179,0.0187696108472999,0.0452327531090717,0.0579337941728927,0.0254475904141259
800,0.05,80,7000003,0.392176659858709,0.215435056090286,0.12847014684055,0.245552305635388,0.385218330782844,0.194003490297719,0.025560198617066,0.207542360855878,0.358911655735395,0.318763575062462,-0.0247155313246034,0.241973282481427,0.0289205628468166,0.0657626374771131,0.0688332851987381,0.0654848822715192,0.0261414500055679,0.0503306673687807,0.0688766384686245,0.0653408897595286,0.0374945717086702,0.0991268412171723,0.134552648621264,0.0854045041384367,0.029036145132233,0.0663485709708388,0.0693203243436574,0.0656665633483073,0.0264768617245654,0.050648856124297,0.0714720403597843,0.0655822122466538,0.0394487169364902,0.100682556301549,0.144248934632508,0.085893659730768
8000,0.05,80,7000003,0.460494604063109,0.165722872258533,0.189083634368416,0.208578417284825,0.437765890070078,0.124752621183724,0.0587050142576424,0.252050244789503,0.349989762248331,0.302828945272238,-0.0650409459496196,0.434904084163559,0.0104208114383631,0.0257051112920751,0.025410690221065,0.0231020821948247,0.0140903612772841,0.0224510564234633,0.048439769348287,0.0321979418508106,0.0344718641332066,0.113095637497327,0.0528471987680548,0.0924485384881008,0.010448156286106,0.0258155749927186,0.0255307437227838,0.0231469067291266,0.0153586951783357,0.0221465263023229,0.0542598340496859,0.032515448549588,0.0500506129904948,0.104699081959451,0.117925279790424,0.0930359496978176
800,0.05,80,7000004,0.465750720081934,0.203656916382685,0.201494097552325,0.161021053008749,0.472224274497521,0.0989539155173915,0.144792930896357,0.137030092361256,0.472701380525712,0.165289542062279,0.181015150147581,0.109628928808412,0.029597903587386,0.0709566746144954,0.0665689912602599,0.0683288358290897,0.0260081214216364,0.0530541506705084,0.0405026868066508,0.0659626552891041,0.0344429926512508,0.107124093902595,0.0198642655041655,0.0793220404240302,0.0297356097615363,0.0718086839981557,0.0670322047278852,0.0685142981359831,0.0257263088667551,0.0533675448208608,0.038845766343158,0.0661983127543049,0.034925862917339,0.109045272062214,0.0208894039903365,0.0797199171405317
8000,0.05,80,7000004,0.430062443640162,0.234095759329649,0.106460294861534,0.118261415257484,0.442119843093583,0.146277871811421,0.0537003469111648,0.141284344684567,0.422950110687639,0.239151343029017,0.0369152656979424,0.14822806172923,0.0112324044477973,0.0259384916652323,0.0262376012308289,0.0244672706592397,0.00840117366427835,0.0175765985655271,0.0200127466852557,0.0208548110261093,0.0127826184837697,0.040186752971333,0.0468772243653575,0.0264458372106105,0.0112469624584387,0.0259837130485491,0.0262887985914368,0.0245050840485297,0.00840770091213402,0.0176053865803213,0.0200911433185272,0.0208637882161507,0.0129302433670707,0.0408154032028843,0.0478673322236735,0.0264714972678591
800,0.05,80,7000005,0.454985011700267,0.18377820901672,0.200443274844722,0.186133788282613,0.449521395286185,0.102364978503906,0.130440224572415,0.209891668174287,0.44017031513779,0.152514644992385,0.14390405151648,0.229871810997071,0.031936669268302,0.0678997859454909,0.0633353380548553,0.0644724112543095,0.0266779660194584,0.0542569612800241,0.0492302812905185,0.0618800692473851,0.0391577067136829,0.098286847195498,0.0897487082056038,0.0800922654996598,0.032126779212398,0.0682964917101471,0.0636254614416743,0.0647127426782981,0.0267928747493184,0.0545761504547902,0.0497313076343149,0.0621035673184029,0.0398689696076365,0.0994736046491302,0.0924267319213093,0.080585688855724
8000,0.05,80,7000005,0.495955166795224,0.0959530355865641,0.209032913752124,0.190816452610192,0.462557638781231,0.12775358759057,0.0687431031772022,0.153706257337388,0.443414048937272,0.19919207888727,-0.00207238069472152,0.191462535607681,0.0273462244639811,0.0818255065756638,0.0400825646658277,0.0375662584205167,0.0097745557015669,0.0219306368447822,0.025893132357789,0.0218118844415344,0.0245787670812666,0.0754951000826088,0.0865272126620373,0.0413214837051106,0.0289679155695775,0.0904584098992021,0.0390471066154071,0.0372401039610971,0.00983252648516431,0.0220571205092693,0.026363928290952,0.0218306111498558,0.0269793038473236,0.0790172493985905,0.102004650009227,0.0420133098976587
