"n","vare","B","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","se.OL.1","se.OL.2","se.OL.3","se.OL.4","se.NL.1","se.NL.2","se.NL.3","se.NL.4","se.CL.1","se.CL.2","se.CL.3","se.CL.4","se.OI.1","se.OI.2","se.OI.3","se.OI.4","se.NI.1","se.NI.2","se.NI.3","se.NI.4","se.CI.1","se.CI.2","se.CI.3","se.CI.4"
2000,0.05,50,1000001,0.419681427723778,0.0427807335622311,0.177963341063107,0.231447507585293,0.415409397676023,-0.0164911174158123,0.0744010930351768,0.230976623937449,0.423362720611371,-0.0163125280564058,0.118988437066928,0.228770777212467,0.429477655174147,0.197815301859435,0.12602484861561,0.228374134769184,0.435805713682982,0.104195581185385,0.0503227276866931,0.212168177291346,0.411692178161722,0.155013529136266,0.00558559612133143,0.217770358551322,0.028361789550309,0.0706502606344403,0.0710101144537442,0.0720930366617477,0.0277444140207937,0.0586474934601216,0.0605739596637089,0.0722744624177398,0.0293730871827033,0.0894658595226138,0.0958330315971814,0.0724176118931141,0.0420906056251466,0.0883906025085159,0.260287475479053,0.156387303358376,0.0184025598825621,0.0500007450848302,0.0804122749618642,0.0598467473302366,0.0355162742931597,0.138309688378437,0.283488518594413,0.151920726486957
2000,0.05,50,1000002,0.420325914508722,0.145532415855239,0.169659052987877,0.200666010139469,0.423920317092996,0.0875862049312566,0.153323259470945,0.200497270729021,0.427763985670869,0.13408291457522,0.230778683187567,0.197447248029728,0.467137231475618,0.160640493060751,0.233578656146314,0.167264572558131,0.455931793161087,0.0952065967421149,0.118744429917797,0.168349124782144,0.440509696537387,0.145209715967432,0.160203432966652,0.159432517256855,0.027646902217904,0.0709945864884851,0.0669240749501609,0.0731611578682406,0.0274685344353423,0.0571933595361467,0.0556506562824994,0.0732574672286024,0.0294562882783075,0.0871666670816525,0.0852731007363901,0.0737090094121099,0.0270101558204442,0.0724865902542121,0.0748339966345392,0.0947810752949094,0.020603113428286,0.0567801284245751,0.0537125042622188,0.0755328275271997,0.0359460462305772,0.113361671398902,0.117738549622009,0.135226781422265
2000,0.05,50,1000003,0.37580572935925,0.196688651853165,0.18656842947222,0.26934164124393,0.372023852626181,0.157524679996882,0.177402886506144,0.261145835922749,0.371029250814647,0.251385444284024,0.280795120076972,0.264816086004387,0.421671618664917,0.327857767384914,0.127695607749113,0.160615488122841,0.43734285964047,0.187930942717082,0.110234932952628,0.177729571065697,0.415827392165313,0.279659304866533,0.141997825378292,0.173779077340543,0.0264341960888316,0.069453604406702,0.0704994874174622,0.0678741261081953,0.0257688288982913,0.0565500296084521,0.0581400127200635,0.0676672264905921,0.0275083419995272,0.0885597975285346,0.0921900636248812,0.0679563638248447,0.0228654668395872,0.068081746276226,0.068016254608201,0.0728669016796218,0.0190194844694251,0.0571188531521174,0.054640653133905,0.061601562276828,0.0383978571478662,0.124689739874285,0.11989689278647,0.119910244026731
2000,0.05,50,1000004,0.443007668517054,0.0482336566350594,0.116816201151033,0.112184499941252,0.435543259155741,0.0191578762614613,0.0609033300686902,0.1135174531736,0.437641088162162,0.0282217229661624,0.0877997252894682,0.118642817646203,0.465278357121489,0.196084055742156,0.142980292011091,0.172977597870101,0.469308329884377,0.12651537982859,0.0604631798942407,0.179446013247497,0.452592356199778,0.226237913433246,0.0656343394494439,0.18063107832326,0.0280649145026649,0.0695587404627951,0.0738882872129451,0.072993381418523,0.0276095850124083,0.0569777885202727,0.0594986726462593,0.0733698233530318,0.0294110417686529,0.0866103211992034,0.093555602386584,0.0737157554740391,0.0248286967990938,0.0741258240590132,0.147679716320386,0.0894963896712906,0.0187118899212473,0.0489013537600258,0.0545842604736796,0.0592095363596807,0.0270786420715011,0.0871014464668293,0.122507197637006,0.0752413506601548
2000,0.05,50,1000005,0.361549594278713,0.0838947227143321,0.0940904350555956,0.199991188426309,0.363966396456898,-0.00235808299849007,0.0881636964943958,0.203543354867975,0.374222337017763,0.00676538544304444,0.142082606841687,0.19841284116544,0.451963226037581,0.184200333398591,0.143563387633387,0.139426112772789,0.445200943765222,0.121839788521241,0.0801927027287839,0.123917040625442,0.43756605811726,0.203208931404464,0.109444423641265,0.0931512643571117,0.028949682526718,0.0722481384582623,0.0740604839993659,0.0765096121410282,0.0282111598098151,0.0589343045352876,0.0599749706663541,0.0766951635102636,0.0303526594824994,0.0923604240865006,0.096280240353558,0.0771462911511666,0.0225692635111264,0.0692015443421232,0.0802783557950205,0.0754583542289555,0.0183317368388756,0.0479459371516205,0.0606612167780947,0.0666473474630579,0.0398961904078396,0.134044270429291,0.223155431644594,0.0988045056591819
2000,0.05,50,1000006,0.428074300937985,0.182478147113567,0.170716154231874,0.0922035277422291,0.420793343814449,0.114792401020942,0.0908664113504281,0.101662531531983,0.420471811121297,0.176892309341513,0.139169870712774,0.0945280237618526,0.45481885744743,0.283278803930871,0.16243630039142,0.0673571573284103,0.455911662905449,0.204119661889976,0.0993304539679809,0.0981200895951516,0.425325993012152,0.348171593960752,0.115516066426393,0.0899353718551147,0.0282539506675089,0.0688996444416129,0.0676316362558893,0.0732396361868789,0.0279217320181489,0.0576267628774973,0.0582473831542162,0.0737201789795616,0.0299007170934626,0.0878393094312561,0.0902228404662751,0.0739735528994304,0.0232273133286644,0.0580967178355299,0.0755048493629322,0.065272199544278,0.0189126837734803,0.0520037349905112,0.0578419105264747,0.0615206089628674,0.0292585389498858,0.0868325892838413,0.155580071251719,0.0888443927056848
2000,0.05,50,1000007,0.462697531428987,0.161825283774501,0.183805001110648,0.0359827716750488,0.46631812441151,0.112189531416935,0.170773906644543,0.0405061853794481,0.481447022838128,0.18664641636989,0.274403358337366,0.0364152262606905,0.427518188698539,0.254491102991384,0.0910612736271129,0.149373816435106,0.443102435934387,0.190715098325858,0.0809643879498379,0.12805504631267,0.424829291713607,0.286277994205622,0.134375326487376,0.155784900435536,0.0280366787098265,0.0688790601823573,0.0705799102979017,0.0744150816522894,0.0270107775778879,0.0562261996598167,0.0578438696706476,0.07361615597166,0.0292977180111028,0.0873262505266947,0.0920958832342077,0.0741502968842932,0.0216363586019887,0.0561281955402772,0.0909734250405377,0.0827810887932033,0.0183483682530795,0.0516170447471326,0.053341421991952,0.0561357176380815,0.0285363671661976,0.0980037461098613,0.100935827462172,0.0674785290089529
2000,0.05,50,1000008,0.433040714544525,0.199618128735405,0.19222606460936,0.168863947337725,0.417050902197093,0.176223582582628,0.0782997973348159,0.171722182964881,0.411618593301428,0.258735138331292,0.116186018650285,0.173442302916961,0.456907911277206,0.185131911165071,0.162698378998543,0.142707425440632,0.465456178767337,0.122621247118045,0.123510876366823,0.135424101450099,0.493224858054484,0.111630206497915,0.245205914187621,0.172195124673562,0.0266691794077937,0.0670062556477647,0.0698595460639654,0.0724892745551483,0.0259520765113765,0.0547636195271443,0.0582343737443936,0.0724135019052657,0.0280108778326337,0.082686061659772,0.092216025366105,0.0724586723964255,0.0277876554072048,0.0867226440559609,0.064253181819758,0.0976802316169574,0.0189819751801521,0.0656785504463371,0.0594637403304367,0.072408145757076,0.276782725187144,2.16199588217259,2.95318738577863,0.323567537748226
2000,0.05,50,1000009,0.403120387050023,-0.0210020805476952,0.122614591631317,0.16753145132454,0.391169644708786,-0.0217105569127275,0.0506989401852426,0.163169239080552,0.395549719030388,-0.0226232340431575,0.0791958379345386,0.167953330852351,0.445458957660988,0.156061243142042,0.11818138540858,0.143600552523551,0.452574706157097,0.111047509774215,0.0542634926491229,0.141307243420165,0.441222013221675,0.182351995187758,0.0719051480853668,0.12447103306605,0.0277163934886601,0.0719015525437715,0.0738835802091555,0.0758286949475831,0.0271207891030404,0.0594889777211423,0.0610136182170401,0.0755579379373929,0.0288545238923823,0.0927198505809768,0.0974329909591061,0.0756121729810636,0.0268444680815055,0.0703237801601151,0.077315234869179,0.0944663723301091,0.0211485026090448,0.0626752201989786,0.0603373069726067,0.0734341886993916,0.0364180167744865,0.130686921645501,0.128895433412905,0.097181216593028
2000,0.05,50,1000010,0.386379583058362,0.125420696762998,0.0959808642275022,0.256685814436993,0.384650021223363,0.0733730539013678,0.106923796205382,0.260030108623348,0.388634558697052,0.11147217874068,0.169638664877254,0.257471226179344,0.443707079940857,0.282979863489969,0.173923021301088,0.136867452448447,0.467136416787772,0.146489949448769,0.148295207593945,0.150329206662271,0.458262715769822,0.260618352321096,0.244945141202873,0.202669269809075,0.0282637026729098,0.0721521115725351,0.0727073378064812,0.0713817619920287,0.0276372471203644,0.0571129351025981,0.059815877023756,0.0720589645528689,0.0293238651353063,0.0857386973846947,0.0953278413111812,0.0722284155082922,0.0279381757422594,0.0617436155463838,0.14567024996511,0.0803887988180249,0.0187523093215041,0.0514893056205099,0.0737583423583067,0.0645118372081214,0.0359942613074211,0.13192389419326,0.207045600218351,0.115477561301393
