"n","vare","B","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","se.OL.1","se.OL.2","se.OL.3","se.OL.4","se.NL.1","se.NL.2","se.NL.3","se.NL.4","se.CL.1","se.CL.2","se.CL.3","se.CL.4","se.OI.1","se.OI.2","se.OI.3","se.OI.4","se.NI.1","se.NI.2","se.NI.3","se.NI.4","se.CI.1","se.CI.2","se.CI.3","se.CI.4"
2000,0.05,50,7000001,0.398297153244372,0.127310220999454,0.0973795871827432,0.214745138734533,0.403450982109469,0.043741805682829,0.0492352856710323,0.225915000467833,0.410381160910411,0.0751728667984614,0.0693819791428534,0.228104459802623,0.458954458340309,0.141277236947614,0.0889301269150535,0.118910498422683,0.447318179478236,0.152970889757757,0.0485391313991035,0.129634398577215,0.43115327633606,0.253533402466617,0.0918404444063836,0.135316467707033,0.0265133374020677,0.068006607103305,0.0687632843871605,0.0711686950552529,0.0260082804759185,0.0559578299017802,0.0551459768006496,0.071158421805572,0.0277066955163513,0.0841469520218441,0.0828748322990594,0.0712876583385892,0.0203292724969755,0.0628674633562909,0.0628603897632358,0.0612535053073146,0.0179920152816096,0.049426890043568,0.0489524454841985,0.0567170683212948,0.0255772390842788,0.0936002683151437,0.110322043287013,0.0858770864539489
2000,0.05,50,7000002,0.374591179228974,0.138048632869455,0.121586012976552,0.122879024992293,0.36955405668257,0.0886223850650577,0.0677202851483396,0.121018360432745,0.367839961725454,0.150819294892948,0.113961689409838,0.128263742768814,0.454761224802604,0.18473632163017,0.14699434492097,0.0345144457187288,0.451443524878977,0.136671636298776,0.0783002715227184,0.0339050393138063,0.439055644042447,0.24458857567639,0.14193064701489,0.0367528415356219,0.0285793944121298,0.0708618015970695,0.0700062719886491,0.0743646135884334,0.0280039946138401,0.0604660556145809,0.058791949187465,0.074507878420535,0.0301856804265298,0.0978774753080165,0.0923648533437147,0.074944144719482,0.0222839208479168,0.0658566442489947,0.0674717185603102,0.0631171807946066,0.0183124389644251,0.0492503297849212,0.0568437568610534,0.0597892936469215,0.0375082370388632,0.148244932661562,0.172822067950798,0.11196110556902
2000,0.05,50,7000003,0.386233117538078,0.194217544782998,0.168471432673478,0.187697991352094,0.383046152665229,0.218962147516045,0.129219279251564,0.194807553734419,0.383972705932016,0.346241906279332,0.206803073775389,0.193059398068771,0.437687639153284,0.198463186916708,0.123053475081085,0.162988667257815,0.426441825758082,0.147408268699624,0.0528725622781857,0.221020274489163,0.391796397037865,0.305267596919349,0.093451714979723,0.28730456215291,0.0265426621123979,0.0674064982450197,0.0684029013151956,0.0704462313548442,0.0257804720574755,0.054369918081188,0.0562692135933357,0.0699470024182237,0.0273787265202848,0.0837647012991246,0.0865898853347193,0.0702493537106652,0.027499529969527,0.0842009250909371,0.0909930841597825,0.064652332544798,0.0178273639559108,0.0519051636871211,0.0558822805731497,0.0575305526990029,0.0302032270487665,0.163574914505317,0.138735141257075,0.0879445374006647
2000,0.05,50,7000004,0.384356791029803,0.226880680692722,0.190398140383853,0.321931944802229,0.387139626579687,0.135967960040802,0.1030913725477,0.316018688397311,0.382271754161519,0.231253258174114,0.185318580338131,0.333572225107892,0.477541787034885,0.190939602216984,0.166922227573407,0.120900929237411,0.484852402039314,0.0991142676328082,0.133900970324037,0.103140853556342,0.50456128248553,0.0988011462209342,0.234564459780404,0.0526869591562633,0.0268262163441093,0.0660942385392861,0.0715218529193972,0.071884841772378,0.0261714546045379,0.0567397052833476,0.0577275276125138,0.0721255881869831,0.0278034099831138,0.0890028885288083,0.0931346286305972,0.0726036746963714,0.0241133831599545,0.0587323993640621,0.0774251162156627,0.0794162643796763,0.0190307806751884,0.0559036980443165,0.0589914895664971,0.0667954243030088,0.0364114433975254,0.130926472410785,0.126681271552157,0.113445520177277
2000,0.05,50,7000005,0.420114721406665,0.164816891471201,0.208897817456067,0.133415154161917,0.410066834261351,0.176031496097382,0.182646375217852,0.134223974899404,0.415445759130494,0.264068952052352,0.266442535830075,0.135827883659851,0.426741506986952,0.260260191647443,0.113486920856292,0.112005297628843,0.450241974757716,0.141070222704944,0.0999122681569604,0.125100989972338,0.425097705699863,0.282068628473366,0.150000239556581,0.145095302506958,0.0273409457399487,0.0669048426288243,0.0674619983981212,0.0701181505398074,0.0269456495463174,0.0548764168653817,0.0557769339757953,0.0700543480323547,0.0293967156239366,0.0823755516137266,0.0846052645320942,0.0702459078204388,0.0341661110874769,0.133864170486304,0.0945208241621917,0.0649487978911603,0.0194637776268514,0.0670364044365057,0.053172215275481,0.052624831479161,0.042925230284976,0.20109270482907,0.12223146856399,0.0734428061470307
2000,0.05,50,7000006,0.410116164703321,0.108829877379638,0.0700573986084005,0.294251399262938,0.399953822519546,0.115399869760789,0.0613538663951862,0.304805791859969,0.403080734195648,0.173368423208872,0.0907955382463926,0.300525248662863,0.416076729095092,0.234672045611354,0.0888318418805611,0.246247163831751,0.423425901459886,0.171364349199006,0.0569152774123526,0.251251431941576,0.405451916826066,0.282754912860209,0.0980372781742061,0.26595631883785,0.0287586365983049,0.0692490510869744,0.0711382706378212,0.0704002538938992,0.027740149132771,0.0559932355938878,0.0573275996476858,0.0704672858534278,0.0296221215821892,0.0826500077267045,0.0873428865301941,0.0710771635220727,0.0276299194609393,0.0641122924174437,0.0845981295476514,0.100580533717868,0.0180705388185437,0.0467782423633407,0.0553034933637448,0.0560559758936557,0.0271806476452851,0.095873604580364,0.107950086337975,0.078510458806694
2000,0.05,50,7000007,0.362373325029725,0.19885218189543,0.041198388447465,0.437631651746799,0.359841467779318,0.187239016608961,0.0185542971047687,0.436815838410704,0.357022055301571,0.290878446094249,0.0271175383977021,0.443019739918965,0.421991599279243,0.220468871314196,0.0869620749582867,0.210571196601595,0.428053277023761,0.178029660626881,0.0489249101457023,0.213313750496012,0.41796730863937,0.336798864148149,0.106236723340486,0.234890594021569,0.0266328503347155,0.0672376566299707,0.0675523103627304,0.0694130337647277,0.0260391504795031,0.0552141447296435,0.0546261344361155,0.069455721247692,0.0278998241719991,0.084747082148313,0.082820323591819,0.0698575981508068,0.0218738368014503,0.0703499409081135,0.0644498006909526,0.0721830087739304,0.0192130251861479,0.0657722280753098,0.059596024312745,0.064913184357594,0.0342347987691442,0.118225166540524,0.144387771041781,0.136762913463754
2000,0.05,50,7000008,0.376587082505921,0.253109220425424,0.157244305306808,0.293176494404165,0.378749560528186,0.110863584325549,0.0426343780483427,0.281579113964605,0.378665776824947,0.163993149801801,0.0665201837860179,0.285025051495776,0.427749699554475,0.27242074429046,0.142896969561118,0.139576265834207,0.437926401211211,0.169726895695417,0.0640766326613258,0.15015766447361,0.397382260687249,0.342444083841065,0.0278181916596908,0.15719794617765,0.0269781419237553,0.0705826427229607,0.0723774367857149,0.0729490827732993,0.0267064245617076,0.0566577829522729,0.0587656090059386,0.072731602189496,0.0286861101144725,0.085403625839993,0.092503055036891,0.0733840363583957,0.0225754351412241,0.070504171936884,0.0797057590256173,0.0726687156256142,0.0202531960677533,0.0554095322488825,0.0826913118942401,0.0717109158209432,0.0406705831169355,0.171290536957948,0.166854370870299,0.133836265761997
2000,0.05,50,7000009,0.328112273435972,0.165017887549555,0.062150927775597,0.491917882904556,0.330781074828447,0.0878110490407262,-0.0105441015531095,0.486445705972095,0.328234575158395,0.138513701739204,-0.021130644674177,0.483454020010439,0.410726615787674,0.216132970155779,0.10991375640075,0.170317103565431,0.412978101843335,0.144880221039539,0.0598131922006783,0.194587249578544,0.400644857800045,0.240929140584893,0.0931611332013864,0.182280292137556,0.0268287194006438,0.0689100483882419,0.0680951760485785,0.0694341417969014,0.0262638095264869,0.0568452455791437,0.0557890445619443,0.0697700811327412,0.0275479271061566,0.0870637320446937,0.0840462476069458,0.0701274990088221,0.0225102196469297,0.0657003898922044,0.0792857195834264,0.0735942931742186,0.0176787730436328,0.0514828119310335,0.0572300370086437,0.0568676546607533,0.034541450911234,0.152420579916853,0.174171606995646,0.103276888391742
2000,0.05,50,7000010,0.444271787696449,0.0867595676680778,0.154396309447445,0.0161473574667985,0.434613213524973,0.0605912697321647,0.0821004924797289,0.0135866257629691,0.434103935176584,0.089052640999295,0.130606905584265,0.0133365347161217,0.450813176153212,0.235503615340965,0.173667761844391,0.127339852698326,0.474556919586754,0.112736818646534,0.14547281781929,0.159624470862717,0.474542600455269,0.161881143358287,0.253345001170238,0.145082446064098,0.0272755326554838,0.067068594206641,0.0695634990247236,0.0711063291414213,0.0266937700827582,0.0553017640534775,0.0589638438577289,0.0717453279684128,0.0284136551347859,0.0819672829291562,0.0937588143038398,0.071515759562067,0.0333414022781291,0.134373214445464,0.107053198098785,0.0855470459910283,0.0183093080747818,0.0564500924021602,0.0620882339316348,0.0581799229637021,0.0599921783968768,0.239333009466038,0.241368136937282,0.091337415753598
