"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.6625,80,6000001,3,0.335888233833514,0.284171536477184,0.328089885905378,0.0281060012514592,0.0209014239305739,0.0280954339706328,0.0285276453109592,0.0210429731527453,0.0292254913631443
8000,0.6625,80,6000001,3,0.332007761060217,0.28369837246408,0.433195398264026,0.00851433340372905,0.00668994907050894,0.00870812448979329,0.00852609188955556,0.00669422125913991,0.00875528308366172
800,0.53,80,6000001,3,0.335888233833514,0.289590286910058,0.332111632049094,0.0281060012514592,0.0216058520338728,0.0302517745865831,0.0285276453109592,0.0217746859211896,0.0310510169163728
8000,0.53,80,6000001,3,0.332007761060217,0.288662924317419,0.33638369931374,0.00851433340372905,0.00689548417111124,0.0112621666736332,0.00852609188955556,0.00690053955328889,0.0112897880653076
800,0.421590909090909,80,6000001,3,0.335888233833514,0.29511693658113,0.334357541041812,0.0281060012514592,0.02232322804703,0.0312382113920895,0.0285276453109592,0.0225206587983511,0.0319107905593341
8000,0.421590909090909,80,6000001,3,0.332007761060217,0.293734875268669,0.334814596524937,0.00851433340372905,0.00710038403532032,0.0111088160194346,0.00852609188955556,0.00710625522808471,0.0111271410871744
800,0.33125,80,6000001,3,0.335888233833514,0.300762449117133,0.335717616265717,0.0281060012514592,0.023054668674823,0.0309155416320067,0.0285276453109592,0.0232815769591031,0.0315174301448346
8000,0.33125,80,6000001,3,0.332007761060217,0.298914092274281,0.333886851112626,0.00851433340372905,0.00730443011447492,0.0104245449911436,0.00852609188955556,0.00731114469792861,0.0104413316323903
800,0.254807692307692,80,6000001,3,0.335888233833514,0.306537126694339,0.336673141510242,0.0281060012514592,0.0238018185060121,0.0303334501702778,0.0285276453109592,0.0240586244427294,0.0308812808986032
8000,0.254807692307692,80,6000001,3,0.332007761060217,0.304199886637517,0.333249739402275,0.00851433340372905,0.00750740489122679,0.00989427521805527,0.00852609188955556,0.00751498549159902,0.00990991947519607
800,0.189285714285714,80,6000001,3,0.335888233833514,0.31244968750608,0.33736190463286,0.0281060012514592,0.0245673281137311,0.0297603394350729,0.0285276453109592,0.024854016788021,0.0302642774279782
8000,0.189285714285714,80,6000001,3,0.332007761060217,0.309590846785915,0.332817944262419,0.00851433340372905,0.00770914565127453,0.00948674379813635,0.00852609188955556,0.00771760885218968,0.009501445523553
800,0.1325,80,6000001,3,0.335888233833514,0.318504070790269,0.337815893064233,0.0281060012514592,0.0253557983816936,0.0292397313447396,0.0285276453109592,0.0256720632808542,0.0297080933784388
8000,0.1325,80,6000001,3,0.332007761060217,0.315084484830505,0.332526865371776,0.00851433340372905,0.00790962999971115,0.00916503787764466,0.00852609188955556,0.00791898365428623,0.00917892707243485
800,0.0828125,80,6000001,3,0.335888233833514,0.32468843466188,0.338013557720463,0.0281060012514592,0.0261758995765636,0.0287734344909185,0.0285276453109592,0.0265215663160588,0.029214113549784
8000,0.0828125,80,6000001,3,0.332007761060217,0.320676147203838,0.332330939115253,0.00851433340372905,0.00810913236966264,0.00890421020531823,0.00852609188955556,0.008119370492738,0.0089173804186829
800,0.0389705882352941,80,6000001,3,0.335888233833514,0.330925195108812,0.337840747790646,0.0281060012514592,0.0270469787795376,0.0283619357292589,0.0285276453109592,0.0274232942245875,0.0287835549026586
8000,0.0389705882352941,80,6000001,3,0.332007761060217,0.326354345709432,0.3321949264299,0.00851433340372905,0.00830861421060602,0.00868882103375806,0.00852609188955556,0.00831970543034074,0.00870133206636458
800,0,80,6000001,3,0.335888233833514,0.335888233833514,0.335888233833514,0.0281060012514592,0.0281060012514592,0.0281060012514434,0.0285276453109592,0.0285276453109592,0.0285276453109431
8000,0,80,6000001,3,0.332007761060217,0.332007761060217,0.332007761060217,0.00851433340372905,0.00851433340372905,0.00851433340372365,0.00852609188955556,0.00852609188955556,0.00852609188955021
800,0.6625,80,6000002,3,0.319838415135181,0.27038246940395,0.315999723661219,0.0272151221170882,0.0215907570952778,0.0499908850833004,0.0277048951295981,0.0217014249668328,0.0532558234386736
8000,0.6625,80,6000002,3,0.336008359397782,0.284839436348772,0.335628872885299,0.00857895364694362,0.00669439647328509,0.0116098808116216,0.00859049948122869,0.00669829909386419,0.0116256642899195
800,0.53,80,6000002,3,0.319838415135181,0.275067143978391,0.318107308498269,0.0272151221170882,0.0222337338237748,0.0321357715998429,0.0277048951295981,0.0223683104115924,0.0324091286143181
8000,0.53,80,6000002,3,0.336008359397782,0.28997109732997,0.335121591468512,0.00857895364694362,0.00690622501819364,0.0112337277068422,0.00859049948122869,0.00691082708907581,0.0112485603741743
800,0.421590909090909,80,6000002,3,0.319838415135181,0.279941094923552,0.318757593071238,0.0272151221170882,0.022862992331238,0.0364220585222674,0.0277048951295981,0.0230247286727753,0.0369548421202724
8000,0.421590909090909,80,6000002,3,0.336008359397782,0.295214655157244,0.334831802003895,0.00857895364694362,0.0071181642949695,0.0106120949825678,0.00859049948122869,0.00712350593318259,0.0106261661354738
800,0.33125,80,6000002,3,0.319838415135181,0.28500721556651,0.317849547896143,0.0272151221170882,0.0234764113624839,0.0347928062931256,0.0277048951295981,0.0236691356895733,0.0353438971898375
8000,0.33125,80,6000002,3,0.336008359397782,0.300575018105828,0.33475671059003,0.00857895364694362,0.00733014078964786,0.0101496999704515,0.00859049948122869,0.00733626002668611,0.0101632469280641
800,0.254807692307692,80,6000002,3,0.319838415135181,0.290268122806376,0.317416246571241,0.0272151221170882,0.0240724517701252,0.0325973752544595,0.0277048951295981,0.0243008419366129,0.0331193835339733
8000,0.254807692307692,80,6000002,3,0.336008359397782,0.306058299588928,0.334793300816937,0.00857895364694362,0.00754204969809723,0.00978228425470952,0.00859049948122869,0.00754898282781307,0.00979541854292391
800,0.189285714285714,80,6000002,3,0.319838415135181,0.295725878287216,0.317520305188278,0.0272151221170882,0.0246510401266057,0.0308961914077616,0.0277048951295981,0.0249208633628453,0.0314066889645725
8000,0.189285714285714,80,6000002,3,0.336008359397782,0.311672196182899,0.334892868421085,0.00857895364694362,0.00775370924963807,0.00947583107076219,0.00859049948122869,0.00776149131758875,0.00948860397042956
800,0.1325,80,6000002,3,0.319838415135181,0.301381970386291,0.317917254968255,0.0272151221170882,0.0252153925841629,0.029554042775887,0.0277048951295981,0.0255334901143678,0.0300621358447429
8000,0.1325,80,6000002,3,0.336008359397782,0.317426869479151,0.335034036191212,0.00857895364694362,0.00796477268007439,0.00921203383314323,0.00859049948122869,0.00797343820624725,0.00922447078517616
800,0.0828125,80,6000002,3,0.319838415135181,0.307238652633297,0.318441408880455,0.0272151221170882,0.0257759660412679,0.0284739114271292,0.0277048951295981,0.0261495810414714,0.0289811172788277
8000,0.0828125,80,6000002,3,0.336008359397782,0.323337536333311,0.335212403584172,0.00857895364694362,0.00817454379487379,0.00897985573411852,0.00859049948122869,0.00818412771593376,0.00899197274627632
800,0.0389705882352941,80,6000002,3,0.319838415135181,0.313307838000711,0.319015881191584,0.0272151221170882,0.0263623033018144,0.027630595472494,0.0277048951295981,0.026796996464446,0.0281343433664599
8000,0.0389705882352941,80,6000002,3,0.336008359397782,0.329435398660288,0.335445610879004,0.00857895364694362,0.00838150698108133,0.00877183879523784,0.00859049948122869,0.00839204552911383,0.00878365115749151
800,0,80,6000002,3,0.319838415135181,0.319838415135181,0.319838415135181,0.0272151221170882,0.0272151221170882,0.0272151221170764,0.0277048951295981,0.0277048951295981,0.0277048951295836
8000,0,80,6000002,3,0.336008359397782,0.336008359397782,0.336008359397782,0.00857895364694362,0.00857895364694362,0.00857895364693871,0.00859049948122869,0.00859049948122869,0.00859049948122384
800,0.6625,80,6000003,3,0.35979926890514,0.306879309102137,0.349198014724258,0.0280086997020591,0.0218884247011783,0.0157195783710259,0.0285184539832933,0.0222410691844912,0.021270704682493
8000,0.6625,80,6000003,3,0.328329497409617,0.277205235260598,0.320551917713097,0.0083906512355678,0.00661339606208505,0.0114731815349547,0.00840237007700468,0.0066177325135769,0.0114988131922402
800,0.53,80,6000003,3,0.35979926890514,0.315007995453104,0.0312004741773423,0.0280086997020591,0.0226087272351151,0.000812149362452368,0.0285184539832933,0.0230308437991974,0.00534235945196437
8000,0.53,80,6000003,3,0.328329497409617,0.282082671703594,0.321091193614265,0.0083906512355678,0.00681652638068998,0.010860692283843,0.00840237007700468,0.00682173622140791,0.0108838645528058
800,0.421590909090909,80,6000003,3,0.35979926890514,0.322908830524818,0.553150201317347,0.0280086997020591,0.0232731644236329,0.0123050960661287,0.0285184539832933,0.0237465166747152,0.0144663114899099
8000,0.421590909090909,80,6000003,3,0.328329497409617,0.287097149189906,0.321639314916495,0.0083906512355678,0.00701830708597881,0.0103107205866981,0.00840237007700468,0.00702442416608426,0.0103315555872804
800,0.33125,80,6000003,3,0.35979926890514,0.330552689670699,0.508568897879707,0.0280086997020591,0.0238804188893483,0.00985769393231699,0.0285184539832933,0.0243825448025067,1.26745013842325
8000,0.33125,80,6000003,3,0.328329497409617,0.292252424764924,0.322235816503674,0.0083906512355678,0.00721802590284491,0.00986261337515883,0.00840237007700468,0.00722506726694386,0.00988148073065477
800,0.254807692307692,80,6000003,3,0.35979926890514,0.337909649244311,0.424015190004352,0.0280086997020591,0.0244413851125163,0.0239717900247813,0.0285184539832933,0.0249514951273369,0.190024525727739
8000,0.254807692307692,80,6000003,3,0.328329497409617,0.297555350661904,0.322877464581108,0.0083906512355678,0.00741496950804101,0.00949501167873689,0.00840237007700468,0.00742293473633578,0.00951224110672255
800,0.189285714285714,80,6000003,3,0.35979926890514,0.344931661089299,0.401269307679699,0.0280086997020591,0.0249808544413114,0.0326133838138764,0.0285184539832933,0.025484941595858,0.0368266521558465
8000,0.189285714285714,80,6000003,3,0.328329497409617,0.303017973387501,0.323564249681832,0.0083906512355678,0.00760857061400175,0.00918857530961878,0.00840237007700468,0.00761744198962,0.0092044322900318
800,0.1325,80,6000003,3,0.35979926890514,0.351521723983089,0.546476716374448,0.0280086997020591,0.0255364300057164,0.0168056280101092,0.0285184539832933,0.0260308265459464,0.0171627941066207
8000,0.1325,80,6000003,3,0.328329497409617,0.308662182957693,0.324307275132227,0.0083906512355678,0.00779866827763916,0.00892978786625386,0.00840237007700468,0.00780841146921784,0.00894448084434716
800,0.0828125,80,6000003,3,0.35979926890514,0.357463073216256,0.381984763487836,0.0280086997020591,0.0261560455961244,0.0285877108562997,0.0285184539832933,0.0266480439043558,0.0289821471559887
8000,0.0828125,80,6000003,3,0.328329497409617,0.314531856156938,0.32513809579487,0.0083906512355678,0.00798603654812911,0.0087097116235214,0.00840237007700468,0.00799660029801895,0.00872339934309156
800,0.0389705882352941,80,6000003,3,0.35979926890514,0.362168059073646,0.373608728446419,0.0280086997020591,0.0269000004414637,0.0282061894913183,0.0285184539832933,0.0274023656936925,0.0287647785619567
8000,0.0389705882352941,80,6000003,3,0.328329497409617,0.32073787429685,0.326147519225229,0.0083906512355678,0.00817391979006374,0.00852361963146489,0.00840237007700468,0.00818522706181538,0.00853640738879543
800,0,80,6000003,3,0.35979926890514,0.35979926890514,0.35979926890514,0.0280086997020591,0.0280086997020591,0.028008699702052,0.0285184539832933,0.0285184539832933,0.0285184539832867
8000,0,80,6000003,3,0.328329497409617,0.328329497409617,0.328329497409617,0.0083906512355678,0.0083906512355678,0.00839065123556419,0.00840237007700468,0.00840237007700468,0.00840237007700112
800,0.6625,80,6000004,3,0.329533076376967,0.274833644602706,0.321277582079755,0.0268098415558161,0.0214270763232073,0.0344278762594635,0.0272693109625382,0.0217218212439415,0.0348978627253029
