"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.6625,80,1,3,0.336298021778033,0.307720797252465,0.382404113421992,0.02651128700986,0.0208755134257388,0.0201627425409064,0.0267530032482884,0.0209693502531313,0.0208615995584563
8000,0.6625,80,1,3,0.31698087834238,0.271867204509081,0.328846533838095,0.00911526056609363,0.00678282925777561,0.0139850147488253,0.00912958668814972,0.00678695747818664,0.0140132014146003
800,0.53,80,1,3,0.336298021778033,0.31188272150162,0.354086331468996,0.02651128700986,0.0214361583011542,0.03038453965194,0.0267530032482884,0.0215487965103561,0.0306418574893479
8000,0.53,80,1,3,0.31698087834238,0.276780200222749,0.326694675465682,0.00911526056609363,0.00703667283518818,0.01259611405294,0.00912958668814972,0.00704174045948829,0.0126198416513233
800,0.421590909090909,80,1,3,0.336298021778033,0.315909785802295,0.352173107533605,0.02651128700986,0.0219898773698014,0.0293114637181439,0.0267530032482884,0.0221218761845277,0.0295921995391326
8000,0.421590909090909,80,1,3,0.31698087834238,0.281789643157059,0.325238904369727,0.00911526056609363,0.00729425670612135,0.0117243111185382,0.00912958668814972,0.00730033340563239,0.0117458822919667
800,0.33125,80,1,3,0.336298021778033,0.319806332847521,0.350383356260484,0.02651128700986,0.0225404018790577,0.0285777447398211,0.0267530032482884,0.0226920911249772,0.028875494886502
8000,0.33125,80,1,3,0.31698087834238,0.286889889800813,0.32409324943933,0.00911526056609363,0.00755495660217235,0.0111130989247558,0.00912958668814972,0.00756210067722214,0.0111332096696187
800,0.254807692307692,80,1,3,0.336298021778033,0.3235707731678,0.348691626372848,0.02651128700986,0.0230933569771298,0.028014011663066,0.0267530032482884,0.0232647936051996,0.028320797560602
8000,0.254807692307692,80,1,3,0.31698087834238,0.292071593517592,0.323099374796763,0.00911526056609363,0.00781800693162343,0.0106384268031038,0.00912958668814972,0.00782626365920949,0.0106572977081077
800,0.189285714285714,80,1,3,0.336298021778033,0.327192290712117,0.347058160447432,0.02651128700986,0.0236569131675663,0.027562641036801,0.0267530032482884,0.0238477821806832,0.0278708730264403
8000,0.189285714285714,80,1,3,0.31698087834238,0.297319577631521,0.322178149242012,0.00911526056609363,0.00808250490226753,0.0102475809865109,0.00912958668814972,0.00809190579765733,0.0102653175068256
800,0.1325,80,1,3,0.336298021778033,0.330642212497513,0.345413355286239,0.02651128700986,0.0242429806758356,0.0271882325833037,0.0267530032482884,0.0244523929852877,0.0274907065630116
8000,0.1325,80,1,3,0.31698087834238,0.302608179833058,0.321275537415002,0.00911526056609363,0.00834741112455421,0.00991423852503476,0.00912958668814972,0.00835797511550717,0.00993092583079527
800,0.0828125,80,1,3,0.336298021778033,0.333848711180825,0.343640668272269,0.02651128700986,0.0248697727077391,0.0268706785284934,0.0267530032482884,0.0250958635623214,0.0271606006013584
8000,0.0828125,80,1,3,0.31698087834238,0.307888925215605,0.320334583862533,0.00911526056609363,0.00861149181005025,0.00962314936059785,0.00912958668814972,0.00862323084400305,0.0096388828057588
800,0.0389705882352941,80,1,3,0.336298021778033,0.33659392275027,0.341476379366977,0.02651128700986,0.0255695743509559,0.0266054651517288,0.0267530032482884,0.0258086523899808,0.0268762843555479
8000,0.0389705882352941,80,1,3,0.31698087834238,0.313044014271167,0.319247467390163,0.00911526056609363,0.00887284957061054,0.00936388548651559,0.00912958668814972,0.00888578776018312,0.00937878704762815
800,0,80,1,3,0.336298021778033,0.336298021778033,0.336298021778033,0.02651128700986,0.02651128700986,0.0265112870098742,0.0267530032482884,0.0267530032482884,0.026753003248302
8000,0,80,1,3,0.31698087834238,0.31698087834238,0.31698087834238,0.00911526056609363,0.00911526056609363,0.00911526056609544,0.00912958668814972,0.00912958668814972,0.00912958668815143
800,0.6625,80,2,3,0.339532332243566,0.27719837158638,0.361638803747874,0.0311506966670876,0.0212449221089267,0.0305334658163114,0.0316535828509825,0.0214153937138977,0.0349852065764209
8000,0.6625,80,2,3,0.341365461102313,0.283799803996614,0.333986596652894,0.00875603933793311,0.00672570935823854,0.0113588090090533,0.00876881925948475,0.00673044823880855,0.0113823527798061
800,0.53,80,2,3,0.339532332243566,0.284160198336489,0.427916068229658,0.0311506966670876,0.0224138347691915,0.0258088883823715,0.0316535828509825,0.0226327749712213,0.0432609288399499
8000,0.53,80,2,3,0.341365461102313,0.289389295689649,0.335074445096982,0.00875603933793311,0.00695004487519915,0.0109282901853266,0.00876881925948475,0.00695567442308104,0.0109497049107618
800,0.421590909090909,80,2,3,0.339532332243566,0.291409770512096,0.41465186097679,0.0311506966670876,0.0236690061502133,0.0316611437523142,0.0316535828509825,0.0239399453605484,0.039849092805701
8000,0.421590909090909,80,2,3,0.341365461102313,0.295125099129875,0.3359265914346,0.00875603933793311,0.00717459326618698,0.0105307291627935,0.00876881925948475,0.00718115829089679,0.010550387555569
800,0.33125,80,2,3,0.339532332243566,0.298925509996837,0.404918189938233,0.0311506966670876,0.0249886583143121,0.0377454402045289,0.0316535828509825,0.0253128454007882,0.0422636449455388
8000,0.33125,80,2,3,0.341365461102313,0.301012332325259,0.336640454430129,0.00875603933793311,0.00739910689997992,0.0101782073268532,0.00876881925948475,0.00740663921261218,0.0101964233593187
800,0.254807692307692,80,2,3,0.339532332243566,0.306664071376165,0.363565847019426,0.0311506966670876,0.0263397843557916,0.0549744782988836,0.0316535828509825,0.0267161040598713,0.0564385219104724
8000,0.254807692307692,80,2,3,0.341365461102313,0.307058887183197,0.337273200157284,0.00875603933793311,0.00762343599849467,0.00986673258852278,0.00876881925948475,0.00763195046341262,0.00988373494064904
800,0.189285714285714,80,2,3,0.339532332243566,0.314548404544693,0.35689594209426,0.0311506966670876,0.0276793846634299,0.0428648176392852,0.0316535828509825,0.0281047588135442,0.0437487049724588
