"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.53,80,2000002,3,0.303033348083015,0.273610447170349,0.321300167489998,0.0262184886255587,0.0219141301738867,0.0304546293867687,0.026564027571593,0.0219913259725886,0.0306020950676096
8000,0.53,80,2000002,3,0.321281741565921,0.277777845029926,0.311392600978026,0.00837385991721682,0.00680913775539764,0.0102901787819152,0.00838536870961121,0.00681332874543189,0.0103046109637911
800,0.421590909090909,80,2000002,3,0.303033348083015,0.277727994676658,0.322435191863545,0.0262184886255587,0.0225565600017896,0.0333034839101944,0.026564027571593,0.0226554707263455,0.0336757836681368
8000,0.421590909090909,80,2000002,3,0.321281741565921,0.282361466139586,0.312486165351063,0.00837385991721682,0.00700615155227723,0.00992958000270605,0.00838536870961121,0.0070110799976151,0.00994336261092873
800,0.33125,80,2000002,3,0.303033348083015,0.281871343502301,0.320170166574674,0.0262184886255587,0.023189652878575,0.0361646863971296,0.026564027571593,0.0233138247762385,0.0366677095913739
8000,0.33125,80,2000002,3,0.321281741565921,0.287081277764555,0.313509761129479,0.00837385991721682,0.00720234619978831,0.00961484869873835,0.00838536870961121,0.00720806054282921,0.00962809772254842
800,0.254807692307692,80,2000002,3,0.303033348083015,0.286035507258535,0.3170819023017,0.0262184886255587,0.0238130976762415,0.0340993438662188,0.026564027571593,0.0239662221388783,0.0345319760007671
8000,0.254807692307692,80,2000002,3,0.321281741565921,0.291953197842135,0.314489800468166,0.00837385991721682,0.00739743794398622,0.00933775999758027,0.00838536870961121,0.00740398405173866,0.00935056010066136
800,0.189285714285714,80,2000002,3,0.303033348083015,0.29020705887106,0.314432470506982,0.0262184886255587,0.0244253150658358,0.0318695791553757,0.026564027571593,0.0246110977986139,0.0322473435940734
8000,0.189285714285714,80,2000002,3,0.321281741565921,0.296998945942027,0.315452234334953,0.00837385991721682,0.00759104307786603,0.00909197295595694,0.00838536870961121,0.00759846417537047,0.00910438798000417
800,0.1325,80,2000002,3,0.303033348083015,0.294354001541808,0.312165823949651,0.0262184886255587,0.0250217147033624,0.0300999462708236,0.026564027571593,0.0252437479564054,0.0304530634582889
8000,0.1325,80,2000002,3,0.321281741565921,0.302251265772601,0.31642818520708,0.00837385991721682,0.00778271061428455,0.00887258037537539,0.00838536870961121,0.00779104778361122,0.00888466051201959
800,0.0828125,80,2000002,3,0.303033348083015,0.298397734958132,0.310070627564638,0.0262184886255587,0.0255902396277687,0.0286976134774044,0.026564027571593,0.0258519342707537,0.0290440608276103
8000,0.0828125,80,2000002,3,0.321281741565921,0.307767968325842,0.317466911233309,0.00837385991721682,0.00797209410348934,0.00867607600601119,0.00838536870961121,0.00798138844991627,0.00868786538224312
800,0.0389705882352941,80,2000002,3,0.303033348083015,0.302105631565466,0.30782498942288,0.0262184886255587,0.0260954841424643,0.0275239243575323,0.026564027571593,0.0264000229820893,0.0278716601859681
8000,0.0389705882352941,80,2000002,3,0.321281741565921,0.313685729385965,0.318683905522384,0.00837385991721682,0.00815991275511678,0.0085011624671,0.00838536870961121,0.00817021401497429,0.00851271173302251
800,0,80,2000002,3,0.303033348083015,0.303033348083015,0.303033348083015,0.0262184886255587,0.0262184886255587,0.0262184886255532,0.026564027571593,0.026564027571593,0.0265640275715899
8000,0,80,2000002,3,0.321281741565921,0.321281741565921,0.321281741565921,0.00837385991721682,0.00837385991721682,0.00837385991721435,0.00838536870961121,0.00838536870961121,0.00838536870960863
800,0.6625,80,2000003,3,0.33752685509765,0.265933315696649,0.292799082736199,0.0281915344756515,0.0196668818364288,0.0287633388948617,0.0286478050583489,0.0197610972604268,0.0291183532401742
8000,0.6625,80,2000003,3,0.33048560027339,0.2825829038755,0.341868603251939,0.00876776031409729,0.00677338794273004,0.00762030829068048,0.00878121127552047,0.00677798008640125,0.00863461686139331
800,0.53,80,2000003,3,0.33752685509765,0.271154503210633,0.29758195173413,0.0281915344756515,0.0203589229830273,0.028560407032433,0.0286478050583489,0.0204748853596518,0.0289187344663593
8000,0.53,80,2000003,3,0.33048560027339,0.287987142095238,0.343744529314866,0.00876776031409729,0.00700138944736276,0.00914473512276413,0.00878121127552047,0.0070068486005259,0.00980754500465517
800,0.421590909090909,80,2000003,3,0.33752685509765,0.276732645991982,0.30206117209315,0.0281915344756515,0.0210778152558833,0.0283398701882523,0.0286478050583489,0.0212184216272172,0.0287035473899021
8000,0.421590909090909,80,2000003,3,0.33048560027339,0.293452472340073,0.341876295513246,0.00876776031409729,0.00722783266296942,0.0117219694391886,0.00878121127552047,0.00723419952743579,0.0117425773127652
800,0.33125,80,2000003,3,0.33752685509765,0.282702173679789,0.306305390308036,0.0281915344756515,0.021824065375824,0.0281181761948728,0.0286478050583489,0.0219926291966621,0.0284887531559676
8000,0.33125,80,2000003,3,0.33048560027339,0.298966708512494,0.339712228630222,0.00876776031409729,0.00745204048666653,0.010738311075659,0.00878121127552047,0.00745934683720408,0.0107560942803857
800,0.254807692307692,80,2000003,3,0.33752685509765,0.289111696513309,0.310388486830636,0.0281915344756515,0.0226001757061879,0.0279083771704352,0.0286478050583489,0.0228004697119476,0.0282870040872159
8000,0.254807692307692,80,2000003,3,0.33048560027339,0.30451425249628,0.338041820133687,0.00876776031409729,0.00767348025094027,0.0101894748258485,0.00878121127552047,0.00768174989523039,0.0102060585303521
800,0.189285714285714,80,2000003,3,0.33752685509765,0.29603376804013,0.314395526940487,0.0281915344756515,0.0234124168152969,0.027721966935182,0.0286478050583489,0.0236487042779032,0.0281095407437945
8000,0.189285714285714,80,2000003,3,0.33048560027339,0.310074564477127,0.336616546591205,0.00876776031409729,0.00789188682436677,0.00977439896493872,0.00878121127552047,0.00790113804766939,0.00979012666083547
800,0.1325,80,2000003,3,0.33752685509765,0.303585924672798,0.318438610147245,0.0281915344756515,0.024274231818544,0.0275719518649412,0.0286478050583489,0.0245513224902575,0.0279693216802273
8000,0.1325,80,2000003,3,0.33048560027339,0.315618522207454,0.335339373056391,0.00876776031409729,0.00810745638345762,0.00944256616293707,0.00878121127552047,0.00811770625438502,0.00945759010858314
800,0.0828125,80,2000003,3,0.33752685509765,0.311985131285847,0.322701112545896,0.0281915344756515,0.0252144202851938,0.0274792366672862,0.0286478050583489,0.0255378615819169,0.0278875603649534
8000,0.0828125,80,2000003,3,0.33048560027339,0.321098022727388,0.33412651006226,0.00876776031409729,0.00832119647616659,0.0091703465210857,0.00878121127552047,0.00833246715302286,0.00918476362068279
800,0.0389705882352941,80,2000003,3,0.33752685509765,0.321748696561947,0.32761144195891,0.0281915344756515,0.0263061324240807,0.0274954763752232,0.0286478050583489,0.0266830541317142,0.027917254857626
8000,0.0389705882352941,80,2000003,3,0.33048560027339,0.326404079446051,0.332852902394137,0.00876776031409729,0.00853583648603055,0.00894433740174038,0.00878121127552047,0.00854816324746574,0.00895822680988171
800,0,80,2000003,3,0.33752685509765,0.33752685509765,0.33752685509765,0.0281915344756515,0.0281915344756515,0.0281915344756583,0.0286478050583489,0.0286478050583489,0.0286478050583586
8000,0,80,2000003,3,0.33048560027339,0.33048560027339,0.33048560027339,0.00876776031409729,0.00876776031409729,0.0087677603141038,0.00878121127552047,0.00878121127552047,0.00878121127552691
800,0.6625,80,2000004,3,0.358531849030619,0.29169607550544,0.412724268207362,0.0287658468072364,0.0214262613489669,0.0274089550968557,0.0294296035308397,0.0216892651443874,0.0889296825284513
8000,0.6625,80,2000004,3,0.333481904804409,0.28704749188621,0.329299762585343,0.00866309966693823,0.00673594315699784,0.0109940463730307,0.00867407467678001,0.0067393074190332,0.0110005109560259
800,0.53,80,2000004,3,0.358531849030619,0.298530101149057,0.404765008387623,0.0287658468072364,0.022301817100027,0.0326517420369884,0.0294296035308397,0.0226411448793873,0.0340410861558992
8000,0.53,80,2000004,3,0.333481904804409,0.291681642516044,0.330093863378566,0.00866309966693823,0.00694117313246081,0.0107397824537785,0.00867407467678001,0.00694518615191175,0.0107502467649214
800,0.421590909090909,80,2000004,3,0.358531849030619,0.305718206341346,0.386218288946062,0.0287658468072364,0.0232010022415141,0.032651091075276,0.0294296035308397,0.0236241323049424,0.0366190290115804
8000,0.421590909090909,80,2000004,3,0.333481904804409,0.29640926762146,0.330522036675329,0.00866309966693823,0.00714648486853525,0.0103357396484892,0.00867407467678001,0.00715119344591634,0.0103468507671727
800,0.33125,80,2000004,3,0.358531849030619,0.313230287468759,0.416852602587261,0.0287658468072364,0.0241066539458982,0.0303998085580192,0.0294296035308397,0.0246187293749953,0.0982671000096221
8000,0.33125,80,2000004,3,0.333481904804409,0.301234763455739,0.330859801215245,0.00866309966693823,0.00735203778718624,0.00997025732325077,0.00867407467678001,0.00735748693469927,0.00998156703790905
800,0.254807692307692,80,2000004,3,0.358531849030619,0.321011112327506,0.398604417969088,0.0287658468072364,0.0249966252642482,0.0293509828607973,0.0294296035308397,0.025598322746069,0.0312834090749231
8000,0.254807692307692,80,2000004,3,0.333481904804409,0.306164374778986,0.331169498647131,0.00866309966693823,0.00755803558029235,0.00965920187418539,0.00867407467678001,0.0075642685007841,0.00967056344090343
800,0.189285714285714,80,2000004,3,0.358531849030619,0.328973841729321,0.374178774686591,0.0287658468072364,0.0258463215909587,0.0468048967817714,0.0294296035308397,0.0265307990043931,0.0686431185385451
8000,0.189285714285714,80,2000004,3,0.333481904804409,0.311207235415956,0.331472363333357,0.00866309966693823,0.00776477851337699,0.00939136003816885,0.00867407467678001,0.00777183674891752,0.00940268162003205
800,0.1325,80,2000004,3,0.358531849030619,0.336994509990915,0.367752167329636,0.0287658468072364,0.0266353640496606,0.0347754851316153,0.0294296035308397,0.0273848686846353,0.0372659004887231
8000,0.1325,80,2000004,3,0.333481904804409,0.316377651483143,0.331784199023003,0.00866309966693823,0.00797281035682093,0.00915819099317695,0.00867407467678001,0.00798073452544692,0.00916941344856925
800,0.0828125,80,2000004,3,0.358531849030619,0.344904289185736,0.364275325647907,0.0287658468072364,0.0273594618871284,0.0316729943281014,0.0294296035308397,0.0281430002177957,0.0331350899303386
8000,0.0828125,80,2000004,3,0.333481904804409,0.321701083761247,0.332125355470042,0.00866309966693823,0.00818336623293556,0.00895446328716112,0.00867407467678001,0.00819219865399794,0.00896555426872954
800,0.0389705882352941,80,2000004,3,0.358531849030619,0.35245278690519,0.361616362222594,0.0287658468072364,0.0280463567261557,0.0299664959903121,0.0294296035308397,0.0288194123607833,0.0309782866878319
8000,0.0389705882352941,80,2000004,3,0.333481904804409,0.327236131934694,0.33254005338791,0.00866309966693823,0.00840013900495642,0.00877852254372853,0.00867407467678001,0.00840993368533309,0.00878947739046542
800,0,80,2000004,3,0.358531849030619,0.358531849030619,0.358531849030619,0.0287658468072364,0.0287658468072364,0.0287658468072607,0.0294296035308397,0.0294296035308397,0.0294296035308701
8000,0,80,2000004,3,0.333481904804409,0.333481904804409,0.333481904804409,0.00866309966693823,0.00866309966693823,0.00866309966693375,0.00867407467678001,0.00867407467678001,0.00867407467677562
800,0.6625,80,2000005,3,0.35549161576358,0.30458822868938,0.350460406753559,0.031665072350618,0.0219035470503518,0.0389893837090537,0.0320048076618293,0.0220330243815282,0.039572450299428
8000,0.6625,80,2000005,3,0.332161947144259,0.279434538532858,0.322148050047902,0.00852900908815304,0.00671984112147871,0.0114711040688907,0.0085427842308166,0.00672350808112119,0.0114885570715321
800,0.53,80,2000005,3,0.35549161576358,0.309729590435513,0.350680631060716,0.031665072350618,0.0226501569036562,0.0359628978702085,0.0320048076618293,0.0227995579264651,0.03647105652887
8000,0.53,80,2000005,3,0.332161947144259,0.284431530739905,0.323465069584646,0.00852900908815304,0.0069311752324148,0.0109153909501187,0.0085427842308166,0.00693564868482948,0.0109321655798691
800,0.421590909090909,80,2000005,3,0.35549161576358,0.314977884447394,0.351151544997753,0.031665072350618,0.0234088758531906,0.0339790580153919,0.0320048076618293,0.0235788966010102,0.0344386375088969
8000,0.421590909090909,80,2000005,3,0.332161947144259,0.289582986295977,0.324605565964349,0.00852900908815304,0.00714173161638734,0.0104493786923228,0.0085427842308166,0.00714707839924909,0.0104655166305057
800,0.33125,80,2000005,3,0.35549161576358,0.320336973810445,0.351754484099793,0.031665072350618,0.0241879088381229,0.0326503921751753,0.0320048076618293,0.0243794411020265,0.0330766756097723
8000,0.33125,80,2000005,3,0.332161947144259,0.294895197307782,0.325626094240747,0.00852900908815304,0.00735112899719786,0.0100615622928197,0.0085427842308166,0.00735741682043498,0.010077161079115
800,0.254807692307692,80,2000005,3,0.35549161576358,0.325814561058832,0.352414931193135,0.031665072350618,0.0249998381630565,0.0317447061923905,0.0320048076618293,0.0252140474713346,0.0321477444103722
8000,0.254807692307692,80,2000005,3,0.332161947144259,0.300377093793262,0.326561418776902,0.00852900908815304,0.00755886510939853,0.00972927353855716,0.0085427842308166,0.00756616377174055,0.00974440029683682
800,0.189285714285714,80,2000005,3,0.35549161576358,0.33142248058998,0.353090429432472,0.031665072350618,0.0258639562932032,0.0311332846783351,0.0320048076618293,0.0261023478483496,0.0315200461680021
8000,0.189285714285714,80,2000005,3,0.332161947144259,0.306041811489384,0.327442805522055,0.00852900908815304,0.00776427820625853,0.00943842438514536,0.0085427842308166,0.00777266057473882,0.00945312944618932
800,0.1325,80,2000005,3,0.35549161576358,0.337177192572295,0.35375742272026,0.031665072350618,0.0268109790399362,0.030749653720129,0.0320048076618293,0.0270754185891044,0.0311250299391478
8000,0.1325,80,2000005,3,0.332161947144259,0.311910279222601,0.32830257983186,0.00852900908815304,0.00796648296168008,0.00917995260135732,0.0085427842308166,0.00797602582179614,0.00919428131978068
800,0.0828125,80,2000005,3,0.35549161576358,0.343100447405927,0.354402142993585,0.031665072350618,0.0278945235898401,0.0305720548337653,0.0320048076618293,0.0281871002333375,0.0309391973505379
8000,0.0828125,80,2000005,3,0.332161947144259,0.318020987039578,0.329183971728534,0.00852900908815304,0.00816423742671869,0.00894729091794577,0.0085427842308166,0.00817502325775147,0.00896129287466397
800,0.0389705882352941,80,2000005,3,0.35549161576358,0.349219022905143,0.355012451064098,0.031665072350618,0.0292306492956013,0.0306399990237929,0.0320048076618293,0.0295528598239969,0.0309998569416053
8000,0.0389705882352941,80,2000005,3,0.332161947144259,0.32446769711307,0.330176826371038,0.00852900908815304,0.00835549852765385,0.00873482855431337,0.0085427842308166,0.00836762452816398,0.00874857255220819
800,0,80,2000005,3,0.35549161576358,0.35549161576358,0.35549161576358,0.031665072350618,0.031665072350618,0.0316650723506044,0.0320048076618293,0.0320048076618293,0.0320048076618168
8000,0,80,2000005,3,0.332161947144259,0.332161947144259,0.332161947144259,0.00852900908815304,0.00852900908815304,0.00852900908815661,0.0085427842308166,0.0085427842308166,0.00854278423082013
800,0.6625,80,2000006,3,0.310102661878946,0.296456128137116,0.344224896417836,0.0252113064190399,0.0215588607827059,0.0341077988147313,0.0255248554234694,0.0217549519949331,0.0352869481290302
8000,0.6625,80,2000006,3,0.333484138325124,0.276509763925827,0.327144927296481,0.00865109521089602,0.00671719640328174,0.01195886826228,0.00866670566063756,0.00672017124600706,0.0119794408026831
800,0.53,80,2000006,3,0.310102661878946,0.298997986708425,0.336698321912833,0.0252113064190399,0.0222357805482016,0.0388144567491641,0.0255248554234694,0.022467925314649,0.0403540218302423
8000,0.53,80,2000006,3,0.333484138325124,0.281915767380913,0.327809287733984,0.00865109521089602,0.00693752926478644,0.0118232719023466,0.00866670566063756,0.00694139285096921,0.0118396951289645
800,0.421590909090909,80,2000006,3,0.310102661878946,0.30138107921079,0.331892317904417,0.0252113064190399,0.0228794891348316,0.0363940811660998,0.0255248554234694,0.0231466379917639,0.0376630094826949
8000,0.421590909090909,80,2000006,3,0.333484138325124,0.287511028486505,0.328370499793462,0.00865109521089602,0.00715840084269687,0.0111325704650218,0.00866670566063756,0.00716327386801021,0.011148886334239
800,0.33125,80,2000006,3,0.310102661878946,0.303596898712677,0.327891431639093,0.0252113064190399,0.0234802802228385,0.0339500316953123,0.0255248554234694,0.0237798925957083,0.0350076804618653
8000,0.33125,80,2000006,3,0.333484138325124,0.293301561066845,0.328917892566169,0.00865109521089602,0.00737941464772524,0.0105589777423944,0.00866670566063756,0.00738541449137842,0.0105750244918392
800,0.254807692307692,80,2000006,3,0.310102661878946,0.305633090839277,0.324527540845519,0.0252113064190399,0.0240277403156682,0.0319385720208252,0.0255248554234694,0.0243556150397743,0.0328313137903188
8000,0.254807692307692,80,2000006,3,0.333484138325124,0.299293698921637,0.329464079251631,0.00865109521089602,0.0075999292786496,0.0100946505110243,0.00866670566063756,0.00760716916076879,0.0101104312121211
800,0.189285714285714,80,2000006,3,0.310102661878946,0.307471094002813,0.32161414368797,0.0252113064190399,0.0245105082433967,0.0302625615073281,0.0255248554234694,0.024860664910352,0.0310123093355648
8000,0.189285714285714,80,2000006,3,0.333484138325124,0.305494562874274,0.330015658646045,0.00865109521089602,0.00781902957588759,0.00971033404525795,0.00866670566063756,0.00782761915816598,0.00972587229520275
800,0.1325,80,2000006,3,0.310102661878946,0.309080279231826,0.319013705144144,0.0252113064190399,0.0249156172200412,0.0288353474289041,0.0255248554234694,0.0252802390344679,0.0294593695839499
8000,0.1325,80,2000006,3,0.333484138325124,0.311913936882454,0.330584479674382,0.00865109521089602,0.00803551713804691,0.00938554157471616,0.00866670566063756,0.00804556548000108,0.0094008812423447
800,0.0828125,80,2000006,3,0.310102661878946,0.310401244553906,0.316595638026099,0.0252113064190399,0.0252261699331255,0.0275931330945612,0.0255248554234694,0.0255954809294583,0.0281082415178212
8000,0.0828125,80,2000006,3,0.333484138325124,0.318570702005009,0.331195815480323,0.00865109521089602,0.00824789815832907,0.00910658817567847,0.00866670566063756,0.00825952212358313,0.00912179598118422
800,0.0389705882352941,80,2000006,3,0.310102661878946,0.311279804184612,0.314160642402999,0.0252113064190399,0.0254110260058873,0.0264745950060447,0.0255248554234694,0.0257722836926447,0.0268951911571659
8000,0.0389705882352941,80,2000006,3,0.333484138325124,0.325520833704865,0.331917204957034,0.00865109521089602,0.00845426086805763,0.00886406861929977,0.00866670566063756,0.00846761177124106,0.0088792478950555
800,0,80,2000006,3,0.310102661878946,0.310102661878946,0.310102661878946,0.0252113064190399,0.0252113064190399,0.0252113064190467,0.0255248554234694,0.0255248554234694,0.0255248554234746
8000,0,80,2000006,3,0.333484138325124,0.333484138325124,0.333484138325124,0.00865109521089602,0.00865109521089602,0.0086510952108993,0.00866670566063756,0.00866670566063756,0.00866670566064091
800,0.6625,80,2000007,3,0.340816540152137,0.287899312216657,0.389146744452629,0.0309590565778686,0.0227792089774467,0.0214280980156161,0.0322812485573374,0.0230995604435983,0.0275607348093153
8000,0.6625,80,2000007,3,0.323649018468668,0.275993776696105,0.321221054084752,0.00862025289378032,0.00666247411722406,0.0122596126817831,0.00863355254183907,0.00666670653872069,0.0122863060231344
800,0.53,80,2000007,3,0.340816540152137,0.294855390863765,0.377578172298222,0.0309590565778686,0.0237526392228373,0.0286327247725479,0.0322812485573374,0.0241432230594317,0.0307800201732583
8000,0.53,80,2000007,3,0.323649018468668,0.280689846303697,0.321162993158785,0.00862025289378032,0.00687450515174313,0.0113140431757552,0.00863355254183907,0.00687957086858825,0.0113354379735869
800,0.421590909090909,80,2000007,3,0.340816540152137,0.301992679509181,0.373809857219574,0.0309590565778686,0.0247483355596803,0.0609105633441903,0.0322812485573374,0.0252172639113176,0.062896786861965
8000,0.421590909090909,80,2000007,3,0.323649018468668,0.285501092196086,0.321275560216394,0.00862025289378032,0.00708650869694305,0.0106761171186294,0.00863355254183907,0.00709245373438099,0.0106948746729968
800,0.33125,80,2000007,3,0.340816540152137,0.309267389720639,0.368879935812123,0.0309590565778686,0.0257682753721959,0.0446177223877825,0.0322812485573374,0.0263252350532182,0.045749156762597
8000,0.33125,80,2000007,3,0.323649018468668,0.290433285345791,0.321465819921377,0.00862025289378032,0.00729854987450215,0.0101933568614935,0.00863355254183907,0.00730541633274888,0.0102104954960141
800,0.254807692307692,80,2000007,3,0.340816540152137,0.316609812592335,0.36584517107354,0.0309590565778686,0.0268151408533125,0.0403549867182591,0.0322812485573374,0.0274722563253362,0.041851311414561
8000,0.254807692307692,80,2000007,3,0.323649018468668,0.295493861663179,0.321696613626575,0.00862025289378032,0.0075107636921097,0.00980578055210833,0.00863355254183907,0.00751859059868463,0.00982179907299547
800,0.189285714285714,80,2000007,3,0.340816540152137,0.323909447195861,0.363042284136776,0.0309590565778686,0.0278915154092712,0.0379551429961564,0.0322812485573374,0.0286645095500814,0.0396553552676989
8000,0.189285714285714,80,2000007,3,0.323649018468668,0.300692713633731,0.321952966821199,0.00862025289378032,0.00772337879306173,0.00948357092015152,0.00863355254183907,0.0077322027003249,0.00949875232634831
800,0.1325,80,2000007,3,0.340816540152137,0.330984828583081,0.360030032312005,0.0309590565778686,0.0289974130245468,0.0362008930678967,0.0322812485573374,0.0299074043300794,0.0379183251154331
8000,0.1325,80,2000007,3,0.323649018468668,0.306043860977664,0.322231593052821,0.00862025289378032,0.00793679474404547,0.0092097539334164,0.00863355254183907,0.00794665037900194,0.00922427734223655
800,0.0828125,80,2000007,3,0.340816540152137,0.337508641516298,0.356494182750103,0.0309590565778686,0.0301203394607847,0.0347789161994555,0.0322812485573374,0.0311970834869518,0.0364422146771599
8000,0.0828125,80,2000007,3,0.323649018468668,0.311569767606715,0.322539415514838,0.00862025289378032,0.00815184265111533,0.00897407432059739,0.00863355254183907,0.00816276481300233,0.00898806504877316
800,0.0389705882352941,80,2000007,3,0.340816540152137,0.342741903398976,0.351862205771782,0.0309590565778686,0.0311808543421926,0.0334650999246122,0.0322812485573374,0.0324650008383138,0.035075563994278
8000,0.0389705882352941,80,2000007,3,0.323649018468668,0.317317211293184,0.322904356376636,0.00862025289378032,0.00837090122980862,0.00877117116721214,0.00863355254183907,0.00838293293935139,0.00878472954834947
800,0,80,2000007,3,0.340816540152137,0.340816540152137,0.340816540152137,0.0309590565778686,0.0309590565778686,0.0309590565778767,0.0322812485573374,0.0322812485573374,0.0322812485573407
8000,0,80,2000007,3,0.323649018468668,0.323649018468668,0.323649018468668,0.00862025289378032,0.00862025289378032,0.00862025289377377,0.00863355254183907,0.00863355254183907,0.00863355254183258
800,0.6625,80,2000008,3,0.332859799611373,0.286116408313794,0.292567909960968,0.0265906972093578,0.0213230515085054,0.0348987383170679,0.0269211261515779,0.0214109388373419,0.0435322040936614
8000,0.6625,80,2000008,3,0.328979679981614,0.282995154216439,0.335869297021357,0.00863212620429949,0.00687169981970806,0.0135438662214021,0.00864454763552171,0.00687613442004606,0.0135771168069662
800,0.53,80,2000008,3,0.332859799611373,0.292228910320256,0.365967638626717,0.0265906972093578,0.0220643354953113,0.197428347702584,0.0269211261515779,0.0221756789030986,0.226667245626978
8000,0.53,80,2000008,3,0.328979679981614,0.287927913903047,0.334641584757258,0.00863212620429949,0.0070956801928075,0.0123361880778641,0.00864454763552171,0.00710092598635384,0.0123626469973645
800,0.421590909090909,80,2000008,3,0.332859799611373,0.298416412111939,0.358649802657765,0.0265906972093578,0.0227996357760685,0.0320527199430619,0.0269211261515779,0.0229375793029734,0.0338809377153807
8000,0.421590909090909,80,2000008,3,0.328979679981614,0.29293498250468,0.333683523546727,0.00863212620429949,0.00731622325478608,0.0114799673054041,0.00864454763552171,0.00732232544712817,0.0115024900623485
800,0.33125,80,2000008,3,0.332859799611373,0.304636822313511,0.364737865977435,0.0265906972093578,0.0235230356421435,0.0316042382730882,0.0269211261515779,0.0236905140122836,0.0317303955744049
