"n","vare","B","pi.cc","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OL.1","stde.OL.2","stde.OL.3","stde.OL.4","stde.NL.1","stde.NL.2","stde.NL.3","stde.NL.4","stde.CL.1","stde.CL.2","stde.CL.3","stde.CL.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4"
2000,0.05,80,0.05,5000001,0.339405869633001,0.137383052178982,0.277700088893144,0.122854463812041,0.361870105039972,-0.0623688375111706,0.234406197547062,0.082971789886668,0.33644147301823,0.423358805324994,0.239305331183024,0.301755379183439,0.463669297669059,0.210261868287803,0.0602835441886176,0.172176540467231,0.466437395703753,0.186006942703055,0.0208679292627869,0.166088934803159,0.429002217473376,0.386650184305544,-0.0292997619520334,0.142270892036397,0.0783731484559574,0.203793648934648,0.189675097308058,0.208959835149616,0.0759592722455765,0.169686816967016,0.162018413462646,0.173085260961121,0.102868087824569,0.577928616678461,0.298666112195854,0.549035507175208,0.049294526995879,0.12414594504849,0.122227233059207,0.11376328260016,0.0384819071270657,0.0820195990143295,0.0763506196965976,0.098699658362888,0.0385595810301507,0.125850208766334,0.119511774044763,0.10855530762913
2000,0.05,80,0.1,5000001,0.391591870057856,0.181543326085565,0.119868728213703,0.30382909443549,0.373007428380907,0.0662271690520202,0.186931404170973,0.0864599092934356,0.425548275923294,0.522911260189528,-0.0143260886564582,0.813570302496943,0.436208514662716,0.16496129235374,-0.0371378416193069,0.26352495278981,0.457296407886614,0.0816407017939193,-0.0715673005729149,0.245779749677808,0.417459323201748,0.200009621513964,-0.17853921712324,0.257469016429386,0.0617314158009753,0.160939012210603,0.140369006035378,0.172417778853461,0.0584364182341435,0.132551414004345,0.121945574498754,0.13935078490904,0.087079475099148,0.363153847022255,0.242925628019115,0.481349360998284,0.0399973228647417,0.0975191436973388,0.102280619888552,0.0900036325525076,0.0331882208030774,0.0694061290199909,0.0714190616592691,0.0834294049737259,0.0368205273529182,0.108553248469637,0.117500007694194,0.091731113172026
2000,0.05,80,0.25,5000001,0.399088198382515,0.192327651726748,0.151881362290301,0.130817114428067,0.402424545863966,0.116449793824285,0.154190897763498,0.0753476436081858,0.388213370421327,0.468172586285796,0.13414277467435,0.330486063315016,0.461419497972726,0.184241310350219,0.0369338584989444,0.0988850028263442,0.484514230374732,0.0264286003586886,-0.0200400500885075,0.11580621892222,0.472628252348628,0.0312474677967987,-0.0453406127392955,0.124739390212919,0.0459106381754409,0.115674029160307,0.0961766813793986,0.119260729165219,0.0441846443089715,0.0943343308295611,0.0866898222726,0.0995956360859244,0.0583144055486236,0.275966898202499,0.148119185408632,0.299415167044215,0.0302717800430527,0.0704411619061296,0.0721096207184422,0.0825263868230342,0.0256498096524722,0.057703367311863,0.0565738642099354,0.0706738649846096,0.0338083433261619,0.116801635606065,0.117126006539001,0.0782084070940043
2000,0.05,80,0.5,5000001,0.424435223745657,0.212313302871594,0.0940853857065612,0.165422206167759,0.417869683574929,0.175948193514081,0.122542484291366,0.10176398785395,0.424324413432181,0.49810150583248,0.044338114728142,0.348933234701694,0.456752849905298,0.206103633309584,0.0897294045604307,0.158924134776082,0.478512714946225,0.0987933007516342,0.0626282891469626,0.166131800911243,0.4578433592389,0.180704734257507,0.0621035299403081,0.194433986477412,0.0359394721481283,0.0911317403253784,0.0729642471055344,0.0888597279764711,0.0347384961541354,0.0736393565586846,0.0666332948290275,0.0742745014918797,0.0459288581385995,0.223374657446602,0.117273836624217,0.199773130394481,0.0241376442579005,0.0555003011494478,0.0578756015435659,0.0588307401011375,0.0199536430816317,0.0417780268027216,0.0417703618267488,0.0523631000361923,0.0273193433196477,0.0809663617238318,0.0850433708202496,0.0583009018519179
2000,0.05,80,0.05,5000002,0.37609942073615,-0.100435720287669,0.125460216427165,0.0860407397307057,0.371904299502243,-0.141272472761925,0.153659895368199,0.0301773094239403,0.401253872550149,-0.22495101916466,0.0713667864584034,0.183330624228515,0.460728437185428,0.19105712576601,0.247740760453466,0.188848255814041,0.469900155853936,0.00684651365086674,0.103418163061072,0.154200682173117,0.50316128234719,-0.0308882990130058,0.188160458945552,0.130514450370625,0.0763535183853871,0.193091895768737,0.164668881779749,0.198832368711554,0.0761411548488548,0.158305763922989,0.16458593197036,0.172940923540763,0.102250371527771,0.354967800327779,0.295699068032574,0.399220868318604,0.0508441815193634,0.0982641299590684,0.123520598953059,0.118430581579881,0.051114018036631,0.0875128791786846,0.0937642862586939,0.121199149761409,0.0763289173843046,0.169336252076476,0.16694260031406,0.1349993274695
2000,0.05,80,0.1,5000002,0.386461044843601,0.0149610629955668,0.159337723208876,0.134169266533281,0.385083460448839,-0.0745794482466497,0.181894789260696,0.0352081564001838,0.384746414091651,0.0337710515418672,0.22004121106604,0.312981364066015,0.497085436067077,0.146154098537973,0.273008729698613,0.129400937774918,0.497984619026702,-0.0102359766587815,0.145663016943502,0.131102552023731,0.531051230517869,-0.00721137135382179,0.232340661370681,0.125609663269695,0.0596446509269758,0.150104558762204,0.128686716497338,0.155118917249823,0.059038606177683,0.123532510821386,0.124815657259588,0.133751427627674,0.0746549339431112,0.295202047834485,0.215158040415436,0.33303372346206,0.0405522766889274,0.0874746536329096,0.094105295389333,0.0973704245729539,0.0398690348940554,0.0724533499444684,0.0759904125298373,0.0929952177175056,0.0606454165911393,0.142432475124784,0.132705873701167,0.102539039161349
2000,0.05,80,0.25,5000002,0.394422306562119,-0.0210151000104408,0.100703683001596,0.113656239719894,0.383481167777968,-0.075736644803466,0.140300012453972,-0.0219087761875681,0.413916324370011,-0.0242920913292803,0.0436172811733589,0.263999833280965,0.481849622118401,0.0348672874224312,0.223066944290966,0.143505035167188,0.473847061144457,-0.00673075315230697,0.0937511284139246,0.139120782720503,0.511198024544907,-0.091286715724143,0.15486870915948,0.127001787971556,0.0402055482320915,0.103399291484469,0.0885332548009025,0.106717620282406,0.0395627727321333,0.0860250730253386,0.0845471819045837,0.0919021546619021,0.0495726653418794,0.210848465711825,0.148083834333786,0.231112148307889,0.029290250727261,0.0888443955378776,0.0701954535391058,0.064515233975788,0.0266427895361499,0.0616573370531929,0.0528441551201115,0.0615840701706085,0.0438964242430503,0.138314615047092,0.098250397822865,0.0708401149823677
2000,0.05,80,0.5,5000002,0.410072487862473,0.0733566171533682,0.0611199015777272,0.163771502253637,0.402915399161432,-0.0148597484692251,0.0942748384247118,0.0473315067024682,0.424704927744122,0.199915279883625,0.01689339135896,0.359421816726125,0.432089640351624,0.181143899579343,0.141485727078646,0.0424868490465625,0.444622284335926,0.115521171284594,0.0872196755247374,0.0726924178552251,0.421202662372648,0.226891784328144,0.0977746440695267,-0.00659593798363632,0.0316206791173886,0.0828966281669977,0.0684765573946779,0.0810002309184056,0.0311956997090078,0.0687666063053787,0.0646991546560147,0.0691378953416837,0.0377263583468586,0.185502750276585,0.107166277652534,0.170880120657147,0.0301099100644312,0.0760533988312909,0.0778164596944005,0.0723151538351527,0.0252472369292003,0.0634690839864532,0.0456694887207854,0.05828957077105,0.0479896059008156,0.162541314834355,0.0894913143112053,0.0893215262998289
2000,0.05,80,0.05,5000003,0.446258828476337,-0.461552755071267,0.0149462725455759,0.219242663435579,0.430775051874565,-0.53908889631407,0.0511845330401847,0.163904873254331,0.546298069478219,-0.970759950091037,-0.101359477448986,0.363018866907202,0.451225096294804,0.265043491743335,0.272138148299265,0.19198871971079,0.477561322426537,0.0875812210713515,0.225567242597758,0.177858945279429,0.501908393231023,0.152000953078507,0.380602982705895,0.165986235773286,0.0817456586303624,0.190387989121298,0.167331585509495,0.165904191202796,0.077608448231975,0.148335002534423,0.154808379238171,0.159959751442139,0.127394644815937,0.498068540954514,0.303437230360706,0.244564348913603,0.0561402074422223,0.1167062709748,0.117939201728463,0.119685070940847,0.0465834521582774,0.103444991132231,0.0797360077436131,0.113347936492861,0.0635556676295128,0.203429214765271,0.117262062967686,0.120706556179992
2000,0.05,80,0.1,5000003,0.343683362314892,0.0315375988980462,0.205098339244478,0.215539508580691,0.33611545196383,-0.0761513383819665,0.227226319761881,0.119134927236083,0.361460706551723,0.0760167651150229,0.168802630569783,0.391096967441309,0.441937491586498,0.147658590627299,0.189873697878026,0.313548715130604,0.457029289671795,0.0114809728361946,0.0990097182216437,0.273994584243091,0.457069024959245,0.0553732474148079,0.130410055863635,0.274742858484444,0.0582916539844711,0.150803502596952,0.138406641338506,0.137249511854195,0.0553512572875974,0.128797901323982,0.12514229856987,0.12658181549506,0.0758436773937477,0.291374179009043,0.224493631885271,0.248226894259785,0.042963645004403,0.0928733705244554,0.093064492364152,0.0911987931553174,0.0363386294001146,0.0736940097412009,0.0688951005937025,0.0928104840904847,0.0469144452814112,0.133849823068647,0.114346827702814,0.101118739250315
2000,0.05,80,0.25,5000003,0.342216544070128,0.0683604872983501,0.240404299806861,0.262979329649693,0.338875589685421,0.016376597244995,0.229038523078613,0.198982017880938,0.357198756651615,0.155350367305806,0.259887850912347,0.560371285126564,0.445181682078776,0.102106808145982,0.184096563138168,0.363951923414971,0.462893452915847,0.0468056347824471,0.129872554552508,0.287836795646034,0.472533415733389,0.0895836198903263,0.189203401892061,0.273413716686834,0.0399355461856946,0.100363680448499,0.0917139041365452,0.098660352900267,0.0378043133577844,0.0838203348187669,0.0828048053733867,0.0853244127593187,0.0521048870381013,0.199348287513696,0.150824092585599,0.217174320031091,0.0438766574148665,0.0795261494335948,0.0811886780362176,0.0692188605137766,0.0262735310866108,0.0522949003016471,0.0537889093759423,0.0652586672943737,0.0367083617499179,0.0960000210365234,0.0927124510716142,0.0761911819549658
