"n","vare","B","pi.cc","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OL.1","stde.OL.2","stde.OL.3","stde.OL.4","stde.NL.1","stde.NL.2","stde.NL.3","stde.NL.4","stde.CL.1","stde.CL.2","stde.CL.3","stde.CL.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4"
2000,0.05,80,0.05,3000001,0.42894878453772,0.256560854102023,0.0771540899116079,0.0169946192065968,0.471578228519485,0.155454068766998,0.0130556018408122,0.21052170460469,0.403783395481172,0.476319233122106,0.133242808241372,0.372778760514324,0.460742395198184,0.247868166053719,0.224829501152075,0.322623624417346,0.463211915128331,0.175850093110416,0.204841246272541,0.285651286535336,0.472594131347326,0.29966202851189,0.315716985462291,0.351112932904461,0.0955143120808494,0.222684005759161,0.192987214185886,0.22359504382065,0.095667934976839,0.190746311248979,0.186279451580556,0.168987075744781,0.12437497647991,0.584800622388909,0.308951620120527,0.823238276781146,0.0578434493679162,0.13190825918845,0.12398776384027,0.134488815905706,0.0543299170689346,0.0951313542253561,0.105598594833742,0.131604921324465,0.0743619995629521,0.162624983525629,0.236527375045442,0.13820807082037
2000,0.05,80,0.1,3000001,0.420240245199776,0.377748639852657,0.0989071914545556,0.126216789784876,0.447044572329777,0.251341736641991,0.0384441837246662,0.149966185053535,0.376648355807942,0.77556812771693,0.226559508867268,0.47704424658836,0.482965445865306,0.186441323084705,0.2648411355423,0.387859892371407,0.473922318581401,0.125447043005731,0.137981548975971,0.286052439849276,0.500931957056154,0.145447384098332,0.15659637208199,0.300119235449353,0.0682796866906706,0.165284573802556,0.142830713651758,0.164476678081659,0.0683999985871521,0.155409193012761,0.134202031499395,0.131126472811508,0.0819506349102712,0.350426430857853,0.232997282337026,0.38492981206331,0.0460669538547078,0.105766921750613,0.0990683592449068,0.102369934451685,0.0392227219419237,0.0820823328905904,0.0837383557739303,0.103536924634784,0.0546826742544932,0.129011032903769,0.160501229222521,0.112374355952855
2000,0.05,80,0.25,3000001,0.413795977982485,0.284849269352161,0.0851989963463372,0.126004690908418,0.423562466859399,0.173675470797616,0.0867481061979533,0.104162008284098,0.391282487665574,0.671985795589633,0.098589362128795,0.385143779955588,0.466139941091298,0.190131055795583,0.238927218911743,0.222066189096517,0.469647917930424,0.118470815061137,0.122201909500404,0.150503549854053,0.471400694816225,0.169785885142084,0.144927674540083,0.181802480322792,0.0431079638082578,0.105692449899923,0.0894400209120564,0.10809864621223,0.0424333473943067,0.087368279840853,0.0842202787384089,0.0816381493523594,0.0496365085024913,0.256097937707477,0.138063865829382,0.255365269617919,0.0300369150621957,0.0698333830697384,0.0651768625424267,0.0793363860085391,0.0254727557601217,0.0499418779196482,0.0513959117224199,0.065056627805571,0.0345416785893629,0.0842893271176071,0.103329649352105,0.0757631022494552
2000,0.05,80,0.5,3000001,0.392217870965522,0.250745632434741,0.118303829201045,0.200744348429851,0.391999197554619,0.145246548076168,0.146169821181121,0.152414940089692,0.392857404885353,0.595472992672459,0.0840546460847272,0.515405975812228,0.452793786993062,0.184126504835663,0.190654697533235,0.211276127269168,0.464630854262796,0.0999386380886608,0.111531959526365,0.162635437610652,0.463634412532415,0.13813303742878,0.139800753293154,0.181825054889808,0.032153944410057,0.0808706909671179,0.0696431088106707,0.0829675555789749,0.0316216952554891,0.0650933752662367,0.0651304647500413,0.0657819399813362,0.0381664873219634,0.177735286309934,0.107309915882056,0.186487491848366,0.0243870517579664,0.0576117033853953,0.0559192758114391,0.0618396492640534,0.0197027428939863,0.0398165485906397,0.0440176371397518,0.0505749838995145,0.0272872746357636,0.0709098926240014,0.100089673062603,0.0614355396654504
2000,0.05,80,0.05,3000002,0.434472659739014,0.0915727152836845,0.115015898592909,0.301593240211101,0.444344814215971,0.0523679103366491,0.081921718283566,0.280810837357401,0.484350729874422,0.224257777665646,-0.0163792236680123,0.753855279199298,0.547365302183355,0.0417226266693136,0.282344516929167,0.190652041150612,0.520795406516307,0.0162276804243219,0.190152590961724,0.207017433580286,0.569144472720054,-0.00476124153356519,0.339383530795198,0.229223132543634,0.0807039103651669,0.206711180328389,0.170543151850052,0.230865784031943,0.0820834331613947,0.175135245861067,0.164668287262759,0.18521278392203,0.101072979214598,0.413295254599573,0.287189374689758,0.514938062774028,0.0591135334398752,0.136136206708681,0.11399529584182,0.121857340041299,0.0516576415018518,0.104274032658837,0.0950918242908237,0.121453928046907,0.0731380573153834,0.184394140231255,0.158656936020854,0.122025348658297
2000,0.05,80,0.1,3000002,0.401752050570472,0.203539153535544,0.133264355988569,0.29024961548902,0.407892204696301,0.171894692652891,0.092686189191846,0.26393365682332,0.459056687858407,0.413274844469386,0.0241306272770409,0.839862346874906,0.530897679166072,0.0355646478538873,0.194494261827078,0.231246801182295,0.480742058163678,0.111037385693419,0.0968694335549696,0.233719356188169,0.488388920081659,0.179021287582161,0.141548972180449,0.256981454115176,0.0553634713325252,0.163611675664158,0.120262342330191,0.170709388836936,0.0552023074196554,0.129463932508018,0.116770163666244,0.141316711978959,0.0753366632962596,0.34585783212739,0.203882242321286,0.472742685616007,0.0431655899163782,0.105041368863568,0.0953727539800994,0.0941655828324527,0.0378584932459438,0.0818414435045866,0.0767104556016983,0.093284477960322,0.0559914110237602,0.154376533490802,0.137807043619214,0.0940796035536663
2000,0.05,80,0.25,3000002,0.434709994887796,0.188521498574369,0.0667470128847566,0.328001989279448,0.425897186452122,0.137999612881792,0.099679415255579,0.258392832457816,0.484003863566255,0.353519335518941,-0.058608118660105,0.705738504901065,0.512173764469877,0.120758890017237,0.180656790073176,0.0441478131489312,0.504635278382477,0.112222425226087,0.138117982068965,0.0455455363876009,0.523137373160914,0.152230567718461,0.217925398414932,0.0236726685678734,0.0413661887168976,0.105975642260255,0.0885174909231741,0.113635012368154,0.0413271859715014,0.092306412390285,0.0843946881906158,0.0974883076020695,0.0529178107051385,0.210194476108668,0.141261393781467,0.263114067737437,0.0303354292008589,0.0714020107874909,0.0692699911709096,0.0672588755145662,0.0260913733189266,0.0551861202821998,0.0511428833973071,0.0626056248617479,0.039004468577517,0.103878042151503,0.094651376600996,0.0678271759725945
2000,0.05,80,0.5,3000002,0.439662958782328,0.16426987780456,0.0343779161389981,0.279634877257066,0.422297734355387,0.174271318536922,0.0761051264603755,0.159947507998775,0.475825477628688,0.345129401358242,-0.0783376067877778,0.63007461125267,0.474271758757928,0.070664383018737,0.0923443217842263,0.138889435016368,0.479606554011707,0.0865104910010884,0.0497101191214387,0.0989493958388767,0.469358496591814,0.0992921252607812,0.022167160300806,0.092950894198818,0.032060558232232,0.0791494795867505,0.0679240485900511,0.0868212628396685,0.0312078154711391,0.0668279448982831,0.0630600460301418,0.0722028380917243,0.0390316990253549,0.156883052887743,0.10237802206414,0.208562868119331,0.0253820404411784,0.087411605211819,0.0568523678880469,0.0608519718041231,0.0208946581068847,0.0494342333364897,0.0430965212494423,0.0524278860181567,0.0328078158837259,0.106849454520696,0.088651096863626,0.067037837477941
2000,0.05,80,0.05,3000003,0.422848717899435,0.135112218808323,0.0404406690388371,0.204295137599082,0.424173108811601,0.111417015803117,0.0460439720336718,0.195267950151774,0.460554405020779,0.297046156101515,-0.0585659755974327,0.479441506795999,0.495191792767034,0.0919074287934799,0.225614721192531,0.31020668838108,0.455527513573971,0.0714134318950018,0.132959793438663,0.316870832146891,0.47564503865835,0.0965404440337874,0.203881111363559,0.329092510524557,0.0877246938684467,0.235232087143011,0.181108431312617,0.222488104283981,0.0880069918434792,0.19124034443413,0.17299911434287,0.170162790505366,0.121476796937858,0.529663198528455,0.347960375140801,0.549831101377939,0.0683920513719544,0.13897449251212,0.138750352907745,0.128850048705228,0.0537716656712008,0.107822403879302,0.0967581687923033,0.130777178240231,0.0817184692989464,0.195444021633602,0.164712287727541,0.139492226718289
2000,0.05,80,0.1,3000003,0.378712025924469,0.174379471367156,0.154700707882832,0.239601728716217,0.364999092959645,0.0830703218611033,0.20084100041915,0.0858335672591478,0.410470203521777,0.472374956728985,0.114228324041409,0.781433033362165,0.478717009294111,0.0529131633896642,0.0939181126569335,0.185549678603027,0.440183944188852,0.0767586849172897,0.0129181389834221,0.201498367604352,0.408548095457139,0.151431463462803,-0.10761479223267,0.194064022945754,0.0602376357987876,0.163292211552536,0.138280286816316,0.164885406346828,0.0593806320396113,0.133617052921244,0.131744535296335,0.125628180448538,0.0845697246464962,0.445928476569372,0.238578565281339,0.552321927560306,0.065498894657815,0.136155922259005,0.144854631507256,0.121447891891186,0.0453045574137313,0.0864490051066036,0.0960861329996934,0.114825398764172,0.0658756693271596,0.164410996928202,0.181244302519525,0.143024897577337
