"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,5000001,0.461455255118617,0.150943255965416,0.195703786066206,0.154925902128628,0.45644502732957,0.0848031176461236,0.135715027031112,0.154449350785305,0.477161313180386,0.0701032292420513,0.189867790630949,0.161042071617411,0.0302651963421336,0.0677054813576965,0.0651219724119388,0.0624725117431769,0.0275040444527817,0.0537381545947037,0.0492865652923556,0.0606886618157664,0.0528656388619792,0.114461263630237,0.134352098947465,0.0663610584798039,0.0303842596674192,0.0680626691253511,0.0653742130618778,0.0626499614321264,0.0276292420638695,0.054038665984245,0.0497945339650542,0.0608548110850801,0.0536630377355797,0.116887504034327,0.136355653441988,0.0665674516536026
8000,0.05,80,5000001,0.44856137931065,0.203097104204298,0.166543480324522,0.182959765284252,0.457496361538976,0.132648462357046,0.119770797688536,0.176567215067943,0.468492021257013,0.140054064104685,0.187372863841472,0.181205232860045,0.0103083522181059,0.0221133800291097,0.0225461048633107,0.021895527490999,0.00884402451539487,0.0174593143746867,0.0200883075395478,0.0201214413583663,0.0154263236331575,0.0501093809834783,0.0455905131090014,0.0285267655654988,0.0103191762462598,0.0221412712691553,0.0225750547742712,0.0219179925101861,0.00886143765187497,0.0174831803959008,0.0202716852099686,0.0201274315437913,0.0163519999647803,0.0521987573267926,0.0477296940864103,0.0283483822192365
800,0.05,80,5000002,0.532425056176773,0.0132021749614621,0.322082199544659,0.172101111050466,0.499635686661202,-0.00914561556040172,0.180334310046319,0.194322304185328,0.535855095854457,-0.10126167703651,0.327012647628162,0.211501844012391,0.0285309000640666,0.0713574541340233,0.0661036871755484,0.0695870196098997,0.0240633139252806,0.0488493561645612,0.0566080205816537,0.0630421434269893,0.0309459968374632,0.0906799004446358,0.110921147898703,0.0723003103390679,0.0289881909029429,0.0734926124508877,0.0668002596555426,0.0701555065697112,0.0241415270919262,0.0492972630952637,0.0574824895047024,0.0632607851856555,0.0316595444481254,0.0925754250428515,0.115340198493107,0.0726577850400505
8000,0.05,80,5000002,0.452646886494246,0.216380573035132,0.152661709106587,0.17416083761603,0.447409886743578,0.165723728783311,0.0573976008849932,0.178357178323758,0.405817353009963,0.284143784917654,-0.0392431513822385,0.22388105861014,0.00971010566934622,0.022946237247595,0.0214907288604708,0.0225057119769998,0.00923929283209466,0.0175444839744642,0.0269862572568717,0.0228401739557766,0.0184498063975696,0.0393488250356768,0.0666838494420421,0.0418174266104843,0.00971496861537547,0.0229763988932106,0.0215039819641208,0.022519979201931,0.00931013878654861,0.0175535871721834,0.0274879522585111,0.0228712532727284,0.0200940876735063,0.0396063564004176,0.0741167114481073,0.0418609015610051
800,0.05,80,5000003,0.469884503241345,0.202889914077923,0.178775235785705,0.192680229202947,0.484551015924142,0.0902756544853874,0.128597393294152,0.171764775212815,0.494575197687459,0.094503743104864,0.221021232313748,0.184685137271071,0.0317024902869422,0.0694646601338922,0.0671409184516576,0.0711360669074956,0.0269907424336436,0.0558673722706529,0.0513082032008357,0.0622862966517683,0.0422858738300756,0.111778955744545,0.0833682714284322,0.0749914974132571,0.0318467196482091,0.0700551696850423,0.067662975561664,0.0714874070538303,0.0271184546619373,0.0562896138009096,0.0519909690505194,0.0624722271776129,0.0432452619888296,0.114026584437838,0.0878057478199511,0.0750195360582714
8000,0.05,80,5000003,0.449582730906673,0.196467852385081,0.146939977566408,0.133998891335871,0.455756213279312,0.119091221830429,0.0999985747184606,0.137714290325476,0.461603737823497,0.12037892579324,0.149905452733045,0.145837503963358,0.0106808168027798,0.0251697745763271,0.0244614787456847,0.022473174843038,0.0103826143634553,0.0203735748148412,0.0331874907863095,0.0221020529974077,0.0284848324337383,0.0787303123652407,0.114700502213945,0.0454684789199363,0.0106939067033067,0.025213822888251,0.0245035262065463,0.0224874240635485,0.0105880147137648,0.0203906274741292,0.0344348332948879,0.0221283471872262,0.0365438716507495,0.079010197792674,0.141271528568316,0.0433807025023185
800,0.05,80,5000004,0.427971486921282,0.239841956028294,0.11283403216607,-0.00828332613635122,0.446966440768373,0.181285301973148,0.155811283698535,0.00316343607889718,0.436916032595774,0.259726533250883,0.237555018847705,0.0112955048078529,0.0283961687503634,0.0604469894207907,0.0688160763989583,0.0636712681741469,0.0247671836737213,0.048742878111744,0.0504164230637152,0.0625631618787794,0.0349937963095538,0.0852189763650725,0.10349871721719,0.0727214431694805,0.0285101230140372,0.0606787384490683,0.0692246676513543,0.0639754245697013,0.0248399328819867,0.0489608174777069,0.0508273655345061,0.063463339294532,0.03526522890541,0.0859296882680486,0.104611997458122,0.0736223324414235
8000,0.05,80,5000004,0.448237292314621,0.165452913412829,0.114968024744896,0.158760126998192,0.45997859377953,0.0947550183725678,0.10406355767238,0.160940771440274,0.476727569966224,-0.000530185662392345,0.170985803324724,0.160421680814958,0.011072320987874,0.0372640035154042,0.0250022884933833,0.0224120442549398,0.00925548087652677,0.0240981372248588,0.0235292286103469,0.0209687907295404,0.0196374185731544,0.0796451144071785,0.0851998680870623,0.029520679215593,0.0111508163314723,0.0379968956897893,0.0250312174865491,0.022425891156572,0.00930940619229537,0.0243207987605797,0.0237091194686174,0.0209806316870324,0.0210988937349473,0.0838846608568785,0.0880794948350553,0.029708119492022
800,0.05,80,5000005,0.419881216165715,0.227944118833308,0.100666428517665,0.21268594896157,0.436763802184255,0.0894112885317124,0.0777701540446209,0.237724240959876,0.451090449551493,0.0673948361680441,0.109840361684696,0.252837141090871,0.0347957130097214,0.0842438802785335,0.0730304172986128,0.069356488515905,0.0266828214215217,0.0565164811745027,0.0510410728804374,0.0605008919472909,0.0398186690002817,0.12236104973072,0.0939387620957107,0.0647909811025768,0.0351378168903214,0.0856270168694648,0.073870530089094,0.0702938726618534,0.0268132931965094,0.0570425518226552,0.0516008251667916,0.0608515654390108,0.0410983662720145,0.129103316345611,0.0961706805453414,0.0651992028619905
8000,0.05,80,5000005,0.436581239920153,0.21236825672091,0.145288530462378,0.157735073052306,0.440068091213299,0.125273203728091,0.0899734573252342,0.180509243255565,0.418214920370679,0.226418327685346,0.0779197725405816,0.203162250812739,0.011554838203263,0.0264407893696558,0.0324421384322459,0.0243081879284574,0.00881552743197673,0.0181979765779262,0.0205612198693966,0.0208588423617124,0.0175010387955495,0.048660917515611,0.0564492699386208,0.0314985393061146,0.0115998208800609,0.026494442699217,0.0328279579054392,0.024311244881326,0.00883021940855478,0.0182219462986052,0.0206724702819479,0.0208675379606658,0.018136615513973,0.0498824600585094,0.059366833269201,0.0315962864931259
