"n","vare","B","seed","pi.cc","ghat.N.1","ghat.N.2","ghat.N.3","ghat.O.1","ghat.O.2","ghat.O.3","ghat.C.1","ghat.C.2","ghat.C.3","stde.N.1","stde.N.2","stde.N.3","stde.O.1","stde.O.2","stde.O.3","stde.C.1","stde.C.2","stde.C.3"
2000,0.05,30,1000001,0.05,0.359377569510936,0.467134637159017,0.575219277699721,0.306386091832003,0.473903492170726,0.641824258673755,0.328778163008426,0.448054706310153,0.56781533165568,0.0513608039001369,0.0373006270793322,0.0595467896965346,0.0579661665137657,0.0399553176481024,0.0594540143060332,0.0757716548479007,0.0426604367104513,0.0834236526693275
2000,0.05,30,1000001,0.1,0.352513176095544,0.47090071991569,0.589478028634584,0.291291480801081,0.486618340692035,0.682123424471897,0.28818827352388,0.456353405157454,0.62477416663745,0.0386256951844979,0.0284979268679196,0.0421402290529654,0.0426934317083807,0.0295860637091887,0.0411240068587021,0.0529434244780178,0.0328672593784013,0.0599111553518949
2000,0.05,30,1000001,0.25,0.375859237733791,0.474995555107998,0.574378848756335,0.339985628318643,0.472331987987241,0.604917629676595,0.352018252736527,0.464687532272717,0.577666327032454,0.0266756984342784,0.0197329009079089,0.0294249994730793,0.0314744922175509,0.0205912841394714,0.0325601298063737,0.0385003485647349,0.0238684681662686,0.0398326521466672
2000,0.05,30,1000002,0.05,0.383686087967611,0.47810117001746,0.572753241271427,0.358822851709476,0.472150040672824,0.585675510944545,0.374045396073575,0.453882205622278,0.533927693367468,0.0471204958046886,0.0330806009164952,0.0533173974648109,0.0479898260513028,0.0318385074977062,0.0557786216825697,0.0755367881822075,0.0375106922265728,0.0681793587472206
2000,0.05,30,1000002,0.1,0.3770540977127,0.475031493741707,0.573267459669978,0.344174915525595,0.470240719894239,0.596576406312236,0.343730301218445,0.448687504070595,0.553904083526844,0.0387999596034418,0.0270203995585367,0.0436751879622811,0.0414211731113751,0.027166423902429,0.0455847703896828,0.0564072473816642,0.0300803232181359,0.0625871036836135
2000,0.05,30,1000002,0.25,0.392946416931782,0.483833083388395,0.574817356801689,0.358744086627037,0.470921772621122,0.583166627558965,0.353839169379417,0.475624819815261,0.597521634823288,0.0271060833026611,0.0197361408846362,0.0286308283334672,0.0305904881662934,0.0198688473913213,0.0338091100992541,0.0421053333277791,0.0257874898675961,0.0423127125676787
2000,0.05,30,1000003,0.05,0.396981549610692,0.46838598094338,0.539659157371838,0.370881652766595,0.461967381018341,0.553002874156772,0.339559419073745,0.462175729295624,0.584542585595729,0.0554103930210036,0.0392263464645797,0.0566027028092345,0.0633192646826743,0.0409535723421517,0.0564472391803716,0.0816149199262265,0.0451544173836143,0.0777861195428224
2000,0.05,30,1000003,0.1,0.391279237592606,0.462064470763454,0.532821851669933,0.360603212307667,0.47171786641573,0.582823742421889,0.320234235292739,0.44302525493884,0.565766576017407,0.0419642100769949,0.0292214417819865,0.0415505723123923,0.0488407367198281,0.0314801667050193,0.0411616731856773,0.0547193192020887,0.0312596531291113,0.056670278807253
2000,0.05,30,1000003,0.25,0.376009256485163,0.472533892121248,0.569152329729451,0.372554766155739,0.490410297938371,0.60837865912962,0.328318492609091,0.450044951610968,0.571835863365121,0.0261430570144288,0.0201710451592246,0.0311800572044326,0.0309817566287632,0.0213105896192669,0.032205099625798,0.0357524253539723,0.0229610046431442,0.0393154476866807
2000,0.05,30,1000004,0.05,0.418502167934775,0.512438854705243,0.60648110768913,0.345749043175696,0.492357889976662,0.639183148664797,0.379470971145554,0.517905977120774,0.656297661982822,0.0502617870465192,0.0370647687915686,0.050836313124308,0.0538210863091027,0.0360445835899569,0.0547455651235396,0.0725392561239531,0.0475710888781829,0.0656573188440973
2000,0.05,30,1000004,0.1,0.429365623465094,0.509970272887985,0.590792449697113,0.375062553207277,0.485515815711944,0.596210377037215,0.395855442166644,0.508239123634175,0.620839451944815,0.0375272374197451,0.0269802293803277,0.0395401366316711,0.0388390417948237,0.0289390642702938,0.0471139779512492,0.0541860328934352,0.0332750833689238,0.0556341645967868
2000,0.05,30,1000004,0.25,0.42713792553832,0.520646473549003,0.61436140201132,0.404681535791262,0.503428771829169,0.602365925505358,0.405966785872066,0.529137057769114,0.652517026729743,0.0267694318448792,0.0191192979148681,0.0274687284707398,0.0292085683894757,0.0208832341698971,0.0347342121957266,0.0374772530485997,0.0224148602096449,0.0359120351336326
2000,0.05,30,1000005,0.05,0.417939949687524,0.47048536642192,0.522889278917103,0.441991294831152,0.484806550938707,0.527418887740732,0.372875616791564,0.46639189252656,0.559711951426766,0.050052698312552,0.037546736335078,0.0545046262534775,0.062575969622127,0.0393062849050143,0.0585523259502272,0.0640026398325779,0.0483302339441208,0.0914889807699468
2000,0.05,30,1000005,0.1,0.41295326511664,0.477183760180734,0.541401987427634,0.435447908704032,0.504626783348668,0.573737405745391,0.383908890522378,0.47994792187617,0.575920796904411,0.03754790799172,0.0281628779288155,0.0410415112280974,0.0428469535744732,0.0298941291894438,0.0428460632030999,0.0537125238750973,0.035589384611409,0.0629775010161576
