"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.16,1,0,0,"gfmla","naive",0.667298618937985,0.0280496037303023,0.0282633038212126
400,30,0.16,1,0,0,"gfmla","oracle",0.775997470479167,0.0286706082126204,0.0288829728423109
400,30,0.16,1,0,0,"gfmla","rc",0.746384825050763,0.0313464096222942,0.0316332087769276
400,30,0.16,1,0,0,"gfmla","mccs",0.742684311124719,0.0319408404451776,0.03222552376831
400,30,0.16,1,0,0,"ipw","naive",0.672278619089265,0.0379097551466019,0.0384898953632706
400,30,0.16,1,0,0,"ipw","oracle",0.768379830117102,0.0382118132268307,0.0388751543939116
400,30,0.16,1,0,0,"ipw","rc",0.747596400206303,0.0421491044251587,0.0429854760069676
400,30,0.16,1,0,0,"ipw","mccs",0.754915234575184,0.0428749533201819,0.0436470212596253
400,30,0.16,1,0,0,"dr","naive",0.661417622591303,0.0288699961655646,0.0290858504100215
400,30,0.16,1,0,0,"dr","oracle",0.776586342963595,0.0300221212209339,0.0303297927774007
400,30,0.16,1,0,0,"dr","rc",0.737799981958754,0.0325194629472144,0.0328538327153893
400,30,0.16,1,0,0,"dr","mccs",0.743954195776016,0.0340100905809198,0.0343379622858628
400,30,0.16,1,1,0,"gfmla","naive",0.667298618937985,0.0280496037303023,0.0282633038212126
400,30,0.16,1,1,0,"gfmla","oracle",0.775997470479167,0.0286706082126204,0.0288829728423109
400,30,0.16,1,1,0,"gfmla","rc",0.746384825050763,0.0313464096222942,0.0316332087769276
400,30,0.16,1,1,0,"gfmla","mccs",0.742684311124719,0.0319408404451776,0.03222552376831
400,30,0.16,1,1,0,"ipw","naive",0.64624611982536,0.0345797830771874,0.034978277023832
400,30,0.16,1,1,0,"ipw","oracle",0.737024149037066,0.0364656489297492,0.0371581132807393
400,30,0.16,1,1,0,"ipw","rc",0.709286463036894,0.0380948661166944,0.0386216103571445
400,30,0.16,1,1,0,"ipw","mccs",0.714604742886615,0.038975649041333,0.039531487598185
400,30,0.16,1,1,0,"dr","naive",0.660781667048655,0.0288457268007186,0.0289764121320689
400,30,0.16,1,1,0,"dr","oracle",0.779963600628692,0.0297520114131,0.0299246845618646
400,30,0.16,1,1,0,"dr","rc",0.738072892568318,0.032408083251306,0.0325848506477096
400,30,0.16,1,1,0,"dr","mccs",0.737661674529208,0.0330508778961662,0.0332265077561191
400,30,0.16,1,0,1,"gfmla","naive",0.641796764158236,0.0355951638471586,0.0361759616291283
400,30,0.16,1,0,1,"gfmla","oracle",0.724873255341094,0.038890115649647,0.0397577569704416
400,30,0.16,1,0,1,"gfmla","rc",0.705923635782435,0.0397152670661207,0.0404606967574174
400,30,0.16,1,0,1,"gfmla","mccs",0.707874813363067,0.0398830738050557,0.0406925561747783
400,30,0.16,1,0,1,"ipw","naive",0.672278619089265,0.0379097551466019,0.0384898953632706
400,30,0.16,1,0,1,"ipw","oracle",0.768379830117102,0.0382118132268307,0.0388751543939116
400,30,0.16,1,0,1,"ipw","rc",0.747596400206303,0.0421491044251587,0.0429854760069676
400,30,0.16,1,0,1,"ipw","mccs",0.754915234575184,0.0428749533201819,0.0436470212596253
400,30,0.16,1,0,1,"dr","naive",0.666902925144597,0.0355984084495201,0.0362413905648367
400,30,0.16,1,0,1,"dr","oracle",0.757760833106105,0.0396162799616963,0.0404361661793234
400,30,0.16,1,0,1,"dr","rc",0.743358055058705,0.0404203994959388,0.0413928223713942
400,30,0.16,1,0,1,"dr","mccs",0.74983073479906,0.0412917636353923,0.0421958680094453
400,30,0.16,1,1,1,"gfmla","naive",0.641796764158236,0.0355951638471586,0.0361759616291283
400,30,0.16,1,1,1,"gfmla","oracle",0.724873255341094,0.038890115649647,0.0397577569704416
400,30,0.16,1,1,1,"gfmla","rc",0.705923635782435,0.0397152670661207,0.0404606967574174
400,30,0.16,1,1,1,"gfmla","mccs",0.707874813363067,0.0398830738050557,0.0406925561747783
400,30,0.16,1,1,1,"ipw","naive",0.646246120036818,0.0345797830757654,0.0349782770224389
400,30,0.16,1,1,1,"ipw","oracle",0.737024149037066,0.0364656489297492,0.0371581132807393
400,30,0.16,1,1,1,"ipw","rc",0.70928646289149,0.0380948661178179,0.0386216103582458
400,30,0.16,1,1,1,"ipw","mccs",0.714604742697924,0.0389756490421852,0.039531487598886
400,30,0.16,1,1,1,"dr","naive",0.634027104348407,0.0360439160120996,0.0367035809068271
400,30,0.16,1,1,1,"dr","oracle",0.711969457022744,0.0392903424630675,0.0402694745803679
400,30,0.16,1,1,1,"dr","rc",0.697747942158424,0.0406959178243778,0.0416109540373713
400,30,0.16,1,1,1,"dr","mccs",0.702886260804074,0.0413644997825236,0.0421977922641812
2000,30,0.16,1,0,0,"gfmla","naive",0.656945813398778,0.0133976617818547,0.0134099674966852
2000,30,0.16,1,0,0,"gfmla","oracle",0.747601309167335,0.0134295304779749,0.0134453903955082
2000,30,0.16,1,0,0,"gfmla","rc",0.747510538345159,0.0152942445934833,0.0153129872891175
2000,30,0.16,1,0,0,"gfmla","mccs",0.748986721796751,0.0158437655196998,0.0158617817637154
2000,30,0.16,1,0,0,"ipw","naive",0.508083283337086,0.0612151465209307,0.0637743635727623
2000,30,0.16,1,0,0,"ipw","oracle",0.618031024853912,0.0563350885072818,0.0582444804736413
2000,30,0.16,1,0,0,"ipw","rc",0.552570464204143,0.0773851772150544,0.082359470408896
2000,30,0.16,1,0,0,"ipw","mccs",0.54632338357388,0.0887668563290767,0.0949778555088886
2000,30,0.16,1,0,0,"dr","naive",0.660293106503123,0.0138486024972657,0.0138995884138941
2000,30,0.16,1,0,0,"dr","oracle",0.747894657419522,0.014349203662633,0.0143952461866684
2000,30,0.16,1,0,0,"dr","rc",0.748204181194205,0.0157799501952737,0.0158625022992318
2000,30,0.16,1,0,0,"dr","mccs",0.759651640199543,0.0167693033619784,0.0168575000966348
2000,30,0.16,1,1,0,"gfmla","naive",0.656945813398778,0.0133976617818547,0.0134099674966852
2000,30,0.16,1,1,0,"gfmla","oracle",0.747601309167335,0.0134295304779749,0.0134453903955082
