"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,30,0.16,2000001,0,0,"gfmla","naive",0.67023394897542,0.0345783271486007,0.0348083618385933
400,30,0.16,2000001,0,0,"gfmla","oracle",0.757589490553537,0.0320055664093511,0.0321925606251087
400,30,0.16,2000001,0,0,"gfmla","rc",0.778306639531254,0.0401846256612124,0.0405415742287956
400,30,0.16,2000001,0,0,"gfmla","mccs",0.779744104044469,0.0409945200050032,0.0413595165060986
400,30,0.16,2000001,0,0,"ipw","naive",0.690970068320334,0.0860901752283361,0.0954006091077191
400,30,0.16,2000001,0,0,"ipw","oracle",0.832249777075607,0.101621060517217,0.130784738550042
400,30,0.16,2000001,0,0,"ipw","rc",0.810412203877246,0.114038663585005,0.133707902380036
400,30,0.16,2000001,0,0,"ipw","mccs",0.818247607188934,0.110098011754334,0.126423693447979
400,30,0.16,2000001,0,0,"dr","naive",0.648178355340789,0.0489874070050502,0.0523979284548912
400,30,0.16,2000001,0,0,"dr","oracle",0.755812159830865,0.0359292132250906,0.0383876572164815
400,30,0.16,2000001,0,0,"dr","rc",0.75650457699412,0.0611448913683613,0.0680572791154761
400,30,0.16,2000001,0,0,"dr","mccs",0.766101942478461,0.0569191042231789,0.0609961386653293
400,30,0.16,2000001,1,0,"gfmla","naive",0.67023394897542,0.0345783271486007,0.0348083618385933
400,30,0.16,2000001,1,0,"gfmla","oracle",0.757589490553537,0.0320055664093511,0.0321925606251087
400,30,0.16,2000001,1,0,"gfmla","rc",0.778306639531254,0.0401846256612124,0.0405415742287956
400,30,0.16,2000001,1,0,"gfmla","mccs",0.779744104044469,0.0409945200050032,0.0413595165060986
400,30,0.16,2000001,1,0,"ipw","naive",0.628759858620913,0.0502397215180826,0.0513696296502838
400,30,0.16,2000001,1,0,"ipw","oracle",0.711978035397084,0.0501964599515689,0.0519526821344914
400,30,0.16,2000001,1,0,"ipw","rc",0.70796259099933,0.0582366356022628,0.059826236238756
400,30,0.16,2000001,1,0,"ipw","mccs",0.728604750754377,0.0593746553684309,0.061061512356035
400,30,0.16,2000001,1,0,"dr","naive",0.661847982185548,0.0381349389937242,0.0386942725080968
400,30,0.16,2000001,1,0,"dr","oracle",0.75434005023829,0.0331345037885753,0.0332630315931677
400,30,0.16,2000001,1,0,"dr","rc",0.770738640234119,0.0447355151542812,0.0455987964154167
400,30,0.16,2000001,1,0,"dr","mccs",0.780780553189208,0.0459072743003728,0.0465718138476446
400,30,0.16,2000001,0,1,"gfmla","naive",0.635138524015368,0.0415481462430057,0.0420712022803082
400,30,0.16,2000001,0,1,"gfmla","oracle",0.698992490863495,0.0422316545719397,0.0429411000499953
400,30,0.16,2000001,0,1,"gfmla","rc",0.713972246672231,0.0475940103735096,0.0483119268103693
400,30,0.16,2000001,0,1,"gfmla","mccs",0.730840379178512,0.0476394126897334,0.0484311605115648
400,30,0.16,2000001,0,1,"ipw","naive",0.690970069299551,0.0860901752021499,0.0954006090709165
400,30,0.16,2000001,0,1,"ipw","oracle",0.832249777075607,0.101621060517217,0.130784738550042
400,30,0.16,2000001,0,1,"ipw","rc",0.810412203877246,0.114038663585005,0.133707902380036
400,30,0.16,2000001,0,1,"ipw","mccs",0.818247607188934,0.110098011754334,0.126423693447979
400,30,0.16,2000001,0,1,"dr","naive",0.698882496727124,0.0746391095744385,0.0769782441316286
400,30,0.16,2000001,0,1,"dr","oracle",0.821785367602391,0.0811120212471968,0.0852933509828989
400,30,0.16,2000001,0,1,"dr","rc",0.822708057554926,0.0977026089757507,0.101996520740551
400,30,0.16,2000001,0,1,"dr","mccs",0.836444983273676,0.0916612307979074,0.094988219827945
400,30,0.16,2000001,1,1,"gfmla","naive",0.635138524015368,0.0415481462430057,0.0420712022803082
