"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,1,0.486591654223053,0.112694835738629,0.201395102740918,0.187582157826937,0.449136908521345,0.105559933941683,0.0925896163300692,0.213807997804658,0.469581871300112,0.144115406762398,0.254105248249327,0.226812164567114,0.450681678380678,0.163586203117893,0.151946813933058,0.16219225833543,0.0338887632179426,0.0722124243567077,0.0585485986376103,0.0633812458872633,0.0275928919645403,0.0532693047747034,0.0491362602287713,0.0600368698284748,0.0242659264653103,0.0828625784916964,0.0676757496033862,0.0661223190254368,0.0405635814637281,0.100147327804766,0.0901550831481639,0.0725810549686321,0.0341871799622697,0.0728660935888452,0.0589588391534094,0.0638886141274763,0.0276833847733596,0.0535701553983073,0.0493463534354135,0.0602937921493295,0.0243431875924165,0.0836065170457062,0.068691536488726,0.0671694305040138,0.041209282398336,0.102504227844014,0.0914464889139984,0.0730228803595911
800,0.05,80,2,0.513905406794826,0.149846974315939,0.239060278336456,0.113782577319405,0.533623395900023,0.0555182133742927,0.24561844642841,0.0969205494859657,0.502178119090161,0.10520969862404,0.226598365163806,0.144490631621237,0.574120336068043,0.056199940854886,0.429085972152073,0.123656274820278,0.0317674215622722,0.0903190023428272,0.0625441852167154,0.0802544968212944,0.027044164864096,0.055818729905757,0.0456009151645156,0.0656223987496438,0.0279187993897263,0.102116834497476,0.080180358310207,0.0633671036793702,0.0427466204569045,0.104983502266765,0.0812134394503997,0.0804646372274924,0.0320952299525194,0.0937349087766874,0.0631212672442893,0.0805744296757983,0.0271893107041341,0.0563671427737291,0.0457957490253591,0.0658192615720562,0.0282486347773242,0.106074490541606,0.0813580660007813,0.0637135684527399,0.0440602137690756,0.108374065083799,0.0822383025595022,0.0810476281396187
800,0.05,80,3,0.428702171465833,0.229664894377851,0.0887552631229536,0.158970001422754,0.461023636734468,0.0966245311519952,0.101905799549907,0.149033667368677,0.479361013648101,0.101931298916468,0.200454004181606,0.196585321614101,0.46993271233444,0.145444197910323,0.198169890863776,0.143632449973026,0.0324160199389964,0.0645621319691774,0.0775378444935331,0.0719782771945127,0.0270482058676938,0.0555785619354428,0.0520209376539317,0.0684797217481505,0.0235274142540324,0.0909806341875923,0.0743095345526628,0.0640201260588585,0.0396079488774039,0.106139930680684,0.0935119055837397,0.0797775135056164,0.0327173826149606,0.0652044530736215,0.0783652223149838,0.0723834803047948,0.0271563414888986,0.0559522696904417,0.0522882220027294,0.0687717677220333,0.0236678597588569,0.0933959400070251,0.0751129739320227,0.0646280640406807,0.0401513293131404,0.107891161986331,0.0945333614807917,0.0803607982638864
800,0.05,80,4,0.431350904444372,0.179621451650084,0.157938300724779,0.249266497868995,0.448057304133336,0.0848908702064398,0.162846426838356,0.213489720733454,0.439595907915237,0.136734522025408,0.245468451719782,0.219772485584415,0.449290521692928,0.101333388763015,0.277711469404041,0.247539423755713,0.0332511018636884,0.0871457870323923,0.0705326610322221,0.0890476822450772,0.0271387286347658,0.059906656951722,0.0487141771386306,0.0714230624129444,0.0232650644910019,0.0834708084273273,0.0737802197354308,0.0635625030677338,0.0425852286376573,0.127724568445237,0.0879613093988877,0.0984009415520737,0.0332434173039313,0.0922590752417283,0.0709933961542983,0.0900102224411332,0.0271409531992311,0.0616816674342784,0.0488675813897491,0.0718964596518759,0.0232292822329179,0.0859798713261977,0.0737158542587658,0.0635544113259278,0.0433532899443839,0.146263653349229,0.0884448746957413,0.0974492490817078
800,0.05,80,5,0.445139258088576,0.150435054073923,0.19645029756608,0.227587911282318,0.431641917296808,0.192026520600935,0.0683517419978049,0.285079710633591,0.456476027318216,0.321743094231531,0.156850961952184,0.229514507701934,0.379682819632093,0.459371288347147,0.0339543610749279,0.317157398338135,0.0317593734245302,0.0698750361656125,0.0703395074032386,0.0667880186563903,0.0281353726152564,0.0674790478457872,0.0647348113800237,0.0661956365530804,0.0282116053887651,0.121979120793295,0.0735774637652688,0.069872458086096,0.0363967467568282,0.131077090947018,0.0842216031634993,0.0800548681089853,0.0319914776997795,0.0707680793571931,0.0710692274267551,0.0670612735157009,0.0293189950286306,0.0712174053981391,0.0682934187435422,0.0667017453637941,0.0279638897844809,0.131331418753029,0.0724942194399979,0.070841790662102,0.0463246463602821,0.160632695128636,0.0882790262298516,0.0803591440936933
800,0.05,80,6,0.373843007100903,0.313159276825132,0.0297082581006236,0.182984865645027,0.403635621781797,0.146022698992733,0.0685231481242585,0.205834390183073,0.405552802891213,0.125007275996667,0.226747301222072,0.188758919360794,0.401578601083872,0.234547212431064,0.202743812817804,0.208831286348382,0.0283393702910169,0.0638071207932731,0.0614151192996983,0.0649225979825957,0.0256515523893385,0.0558583207562035,0.051288523289978,0.064194099860827,0.0243264831243121,0.082382260995965,0.0773795880299436,0.0699052177782111,0.0374451386510422,0.10463889894514,0.106068096280048,0.0749554096037213,0.0284250304977385,0.0642146298202266,0.0617106217700884,0.0655288806654678,0.0258028763490307,0.0568038161396339,0.0518135907203164,0.0645256521635913,0.0245830773394073,0.0827199227386132,0.0804866505370097,0.0701507218467152,0.0397593823580539,0.108777482957769,0.115174272907883,0.0754857600800359
800,0.05,80,7,0.457084256729001,0.204215540611187,0.243396446575059,0.328444690505799,0.465395478595607,0.0927781275758296,0.128558298544408,0.30252251160494,0.467895967675454,0.194148107917692,0.226021566881508,0.302264121538719,0.449741720218905,0.150007322500814,0.195107603633623,0.361722094160791,0.0347509492016066,0.0875108564578903,0.0698452589821328,0.0647467969104315,0.0278920874494881,0.0524541353909507,0.0542112744650165,0.063799775553622,0.0275069675394968,0.0961579656915771,0.0930236755827659,0.0627047385306787,0.0458256942184695,0.09651017242631,0.107463817409779,0.0762149280359109,0.0356915215954687,0.09091973707361,0.0739810826474611,0.0647064926937768,0.0280134977750771,0.0527310372117088,0.054557821709085,0.0640285699207616,0.027728520480305,0.0980374596271143,0.0952324290162969,0.0629852581213754,0.0465248330553376,0.0977460884911234,0.109166437153857,0.0767769860387407
800,0.05,80,8,0.411388931735267,0.300802305838435,0.0435666918996902,0.237003995549135,0.466748427404831,0.101001605789572,0.0712199058381437,0.203775375905584,0.464588155584768,0.251073430170139,0.111715916715988,0.199985781741169,0.469074837629286,0.186660112264503,0.121612922697851,0.212917406535201,0.0299702624496919,0.0857240089748186,0.0784552007944179,0.0771376900917366,0.02695027527255,0.0556439113875823,0.0525016267585335,0.0627266264518721,0.0276113432197545,0.0902073501929146,0.089039292006969,0.0657945456669348,0.0414707611557453,0.110592246142066,0.103485785804954,0.0741144929237085,0.0301737268211106,0.0952507342639631,0.0798641885921789,0.0770366090896362,0.0270647828601093,0.0560730790606838,0.0528499084805698,0.0629173429568327,0.0280287945029566,0.0934977899464733,0.0901517759080814,0.0663561267384789,0.042013035330378,0.11291358564918,0.105184607587332,0.0745315629227968
800,0.05,80,9,0.401266979478449,0.265271699457682,0.00546004690408275,0.285266869049737,0.438960502533945,0.154571873475263,-0.00418904804610425,0.222730225924735,0.493852064928937,0.126459551086857,0.0481935477835193,0.214538678998343,0.428016242126164,0.224319195816418,-0.00502826439387391,0.234650287339244,0.0303016505046399,0.0755835857932447,0.0703824296010946,0.0770972321965323,0.0282706820672186,0.0516898588457693,0.0531742835186835,0.0686889608237147,0.0236648802144736,0.079962722292329,0.0727404100054928,0.066585696210443,0.041842222703096,0.0974245793690795,0.101234393621119,0.0742813242627166,0.0304851041848796,0.0778460149929906,0.0711285244555562,0.0778408460959584,0.0283809059240433,0.0519421020378319,0.0535539229877688,0.0690570252435505,0.023734233174514,0.0805962699109504,0.0730282890379343,0.0670051403625984,0.0424840474154254,0.0984210482793609,0.103867519283028,0.0748056963302433
800,0.05,80,10,0.499507264950987,0.265198041638731,0.290811325755639,0.110909515083834,0.521373651290301,0.123176966229326,0.204310130767281,0.0754803714323106,0.501917096075672,0.176893904587289,0.325652100614906,0.0876810472054587,0.543995254993291,0.15866200483041,0.333849080230805,0.0352420978579782,0.0299250364963046,0.0591236648708806,0.0647422701181638,0.063759882500606,0.0255462309418392,0.0565633830944831,0.0532046899680546,0.0641713576048187,0.026435128507243,0.0962741357535195,0.0800815264441,0.0669359082422469,0.0369326035458312,0.113243816801253,0.105665638679864,0.0775728766424855,0.0301210368141624,0.0593721835638486,0.0654334226867802,0.0639518914392473,0.0257834978451774,0.0579058477711354,0.053795655936799,0.0643833918196821,0.0265923942084841,0.0992959951046348,0.081163034938524,0.0675010716172901,0.0386629554740735,0.124312835368363,0.108469424409815,0.0775035731378994
