"n","rel","n.supp","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.555555555555556,5,10,80,1000002,0.0687682699880737,0.479144864545275,0.554295149685637,0.0774072401685765,0.779524095384478,0.750225381619901,0.0524691420321461,0.0438548744721971,0.0435639016137132,0.0687050591611936,0.625097105148711,1.11441561990422,0.0524994686854773,0.0441032840214803,0.0443906417065701,0.0673604350864424,0.621238165919958,1.10508594539906
800,0.611111111111111,5,10,80,1000002,0.0668751716721614,0.53863595511439,0.613465205566865,0.0706234687167007,0.827275614245606,0.81320878181482,0.0506990058734471,0.0453595622691427,0.0454792113967388,0.0608408979395449,0.435339971381851,0.799410316172683,0.0507267423594424,0.0456419496790669,0.0464156534031486,0.0600814731563488,0.432745747969953,0.792861413621761
800,0.666666666666667,5,10,80,1000002,0.0647029574748507,0.599708271618802,0.673157272111156,0.0663779461312653,0.868748533855414,0.869386515606456,0.0488747845295576,0.0467965581084118,0.0469762904729325,0.0555183320683945,0.290624321069577,0.545251722509179,0.0489001157731755,0.0471074499571076,0.0479657584864984,0.0551331137305498,0.289076039938984,0.540945048421095
800,0.722222222222222,5,10,80,1000002,0.062385226078083,0.662361927242074,0.733738633380791,0.0637013718722501,0.903792774698692,0.91842196862571,0.0470093982375207,0.0480373151854376,0.0478269266774247,0.0513680946562229,0.186229441502464,0.352076699593979,0.0470327250531738,0.048362209418572,0.0487988532759101,0.0511975509535737,0.185473179173353,0.349487770776154
800,0.777777777777778,5,10,80,1000002,0.0600001139813436,0.726664909698235,0.795571324741923,0.0617628484395465,0.932872072320225,0.96031740800791,0.0451133001498503,0.0488545422863295,0.0478156595940458,0.0478398601687031,0.116166080905713,0.213095143061641,0.0451352180632248,0.0491716139574456,0.0486925265596354,0.0477805518340745,0.115972207090239,0.211767654424675
800,0.833333333333333,5,10,80,1000002,0.0575098478804076,0.792740140184398,0.858887736018567,0.0597905228657518,0.956663714540879,0.99505652136216,0.0432013670400432,0.0489257298817063,0.0467384664081885,0.0447265306131239,0.0746289023986861,0.119864067880804,0.0432226848044411,0.0492096157004128,0.0474466750572506,0.0447188306392336,0.0747791230059157,0.119415754314854
800,0.888888888888889,5,10,80,1000002,0.0546006719076622,0.860692534203182,0.92348636085023,0.0569073819289465,0.975785401301336,1.02229234499577,0.0413181680163825,0.0478404345977831,0.0444292429147088,0.0419914342202791,0.0549384727987583,0.0653511625219758,0.0413401171877231,0.0480674470276075,0.044917074625644,0.042005701872311,0.0551885585465203,0.0654370780034239
800,0.944444444444444,5,10,80,1000002,0.0500921969713418,0.93027101075764,0.987721932682019,0.0515881743101644,0.990420395423025,1.04056947601714,0.0396286409170775,0.0451254198432673,0.0409018647400763,0.0397892760346414,0.0468344007518165,0.0428964858032149,0.0396533937216946,0.0452803683410704,0.0411661757759991,0.0398138214138359,0.047012317797214,0.0431135193755922
800,1,5,10,80,1000002,0.0310038174700515,0.993826021367445,1.03287485016476,0.0310360193094773,0.993732226402368,1.03283984632587,0.039799295340141,0.040699846354661,0.0379668421715105,0.0397935502747351,0.0406079061309173,0.0376449419647179,0.0398342775701413,0.040796723122128,0.0380728877330186,0.0398286858331819,0.0407055641765191,0.0377515915057976
800,0.5,5,10,80,1000003,-0.0686901505734583,0.535444610638555,0.468131805425649,-0.0974570689595479,0.946987041560017,0.713585795883467,0.0543221839616568,0.035098575737626,0.0396188032020781,0.125256536502371,0.628442780926389,0.607792493127165,0.0543400952601706,0.0352802139991781,0.0399164518300428,0.125083079275175,0.62720887447519,0.606292974821052
800,0.555555555555556,5,10,80,1000003,-0.0653138882078623,0.585688500302603,0.524919963156454,-0.0830510741363623,0.952542602008217,0.770529712835856,0.0525381465246932,0.0360291767182343,0.0399068071912779,0.0909117044381967,0.405715974053176,0.454953332593565,0.0525585727477201,0.0362121938224938,0.040213937375811,0.0908026498808671,0.404881230705547,0.453695984191424
800,0.611111111111111,5,10,80,1000003,-0.0613452370822807,0.63520385957239,0.582361098800812,-0.0714842895361705,0.957502644767032,0.817409746408662,0.0506623848337728,0.0367811602669773,0.0402852355687531,0.0719538325330288,0.262779975400016,0.337000648539414,0.050685691041567,0.0369627115111343,0.0406069648958911,0.0719058500004287,0.262210136686009,0.33596304639621
800,0.666666666666667,5,10,80,1000003,-0.0569282776032483,0.684185806440298,0.640450549758234,-0.0619289540221021,0.961828437106688,0.857252636128954,0.0487510935816438,0.037326160204223,0.0407162239387032,0.0610423352002168,0.16934139542183,0.244967893154816,0.0487773210871344,0.0375030894746268,0.0410513139573769,0.0610420085336831,0.168969532384506,0.244154599340436
800,0.722222222222222,5,10,80,1000003,-0.0521917997744133,0.732858578577958,0.699291478451881,-0.0538562428712977,0.965682372719359,0.891924598101724,0.046852295286276,0.0376290305956102,0.0410822283488905,0.0542436766704787,0.108655341850942,0.173463892280952,0.0468812499633649,0.0377981039674655,0.0414236844021549,0.0542735759025904,0.108448892958449,0.172879599497919
800,0.777777777777778,5,10,80,1000003,-0.0472345098470485,0.781497864368778,0.759131376582277,-0.0468996255260141,0.969269833365696,0.922664572271708,0.044992270945684,0.0376458664692228,0.0412143492863871,0.0495165907811962,0.0709792108046966,0.11904525772577,0.0450235127763374,0.0378039025976745,0.0415502037139672,0.0495611382220733,0.0709200702018024,0.118691238605159
800,0.833333333333333,5,10,80,1000003,-0.0421061794230008,0.830475115444392,0.820406201088949,-0.0407771131330504,0.972827350927634,0.950358278618994,0.0431659511633673,0.0373209689656853,0.0409113174875027,0.0458367398676307,0.0501338883731323,0.0795817826221363,0.0431986500450239,0.0374647942140154,0.0412249631898144,0.0458843797767011,0.0501929565259066,0.0794520981564841
800,0.888888888888889,5,10,80,1000003,-0.0367740368953976,0.880367594406353,0.883809941947135,-0.0352301531435913,0.976693012562069,0.975702625928071,0.0413317295745933,0.0365847074109249,0.0399200576234036,0.0426987138334746,0.0406331501562932,0.0538695339082599,0.0413643878147722,0.0367107950753063,0.0401898287547361,0.0427418114773194,0.0407489184700749,0.053929219616737
800,0.944444444444444,5,10,80,1000003,-0.031014956083037,0.932351630453069,0.950463427601739,-0.0299054414354929,0.981608269028296,0.999372121124602,0.0394058834795415,0.0353640992013341,0.0378261970194634,0.0398543294548786,0.0365734156344314,0.0402023676613942,0.0394359121773399,0.0354675210450194,0.0380240886919903,0.039888359043904,0.0366826480274897,0.0403432814988083
800,1,5,10,80,1000003,-0.0222640178853744,0.995393434778041,1.02351679504575,-0.0222173898143734,0.99540737104777,1.02338603083158,0.0371843796012043,0.0339731184327122,0.0332475852008078,0.0371129685335456,0.0338687447385884,0.032824688555321,0.0372061618342306,0.034040032104195,0.0333412471983458,0.0371344821422344,0.0339356971365162,0.032911302864079
800,0.5,5,10,80,1000004,0.0418355553300062,0.420936275483948,0.570749769527723,0.0824790859513938,0.487744231510787,1.12047358588606,0.0554277573811907,0.047360089748608,0.0439500846611995,0.175297553695951,0.488039179553436,0.696461263813787,0.0555131451156134,0.0481725800975399,0.0441737414715644,0.17622149241386,0.489564546368141,0.694309964533539
800,0.555555555555556,5,10,80,1000004,0.0386628552605576,0.472516299872752,0.627357933024921,0.0652134350799528,0.579589792453171,1.12380087143596,0.0546848468517667,0.049712156113085,0.0451507355697158,0.135375559161208,0.384334912299679,0.410436559324793,0.054780956032194,0.0506132012629798,0.0453741947903917,0.136340204927533,0.386413466382393,0.409294485930955
800,0.611111111111111,5,10,80,1000004,0.0353421734624288,0.525014399045453,0.682496264682529,0.0505785172835555,0.658933130744585,1.11735934338414,0.0538882584329451,0.0516449196888783,0.0460952178249141,0.107392670271806,0.290418978870415,0.243675244695747,0.0539933087913031,0.052594312965139,0.0463199907464522,0.108254582299199,0.292708323147773,0.243208665268883
800,0.666666666666667,5,10,80,1000004,0.0317498686742506,0.578825159987556,0.736142370987627,0.0383694803305763,0.726269976597733,1.10617187239387,0.0529809445966007,0.0530031118552722,0.0467540957905971,0.0876326185635412,0.212081069318143,0.149109400221793,0.0530914162293636,0.05395057465315,0.0469800678282716,0.0883164208747056,0.214312895328973,0.14909942312229
800,0.722222222222222,5,10,80,1000004,0.0277451947587489,0.634448028822322,0.788303052601888,0.0282263607604982,0.782934546622879,1.09296145057139,0.051900929620567,0.0536251961681068,0.0470693474954036,0.0735426783544238,0.151427184248688,0.0981007950992386,0.052011796642092,0.0545152729901174,0.0472940966115493,0.0740349120949553,0.153405222696629,0.0983696327966248
800,0.777777777777778,5,10,80,1000004,0.0231690342862342,0.692503926182906,0.839008628574892,0.0197460495793355,0.83064654089205,1.0791725407426,0.0505834248969394,0.0533431769486943,0.0469513167434037,0.0633007687278988,0.107734324735606,0.0724217866118753,0.0506886672095559,0.0541212867303414,0.0471698435921291,0.0636267681843984,0.109319830315847,0.0727947512234915
800,0.833333333333333,5,10,80,1000004,0.0178342405292998,0.753789810667866,0.888298153275463,0.0125270250301693,0.871265014200627,1.06553248338874,0.0489614719584824,0.0519734091543155,0.0462681203633756,0.0556402397146615,0.078558664391689,0.0595426808622161,0.049054843169891,0.0525931017808562,0.0464729121562579,0.0558406597479394,0.079670417744823,0.0598871117052447
800,0.888888888888889,5,10,80,1000004,0.0114926254484882,0.819452348391037,0.936176282213309,0.00616122317648422,0.906792950175176,1.05233049951712,0.0469626422925977,0.0492900845360248,0.0448116809205016,0.0497081349001763,0.0602381258830384,0.0516688745992731,0.0470386553668633,0.0497215634356762,0.0449929111090916,0.049823222464491,0.0608830156522041,0.0519296641153935
800,0.944444444444444,5,10,80,1000004,0.00370087846643983,0.891704743365377,0.982427841146211,0.000117815984191325,0.939971301143724,1.0394319141623,0.0444863433754293,0.0449368210405244,0.0421674048102543,0.0449124214415299,0.0482438620425885,0.0448865108544481,0.0445413605145825,0.0451766930382874,0.0423126959491287,0.0449747117330133,0.0485308803496895,0.0450584698868953
800,1,5,10,80,1000004,-0.0088321934467496,0.988728671812951,1.02205561354969,-0.00880897525551219,0.988698031743288,1.02203377774927,0.0408189112329553,0.0371624233019799,0.03571903406924,0.0402239042228986,0.0368734701470696,0.0354785220668455,0.0408493248249377,0.0372422157164149,0.0358003456261026,0.0402541139107801,0.0369525242592675,0.0355596191917002
800,0.5,5,10,80,1000005,-0.131838027551384,0.578500238856163,0.409770435857051,-0.21594032087316,0.414169820078282,0.134619698902407,0.0702655637475815,0.0474132076475552,0.0875142868165304,0.360283093882804,0.702204688947783,0.272704442301677,0.0704283113001623,0.0479634729592231,0.0938320195959139,0.351828877039971,0.679361700531796,0.286457128072533
800,0.555555555555556,5,10,80,1000005,-0.127290506423688,0.641398909696138,0.486127740977422,-2.36687586317387,2.83173638639729,-2.57850747691848,0.0671845453024784,0.046652310553309,0.0790699871098132,40.5758871300073,33.5087548759787,61.7210114037801,0.0674912015238897,0.0470892438194037,0.0837572609107018,48.9066201039269,40.1625557248454,74.0472222790655
800,0.611111111111111,5,10,80,1000005,-0.118659668541178,0.701872127820025,0.568322419431427,-0.0230509276409393,0.925297110707684,1.21447532279241,0.0620282690438895,0.0458065967251253,0.0663143289404655,0.257341983238128,0.22823286498041,0.600069878118842,0.0623812420722627,0.0462125116965997,0.0690144755121599,0.263633332384711,0.228583446003789,0.621461021744064
800,0.666666666666667,5,10,80,1000005,-0.107137064048581,0.759407058868438,0.65190671967842,-0.108031505559404,1.05116307518742,1.04691708862919,0.0553840984460451,0.0449267171417511,0.0524076488537096,0.0837307853197994,0.119293563824021,0.13244591689929,0.0556550942198958,0.0453442723217215,0.0535200074116947,0.0844930915459084,0.119380468313663,0.134821052683053
800,0.722222222222222,5,10,80,1000005,-0.0946898306985071,0.813827092431683,0.731765013295969,-0.101266555591076,1.1100510293494,1.05728927258796,0.0488233297892757,0.0439878008442374,0.0422406490630721,0.0639833890047082,0.0862549347653808,0.0863381190165235,0.0489682255290448,0.044403937399718,0.0425883639784472,0.0643412122132218,0.0865312771770229,0.0872623998268324
800,0.777777777777778,5,10,80,1000005,-0.0834806518638324,0.865368030201282,0.803837583026994,-0.0848950115543941,1.12340763367158,1.07384969616945,0.0440923042907004,0.0430145216954818,0.0383721676251765,0.0499951735201043,0.0640889321749603,0.0641368500549429,0.0441591937726381,0.0433986875578333,0.0385507383897064,0.0501047042032667,0.0645188597588954,0.0647666035198862
800,0.833333333333333,5,10,80,1000005,-0.0751018591356722,0.914487753980843,0.866483192912398,-0.0742146437123109,1.11338469514604,1.07182838406302,0.0416600757693833,0.0420482808214547,0.0380602621502609,0.0437430547668617,0.0521455460662898,0.0514307766180059,0.0417068010625787,0.0423764878800048,0.0382063500547785,0.0437964085894206,0.0525758130580578,0.0517891174108301
800,0.888888888888889,5,10,80,1000005,-0.070067942574328,0.961376168106632,0.920501367838997,-0.0694254347326125,1.09395641781668,1.05652717759598,0.0405310928187579,0.0409700640496744,0.038301234605968,0.0412961122300289,0.0462115159400095,0.045039806077176,0.0405774335003333,0.0412240697512325,0.038420585034182,0.0413468539855649,0.0465292419600631,0.045229228781823
800,0.944444444444444,5,10,80,1000005,-0.0677339040098304,1.00494903214028,0.967537386607556,-0.0677184411719705,1.07014369196369,1.03439496730662,0.0395989074797912,0.0394452648464367,0.0386662596797253,0.0397670481225062,0.0416874335627354,0.0415766044778134,0.0396424729908687,0.0396162047700883,0.0387719175266288,0.0398133037267964,0.0418761660926996,0.0417007586866376
800,1,5,10,80,1000005,-0.0647256962204518,1.02908977898703,0.997507156083147,-0.0646538770382086,1.0291367719518,0.997489902210685,0.0385828372212421,0.0374818367244536,0.039299584583133,0.0385336092557361,0.0370561917816631,0.0391184286957281,0.0386152769801549,0.0376058233778493,0.0394052571036386,0.038566310699712,0.0371766045571246,0.039224251142939
800,0.5,5,10,80,1000006,-0.0056195021010249,0.494329649545159,0.482495262790589,0.0521976889990812,0.861349929725762,0.855182840575907,0.0516321200089213,0.0342010985717952,0.0385574740036334,0.128342738714437,0.380082651375936,0.637542144703921,0.0516692957199939,0.0343681699977637,0.0387769808472493,0.128878510898544,0.379486518409127,0.634699530556058
800,0.555555555555556,5,10,80,1000006,-0.0028166844949485,0.548012219702005,0.535247471752383,0.0479412924458764,0.880110160385595,0.884095051629062,0.0503966555021318,0.0354502300319078,0.0405706899967005,0.098512957453311,0.271471878173862,0.422802889295178,0.0504345320343992,0.0356246478550093,0.0408178231062069,0.0988365358495734,0.271038619846464,0.421133377376443
800,0.611111111111111,5,10,80,1000006,-0.000216775313288484,0.601432541297176,0.587750962249015,0.0431627003521232,0.896635419438536,0.905479114109114,0.0491558481927894,0.0366029860447561,0.0424800778472902,0.0785965968459166,0.191878936261236,0.277344647990541,0.0491947019035033,0.0367808741153186,0.0427485305546045,0.0787975121859535,0.191575081418577,0.276447565387827
800,0.666666666666667,5,10,80,1000006,0.00206915273224885,0.654737368047962,0.640073552727137,0.0379980156658682,0.911699683964199,0.921393345563753,0.0479152137708331,0.0376075054275937,0.0441503578126322,0.0652833695126207,0.134055880728214,0.180569267044501,0.0479551942092282,0.0377842176986266,0.044431299956034,0.0654140939869459,0.133867963111083,0.180197082527987
800,0.722222222222222,5,10,80,1000006,0.00389823123002514,0.708159688195681,0.692337370668983,0.0324902436194443,0.925821212627639,0.933332599724946,0.0466741979851246,0.0383971135890044,0.0454354100647049,0.0563995096183438,0.0932065773945245,0.118226880867239,0.0467153120732424,0.0385675552811353,0.0457186200896539,0.0564908514129275,0.0931292901002867,0.118218011858036
800,0.777777777777778,5,10,80,1000006,0.00507502304088029,0.762043686975846,0.744735841330892,0.026600102699755,0.939394665551886,0.942398937157715,0.0454255509521857,0.0388904965724417,0.0461847130425791,0.0504411953283129,0.0661403762113122,0.0805985049503489,0.0454676464924146,0.0390494455542874,0.0464594179611108,0.0505107339892842,0.0661650104071173,0.0808226952645521
800,0.833333333333333,5,10,80,1000006,0.00530569722906031,0.816897812563891,0.797571218461434,0.020187032517183,0.952795769854529,0.949445448053469,0.0441554448581104,0.038987085665543,0.0462400752767436,0.0463627804989688,0.0502838247561114,0.0602951042130838,0.0441981831976088,0.0391295417594685,0.0464953710899933,0.0464199779280688,0.0503823578048417,0.0606149517743152
800,0.888888888888889,5,10,80,1000006,0.00407874234574,0.87352958277843,0.851355168173719,0.0129220480256564,0.966522910626223,0.955230078993577,0.0428453293082029,0.0385563327304911,0.0454163994791194,0.0434645167841419,0.0423749469809231,0.0503619176800564,0.0428881448052689,0.038678024619631,0.0456411783445036,0.043514079058862,0.0424976200100876,0.0506554697743269
800,0.944444444444444,5,10,80,1000006,0.000226871491056635,0.933523750176733,0.90718893073365,0.00391298893419569,0.981615505999108,0.960761832170335,0.0414806564080664,0.0374197319619374,0.04342981901544,0.0413200794713747,0.0382904196298037,0.0446286371105558,0.0415227868914327,0.0375182317477768,0.0436117999519422,0.0413642898217327,0.0383956283014224,0.0448384866911148
800,1,5,10,80,1000006,-0.016247908196981,1.00746750886365,0.974186776951998,-0.0161790199138632,1.00751097651825,0.974226736597488,0.0401389133146205,0.0353740463470148,0.0385921804728319,0.0399200050451932,0.0347185922836694,0.0378922548892552,0.0401847184299374,0.0354604549580559,0.0386983809446828,0.0399660473397781,0.0347997289169386,0.0379948734382264
800,0.5,5,10,80,1000007,-0.0646452122024271,0.519519862381514,0.459292283750898,-0.0847672609083062,0.808429968401369,0.72079538019213,0.0541239925782951,0.0338278911230932,0.035173703646875,0.104808129386981,0.439729919229652,0.299003039385306,0.0541655664286604,0.0339520190040095,0.0354212422936487,0.10369512434784,0.435681681431203,0.298383476497496
800,0.555555555555556,5,10,80,1000007,-0.0642279638083125,0.576628939491393,0.509526867899344,-0.0851737917275919,0.872823001417648,0.744914941163363,0.0527343731554974,0.0340913512944206,0.0354478526740318,0.0800044785970992,0.31113238027419,0.238076924928131,0.0527753124815583,0.0342132944359018,0.0357019933166382,0.0795012542459118,0.308483290878493,0.237386422490181
800,0.611111111111111,5,10,80,1000007,-0.0634556163708314,0.633835238567903,0.560296961621221,-0.0827054865254953,0.924055538475447,0.771456137261289,0.0513002592647422,0.0345606586933215,0.0357475672890933,0.0673431460292804,0.2097288991488,0.186996716170223,0.0513412634802536,0.0346866791841933,0.0360098628243312,0.0671686928188368,0.208141658756316,0.186359172005679
800,0.666666666666667,5,10,80,1000007,-0.0623357517089175,0.691277858193976,0.611941074737448,-0.0786026973502243,0.963660231230597,0.799447584696622,0.0498268500132367,0.0352287101567862,0.0360947431074158,0.060113890971625,0.136423300683328,0.144604132947024,0.0498686114089301,0.0353615834873947,0.0363663721129093,0.0600931771943467,0.135581675662757,0.144089085454998
800,0.722222222222222,5,10,80,1000007,-0.0608655625716565,0.749133262585202,0.66494570548293,-0.0736337648900894,0.993536946623073,0.828386194313109,0.0483129245852581,0.0360399096529683,0.0364698198877166,0.055208219245631,0.0883708232476846,0.109818864243152,0.0483560250637177,0.0361796093296332,0.0367503794587728,0.055252236127764,0.0880400312675021,0.109465823342034
800,0.777777777777778,5,10,80,1000007,-0.0590275603121228,0.807616755162935,0.72001357802164,-0.0682636249645053,1.0155655749736,0.858114343487801,0.0467474833727224,0.0369000615204546,0.0368085133139579,0.0513195490501047,0.0612052968328715,0.0819300050386666,0.0467922357685688,0.0370448025869537,0.0370945931819918,0.0513860934007379,0.0612084253040748,0.0817601594398195
800,0.833333333333333,5,10,80,1000007,-0.0567822156219632,0.866982408185615,0.778196880409366,-0.062760954890272,1.03139894840261,0.888788915046494,0.0451042074660719,0.0376760064647353,0.0369902668956647,0.0479117127000572,0.0489084697794646,0.0606912592468085,0.0451503996090389,0.0378227713114782,0.0372735295701516,0.0479805912617516,0.0490745201952522,0.0607059902930601
800,0.888888888888889,5,10,80,1000007,-0.0540538083556227,0.927514192988697,0.841205637067519,-0.0572666310663907,1.04237284057257,0.921001601658951,0.0433312923406688,0.0381716397850821,0.0368026253739904,0.0447480374343803,0.0439695836823763,0.0461884038300728,0.0433777731463768,0.0383153551503984,0.0370667114583282,0.0448094142339627,0.0441623852211761,0.0463485302769022
800,0.944444444444444,5,10,80,1000007,-0.0506994359465928,0.989455562064024,0.912393037095027,-0.0518336142145499,1.04941343185294,0.956434300944909,0.041330394849438,0.0380520594355925,0.0358322685648049,0.0416992335982287,0.0406558296830186,0.0379328851170244,0.0413743946891938,0.0381822451784741,0.0360469051028774,0.0417485480476056,0.0408111299887321,0.038133618827989
800,1,5,10,80,1000007,-0.0464596368731518,1.0503682736677,1.0114582033863,-0.0464990259361521,1.05033290444894,1.01136842323785,0.0389653854000532,0.0374791157809583,0.0332566532524088,0.0386667964692304,0.0366906298859716,0.0330094538789083,0.039001866015719,0.0375686516349219,0.0333560215526841,0.0387030613968283,0.0367778918387598,0.0331092670328903
800,0.5,5,10,80,1000008,-0.0981202685131726,0.513906764987135,0.486846678784101,-0.0425625231258152,0.789168181373968,0.841739338058483,0.0702386865978534,0.0415131254806556,0.0591733630185206,0.140036681268789,0.359955809607183,0.501389522014775,0.0704270942225815,0.0416816472271664,0.0600591742132441,0.142509452919017,0.358471172372138,0.498301379441987
800,0.555555555555556,5,10,80,1000008,-0.0902991703285445,0.574455557344782,0.54646860137339,-0.0434166962685826,0.873761125667543,0.869601614800457,0.06827181918654,0.0418528648579523,0.0607939399294818,0.115189664857715,0.296422227659566,0.379828514887117,0.0684740330308271,0.0420337532219619,0.0618374268454965,0.117062354700061,0.295286293478464,0.378613350516224
800,0.611111111111111,5,10,80,1000008,-0.0824160646155698,0.6357872054155,0.605860381999451,-0.0434815490973252,0.941940065668594,0.895669464884192,0.0656387536597711,0.0421857475783859,0.0617370186012758,0.0965001095489995,0.226154712119923,0.283253062026009,0.0658474332433776,0.042376283341864,0.0629107255478715,0.0978606294502296,0.225374144970383,0.28345494234633
800,0.666666666666667,5,10,80,1000008,-0.0747394284158202,0.69767592341802,0.66465961283694,-0.0428528373844796,0.992694222878206,0.919544508446864,0.0624190124463379,0.0425671319986119,0.0618806326657836,0.0818427549510892,0.162564481518599,0.207631352084895,0.0626244949804844,0.0427607011341445,0.0631321257570988,0.0827865559274726,0.162101426699967,0.208807319630255
800,0.722222222222222,5,10,80,1000008,-0.0675232975478834,0.759801933705321,0.722686694926046,-0.0419581038527753,1.02767021557303,0.940984178033658,0.0587288421098449,0.0429759385398372,0.0610424331783697,0.0701174184179833,0.112776615153647,0.149912016771614,0.0589199683935611,0.0431642782400233,0.0622972992472229,0.0707377561510766,0.112576078474911,0.15163584844584
800,0.777777777777778,5,10,80,1000008,-0.0609947792880115,0.821720757382554,0.779995813644781,-0.0412143102930129,1.04956520681976,0.959946141158223,0.0547202370637351,0.0432945987761436,0.0590082681502388,0.0607153024745844,0.0786708056030254,0.107554073512568,0.0548858768145524,0.0434709727943259,0.0601759356872857,0.0610978507788773,0.078671009173321,0.10940846191869
800,0.833333333333333,5,10,80,1000008,-0.055347873963425,0.882796753308732,0.836937288781107,-0.0409337117695916,1.06101722464043,0.976575162163483,0.0505795430488772,0.0432989096376727,0.0555747281379873,0.0532386697415213,0.0587034518901027,0.0781566485527432,0.0507109329487729,0.0434605641321563,0.0565567157000439,0.053458278870465,0.0588281321946473,0.0797454938071884
800,0.888888888888889,5,10,80,1000008,-0.0507530210746713,0.94202791064355,0.894267253052321,-0.0413534662896376,1.06398104348967,0.991198146758495,0.0465223421258914,0.0426636504511515,0.0506288137759458,0.0473778222482517,0.0486136663244064,0.0589896909103593,0.0466161991345277,0.0428118642472253,0.0513325325388345,0.047496416795606,0.0487792791830039,0.0600249089900036
