"n","rel","n.supp","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,5,10,80,8000001,-0.0423414117663476,0.500361026055397,0.532270464494182,-0.0102146278329375,0.903175529450425,1.02944421911945,0.0524958278349954,0.0318435567820657,0.0407480781059182,0.110424771750349,0.566889896803292,1.23853862919911,0.0525535950053929,0.0319687246722514,0.040966762580937,0.112008097018623,0.565199430916385,1.23704207663868
800,0.555555555555556,5,10,80,8000001,-0.0439505681485188,0.553686194714336,0.593285522702643,-0.0348423962964701,0.906089834861804,1.01478507501479,0.0509356449484988,0.0323430717807679,0.0418493753452806,0.0737116353148501,0.384843016222236,0.765982950423733,0.050979634446642,0.0324804603556757,0.0420828517121083,0.0739381145733224,0.383633570164076,0.764712638168226
800,0.611111111111111,5,10,80,8000001,-0.0456792577814261,0.606859451348926,0.653560199127721,-0.0437020551592635,0.91301471774972,1.02307413457742,0.0493597735616312,0.0329221137482161,0.043006387004529,0.0612373471430848,0.263919151080637,0.496638588167038,0.0493968245983187,0.0330761790625555,0.0432637766975693,0.0612858172783526,0.263047346665381,0.495656736397552
800,0.666666666666667,5,10,80,8000001,-0.047239886504581,0.659872519511643,0.713203841890636,-0.0473001928841707,0.923233593654417,1.0344342256125,0.0477414655303294,0.033547050813755,0.0440794741869521,0.0547645317156712,0.181677173433384,0.320292883711626,0.0477753651384578,0.033718493135724,0.0443617900807078,0.0548102151956078,0.181068681121479,0.319597324002356
800,0.722222222222222,5,10,80,8000001,-0.0484183287041006,0.712985094342924,0.77210504711316,-0.0491002178465675,0.935315453791122,1.04335648340753,0.0460575834618202,0.0341659554414789,0.0449136522574443,0.0505248697436695,0.124525710065413,0.201342222305573,0.0460894769251341,0.0343525867091077,0.0452182459659718,0.0505753540359856,0.124139816840062,0.200929803518986
800,0.777777777777778,5,10,80,8000001,-0.0491633195146957,0.766776563276622,0.829900961892004,-0.0502047076898644,0.94848294839913,1.04871033909506,0.0442976354859035,0.0347082706578827,0.0453316711272599,0.0470887297733593,0.0849970564651798,0.12313296134831,0.0443275970117786,0.0349045934840409,0.0456538769634315,0.0471360390166619,0.0848078514654686,0.123006058799818
800,0.833333333333333,5,10,80,8000001,-0.0495898038248413,0.822174432817556,0.886042037601872,-0.0509602702548979,0.962577227646866,1.05055736094412,0.042466680092799,0.0350669989238611,0.0451040461780794,0.0440105426811504,0.0589425694181123,0.0759974984709201,0.0424947118245479,0.0352636978928497,0.0454361725353242,0.0440509681819196,0.0589230269681495,0.0761502533962018
800,0.888888888888889,5,10,80,8000001,-0.0499303665095596,0.880625204650906,0.93978909896636,-0.051470473551842,0.978021858576355,1.04904971164918,0.0405803565105619,0.0350694867706041,0.0438940330030859,0.0412009692970127,0.0436846363951387,0.0525431875034025,0.040606985600737,0.035252913840801,0.0442220317030094,0.0412348336748631,0.0437827416613355,0.0528840561362545
800,0.944444444444444,5,10,80,8000001,-0.050521883921898,0.944978482471469,0.989739490612641,-0.0517851725726269,0.996423452223032,1.04368253063299,0.0386514449316938,0.0344226600810128,0.041097361399995,0.0386631729088371,0.036227059023724,0.0426692111565701,0.0386785748217584,0.0345731893874755,0.0413914289026801,0.0386932476437707,0.0363560884511885,0.0430032266111037
800,1,5,10,80,8000001,-0.0530272167175141,1.03602375853653,1.02340759256003,-0.0529821482624218,1.0359992447683,1.02340507931268,0.036625013211842,0.032251672174068,0.0335306447197078,0.0363682190537193,0.0320506022847081,0.0330565730569944,0.0366637875768093,0.0323246479886342,0.0336645248579228,0.0364041016621263,0.0321197805751929,0.0331882326851263
