"n","rel","n.supp","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,5,10,80,1,-0.0362998533874544,0.58073332525333,0.414932300007837,-0.123643772495992,1.00300669237654,0.473048994604537,0.0715081173674817,0.0471056289311178,0.0571428859220071,0.171456456294542,0.293809115464624,0.216112945100049,0.0719501257649912,0.0475222324068161,0.0582225708153197,0.174550325449686,0.293202373688047,0.221028499783971
800,0.555555555555556,5,10,80,1,-0.0385131152865902,0.645261475554709,0.46810558455876,-0.109611630434832,1.0599205079674,0.576965158662652,0.0655480777188062,0.0449406306445097,0.0517074398033815,0.125551540909175,0.20539014675543,0.175353580890087,0.0658501887080979,0.0453345268125004,0.0524567508412364,0.127269546395107,0.205177212096818,0.177657195069953
800,0.611111111111111,5,10,80,1,-0.0391441504356298,0.706203410602706,0.522037355367071,-0.0922457680120081,1.0848781054005,0.659405281742846,0.0597409463278498,0.0431979301574658,0.046829650394996,0.0935042593747168,0.13826216878279,0.139826118246873,0.0599282424670174,0.0435728777938826,0.0473704908915331,0.0943302423952975,0.138315484474505,0.141065650975733
800,0.666666666666667,5,10,80,1,-0.038453914048994,0.763637062991527,0.576518358421197,-0.0762475493441696,1.09180608060515,0.7230145774214,0.054424674398548,0.0416761472614675,0.0432353887347073,0.0719182313909002,0.0932411589312324,0.109832776415465,0.0545296845860872,0.0420292321996872,0.0436839148465738,0.072269830798123,0.0934268391664423,0.110760935862865
800,0.722222222222222,5,10,80,1,-0.0367035594118163,0.817802643359499,0.631547157591432,-0.0629314971493557,1.08923106150922,0.772178390654922,0.0498534766272951,0.040256865610005,0.0412080825812599,0.0580939703723737,0.0659140966324376,0.0854225029838857,0.0499102619316242,0.0405898792339536,0.0416355703178198,0.0582322596931078,0.0661411868722492,0.086275685429031
800,0.777777777777778,5,10,80,1,-0.034088279679969,0.869025613543468,0.687444029197215,-0.052091550914859,1.0821740392008,0.811384809790682,0.0461636358348249,0.0389774124349365,0.0404901264194288,0.0496191051596206,0.0508260978583835,0.0666131092988293,0.046202342613781,0.0393027132420848,0.0409140416140241,0.0496752951988433,0.0510452249890445,0.0673956470787041
800,0.833333333333333,5,10,80,1,-0.0306470788207306,0.917649349518412,0.745058134686289,-0.0428638537406369,1.07353887174894,0.844808086591685,0.0433667536159913,0.0380814002704013,0.0405134765188421,0.0445066659263945,0.0431052016141404,0.0532508815293588,0.0434112998529288,0.0384269594820316,0.0409235171745867,0.044538272449681,0.0433176786734561,0.0538888339451202
800,0.888888888888889,5,10,80,1,-0.0260767077397253,0.963967421872614,0.806277064058114,-0.0339524816923129,1.06496539923176,0.876704330868235,0.0414137116807242,0.0381711988723999,0.0408946399042225,0.0414275911563153,0.0399141575312586,0.0450474867828946,0.0414858940097431,0.0385906799633717,0.0412960520488689,0.0414657808623349,0.040200084565192,0.0454974736842711
800,0.944444444444444,5,10,80,1,-0.0190715884965144,1.00808300751067,0.875904171178729,-0.0231207854088755,1.05718649049199,0.913254781687877,0.040468199985149,0.0408572234809099,0.0424016509733302,0.0400227367156255,0.0415597222217873,0.0425965810383606,0.0406081847060618,0.0414516670092451,0.0428939304135628,0.0401224061909572,0.0420930709390269,0.04302486761425
800,1,5,10,80,1,0.00577308970099776,1.0460183642861,0.997023037212074,0.00585018034215995,1.04609558810762,0.99710953973268,0.0462474904335175,0.0586798744484596,0.0596339576026499,0.046509282482227,0.059444816684212,0.0604525718273824,0.0467765178118016,0.0597385425100559,0.0609052797965778,0.0470529357697047,0.0605218300125494,0.0617498799202991
