"n","rel","n.supp","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,5,10,80,3000001,0.0194842610475552,0.518822228380389,0.481133555764117,0.0040742456424855,0.705455155287225,0.767645316802508,0.0516215491326354,0.0384549390821123,0.0293173610096699,0.0906654860092272,0.498707532646001,0.279350092803048,0.0516514349364118,0.0388624717235067,0.0294464718140779,0.0919464237976888,0.498211983269239,0.277512514180881
800,0.555555555555556,5,10,80,3000001,0.0214144364114812,0.568702996993021,0.534796762820087,0.0118190078518787,0.796674303634214,0.790192098194623,0.0503047815849216,0.0397366944659178,0.0304873706641983,0.0699712122316956,0.417500162806655,0.207471844677259,0.0503331354356409,0.0401609824778143,0.0306337244540013,0.069586427939314,0.416932366453693,0.206371446562329
800,0.611111111111111,5,10,80,3000001,0.0232759344647782,0.618401031463849,0.588469058014336,0.0175931129756235,0.867992850239447,0.817891139037137,0.0490161433679972,0.0408099740028962,0.0318102210450763,0.0607225582509235,0.300306898183472,0.156550433648103,0.0490436538011199,0.0412266661566562,0.0319750005418193,0.0603639945460611,0.30016391499387,0.155856100091869
800,0.666666666666667,5,10,80,3000001,0.024883483231676,0.668245245210668,0.642317453387608,0.0217595446198165,0.917868975857938,0.847226639867946,0.0477536612310843,0.0416304475803734,0.0332112557048605,0.0554290971117585,0.19639600886436,0.117009533032891,0.0477809308705622,0.0420179756731123,0.0333927118551243,0.0552558026798098,0.19657692799703,0.116591394973868
800,0.722222222222222,5,10,80,3000001,0.0260360466311288,0.718532467921831,0.696588383205063,0.0244508504062942,0.950022561154829,0.876155355771755,0.0465123146436749,0.0421815761023938,0.0345971946873612,0.0516107932710425,0.121926083507964,0.0863767193911869,0.046539801995386,0.0425244075738831,0.0347903334161119,0.0515492459964497,0.122297580115467,0.086178385394702
800,0.777777777777778,5,10,80,3000001,0.0264935137647447,0.769537481539244,0.751598520461747,0.0256573945127347,0.969317263760867,0.903496448247194,0.045287452466766,0.0424713896955079,0.0358621757370228,0.0485670675451627,0.0773410045822019,0.0641456198236157,0.0453154560354597,0.0427618431530329,0.0360587471215173,0.0485591195612249,0.0777857528952734,0.0641316177301376
800,0.833333333333333,5,10,80,3000001,0.0259263389344317,0.821526499345548,0.807719884784042,0.0252776097953437,0.979954752531836,0.928601423279805,0.0440811129566921,0.042527997402446,0.0368871024808811,0.0460570326302293,0.0564611602412094,0.0501062950132293,0.0441098323383336,0.0427669761023332,0.0370758943241876,0.046072974956324,0.0568569210986138,0.0502247830300076
800,0.888888888888889,5,10,80,3000001,0.0237885296124991,0.874776059948499,0.865341300720377,0.0230345821870691,0.985050369734062,0.951077948549083,0.0429164158922372,0.0424044256910154,0.0375432309620739,0.0439760701156387,0.0489204250410603,0.0429710733419972,0.0429461627125988,0.0426023787426432,0.0377108083562405,0.0440024724988065,0.0492081412758619,0.0431391743116522
800,0.944444444444444,5,10,80,3000001,0.0188552447874172,0.929611197737355,0.924698239739035,0.0180655762798954,0.986779602824461,0.970431374888779,0.0418863260056939,0.0422532075708635,0.0377633579704862,0.0423236719767152,0.045484857156322,0.0398305615000948,0.041918148819111,0.0424378502819965,0.0378960956573343,0.0423554476344328,0.0457038938929483,0.0399733839403753
800,1,5,10,80,3000001,0.000468207481829221,0.986735692094043,0.981664492427205,0.000458323413065935,0.986945455997305,0.981577291583499,0.0419958227370125,0.0444547355365321,0.0398580861068527,0.0419320356478286,0.0435413497297238,0.0397877489200383,0.0420373912983976,0.0448798718085934,0.0399722289791565,0.041972376864261,0.0439373248098674,0.03990059299966
800,0.5,5,10,80,3000002,0.0331144765945117,0.511841965184629,0.479341856424764,0.0212452921299587,0.920246110459505,0.830144852552812,0.0534934735446097,0.0362766183546462,0.0390757940040141,0.236878597682697,0.398812101698519,1.39346000764382,0.0535211320354315,0.0364788752830112,0.0393017606660198,0.236759661044453,0.398147284193978,1.39241741107958
800,0.555555555555556,5,10,80,3000002,0.0308517921188291,0.562642357983126,0.541653438129126,0.0197927830124737,0.924676478951774,0.87811786694659,0.0522438543361022,0.0372560430625646,0.0395810376422619,0.18454637563316,0.277960488512136,1.13047007783189,0.0522708198239684,0.0374664922674569,0.0398118486182256,0.184412111087714,0.277518697842608,1.12926363527688
800,0.611111111111111,5,10,80,3000002,0.0290780619409455,0.613086391296787,0.605445108876288,0.0203813181376516,0.931518744863898,0.921027980797597,0.0508745514918426,0.0381199900707017,0.039953528918535,0.1391143227301,0.194461973749976,0.870171738706168,0.0509012961957263,0.0383360476561135,0.0401970784662704,0.138977372531445,0.194212036849323,0.868866596732957
800,0.666666666666667,5,10,80,3000002,0.0277373899724978,0.663272563863188,0.670296650419171,0.0216747647110542,0.938634904304099,0.957515946398935,0.0493586198520524,0.0388397961064339,0.0403786592612313,0.102149521933746,0.135779047711656,0.632725086623827,0.0493855517534945,0.0390576306745469,0.0406419068560894,0.102032635906103,0.13569967371896,0.63145995394955
800,0.722222222222222,5,10,80,3000002,0.0266976459236682,0.713343110029447,0.735654366857609,0.0228219653604211,0.945280736303039,0.98710460569995,0.0477050100900153,0.0393630211154672,0.0410093700414579,0.0746836123273831,0.095358236020347,0.431302976376419,0.0477324314772916,0.0395771766358823,0.0412914897106298,0.0746071810523019,0.0954244541911766,0.430205129559274
800,0.777777777777778,5,10,80,3000002,0.0257353288431771,0.763535576978453,0.800862667182903,0.0233181355689734,0.951394951044695,1.00998198853796,0.0459624385942866,0.0396156221004286,0.0418328965250519,0.0568767875390929,0.0690627334339316,0.271838985118287,0.0459903806835214,0.0398188545896455,0.0421203613412078,0.0568497184213502,0.069233588063647,0.270994005928828
800,0.833333333333333,5,10,80,3000002,0.0245165218502937,0.814270346722288,0.865208951403699,0.0228673233037285,0.957281844181651,1.02670276893786,0.0442044078386032,0.0395070441829835,0.042593953358768,0.0473590292649368,0.0534709996449842,0.155093962975697,0.0442324695716426,0.0396904510337296,0.0428631898650426,0.0473712164521412,0.0536836360248031,0.154550539723188
800,0.888888888888889,5,10,80,3000002,0.0225453877080645,0.866336123244924,0.927934642231191,0.0212333315305638,0.963551956730905,1.03788088984289,0.0424973307547745,0.0389355733683696,0.0428424196195933,0.0430720329590289,0.04495492499212,0.0799599211502626,0.0425247118543133,0.0390890909518027,0.043068199401466,0.0431012035503887,0.0451438003261139,0.0797515228564459
