"n","rel","n.supp","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,5,10,80,5000001,0.0482596434974709,0.50228080445157,0.533447093108773,0.104848842762531,1.05500051338771,0.600189878197136,0.0524148502501472,0.0369262912681846,0.0368399489024122,0.0896929051127333,1.14985680648749,0.406070648781406,0.0524521900354619,0.0370707904607088,0.037246468206173,0.126886688284006,1.14329862382948,0.385752683948816
800,0.555555555555556,5,10,80,5000001,0.0515139207401448,0.562550365010053,0.591708380258053,0.111685151142956,0.982685473518275,0.756849399585426,0.0508035309576835,0.0373346078266378,0.0384703930376682,0.0736294111426916,0.50230620092351,0.661624723567248,0.0508398278354458,0.0374896974928388,0.0389611913792874,0.0922395410701881,0.500682434878926,0.630155675438243
800,0.611111111111111,5,10,80,5000001,0.0539631532166186,0.622551917163226,0.649312671469036,0.112877355363245,0.980760718701296,0.907174673825044,0.0491738061737462,0.0379041951656884,0.0399116804626133,0.0634588014211692,0.303963257151712,0.57667313355208,0.0492084879268538,0.0380731885504904,0.0404254605004517,0.0662980952556313,0.303014869804069,0.560664022389046
800,0.666666666666667,5,10,80,5000001,0.0557094887524955,0.682168016381192,0.706208189491635,0.107081042532316,0.992815040954406,1.00663972600126,0.0475422197233661,0.0386097557065355,0.0409999254082111,0.055439727790908,0.192794263638965,0.369301683486019,0.0475750023841882,0.0387906187921491,0.0414795817921254,0.0561298005438688,0.192061165149872,0.363967299163308
800,0.722222222222222,5,10,80,5000001,0.0568409517859814,0.74132770011815,0.762255971374722,0.0977283976060842,1.00546653761833,1.05563296314792,0.0459290311503558,0.0393519739056983,0.0416449557612647,0.0508311317529458,0.121483013250129,0.202963969491455,0.045959973663923,0.039537827522865,0.0420518385776732,0.0510412342118657,0.121051714675968,0.202008052076166
800,0.777777777777778,5,10,80,5000001,0.0574148722307414,0.800002583891409,0.817224129423961,0.0875876384255914,1.01567944270634,1.07113678545875,0.0443530198612534,0.0399848266003192,0.0418112266764595,0.0473419728436236,0.077885352359991,0.107060721662462,0.0443824349477585,0.0401657373169634,0.0421294938506054,0.0474171241796117,0.0777440498701164,0.107428400541175
800,0.833333333333333,5,10,80,5000001,0.0574298967426877,0.858174654410811,0.870758860999881,0.0779206869646093,1.02309516205229,1.06789280701353,0.0428285784123135,0.040346015842566,0.0414995719075058,0.0443923616179855,0.0549775083221737,0.0634110706454,0.042856882191742,0.0405112098979727,0.0417337012624989,0.0444313883122777,0.0550491674464493,0.0639191727269038
800,0.888888888888889,5,10,80,5000001,0.0567609559509664,0.91571873627608,0.922276805682932,0.0689771407698291,1.02769730161083,1.05482675415765,0.0413682898778965,0.0402713710086654,0.0407360878145159,0.0419650037808677,0.0455064467199206,0.0481292032750747,0.0413958581859166,0.0404117310631079,0.0409041843959031,0.0419949987701259,0.0456532246142591,0.0484328134448535
800,0.944444444444444,5,10,80,5000001,0.0549226128996511,0.971914539806258,0.970514268539128,0.0602915168206211,1.02882587181349,1.03614055908048,0.0400011656008764,0.0395723379111618,0.0395789269564214,0.0400564011083236,0.0415377325830843,0.0422519144083636,0.0400282393397144,0.0396840961212716,0.0397037219920612,0.0400839907178517,0.0416624266182651,0.0424083933551336
800,1,5,10,80,5000001,0.0462532843507539,1.01565084735293,1.00497915100404,0.0462633394849668,1.01565947668414,1.00498325066953,0.0390773539720149,0.0378672961806119,0.0382227987979326,0.038948180215589,0.0377569620372972,0.0379883509410518,0.0391039903794898,0.0379623841337484,0.0383137747906534,0.0389747318813181,0.0378516836452086,0.0380786380144824
800,0.5,5,10,80,5000002,-0.0604091644272296,0.46289166026955,0.425342944264646,-0.126997785952042,0.751642329274348,0.427524359832793,0.0532638258863041,0.036486345553014,0.0372473660645468,0.0868237027539397,0.501642804086862,2.05059761463982,0.0533001086433061,0.0366886936469546,0.0380304702994025,0.0772870505420543,0.500693596195071,1.99188003629866
800,0.555555555555556,5,10,80,5000002,-0.0613960691177988,0.512354588106004,0.483668286972643,-0.121732129743359,0.776840414942792,0.527317026072032,0.0518220177471047,0.0373705344223762,0.0393039883473127,0.0617189998458987,0.354585609450241,1.82330232563305,0.0518561973274861,0.0375818344155538,0.0402862794923189,0.0637417038068359,0.353877541715064,1.77765865338716
800,0.611111111111111,5,10,80,5000002,-0.0617942408514533,0.562115236513304,0.542875962438025,-0.114403450335002,0.80334574881609,0.626487626343373,0.0503523873826511,0.0380441281091625,0.0414116051419524,0.0738429048943077,0.250204173704506,1.4507058273652,0.0503851526665816,0.0382621218580505,0.0425283326550003,0.0770769200766795,0.249363559499957,1.41887857797385
