"n","rel","n.supp","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.611111111111111,100,5,80,9000004,0.012936740128697,0.601322250729129,0.589568543783568,-0.00851682673249512,0.912005021623396,0.98258547118466,0.0498959745381621,0.0386003578363275,0.0461613535114183,0.0619956941186289,0.440468084494715,0.272873882681576,0.0499307533451502,0.0389291038297992,0.0464517022971143,0.0619808055543891,0.437057183709708,0.27239441100982
800,0.666666666666667,100,5,80,9000004,0.0159296891711787,0.653378794614402,0.650560418035939,0.00191731770650662,0.935446145279081,1.0006824241297,0.0482979741112806,0.0393299930487442,0.0460075100108794,0.056027860607203,0.266374647046892,0.170469984820628,0.0483302777364535,0.0396309110901604,0.046316909261185,0.0560797515759745,0.264402630437251,0.170532169660924
800,0.722222222222222,100,5,80,9000004,0.0194299982961564,0.706530511804834,0.711323809086845,0.0103151484552136,0.952832980853941,1.01057560657306,0.0466279698162608,0.0397259808865711,0.0459522058464226,0.0517280064066836,0.155597430655694,0.110959310214167,0.0466580862390237,0.039984420374747,0.0462847203305332,0.0517801041533355,0.154584811014914,0.111467749242193
800,0.777777777777778,100,5,80,9000004,0.0232844339349872,0.760875564687495,0.771669641303069,0.0173504665909858,0.965818467058285,1.01534544941185,0.0449541293906403,0.0398103006447813,0.0458493968978525,0.0481299246056193,0.0894965686351454,0.0786625313438752,0.0449826019059661,0.0400170588879917,0.0461957784743353,0.0481704522620341,0.0891071977247735,0.0793955327847542
800,0.833333333333333,100,5,80,9000004,0.0274190631920593,0.81649963291061,0.83162887271831,0.0235928641187026,0.975553044157273,1.01698657992452,0.0433305490358104,0.039641970497547,0.045341109852689,0.0450673528040894,0.0558036872948196,0.0616617692798308,0.0433580384690744,0.0397962006663129,0.0456784440642247,0.0450996577364275,0.0557787996492886,0.0623535318101477
800,0.888888888888889,100,5,80,9000004,0.0319265180485755,0.87350647644711,0.891499182245715,0.0296062867383942,0.982860441664199,1.01676902590048,0.0417860709888553,0.0393202701838465,0.0439267458776381,0.0425231610377587,0.0437888559144101,0.0515713824723074,0.0418133227225957,0.0394323766854379,0.044219420225185,0.0425521470019412,0.0438897787020016,0.0520590127309783
800,0.944444444444444,100,5,80,9000004,0.0373563546722533,0.932094858841202,0.951840955051174,0.0362589981586572,0.988396549581654,1.01545101302532,0.0403264213084677,0.0389878766799871,0.0410408753126731,0.0404661101511049,0.0407477291208269,0.0437446140479578,0.0403543136000787,0.0390812645529583,0.0412426182538282,0.040494788759339,0.0408532676861917,0.0439969035936839
800,1,100,5,80,9000004,0.0507580307152063,0.994178996585379,1.01176140661721,0.0507863853047043,0.994178666404054,1.01176178718143,0.0390190650600125,0.0397989096256752,0.0361507650849044,0.0389116764344091,0.0396427722564306,0.036080558776747,0.0390499122087151,0.0399168835302129,0.0362263905305575,0.0389422378939717,0.0397617543266597,0.0361561729648803
800,0.5,100,5,80,9000005,0.0222176738989933,0.545549334348136,0.490782467125383,0.0499274762211734,0.77117700854033,0.707412073941082,0.0553568201941427,0.038378775784998,0.0442836082550716,0.169017367859746,0.296270731910585,0.53493967591259,0.0554126137262974,0.0388158356268762,0.0448347351165331,0.169804932434616,0.299847397044828,0.53082957214893
800,0.555555555555556,100,5,80,9000005,0.0221861412911637,0.596009359970037,0.545460216628199,0.0416525768110757,0.838023810352283,0.758204874196058,0.0539747579279569,0.0394523498713366,0.0459704773508788,0.12424585666717,0.220466947414251,0.443102485377232,0.0540310171877787,0.0398763677451785,0.0465694742253799,0.124595552082263,0.222830485355685,0.440385488339527
800,0.611111111111111,100,5,80,9000005,0.0221304004758693,0.646475241189143,0.600531171374245,0.0355081621344032,0.88961331958778,0.808051636649205,0.0524950178689293,0.0402648892577155,0.0473881201193517,0.0921852995383301,0.161102960566309,0.339902564519298,0.052550812086557,0.0406566432813907,0.0480110685110024,0.0923878449431493,0.162700146582893,0.338164004364031
800,0.666666666666667,100,5,80,9000005,0.0219878060875116,0.69716473972846,0.656235203554883,0.0311291057509314,0.928331465672095,0.85386690223146,0.050918532476318,0.0407934346371288,0.048463329419409,0.0717385330710814,0.116599903058577,0.245603008701941,0.0509728691831773,0.0411389925832688,0.0490814795273836,0.0718746485382865,0.117694675536185,0.244574358704797
800,0.722222222222222,100,5,80,9000005,0.021687532867243,0.748264001931944,0.712858566217094,0.0279338639335525,0.956965529787046,0.894627059035169,0.0492493255710269,0.0410139374140632,0.0491088659400832,0.0596026886273614,0.085300454474257,0.168452350225313,0.0493012234621072,0.0413052721491972,0.0496915361807588,0.0597003226235448,0.0860471462562407,0.167964077706145
800,0.777777777777778,100,5,80,9000005,0.0211439196875352,0.799924248222469,0.77073079104127,0.0253829437525098,0.977917766766358,0.930127937120032,0.0474929445969562,0.040897204963853,0.0492129026800744,0.0524493536270091,0.064965154267705,0.111073392443708,0.0475415098399139,0.0411320266608343,0.0497302632803453,0.0525226842192284,0.0654584664705625,0.110999777411637
800,0.833333333333333,100,5,80,9000005,0.0202398608474999,0.85224344524956,0.830207951267672,0.0230252793013298,0.992987631751084,0.96046377382286,0.0456537679493562,0.0404029631484496,0.0486224759610813,0.0478897829079173,0.0527334462854868,0.0737293729267043,0.0456982561330092,0.0405839857761825,0.0490483188673829,0.0479471972339533,0.0530426886639105,0.0739364004688565
800,0.888888888888889,100,5,80,9000005,0.0187789829019533,0.905203384587666,0.89160931284509,0.0204391239409517,1.00335629262636,0.985746819943742,0.0437306129852967,0.0394741360208346,0.0471216786524801,0.0445668430536724,0.0454247437256482,0.0543513323312161,0.0437704425682706,0.0396079835944678,0.0474364423278734,0.044612813966846,0.0456099303135121,0.0546442302762866
800,0.944444444444444,100,5,80,9000005,0.0162935373236592,0.958409109751969,0.954936113856024,0.0170141684102974,1.00944973421329,1.00573013686601,0.0417095771133764,0.0380482288814698,0.0444326425643593,0.0418292121060074,0.0403050672556039,0.0460299810712068,0.0417442073527052,0.0381441900830604,0.0446276286647665,0.0418657567867915,0.0404145721537263,0.0462340264260017
800,1,100,5,80,9000005,0.00800515772364708,1.00577530523654,1.01405245172739,0.00792426805274465,1.00577756169845,1.01396972687704,0.0395534237572782,0.0367484811093243,0.0414954327983621,0.0393778200475495,0.0365371493151405,0.0410809730692191,0.039580321812494,0.0368215155315264,0.0416065020838328,0.0394041295372773,0.0366084552624869,0.0411885515095513
800,0.5,100,5,80,9000006,0.0256382515710056,0.499262706419796,0.534383935796795,-0.0177269209770222,0.925568921855789,0.678107577472778,0.0562355963175983,0.0385168997141819,0.033098213565918,0.0795764386871646,0.726257519884261,0.685157008960921,0.0562722003351311,0.038702972545719,0.0334692787654732,0.0797618992917617,0.723749357006115,0.675087065142719
800,0.555555555555556,100,5,80,9000006,0.0200799880692329,0.560130361170271,0.584288253051718,-0.0200830667509606,0.954753052485196,0.747057910149749,0.0548110745548984,0.0392094683409019,0.0346157802574545,0.0717902100723457,0.513010399670583,0.511887170627868,0.0548471568715841,0.0394210964579222,0.0350262520048062,0.071858471060182,0.511230743053853,0.505037956313311
800,0.611111111111111,100,5,80,9000006,0.014056341725691,0.620633543182297,0.634204789210561,-0.0218361219892056,0.976957516953719,0.805903178344388,0.0532722859198827,0.0400276899894796,0.0359113104346938,0.0656849733672634,0.357012684445991,0.360812666359117,0.0533077690217312,0.0402710693487685,0.0363339427054253,0.0657307589987211,0.355824618569732,0.356370523005859
800,0.666666666666667,100,5,80,9000006,0.00772678706619289,0.680556663885773,0.684538791967837,-0.0231505015023168,0.993532985479138,0.855438104781404,0.0516378138152455,0.0409508008572318,0.0369361263450264,0.0606227533633844,0.244355015179596,0.241469554854989,0.051672819321662,0.0412279025862877,0.0373421682111493,0.0606670132927099,0.243641264733937,0.238753129076292
800,0.722222222222222,100,5,80,9000006,0.00126714144022378,0.739775945668191,0.73575442638644,-0.0241181038831725,1.00571922775554,0.897012184891217,0.049931640995737,0.0418641236256092,0.037654225156663,0.0562714480432429,0.164416730347877,0.153764711785151,0.049966496701893,0.0421705558303366,0.0380173995613921,0.0563168024927373,0.164079931718493,0.152256569473973
800,0.777777777777778,100,5,80,9000006,-0.00512420476120156,0.798275430535807,0.7884178414393,-0.0247802015450788,1.01454907423262,0.932082799035309,0.0481777125173131,0.0425806733429018,0.0380420348738326,0.0524547040812431,0.109346355479438,0.0941823999398757,0.0482129000206283,0.0429047429943317,0.038342283761686,0.052500645605423,0.10930481199007,0.0935049909967417
800,0.833333333333333,100,5,80,9000006,-0.0112108388477029,0.856171166809573,0.843279216478279,-0.0251350685842544,1.02085352207196,0.962068596008609,0.0463923295220241,0.0428720709839962,0.0380912033726275,0.0490609733298325,0.0735930495607062,0.0589019251317511,0.0464283601894748,0.0431952139195052,0.038318255523984,0.0491067702951683,0.0737659177669977,0.0587598691602902
800,0.888888888888889,100,5,80,9000006,-0.0166761919438051,0.913761504162701,0.901467750594507,-0.0251223712774904,1.02531019689095,0.988413994547825,0.0445721068486129,0.0425074578418759,0.0378238250883981,0.045996498313662,0.0530499063331769,0.0433774781500509,0.0446092907386202,0.0428064636667764,0.0379806912295786,0.0460412160701726,0.0533320984293322,0.0434732465964579
800,0.944444444444444,100,5,80,9000006,-0.0209714593896815,0.971677340989959,0.965160977536833,-0.0245272158573746,1.02854813521711,1.01307639390432,0.0426637928005096,0.0413459067093487,0.0373591016608158,0.0431501384288917,0.0434145410627688,0.0389606032843772,0.0427017128403646,0.0415997318112664,0.0374655348665636,0.0431921122899233,0.0436887115313602,0.0390724420759131
800,1,100,5,80,9000006,-0.0208316544914277,1.03264015822768,1.04908194738479,-0.0208051091641194,1.03256944648503,1.04909864376109,0.0401143191336377,0.0404198825958956,0.0378266378658176,0.0400092795843162,0.0402100883553751,0.037766275215864,0.0401466769027932,0.0406449635292091,0.0379231192287904,0.04004147821366,0.040437839879364,0.0378621115368074
800,0.5,100,5,80,9000007,0.0467423120572804,0.479546303360447,0.518819814501995,0.190212550584741,0.517550008008937,0.817439424375731,0.0547355182840546,0.0426726113362395,0.0449097590545947,0.416787770931651,1.26348871426769,0.362399669124683,0.054780978991191,0.0432858697880614,0.0451513422342866,0.417563842215351,1.22849256265592,0.371032984436941
800,0.555555555555556,100,5,80,9000007,0.0494147662275641,0.538116159711698,0.583007906946764,0.159662086700687,0.636377575772305,0.914402419490871,0.0531820627370376,0.0447128853505728,0.0451307037733584,0.313388532788443,1.09644180373769,0.331125336229182,0.0532285240190627,0.0454289594511358,0.045371878295759,0.31261324298694,1.07250077432852,0.333223198736973
800,0.611111111111111,100,5,80,9000007,0.0515154787894801,0.596923717485698,0.646181025689423,0.1328038521474,0.743760092340963,0.985599563797784,0.051595228348603,0.0465587225510937,0.0452251419134436,0.220486164856669,0.836257479604551,0.227981445846671,0.0516429334522999,0.0473379167414932,0.0454588499855099,0.219653569311543,0.821909780415204,0.228879364870622
800,0.666666666666667,100,5,80,9000007,0.0528944087272106,0.656216652478962,0.707902002285577,0.110265284446555,0.832731997456249,1.02845435593341,0.0499898655375438,0.0479978923702231,0.0451877612808652,0.147387301813326,0.576550472545122,0.140849058787625,0.0500384166879309,0.0487891286866343,0.0454048343654132,0.146873274566089,0.568721177868161,0.141353245429264
800,0.722222222222222,100,5,80,9000007,0.0533954429341257,0.716284858634527,0.767714559510388,0.0919211944515315,0.90162255725194,1.04974137291546,0.0483730844085264,0.0488130408766585,0.0449874252355499,0.0974452535735693,0.365992743031979,0.0863400177085707,0.0484214840953255,0.0495618270579793,0.0451803867433393,0.0972117808298117,0.36203378760059,0.0866662546572052
800,0.777777777777778,100,5,80,9000007,0.0528534696928846,0.777400142942623,0.82509497483268,0.0770770223981948,0.952183023412348,1.0564789621619,0.0467458415151467,0.0487836374420656,0.0445861980632129,0.067745152453711,0.215716195123259,0.059572290867483,0.0467927644216335,0.0494396194681001,0.0447524119896031,0.06768077382213,0.213903695478717,0.0598121368583111
800,0.833333333333333,100,5,80,9000007,0.0510807516774318,0.839720474996628,0.879359622743628,0.0648616047467614,0.987463491274906,1.05366735229425,0.0451064430000641,0.0476665913084263,0.0439459356808263,0.0525407429395745,0.119120746537456,0.0495775730772176,0.0451506847537876,0.0481900833036415,0.0440889643120177,0.05255359170049,0.118468957016578,0.0497676316078012
800,0.888888888888889,100,5,80,9000007,0.0478199107031042,0.903104048512247,0.929442096666264,0.0543925283605094,1.01048541894588,1.04419783918515,0.0434569345976652,0.0451544975802386,0.0430171922738964,0.0455750908429412,0.0654062397409411,0.0457719860708296,0.0434979418706954,0.0455212975411754,0.0431464548121302,0.0456113683156944,0.0653535387895228,0.0459326995888716
800,0.944444444444444,100,5,80,9000007,0.0425379378770065,0.966604698490754,0.973098737835715,0.0446371115364841,1.02343614708584,1.02873880370136,0.0418184062006606,0.040828031391261,0.0416918144957023,0.0422275954300279,0.0428366545110917,0.0427446327371005,0.0418568476268381,0.0410314765586157,0.0418220900889989,0.0422668766541259,0.0429617302642097,0.042893561448275
800,1,100,5,80,9000007,0.0298719576626375,1.0225918202433,0.992162347407936,0.0299286700621738,1.02256554425482,0.992223722838394,0.0403392720535473,0.034448805906609,0.0389551025069846,0.0402944578382581,0.0343188584473284,0.0382904096909188,0.0403801760828845,0.0345257121986767,0.0391147642690289,0.0403352583921791,0.0343891813686557,0.0384505185363569
800,0.5,100,5,80,9000008,0.0340542792204883,0.500247830486377,0.495445187529959,0.0124438344905495,0.722225560883852,0.872977778224959,0.0542088512915529,0.0484198354147589,0.0358597676810113,0.125033140903758,1.00528691960866,0.370152303346957,0.0542371942821909,0.0489961272421329,0.0359878747738057,0.123256325368396,0.997651340793948,0.36843866170983
800,0.555555555555556,100,5,80,9000008,0.0306205534525478,0.560374650787472,0.555978721762604,0.00181211274626455,0.834514415693251,0.91001771523102,0.0523148435511131,0.0497349576378297,0.0353466491754566,0.0803201034755947,0.665006220356236,0.241415232991753,0.0523419204337703,0.0503421253024375,0.0354644427023159,0.0799811926355986,0.661200612286699,0.240442386936218
800,0.611111111111111,100,5,80,9000008,0.027547415954065,0.620326491301645,0.615738596567536,-0.00168470330021377,0.913231489988955,0.940149508049694,0.0503588271795499,0.0505852964672021,0.0352142545842365,0.0637833886668554,0.417935151184021,0.159322828412413,0.0503846409997389,0.051195510397537,0.0353312727940901,0.0638429353261063,0.416268825327853,0.158816190906503
800,0.666666666666667,100,5,80,9000008,0.0248339900832433,0.680049248400657,0.674443889927085,-0.00139841398816742,0.965764583097017,0.962789910202674,0.0483746537236019,0.0508892936966952,0.0354955542295046,0.05646924651444,0.254039546756569,0.105946415963074,0.0483993469817279,0.0514727364601582,0.035615913464385,0.056558691022599,0.253560170684141,0.105760582512812
800,0.722222222222222,100,5,80,9000008,0.0224803004863996,0.739473645815881,0.731876315081611,0.000775180233127539,0.999183013432299,0.978750466265704,0.046396011070478,0.0505609623640242,0.0360653498427256,0.0514827763374813,0.152607959605125,0.0729564775153207,0.0464199392082063,0.0510892343075049,0.0361877268729618,0.0515415007506026,0.152773818862357,0.0729878864804799
800,0.777777777777778,100,5,80,9000008,0.0204954488242346,0.798475880978098,0.787854305071652,0.00381190840315346,1.01897297237819,0.989168576815236,0.0444567011985341,0.0495158475631509,0.0366973891491387,0.0474282460590133,0.094763083245657,0.0548607982753443,0.044480467646529,0.0499651201707909,0.0368170752090826,0.0474654031129046,0.0952228055035041,0.0550075280969091
