"n","rel","n.supp","k","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,100,5,80,7000001,0.0240308805601214,0.493972193692335,0.585692388555148,0.0223382127566902,0.955385162948499,1.02887512660383,0.0524592064568326,0.0463760027928069,0.0367140506688944,0.0792327579382775,1.46238966371404,0.369756818773804,0.052487869549164,0.0469378220444862,0.0368598959619926,0.0790497495300131,1.45843551432586,0.368378473239189
800,0.555555555555556,100,5,80,7000001,0.0231384091956535,0.54902741460625,0.646750813652579,0.0168373770314941,0.968636722596349,1.05394663203536,0.0508247025694806,0.0476549781833285,0.0369402301099052,0.0659885653885649,0.858276802170138,0.235200452096212,0.0508522099472918,0.0481863491639366,0.0370908928322948,0.0659155803073784,0.855874764231922,0.234336338732377
800,0.611111111111111,100,5,80,7000001,0.0221532593860771,0.603647655055622,0.706500481569972,0.0136314708601307,0.976525313687065,1.0694342617892,0.049177054350419,0.0486341430105505,0.037050438795226,0.0580438343547627,0.502168114695392,0.151281769866388,0.0492036542628581,0.049126530635776,0.0372036504518617,0.0580360267955673,0.50074895821312,0.150797303913983
800,0.666666666666667,100,5,80,7000001,0.0210592065253221,0.657757834577815,0.764880835467868,0.0118697445883658,0.979962946708363,1.07906095911505,0.0475264260534742,0.0492605591629892,0.0370464329607169,0.0532178390104813,0.291584373792797,0.0988190773144638,0.0475523440296341,0.0497084647661459,0.0371980460925433,0.0532374993327148,0.290795137862974,0.0986159114158057
800,0.722222222222222,100,5,80,7000001,0.0198386844333717,0.71130452595929,0.821849940497696,0.0109989428052399,0.980513171698754,1.08486295966199,0.0458818319035311,0.0494663017009209,0.0369150431645585,0.049723499255908,0.168388556627999,0.0673438379098136,0.0459072696825064,0.0498665549042194,0.0370596456038416,0.0497515058682058,0.168033356132504,0.0673376371396423
800,0.777777777777778,100,5,80,7000001,0.0184711922757866,0.764267441305785,0.877373728052986,0.0106547508079054,0.97941429574778,1.08800815413068,0.0442503565983741,0.0491686723148834,0.0366353966212291,0.0467437491920201,0.0995660193594932,0.0502159324936097,0.044275494534549,0.0495194854108019,0.0367673335553283,0.0467727847287837,0.0995346620499758,0.0503197736518587
800,0.833333333333333,100,5,80,7000001,0.0169289020004306,0.816679127898099,0.931402464890038,0.0105935465818955,0.977521424701364,1.08916757489038,0.0426361635810835,0.0482641974522237,0.0361846214231715,0.0440293658828868,0.0656447631165911,0.0420932311163113,0.0426611619321726,0.0485640581335443,0.0362992359751262,0.0440573311364096,0.0658290933016074,0.0422248645321586
800,0.888888888888889,100,5,80,7000001,0.0151641383834218,0.868671060436426,0.983808939892816,0.0106373505473348,0.97544783033316,1.08865547083074,0.0410387511234652,0.0466084800052514,0.0355398371277292,0.0415506629839305,0.0518615435726913,0.0383686107863946,0.041063741933668,0.0468547940251536,0.0356347571812427,0.0415773471248242,0.052107523285298,0.0384807244239121
800,0.944444444444444,100,5,80,7000001,0.0130602794630383,0.920640645729452,1.03415203574422,0.0106016058527914,0.973812512674966,1.08631483788866,0.0394477974963728,0.04394210043685,0.0346732115462958,0.0393443352382353,0.0455628549269155,0.0359591412387675,0.039472844326797,0.0441288503847747,0.0347495514904447,0.039370024011817,0.0457594343469871,0.0360420589084401
800,1,100,5,80,7000001,0.00941573386798413,0.976551134198428,1.07680804332466,0.00932712729475194,0.976476130591076,1.07681613396707,0.0377666149317931,0.0385448052034033,0.0336165913540821,0.0375358544109527,0.0383839680923554,0.0335068458066852,0.0377913155905015,0.0386403255719781,0.0336803072300884,0.0375605520293594,0.0384777774879899,0.033569907947934
800,0.5,100,5,80,7000002,-0.0905999485374639,0.496195446453745,0.464781391144591,-0.0565561630517777,0.833876748185358,0.798343403166477,0.0547955414410991,0.0424974852191201,0.0362485373202751,0.0810868685272419,0.566780066974893,0.526039034975378,0.0548344016566171,0.042842460651569,0.036657926338006,0.0817843859312142,0.564975324077219,0.523659057180469
800,0.555555555555556,100,5,80,7000002,-0.0848041013019231,0.556185451355176,0.514173688153162,-0.05751424770941,0.879885207561572,0.794281091781685,0.0534384615643838,0.0439059158668132,0.03846239123083,0.0709970963364633,0.430428523360752,0.405627527940826,0.0534779428685251,0.0442787448781025,0.0390208354571246,0.0713210015815725,0.429081872365208,0.402637874796403
800,0.611111111111111,100,5,80,7000002,-0.0788014551527058,0.615919394596081,0.563157912880512,-0.0568564485755186,0.919358438448975,0.800537680631971,0.0520480559744814,0.0451217143035256,0.0407257142422248,0.064098814324836,0.306878503157704,0.30994728362868,0.0520888936439719,0.0455116142153668,0.0414628012568453,0.0642586873487685,0.305929758808065,0.306882883249269
800,0.666666666666667,100,5,80,7000002,-0.0725186135295803,0.675370725405819,0.612023268267708,-0.0544166935100398,0.952624552653939,0.814330231533854,0.0506302185765173,0.0460408043275113,0.0429074255682516,0.0589405258479416,0.208518553619273,0.231423749358148,0.0506732452564598,0.0464323615091786,0.0438401815742041,0.0590522278941438,0.207969570783694,0.22904375303492
