"n","vare","B","seed","a1","a2","a3","a4","a5","est.OL.1","est.OL.2","est.OL.3","est.OL.4","est.OL.5","est.NL.1","est.NL.2","est.NL.3","est.NL.4","est.NL.5","est.CL.1","est.CL.2","est.CL.3","est.CL.4","est.CL.5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OL.1","ste.OL.2","ste.OL.3","ste.OL.4","ste.OL.5","ste.NL.1","ste.NL.2","ste.NL.3","ste.NL.4","ste.NL.5","ste.CL.1","ste.CL.2","ste.CL.3","ste.CL.4","ste.CL.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5"
800,0.25,80,4000001,0,1,2,3,4,-2.50996624601771,-1.60518789127152,-0.700409536525329,0.20436881822086,1.10914717296705,-1.65085965020221,-1.14602851889198,-0.641197387581761,-0.136366256271538,0.368464875038685,-2.35438441573325,-1.50657921180721,-0.658774007881166,0.189031196044878,1.03683639997092,0.106810806757857,0.150633638419691,0.228085799915771,0.331317569795315,0.428980028553573,0.155909526222136,0.190259146851082,0.235948276356158,0.290099495004837,0.346865549730693,0.119851918514683,0.161313314990261,0.233427132633228,0.327799297766095,0.417266646740119,0.423536440335108,0.250600630015283,0.124858648072562,0.194293939676684,0.359558110399132,0.347756465040108,0.208072514695798,0.117322536884691,0.179849319834332,0.314702672253144,0.822588313982887,0.445681081207761,0.127368859947727,0.359757050403193,0.733647430744348,0.0314194800768679,0.0241117060777375,0.0164613356099464,0.0278084166339118,0.0448703177549867,0.0308668452068783,0.0224143417798654,0.0158227651680067,0.0243487530481615,0.0402046856988945,0.0455391220189504,0.0383657075178551,0.0178109258224064,0.0433450495615529,0.0730223706127782
8000,0.25,80,4000001,0,1,2,3,4,-2.25960242884735,-1.4682725703239,-0.67694271180045,0.114387146723002,0.905717005246453,-1.74704901925337,-1.20623957507714,-0.665430130900906,-0.124620686724674,0.416188757451559,-2.25606694037445,-1.46848750540971,-0.680908070444974,0.106671364519763,0.8942507994845,0.0915128022202989,0.14628390837171,0.229088154435352,0.333883195134047,0.440024929260426,0.126376234266027,0.170887367779859,0.228611015263484,0.296957266033115,0.369707771730036,0.0954678806802124,0.147033056482582,0.225867710634601,0.326765092651103,0.430503316796793,0.116838842149098,0.0689732806525818,0.0379468383592498,0.0608215613675888,0.107402107992184,0.0958455883070392,0.0594106878149845,0.0375399311265139,0.0531528607407357,0.0881905343813691,0.142181425393909,0.0812505164196054,0.0391225100075274,0.0707271577228516,0.130448942384539,0.00704184001719938,0.00628894637168922,0.00511577980424967,0.00877395393353017,0.0144131667653454,0.00784999470004376,0.00630894117568211,0.00501632988698343,0.00752999112872866,0.0126594500782339,0.00872735968708567,0.00747037642451808,0.00537230742512298,0.00980764566864206,0.0173865826375139
800,0.25,80,4000002,0,1,2,3,4,-1.11324120310526,-0.789999155259146,-0.466757107413035,-0.143515059566923,0.179726988279188,-0.574228175300776,-0.51013342438346,-0.446038673466145,-0.381943922548829,-0.317849171631513,-0.64343138183803,-0.542584127240282,-0.441736872642534,-0.340889618044786,-0.240042363447039,0.159993526147956,0.197909556205183,0.241634625931782,0.289429914528193,0.338653830086098,0.205397863783652,0.221775448154033,0.240948453155403,0.26251602980696,0.285639897795445,0.193079657332797,0.214860836576138,0.242349473269575,0.274364543830553,0.308153319278518,0.466260411549744,0.267904403778898,0.121988213362298,0.216156969085279,0.40902433035035,0.308833463253663,0.189210218968904,0.118222559379006,0.172934403103712,0.289118850396172,0.449448915512159,0.2531570744511,0.118873025673868,0.22832258609195,0.422006783837899,0.0394300106323509,0.0260603948377145,0.015776561893365,0.0291643474597342,0.0514889768630466,0.0338963371864076,0.0218020095937322,0.0153995035558975,0.0231372786080772,0.0378967612869433,0.0475815423660494,0.0281739950554737,0.0156986929098946,0.0301105763678145,0.0535456521742331
8000,0.25,80,4000002,0,1,2,3,4,-1.98876842816591,-1.28107013077985,-0.57337183339378,0.134326463992287,0.842024761378353,-1.45601993968305,-1.00696161393673,-0.557903288190413,-0.108844962444096,0.340213363302222,-1.9060795530257,-1.23968934548088,-0.573299137936054,0.0930910696087697,0.759481277153593,0.122157188371337,0.172128147277323,0.242726236108125,0.327197355371353,0.409910426855645,0.155987000702229,0.19582003031921,0.243803456733305,0.297594235659795,0.3531690319251,0.125757736082063,0.174996452954503,0.24263879403218,0.322768546085654,0.402256463879802,0.12304621433284,0.0725388252297476,0.0381824311713377,0.0610608017878029,0.10987925900805,0.101242308055605,0.0623943781577076,0.0376416204850682,0.0531178354377381,0.0900383083594597,0.156339095110945,0.089485715305747,0.039444963530184,0.0713200418708381,0.136380434511197,0.009375136228637,0.00720797806340736,0.00514293671324399,0.0086427451639786,0.0139629747362773,0.00934694094904219,0.00685334341051236,0.00502500163936206,0.0074526641313044,0.0122523499802487,0.0113341266402555,0.00858929227174346,0.00530967547970344,0.00973948168671332,0.0167331846675907
800,0.25,80,4000003,0,1,2,3,4,-2.45453077246217,-1.57661580754664,-0.698700842631101,0.179214122284433,1.05712908719997,-1.71224544503628,-1.1815466751682,-0.650847905300113,-0.120149135432029,0.410549634436055,-2.21833955305054,-1.44157397690132,-0.664808400752098,0.111957175397124,0.888722751546347,0.0884866349578977,0.140312457998064,0.226650031441122,0.342930175435578,0.463772650968805,0.132717125209249,0.17667699100948,0.233933498716761,0.302107584135889,0.375413981117289,0.101901935003084,0.152899425005087,0.231421933647699,0.332635009672315,0.438278771039812,0.449909769148515,0.266025752139208,0.126566371402106,0.195363346309545,0.370422829932678,0.315627437388473,0.194901883924637,0.118546665987617,0.16679443099407,0.281581169361412,0.48621283628961,0.274784532817115,0.123689124144518,0.236178538485488,0.443790995068657,0.0221652183124311,0.0208605323734504,0.0166276815265243,0.0277058808168792,0.0485164238328391,0.0251331119770795,0.0202223340972823,0.0158540535115615,0.0237749706003912,0.0406416492531128,0.0282803468223881,0.024085504069129,0.016799692445191,0.0326476601759711,0.0586081784138036
8000,0.25,80,4000003,0,1,2,3,4,-1.92623025636415,-1.24465864832764,-0.563087040291137,0.118484567745368,0.800056175781872,-1.44324697663917,-0.997278277413952,-0.551309578188736,-0.105340878963519,0.340627820261698,-1.82815693647212,-1.19602061926862,-0.563884302065125,0.0682520151383712,0.700388332341868,0.100690888679054,0.158148786044368,0.238068560085407,0.334242401764375,0.432354406327209,0.136360523926562,0.182797906260118,0.239091898220625,0.302926462079534,0.370220441131479,0.105397785032441,0.161756576793437,0.238074070479208,0.329109939014672,0.423288160421556,0.112497623517111,0.0676889674022716,0.0381040257713522,0.0571495994123489,0.10012130695816,0.0958748927034838,0.0599671480134267,0.0375187555225445,0.0512522153296152,0.0851672268044614,0.134849438017839,0.0784549826474741,0.0387370472146769,0.0649653331232665,0.119645272973612,0.00725422597495312,0.00636189271573448,0.00510323435147138,0.00830566437537713,0.0139206064141964,0.00804104882993057,0.00636098042762023,0.00502981650949337,0.00740677686833214,0.0123104023906914,0.0089834618678882,0.00745812616488605,0.00526639405673102,0.00932801461011519,0.0166365404893883
800,0.25,80,4000004,0,1,2,3,4,-2.11061282937277,-1.44070387044333,-0.770794911513899,-0.100885952584465,0.569023006344968,-1.855602786922,-1.31784836088436,-0.780093934846714,-0.242339508809073,0.295414917228569,-2.40474103153256,-1.59778418547932,-0.790827339426075,0.0161295066271685,0.823086352680412,0.0826624812793971,0.143874307871185,0.237793568003723,0.365101466702023,0.513028730198823,0.107789453078652,0.163009096148773,0.238316342961802,0.332898991152558,0.440672762883612,0.0736007200585202,0.135762461501217,0.236701084672252,0.37478428171817,0.52728473366459,0.326659871817093,0.194900853056415,0.114273828620639,0.178670557205329,0.307539140330867,0.310649994278309,0.189646640185486,0.113849107133315,0.165803293481589,0.282051745139984,0.485402357518186,0.273685136490702,0.119003977984146,0.231064119249536,0.438850310722771,0.0195630769137111,0.0186691155993446,0.015975381719469,0.0290760824093563,0.0539298993510337,0.0222280839917249,0.0192250526948284,0.01577582241068,0.0256176524672468,0.045304157881291,0.0232071009028347,0.0227237948318601,0.0164602196386744,0.0342679307712722,0.0605435473329621
8000,0.25,80,4000004,0,1,2,3,4,-2.14702813187945,-1.36043620979699,-0.57384428771452,0.212747634367946,0.999339556450412,-1.61559943823064,-1.08844798446673,-0.561296530702809,-0.0341450769388913,0.493006376825026,-2.12290123899916,-1.35088487024584,-0.578868501492515,0.193147867260806,0.965164236014128,0.0930324141627062,0.152608386406079,0.241496260013932,0.35092052708165,0.457917842959079,0.121680773041577,0.174022379811336,0.240925930007226,0.3191292637027,0.401956387969408,0.0839764508386163,0.145694178362667,0.238562441473677,0.355422631181159,0.475500717836457,0.118277214321477,0.0697997841744092,0.0373904179127631,0.0597293886653764,0.106680267279097,0.0975365064703535,0.0605709846760421,0.0370757692711799,0.0512901115393078,0.0862382328704614,0.148287062375624,0.0852450523091089,0.0390716417737288,0.0690555979709671,0.130357071936594,0.00792137314926949,0.00684154228822153,0.00516706470394313,0.0090387292793022,0.0150305763389279,0.00809224826481214,0.00662355929881306,0.00511601921842471,0.00782604589958722,0.0136296643268338,0.00900204133304142,0.0081195098478081,0.00553472031171958,0.0106252201088302,0.0200915573563291
800,0.25,80,4000005,0,1,2,3,4,-1.57903564052378,-0.988803565312911,-0.398571490102043,0.191660585108825,0.781892660319693,-1.05271605921248,-0.722743522496831,-0.39277098578118,-0.0627984490655291,0.267174087650122,-1.36936406238863,-0.880444118305424,-0.391524174222217,0.09739576986099,0.586315713944197,0.18261962647894,0.210926059162489,0.258619554534719,0.318067431750337,0.376854929346462,0.246679677655618,0.245171199227536,0.255993445923492,0.276588806092477,0.303518818637411,0.278777173143085,0.251315643681469,0.257995567542632,0.291277539782143,0.336796061654481,0.339730777628501,0.19489575804598,0.112148507737092,0.197979279517034,0.343278135766902,0.289092688457192,0.175722953225855,0.111776283966678,0.168584479179898,0.280461981700355,0.433060016847995,0.242668297485902,0.113242674340406,0.222146303713497,0.410442606816242,0.0453658492814982,0.0268464472948507,0.0162339410108683,0.0267868200234158,0.0396057335840369,0.0512508374995524,0.0271682058447626,0.0159966396399895,0.0242577650515016,0.0381305140126092,0.117964814909308,0.0478795499397636,0.0164424569780777,0.0333136814356212,0.0533123880998196
8000,0.25,80,4000005,0,1,2,3,4,-1.84691179639605,-1.21511653484916,-0.583321273302265,0.0484739882446303,0.680269249791525,-1.48037023747019,-1.03200850878177,-0.583646780093344,-0.135285051404923,0.313076677283499,-1.88738815162068,-1.24407634777928,-0.600764543937889,0.0425472599035059,0.685859063744901,0.106173782864331,0.164138202190453,0.243677701339489,0.338991496435393,0.436774148482101,0.136006629216559,0.183987908862831,0.242731514954061,0.309900277720742,0.381120682775402,0.102798737378669,0.160857826359046,0.241018658227368,0.337965542900267,0.438785283076642,0.110039190503656,0.0658706201888212,0.0373483124598189,0.0572406932636997,0.099918667771333,0.0979227156073845,0.061251264134996,0.0374349438811149,0.0503768918023555,0.0846231999571458,0.142504598572245,0.0833761044921632,0.0393218368171795,0.0639644961318631,0.120777996938461,0.00781181407761387,0.00665150260884805,0.00508603540064083,0.00846622217178794,0.0143417423707623,0.00836696562780841,0.00662625298080467,0.00504774244608898,0.00744116068237504,0.0126425861506019,0.00945685578447079,0.00802023244432603,0.00534079838120863,0.00939738999630871,0.0172270864706216
