"n","vare","B","seed","a1","a2","a3","a4","a5","est.OL.1","est.OL.2","est.OL.3","est.OL.4","est.OL.5","est.NL.1","est.NL.2","est.NL.3","est.NL.4","est.NL.5","est.CL.1","est.CL.2","est.CL.3","est.CL.4","est.CL.5","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.OG.5","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.NG.5","est.CG.1","est.CG.2","est.CG.3","est.CG.4","est.CG.5","ste.OL.1","ste.OL.2","ste.OL.3","ste.OL.4","ste.OL.5","ste.NL.1","ste.NL.2","ste.NL.3","ste.NL.4","ste.NL.5","ste.CL.1","ste.CL.2","ste.CL.3","ste.CL.4","ste.CL.5","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.OG.5","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.NG.5","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","ste.CG.5"
800,0.25,80,5000001,0,1,2,3,4,-1.94453716969739,-1.21046262009382,-0.476388070490245,0.257686479113327,0.9917610287169,-1.66712007073012,-1.07143398100739,-0.475747891284648,0.119938198438091,0.715624288160829,-2.29166973141395,-1.39560109428111,-0.499532457148282,0.39653617998455,1.29260481711738,0.105472846444223,0.164350671762616,0.24736261454954,0.346637495335379,0.445469252903794,0.135744375121409,0.185151741545749,0.249435462795323,0.323255561461888,0.396785466426251,0.0985171168860693,0.156380906753507,0.248155679047554,0.360965010134485,0.462951465238005,0.322152306450586,0.192458236640561,0.118673787811446,0.186847514673324,0.315477020286803,0.307633338279682,0.186862850397037,0.117209765143566,0.176350456139515,0.294960654775041,0.506049968513205,0.280689107296171,0.122713762377307,0.254761551648663,0.47782917148249,0.0246831750103851,0.0208117172392206,0.0167975767960028,0.0284470317554629,0.0486705648577113,0.0268489652220591,0.0208980900828122,0.016281622964504,0.0254396596519757,0.0401603287096498,0.0321147753783989,0.0269004726442636,0.0176256647531122,0.0361829739285684,0.0560148008032509
8000,0.25,80,5000001,0,1,2,3,4,-2.12909992769681,-1.39604198813802,-0.662984048579223,0.0700738909795704,0.803131830538364,-1.49688587898781,-1.06594835163905,-0.635010824290278,-0.204073296941511,0.226864230407257,-1.84300336307669,-1.2434862838039,-0.643969204531117,-0.0444521252583319,0.555064954014454,0.0833257031082055,0.14172168821629,0.22874829970597,0.339507202861544,0.456822139429013,0.128272384592187,0.174744193897022,0.232180602961164,0.298874337333841,0.371145542305404,0.0976561665080792,0.153600374317019,0.231051803671665,0.326480565776375,0.429548392484899,0.120103891750661,0.0719040280810544,0.0390179932617917,0.0590049866142097,0.105108245136995,0.0936204367097135,0.0588002352543067,0.0377946962183882,0.0517465009305244,0.0848837531857502,0.129390305946439,0.0754275287515205,0.0387945902750575,0.0647222967458481,0.117222772863917,0.0069355771179285,0.00648116353634197,0.00517843995438191,0.0089066697915004,0.0159355397721263,0.00799894566996608,0.00638558200488719,0.00498415402378031,0.00757174003637634,0.0131828475820209,0.00894589242982146,0.00757893108686909,0.00527502309228414,0.00967753848669987,0.0184737064364307
800,0.25,80,5000002,0,1,2,3,4,-2.43877578149907,-1.49433845041848,-0.549901119337897,0.39453621174269,1.33897354282328,-1.64223290980758,-1.08503669898146,-0.527840488155338,0.0293557226707846,0.586551933496907,-2.17795947058067,-1.35534050982252,-0.532721549064364,0.28989741169379,1.11251637245194,0.117783036651941,0.164073276431063,0.248866722311534,0.357821770821192,0.451883229106037,0.165858809959495,0.20097361041109,0.249924720309562,0.308039041260503,0.366811579293963,0.145273190764568,0.182392421600145,0.249897875346138,0.33656988157148,0.416037298866232,0.41593540583003,0.244795956471766,0.118932288035137,0.188843184468039,0.352811051206163,0.306394062408066,0.187418338242124,0.113733698610381,0.165246735366818,0.279712390785288,0.528426700383401,0.289451170614598,0.118049618270959,0.263999951305607,0.501061638839467,0.0307296938323241,0.0235362126334813,0.0168013863346885,0.027620123184668,0.0384694618404448,0.0323272669032741,0.0212689125321899,0.0160679663722331,0.0251176695614169,0.0384767419322614,0.0450770318546175,0.0281079582536916,0.0174345436270431,0.0374344832982376,0.0566317358913503
8000,0.25,80,5000002,0,1,2,3,4,-2.04049524809853,-1.27979041753961,-0.519085586980686,0.241619243578235,1.00232407413716,-1.5589527205718,-1.03720226511339,-0.515451809654976,0.00629864580343753,0.528049101261851,-2.02737433788298,-1.27642102735703,-0.525467716831084,0.225485593694864,0.976438904220811,0.106241630691588,0.165943135049466,0.251818743780589,0.354275917508411,0.452294490135873,0.13877910446728,0.189039458733777,0.251647554291973,0.322650479557887,0.395076216083676,0.105054303741199,0.165270693835724,0.251451030191694,0.354372759776947,0.45375364866217,0.114531428697297,0.0673581936705496,0.0371217068504437,0.0603335126959894,0.106411752916676,0.095736197344234,0.0591262399178677,0.0368494516029234,0.0524531123172586,0.0876142281357172,0.143434382728968,0.082240934030736,0.0385928969091052,0.0689270885327895,0.128639677998502,0.00801337872415528,0.00674502357222585,0.00523677916290457,0.00884575729622748,0.0139141203466816,0.00851057194790077,0.00660394582764865,0.00515416692363795,0.00788869892023126,0.012796992836743,0.0098142116951862,0.00804152272443231,0.00552379139905861,0.0103053683014984,0.0171927351915708
800,0.25,80,5000003,0,1,2,3,4,-2.80452753505366,-1.68125604335813,-0.557984551662601,0.565286940032928,1.68855843172846,-2.25866391605549,-1.40949240324858,-0.560320890441666,0.288850622365245,1.13802213517216,-2.91629621829805,-1.73427711519607,-0.552258012094095,0.629761091007881,1.81178019410986,0.0844558595827472,0.141625205985001,0.248961165917135,0.387872211344432,0.499716164987022,0.104986705947817,0.160414901385633,0.246230803823109,0.351997749880149,0.450631989712823,0.0777658952761338,0.134206457989835,0.245172245971977,0.391517218608799,0.508776165532424,0.493235294925302,0.281132799080403,0.125078478045897,0.230451689111918,0.437522247150424,0.322230124406756,0.197140956616027,0.121304909827137,0.177153115110222,0.29811003322723,0.400390609091408,0.224427767186543,0.13303122634781,0.249601869677262,0.429161020099315,0.0240406323370313,0.0229651727068876,0.0166758601937572,0.0289156336755021,0.0402388085923613,0.0198793468602589,0.0184955007987159,0.016125889403614,0.0242528457124478,0.0341119187804079,0.019092263335504,0.0188106406592543,0.0172021076344939,0.0303559950884931,0.0380559611381494
8000,0.25,80,5000003,0,1,2,3,4,-1.80055893324209,-1.16764603067296,-0.534733128103816,0.0981797744653223,0.731092677034461,-1.36772194792565,-0.950338649690265,-0.532955351454879,-0.115572053219493,0.301811245015893,-1.72239505151533,-1.1304152535077,-0.538435455500076,0.0535443425075519,0.645524140515179,0.111298209026576,0.166406819427795,0.240279281920684,0.3273550308706,0.416044031922246,0.143791718951358,0.187740180618323,0.240045896341274,0.29880573983804,0.36081619477389,0.113898332379839,0.16820462057206,0.239612679161136,0.323576709473398,0.41074866785066,0.107628696850465,0.0636479166054162,0.0369610086327854,0.0594063380335619,0.102664734969828,0.088544055518715,0.0553076943883653,0.0366351295957079,0.0518615922770769,0.0842699065955053,0.123901808617633,0.0712777467152007,0.0374182539239292,0.0656542750205844,0.117522727512958,0.00807059053520368,0.00661867587026413,0.0050949236360452,0.00863173138390939,0.0144021002001038,0.00799562128699273,0.00619967397617377,0.00498758252864883,0.00740876623284916,0.0121552245844368,0.00915210565372576,0.00727217073619251,0.00520501028721304,0.00947176651399288,0.0165244238146191
800,0.25,80,5000004,0,1,2,3,4,-1.83646400086304,-1.0399971782246,-0.243530355586164,0.552936467052275,1.34940328969071,-1.46052145655382,-0.872251098449432,-0.283980740345045,0.304289617759341,0.892559975863727,-2.1556885644997,-1.23991269423151,-0.324136823963314,0.591639046304882,1.50741491657308,0.0956317168476939,0.170188568933231,0.278094727244183,0.404105787606682,0.523598370420707,0.123218113032776,0.187782650898883,0.271643900655692,0.369029712846255,0.470528328133047,0.0702365583953624,0.142997394456268,0.262790259264405,0.417027296899925,0.574504787249514,0.375872471806943,0.220065295462375,0.115562906780322,0.189890148591196,0.341378358412407,0.334968211481464,0.205089106616473,0.115768801930353,0.161945436014819,0.283783840078438,0.637208265257942,0.365585069526025,0.135262259612994,0.244876868566285,0.508585144012287,0.0252729492848905,0.0238860464101337,0.0175333585475834,0.0271221109857211,0.0465608829089714,0.0265921079522097,0.0228024781100489,0.0171955486456225,0.025032888919169,0.0439094921925304,0.0298654979346799,0.0324326964681082,0.0214045349827872,0.0348795197499625,0.0756346305925611
8000,0.25,80,5000004,0,1,2,3,4,-1.90726556344701,-1.23137453327409,-0.555483503101163,0.120407527071762,0.796298557244688,-1.61308787503757,-1.08310016410243,-0.553112453167284,-0.0231247422321419,0.506862968703,-2.08990303402266,-1.33043628283061,-0.570969531638566,0.18849721955348,0.947963970745526,0.113944255660354,0.169093670471418,0.245140345526776,0.335148669310546,0.423990214863362,0.142986003586692,0.187917884984914,0.244624527101974,0.309404245696575,0.375363516275787,0.112574641236522,0.165806056281817,0.24356424983112,0.337559363312104,0.427758171346548,0.113343267776603,0.0672474852133312,0.0373419496121299,0.058849699661355,0.103580027590785,0.095975877262998,0.0597547977611403,0.0372660963967078,0.051630875180689,0.0860325046090155,0.143014245078142,0.0829093531247562,0.039225891936737,0.0666873569971997,0.124898197707908,0.0083118773539648,0.00674536409269812,0.00509255801066374,0.00853078009703327,0.0137127349041295,0.00839942968286869,0.00646838543806656,0.00507883360133237,0.00752216075280831,0.0118864240950162,0.00986092342527947,0.00786316437209574,0.00542149237507598,0.00977635914051749,0.0157313507588092
800,0.25,80,5000005,0,1,2,3,4,-1.79588696008035,-1.13937778923097,-0.482868618381584,0.173640552467799,0.830149723317181,-1.2963849436731,-0.88460198619051,-0.472819028707917,-0.0610360712253248,0.350746886257268,-1.64365544804929,-1.05915697374261,-0.474658499435928,0.109839974870752,0.694338449177432,0.101090360972715,0.166538616612503,0.257414305928091,0.364816004988144,0.472046050188234,0.141267578851726,0.192887971042905,0.255439455792757,0.326611625195915,0.402546362284408,0.10853035500362,0.171459151046941,0.255914394473232,0.356217163005309,0.461468752692175,0.342039422320745,0.204320412560677,0.114409076577578,0.17612150312956,0.309087159508138,0.27638454211113,0.1739611685566,0.112866278880418,0.154328679597093,0.251988335998291,0.3645836462026,0.214837804238762,0.11596372176129,0.186542603665155,0.33197433151144,0.0236338140760149,0.0210980262461951,0.0168910745575618,0.0270987882955666,0.044534961991246,0.0241199544373473,0.0194529001638315,0.0161614883714796,0.0234328606670058,0.0381817564055222,0.0258065203801608,0.0220725357714987,0.016915359951632,0.0280151096605245,0.0495414647900649
8000,0.25,80,5000005,0,1,2,3,4,-2.13474801248177,-1.37985053623529,-0.624953059988801,0.129944416257684,0.884841892504169,-1.69843050707652,-1.1583369710989,-0.618243435121273,-0.0781498991436498,0.461943636833974,-2.19724348287032,-1.41431986631414,-0.631396249757972,0.1515273667982,0.934450983354373,0.0957254263317072,0.151526683029141,0.233153710714914,0.33395460260329,0.435278094881496,0.127188827014988,0.173930539712931,0.233655625466179,0.303189690229105,0.375810084509042,0.0956960888275494,0.150535525538498,0.232248273331751,0.333929309343387,0.435273747952761,0.120035422889063,0.0703430042686851,0.0378994356100696,0.0622349552760256,0.110718587262869,0.0984532420770832,0.060585988745154,0.0375270357818775,0.0539063078176192,0.0903520716756883,0.144375655254292,0.0827749260506698,0.0392925738736724,0.0701497239258911,0.13031853513018,0.00765739772562508,0.00654390835173692,0.00509332480437486,0.00889336789537844,0.0148401094249771,0.00797207210037341,0.00633164546411991,0.00501043488035716,0.00767206363088163,0.0126822921212512,0.00895280039994122,0.00751398832598888,0.00532886530366605,0.00991330970082729,0.016991340909547
