"n","vare","B","pi.cc","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OL.1","stde.OL.2","stde.OL.3","stde.OL.4","stde.NL.1","stde.NL.2","stde.NL.3","stde.NL.4","stde.CL.1","stde.CL.2","stde.CL.3","stde.CL.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4"
2000,0.05,80,0.05,6000001,0.399148065369639,0.128318605949633,-0.044351052257103,-0.0730406979347815,0.391102604050992,0.130707756881708,-0.018749141051865,-0.096254577387648,0.427025176227979,0.570981718727465,-0.379084927745526,-0.169143189993731,0.381607350342167,0.443112610016505,-0.0638987607584597,0.003883883439682,0.362321048324383,0.360605660999799,-0.192265967035448,0.145935055621267,0.296937135017088,0.617261746638458,-0.337560515544014,0.185834768478669,0.0702689430482195,0.20839975478963,0.138947241548607,0.196485104857505,0.0676804425150397,0.154522880698838,0.126861739905592,0.167426027984211,0.086497814545757,0.710344146323531,0.236493248196174,0.454872178589869,0.0415692574680899,0.104152222118078,0.106134230766078,0.10333270523211,0.0379304047670071,0.0739907206064774,0.0836148040111295,0.0995650001812021,0.0455759026552952,0.115023105142056,0.147593635858427,0.102400970578216
2000,0.05,80,0.1,6000001,0.389119763877911,0.104798680584782,0.0168595312343143,0.0719145155548367,0.389741185369404,-0.0716035019380374,0.0288564621412381,-0.00604609655065181,0.409852551224938,0.421693606363998,-0.261452214617843,0.0391361162370671,0.398758053514869,0.370944558559445,0.0227448229781929,0.0204098115603171,0.406295052809727,0.222413610101671,-0.0215727962209791,0.0607286784613843,0.372030359464586,0.37887953013118,0.0181821104625669,0.0915943407504294,0.0554660715838803,0.154977292892862,0.113284071385295,0.145821151473253,0.054145083990875,0.115081559186612,0.103956767092778,0.120260874381443,0.0728344388863092,0.46093054004561,0.182307671135807,0.313229983490263,0.0352752202278217,0.084810048629788,0.0834152236194309,0.0804187452450303,0.0313935039583316,0.071388887941213,0.074748368736096,0.0778120268241151,0.0415290863724626,0.129013762842057,0.138228866148677,0.0851260037460959
2000,0.05,80,0.25,6000001,0.359276629141207,0.113148303871523,0.151489789166389,-0.0189138023144679,0.367045727497953,-0.0267924283349143,0.129853466903806,-0.063620442242618,0.365973161066704,0.251322657278928,0.0444992060947497,-0.0712045763355811,0.439155036438804,0.214268065986145,0.200573334611643,0.211561372226532,0.434021710288243,0.146337714838309,0.0989349749858539,0.186263684133774,0.426833963522569,0.19284331432623,0.178654858934253,0.240679439082022,0.0382013627928709,0.100216746535457,0.0823238423715548,0.0995596257183008,0.0374040979353042,0.0767344372491699,0.0743382680051454,0.0791908799339499,0.0465162431511422,0.234519067212407,0.13633318828841,0.212944009488075,0.0260655277247263,0.0853055595746329,0.0627962755544391,0.0823621903233074,0.0229761280767133,0.0563778209347749,0.0458971946506933,0.0658180656481397,0.0333523435638488,0.111329074717599,0.0789715035052904,0.0798813357394677
2000,0.05,80,0.5,6000001,0.352698520596004,0.105426048367503,0.19122051166428,0.0953907495088202,0.351714897066689,-0.00292633180157539,0.190336263692457,0.0291729642619334,0.367430146566948,0.203238414642557,0.118427339803655,0.167010236839866,0.460297145676402,0.204508880593694,0.274539291597843,0.175369013830274,0.44771874855819,0.157602639830888,0.151674396869268,0.168972869746333,0.45198529447815,0.200599303834107,0.275108290323664,0.209636985933708,0.0312108753919375,0.0799412496925323,0.0672412646735554,0.0790113490601584,0.0304603620297077,0.0644239985297898,0.0609404774587578,0.063858833239059,0.0376031475133006,0.173475673294009,0.107788630051888,0.162049078389938,0.0211781237412887,0.0586971256689319,0.049048175828238,0.0599232849761641,0.0189180335099223,0.0435762431572003,0.0370593199615618,0.0518651369360498,0.0273494176021422,0.0936561017213457,0.0662826507790661,0.0673866636410377
2000,0.05,80,0.05,6000002,0.402848522533104,-0.0449064372011012,0.280981102179279,0.279778082426646,0.397484555987449,0.237335676871644,0.151578975739242,0.111286714742422,0.376761853239044,0.00681925061249444,0.546709341247709,0.798488467331805,0.52020146525449,0.263616111443293,0.455691697039553,0.206925215514778,0.447810026915122,0.313549017109278,0.219954404681114,0.22990765784235,0.471310156941048,0.564535744393054,0.380677406502566,0.249560119278723,0.0950036724502444,0.264415840755881,0.185930360912213,0.210308628268272,0.0848292158845359,0.183021479488341,0.158580773531552,0.158683698339936,0.137734556636125,0.799780999652014,0.298696190036133,0.520814081672551,0.0755193228418191,0.139408310392779,0.123613143161726,0.125539648829379,0.0472524692329124,0.0754126784320662,0.0935129705066064,0.13962275183141,0.0466243345197008,0.225491467556088,0.182933210231887,0.160769007670952
2000,0.05,80,0.1,6000002,0.341481932418436,0.130034656406525,0.255204139523513,0.217730810042977,0.347208466758663,0.0890231783822593,0.174287061163242,0.0315218374279442,0.346449053027903,0.351849245202348,0.316346975515173,0.686652980845077,0.491726513470795,0.239061756158229,0.295240226954337,0.114254188880012,0.423673303411885,0.226806077322475,0.037845615159952,0.116274465616449,0.407574316752029,0.373187089530492,0.0435005500535741,0.130781135800032,0.05601904059923,0.150988309395922,0.122986929144996,0.145439165318265,0.0532658987119383,0.122353195426374,0.110218652426992,0.120003437864499,0.0726420816044581,0.387492211733498,0.188330719826474,0.384000866948291,0.0519033120621129,0.096814755913181,0.10215356007712,0.0942208487238033,0.0336615224608557,0.0572677154338872,0.0790948973949568,0.0930627206241641,0.0365023306360793,0.097628445336854,0.137480696926339,0.102312592032469
2000,0.05,80,0.25,6000002,0.352327583814753,0.0812341742062689,0.208941668551257,0.162015840609525,0.361114493453066,-0.00633388759067633,0.163680958375253,0.0977307446336656,0.357332788447002,0.143880673023297,0.225393938620516,0.371617168385445,0.482737699941494,0.166759287524118,0.222636426576047,0.127154176825581,0.424771837506521,0.112339225143268,0.0308467454065632,0.167358285757035,0.392195485362642,0.222776180703185,-0.00804688056818137,0.169159343948759,0.0393892835633684,0.102770386013709,0.0852756158355162,0.100948043664177,0.0389012302233532,0.0827300941661966,0.0792743221517789,0.0798128862650645,0.0484761780727107,0.241515037323309,0.129412487852253,0.22016834811567,0.0354373055798167,0.0693620592643393,0.0705360889209149,0.0649736245294843,0.02512313699598,0.0489757207851164,0.0489517614832595,0.0630825203417715,0.0294587508570194,0.0780834848447348,0.0822959175740466,0.0706432426132873
2000,0.05,80,0.5,6000002,0.333601869809072,0.112763136943669,0.217699368837602,0.0824431376816355,0.343151506854903,-7.98739581687436e-05,0.187614864854922,0.0284946478134711,0.326523032604305,0.311705044958044,0.214752860484231,0.216479856025257,0.482728756635394,0.161545848674514,0.201048846490344,0.137025146862436,0.428068342398747,0.137490095377494,0.03655541064493,0.182291629425442,0.401719550022163,0.261651483188068,-0.010936862961144,0.189505773834682,0.0314201288731012,0.0830479896322635,0.0674110940404332,0.0807440509829175,0.0313596159598899,0.0664131745889158,0.0630531355871983,0.0654491174961999,0.0365586533874987,0.204120137376683,0.10429305515697,0.170342974803586,0.0332537594688835,0.0623338384638143,0.0706095818705889,0.050754522974959,0.0207467692411917,0.0407836135663476,0.0418522601178223,0.0490751134236954,0.0253542645373111,0.0655733459935999,0.0705238300940168,0.056755159428622
2000,0.05,80,0.05,6000003,0.584085420023863,-0.125784997989282,-0.16848984059136,0.0834889522319215,0.564624706133721,-0.185531400020665,-0.0612080256666219,-0.0320325731084593,0.63438616443978,-0.312304913982004,-0.190921791992317,0.347812822424336,0.521758303659115,-0.0167266734258999,0.13568050003087,0.0988997180655048,0.541682774296488,-0.100352390277738,0.184384299270535,0.116690580311716,0.604937920005518,-0.216091594245245,0.29342097627106,0.125166746275853,0.108405976507083,0.254714274306407,0.202134635085133,0.277689196995796,0.105218241290377,0.189662624330668,0.191706973676884,0.224216225852649,0.151340973046352,0.550296171473378,0.279177439960134,0.906773979572298,0.0665137096552088,0.132817539877827,0.149558398092763,0.126199506467432,0.0629347055720238,0.109585278398487,0.107018789176987,0.122287494235407,0.0898572051701309,0.185961881247244,0.164875936477663,0.131539894907146
2000,0.05,80,0.1,6000003,0.413334207687585,0.20033817155426,0.0524336894923846,0.116633749274889,0.397433658747304,0.110076542883959,0.136666688065216,0.0271025376134703,0.424500261118643,0.38351367872749,0.0172352450332541,0.333357679764887,0.423273951093552,0.092923015882059,0.0989644128735614,0.373437546847572,0.429454069716373,0.127736581037109,0.0806150381839808,0.295538586150976,0.425776088821405,0.254184669424153,0.210515016546205,0.308919914516914,0.0592219995199014,0.154890871834817,0.121958911180779,0.187808716524067,0.059159378441911,0.12989676301285,0.122781715440785,0.14431017992144,0.0752676666669245,0.299484978437471,0.160599593695424,0.550049923371029,0.0427546406129054,0.0993856245634025,0.106669233935649,0.0991396976840903,0.0441768341735481,0.0785443428508262,0.0810552536645622,0.0897893364372056,0.0744648640723666,0.157888172171942,0.151678912317307,0.104850478872896
