"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
800,0.05,80,3000001,0.413776673242407,0.241066159109681,0.0946909050360845,0.281777230248208,0.462153260405008,0.0972946452832347,0.113753652051649,0.212660482462386,0.48249691837642,0.156734757045982,0.275043860562637,0.161425853930143,0.0346670087252255,0.0750488880042394,0.0700442509201845,0.0698282581956789,0.0324177776568843,0.0590913334568233,0.0891083598073491,0.0778861565799926,0.0499677865730028,0.126940867484977,0.134972868011555,0.145606052400418,0.0350577274508203,0.0756798157507198,0.0706754423535962,0.0707394689299236,0.035039054805742,0.0589456801575054,0.104857032601201,0.0792982697627288,0.0637493887639537,0.130231228024489,0.227482868874319,0.145511801170935
8000,0.05,80,3000001,0.440598440590683,0.252805789200041,0.166173260105408,0.152015596588244,0.455356221489098,0.143275397828086,0.0927464745254398,0.135782123937682,0.445480780013137,0.194117279929372,0.0764640349660928,0.140408574145122,0.0116174211734691,0.0257141818757508,0.0265823380279729,0.0236365182733629,0.00898305864508074,0.0187009841799363,0.0232086648606354,0.0206216975589671,0.0174837376414157,0.0508242522079731,0.0613124642687884,0.0274993897225858,0.0116423555554994,0.0257765524766863,0.0266485002633563,0.023666701297259,0.00899537699469498,0.0187250164818103,0.0233733280219129,0.0206301579372011,0.0176514842452446,0.0511641171658657,0.0627343217431336,0.0275314754537062
800,0.05,80,3000002,0.38799625286905,0.291801218292016,0.138992077161956,0.114196555428012,0.40880083839156,0.213047485039575,0.135101881350846,0.0973404425485645,0.384420949174249,0.393752521921325,0.187135054598683,0.0322803869535181,0.0374336471710653,0.0757854665302731,0.0685918005470091,0.0788018294283513,0.0290795555281996,0.0568185582477128,0.0470242663699893,0.0664250251921566,0.0415072303425721,0.122766039355019,0.0771643630525378,0.0828233843045396,0.0377969461154327,0.0763385532556797,0.069214723566019,0.0793034217477851,0.0292703795182907,0.0571545398542233,0.0475453321329735,0.0666687744483835,0.0423161121419957,0.124201741048296,0.0772298784055891,0.0833571521280627
8000,0.05,80,3000002,0.439010284397288,0.249628209494726,0.095641426562688,0.162143818146549,0.449019572800999,0.149978775177824,0.0610820035966955,0.161488064720313,0.430158698483497,0.232996303832098,0.0169358738466673,0.147574330077156,0.0102638097572931,0.0241643196775358,0.0297406671590657,0.0217141629337795,0.00852448382344256,0.0169704088295846,0.0268214435914194,0.02131497105421,0.0143387929798006,0.0356422257196655,0.0811183261641076,0.0357264849054715,0.0102974453472827,0.0241971923378325,0.0300846906363289,0.0217196795032889,0.00854893077990394,0.0169790023904767,0.0273375046734723,0.0213079627997213,0.0152468967488382,0.0359552709340642,0.0891268829831385,0.0350825681032531
800,0.05,80,3000003,0.440591666224983,0.092329879398516,0.142268877422749,0.118528117331264,0.428180445253733,0.140357467031518,0.0892503303443509,0.106388262674985,0.407926143293822,0.335581227362919,0.154092411949378,0.0729943938345392,0.0321769357693304,0.0733740729450942,0.0802854917957157,0.0750456397992556,0.0254501915910874,0.0536844614313118,0.0567355029428317,0.0698551458965835,0.0330822655377632,0.117312134205525,0.0821213017445218,0.0801229519501373,0.0326193664572367,0.0742454126484815,0.0824507178746088,0.0756178169527485,0.0255988456135378,0.0539959159606717,0.0595422662405295,0.0703274658877251,0.0363711307371435,0.120208329960536,0.095912765842411,0.0823155252829737
8000,0.05,80,3000003,0.454489315300678,0.186910577660021,0.146072276434238,0.150064066871172,0.46515988360783,0.0946918187263536,0.1108454901014,0.151899155847067,0.497493450247936,0.0684648152722895,0.262296558372297,0.174267169181303,0.0106846388869516,0.0276357874241048,0.0249747724333916,0.0242248467779977,0.0102330628117909,0.0226278439695252,0.0354194872904737,0.0225248277326875,0.0231161077642129,0.0703656288802612,0.0927630647983672,0.0448843820751431,0.01070110031327,0.0277561756677231,0.0250141681965194,0.0242461113012134,0.0106532876824881,0.0226159056995873,0.0378860074033423,0.0225314528312151,0.0392533848147608,0.0688936825531141,0.154143478277427,0.0451674691352063
800,0.05,80,3000004,0.444412023714891,0.254423844189013,0.148028346699439,0.190455742782554,0.472903256942811,0.144873750763333,0.193333950052884,0.187920560716957,0.491797395287571,0.243993969198951,0.360876743836316,0.20760779648056,0.0295641852304133,0.0646223380882767,0.0662772290795011,0.0633837954434814,0.030970826245004,0.0656349508919207,0.0573615760824884,0.0616512710992296,0.0514428263109104,0.136111925117901,0.102866407333766,0.0794937142766562,0.0296940127695269,0.0650467115709129,0.0665905666748678,0.0636407416357642,0.0313164873374998,0.066770091037333,0.0589437415238321,0.0618651860656925,0.0539053060437236,0.145356077404401,0.111999919927137,0.0812131494382707
8000,0.05,80,3000004,0.438024536319023,0.192677416689787,0.144401417175114,0.174274491773068,0.447303406706456,0.0961842756683119,0.0675994702016655,0.181768179232476,0.433034668920322,0.121501527231392,0.0861382054347168,0.260043492172997,0.00992469674780527,0.0232604052644518,0.0235572062001071,0.0221797876237079,0.00870984404915869,0.0190179097253762,0.0309365350056088,0.0236744338684069,0.0166716757051742,0.0625155012143553,0.0928104638307165,0.0620992164425913,0.00993437383694528,0.0232916128384343,0.0236032202863243,0.0221921585375784,0.00883368109792752,0.01904319536028,0.032244277467566,0.0236387818275185,0.0222520720656241,0.0622063422404385,0.11548883547946,0.0589410290543819
800,0.05,80,3000005,0.428371491385597,0.172597017948883,-0.0154128654266001,0.112642668210954,0.444303097565634,0.104246623779804,0.00628082545211464,0.109843353930249,0.420079323270104,0.152181882827779,0.0045326030035941,0.141564623817912,0.0301583925962334,0.071816627240938,0.0667951973222479,0.0716686422757089,0.0264677185540168,0.0532300896352794,0.0503931732837832,0.0653442531485367,0.038268292461358,0.102828982116786,0.0821024809664892,0.0763587462975002,0.0303111695837649,0.0727227007915589,0.0671156628060858,0.0719604303197567,0.0265663823643214,0.0534842654699289,0.0507990662012418,0.0655512950436481,0.0387670011773103,0.104313560918799,0.0834849441875053,0.0766645206944773
8000,0.05,80,3000005,0.44586244770438,0.232466584294615,0.189194479424457,0.128374617375307,0.451563388626155,0.152600341540334,0.113338623967443,0.119262569616116,0.442015471594132,0.259585185617066,0.139974437641699,0.0921815079247975,0.0112308929718207,0.0252905323732089,0.0245890870201963,0.0228805125894932,0.00842613409370795,0.0168411086593817,0.0188079138673957,0.0218753831655791,0.0128854181460259,0.0328794640788199,0.039723179212349,0.0323436722455955,0.0112503659628186,0.0253471566717726,0.0246257950304389,0.022896260650772,0.00842967539495996,0.016851516598733,0.0188542036953135,0.0218945179358453,0.0129422929647753,0.0330418837737372,0.0401563268968252,0.0324603372490195
800,0.05,80,3000006,0.42822225816701,0.249912832248179,0.0432482226933532,0.243037832604964,0.42769973612403,0.186701229667554,0.0246479922924363,0.221781236978288,0.387413588469864,0.370535848909188,0.0161029882831802,0.206976745274838,0.0323032210802552,0.0743987627685085,0.0770027519546299,0.0598368277907486,0.0272897634245828,0.0553047253845292,0.0684125656578363,0.062015376868424,0.0474863640076056,0.152674576149674,0.124669944449916,0.0868143047086711,0.0326236765357793,0.0749858293443914,0.0781165917420421,0.0599871224965959,0.0279821654665947,0.0557241582575156,0.0723138949801343,0.0622275947202129,0.0567532284392262,0.153220009561339,0.155765150883792,0.0873655299069924
8000,0.05,80,3000006,0.460670314944934,0.169125033301016,0.129411929740387,0.142485241149369,0.461559500618849,0.129708797018253,0.0524251383578967,0.130917655897175,0.44381154839219,0.195542965984446,0.00514062197622524,0.124306276251538,0.0109231053960106,0.0268128004017803,0.0254942653402005,0.0244034057905081,0.00880204289633371,0.0173116467462389,0.0207257924911297,0.0221127216077435,0.0142037793755758,0.0350251619980599,0.0448134292124886,0.0303149660287345,0.0109394727309601,0.0269630267896935,0.0255374506572644,0.0244196171370634,0.00881227221923199,0.0173238477540827,0.0208239381375755,0.0221380070866118,0.0144111395964528,0.035164585660103,0.0459910956409193,0.0305433206486074
800,0.05,80,3000007,0.429979749370015,0.283225113179167,0.180301190815321,0.18147962707919,0.437707007614804,0.185258585208511,0.146730239096766,0.145271238912425,0.46714819265534,0.211268210789523,0.40818277414868,0.0741381493961608,0.0288993631782681,0.0670654635460317,0.0707957677879041,0.0659377633510127,0.028502201246616,0.0652063412215992,0.0668241374259066,0.0659477239125225,0.0466475805497258,0.139806633681258,0.1433380417912,0.0818143854809961,0.0291577642279348,0.0676859391580417,0.0723728858397935,0.0662458706064201,0.0290854920154228,0.0668168282777694,0.0694018433977016,0.066517353757935,0.0598213324009088,0.153958701275679,0.174979721667239,0.0888344646445168
8000,0.05,80,3000007,0.45081303576842,0.158686295764885,0.131895883977579,0.167339615996827,0.455929433153765,0.105873411357755,0.0803622953529224,0.162895898106303,0.446597437397988,0.167363813951952,0.067327427135576,0.177542491108163,0.0112602051874276,0.0318383270702,0.0296993596479589,0.0216465712312367,0.00872388107591806,0.0176097714680053,0.0222682304219686,0.0201582757413697,0.0157979968688078,0.0391017340798639,0.0555726938340226,0.0271236271439606,0.011359736997107,0.0324439393638144,0.0299263470651091,0.0216574737600633,0.0087343455988291,0.0176251480400632,0.0223935259125336,0.0201645262666397,0.0159815774141596,0.0392589535319201,0.0568180639475267,0.0271407604261832
800,0.05,80,3000008,0.423825735402206,0.219347907379804,0.221309311584182,0.0664891532174787,0.438096900965354,0.151307373566549,0.137254368298964,0.0409657523323511,0.438012866586935,0.257921283731353,0.222095902290287,0.0115855333915685,0.0319811097008006,0.0681971925696419,0.0675058804811555,0.0674954121428644,0.0276068922882208,0.0513304771446205,0.0515543488460965,0.0639132615138149,0.0405316980772731,0.0984551256859757,0.0715508258037096,0.0710259767340179,0.0324154607857377,0.0685668969940588,0.070313553131202,0.0679004511439193,0.0279106217741153,0.0515436927976058,0.0532014164381144,0.0642125107858308,0.0416678027304039,0.0993688747422115,0.0794420062910448,0.0717052653478197
8000,0.05,80,3000008,0.444861626117427,0.199095428584684,0.168356360687852,0.177545532563639,0.446260142513627,0.148967406107414,0.0791022349077146,0.165506317827565,0.416269006927727,0.280938794919988,0.0312205487199228,0.150862763772048,0.010651718999231,0.0247290462826433,0.0248496195498188,0.0233937897819063,0.00850968472074047,0.0178774631559233,0.0247271203273688,0.0216563144010638,0.0150332594228594,0.0417847492196195,0.0680402361379216,0.034026958957147,0.0106699952963248,0.024777302246918,0.0249076547781501,0.0234234629223105,0.0085284315360232,0.0178899776478401,0.0249765426058115,0.0216634147293522,0.0158397936932895,0.0419213704684865,0.0722849819506261,0.0339482146000688
800,0.05,80,3000009,0.462357098956401,0.20770968489515,0.262581365539293,0.24962181438838,0.445575061809923,0.179972398448293,0.12313968052208,0.22617203675809,0.445775613607913,0.291532217808599,0.184879218446631,0.230779092762321,0.0295278631816821,0.0620487729451176,0.0621736707840848,0.0575904129791279,0.0258002252486457,0.0514642778378434,0.0541358682607445,0.0603739843667091,0.0382455759181397,0.0830101976018598,0.115893788114825,0.0712626965310837,0.0296708587460103,0.0624086473577308,0.0625411685618991,0.0580039261070387,0.0259020404188456,0.05260480652326,0.0545284556775091,0.0606879976047134,0.0388050378569324,0.0852571717893137,0.117523954917466,0.072094003352514
8000,0.05,80,3000009,0.442994584564345,0.237270581584435,0.142943290669567,0.132699280075725,0.457221550980648,0.152585712064077,0.101067698180189,0.128429470991115,0.447676186318866,0.247303762124073,0.152154572068932,0.126293161305776,0.0098691511564426,0.0225995182521363,0.0242701936297421,0.0215228751332092,0.00846574764932266,0.0168081541912812,0.0195807760255835,0.0202720681267517,0.0110981350071438,0.0344035689633645,0.0213348974270791,0.025119511870748,0.00987973275951323,0.0226290147646992,0.0243217809713385,0.0215334255433874,0.00847452171476991,0.0168197207401186,0.0196534620441421,0.0202805344891509,0.0111159089367023,0.0345185733623145,0.0214875803646482,0.0251784050002544
800,0.05,80,3000010,0.459577643082301,0.160810602992466,0.241745441444739,0.252094613000828,0.417796731672431,0.116295299371743,0.0469856711846529,0.296728609540794,0.395759878963273,0.196175930755616,0.0570419833938085,0.367423211941325,0.0304441159983515,0.0666453901093221,0.0696692769802169,0.0646545828548366,0.0249097089939313,0.0526327303935474,0.0582425095219227,0.0634098644711096,0.0372260119319817,0.10018998472221,0.109682154650113,0.078051281856516,0.0306661439273248,0.0670202633621571,0.0701414004434597,0.0650895623616562,0.0249977583838975,0.0529086233183865,0.058992533447655,0.0637365988239579,0.0376138162576516,0.101287460162442,0.11244165459273,0.0787832619456557
8000,0.05,80,3000010,0.456195192450836,0.182943160751039,0.148548294383697,0.167797383908726,0.46054921986837,0.118204211247084,0.0882209940209664,0.14811346135311,0.449823176752397,0.171525226884758,0.107331388934104,0.141130311327856,0.0101031486875831,0.0256065269158037,0.0230237846339415,0.0219231831481928,0.00848406601213378,0.0181299382785981,0.0191965061859691,0.0204658465257755,0.0144220258535038,0.0415761934260528,0.0397875339584383,0.0252447597441722,0.0101163550651859,0.0257047352944053,0.0230656759166097,0.0219424959472846,0.00849179301149189,0.0181634795108548,0.0192618602691614,0.0204738066375049,0.0145592699726649,0.0420409642613228,0.0403717055857438,0.0252668333074712
800,0.05,80,3000011,0.418378427137799,0.265294784546835,0.0605464602931711,0.191023932905461,0.424985074817396,0.213886588554464,0.0135112349426532,0.18214878899826,0.392056868483388,0.293410569120195,-0.0103628877027407,0.164176965566108,0.0308687642238659,0.0718280374724644,0.0759605538506384,0.0670113679457915,0.0261307329797389,0.0514866346360585,0.0517286705349091,0.0605759817828782,0.0347812185242044,0.0853532659027002,0.0959910901780348,0.0714588374838025,0.0312662508462152,0.0726248467727459,0.0779070669714528,0.0674819319987146,0.026279542998735,0.0517842359849844,0.0526226549704758,0.0608088688592426,0.0356619398568042,0.0864906406695894,0.0974190814132664,0.0718571916039065
8000,0.05,80,3000011,0.457845036538246,0.246149482864308,0.174279938103661,0.101924176519122,0.471185113167825,0.157604510715655,0.127457864739345,0.0888115213201905,0.487315455563135,0.239648691688485,0.263118849685487,0.0682485613782898,0.0112274599459154,0.0275700245058662,0.0270753099189503,0.0228974995620487,0.00898384093137929,0.0183865339438312,0.0214009510381593,0.0215868332730439,0.0174963615775671,0.0460704672201103,0.045010374969725,0.0374057054206683,0.0112701065986085,0.02779022647405,0.0271811310589019,0.022915440767916,0.00900441963869068,0.0184154167314869,0.0215673495796143,0.0216031214413666,0.0179479555887229,0.046428692776185,0.0480979309545245,0.0377142206678205
800,0.05,80,3000012,0.433168058239879,0.144015552950726,0.0665648803701652,0.102685164133573,0.467066343981763,0.0271380127614938,0.0758291132319574,0.0963745576501285,0.473449505477084,-0.012800282069128,0.074611239297182,0.12418559945175,0.02941802551304,0.0797568257186535,0.0797240363340329,0.0693076429726951,0.0264979504325147,0.0580724162158927,0.0579519176232438,0.0687138669321231,0.0520018184147995,0.12740052344793,0.178083158937142,0.108150292358896,0.0297768148236346,0.0817015731391792,0.0817893941324083,0.0697721995976624,0.0266215667340584,0.0592084917275825,0.0585530742860789,0.0690705459487613,0.0535035866982457,0.135873253801042,0.182433307584179,0.108745677041218
