"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.6625,80,5000001,3,0.346637495335379,0.300299964570524,0.25727629546868,0.0284470317554629,0.0220907356411867,0.0087208185345573,0.0287143256073988,0.0222962142565899,0.0193855394924134
8000,0.6625,80,5000001,3,0.339507202861544,0.274181270528806,0.317077470570501,0.00890666979150039,0.00661895707465683,0.0109178900709614,0.00892083260959901,0.00662295461376875,0.0109366009181213
800,0.53,80,5000001,3,0.346637495335379,0.30599756259215,0.36695049972202,0.0284470317554629,0.022900439797796,0.0355478726756782,0.0287143256073988,0.0231441878646358,0.0414325833660736
8000,0.53,80,5000001,3,0.339507202861544,0.279858433003241,0.319669381483324,0.00890666979150039,0.00684917170129183,0.0105281807848012,0.00892083260959901,0.00685401319514991,0.0105457495827956
800,0.421590909090909,80,5000001,3,0.346637495335379,0.311674279379633,0.368243630823789,0.0284470317554629,0.0237217665206911,0.0377199347376004,0.0287143256073988,0.0240047853733231,0.0392980005262747
8000,0.421590909090909,80,5000001,3,0.339507202861544,0.285778578936744,0.322043645927003,0.00890666979150039,0.00708172544961679,0.0102060238112,0.00892083260959901,0.00708747485995632,0.0102227766978593
800,0.33125,80,5000001,3,0.346637495335379,0.317309072038668,0.364864219405494,0.0284470317554629,0.0245516885974958,0.0383440341088521,0.0287143256073988,0.0248734170073059,0.0396472302010878
8000,0.33125,80,5000001,3,0.339507202861544,0.291958092144867,0.324251542922345,0.00890666979150039,0.00731688748323573,0.00993118684772008,0.00892083260959901,0.00732360804605693,0.00994729507560469
800,0.254807692307692,80,5000001,3,0.346637495335379,0.322877335762821,0.361201297970908,0.0284470317554629,0.025382963140884,0.036327655647041,0.0287143256073988,0.025740440631078,0.0374512707783404
8000,0.254807692307692,80,5000001,3,0.339507202861544,0.298420558827988,0.326340639951851,0.00890666979150039,0.00755527111595499,0.00969273974667242,0.00892083260959901,0.00756302736148917,0.00970832119347256
800,0.189285714285714,80,5000001,3,0.346637495335379,0.328348221600332,0.357967157095803,0.0284470317554629,0.0262025187952883,0.0343269558667043,0.0287143256073988,0.0265893059023409,0.0352513555647449
8000,0.189285714285714,80,5000001,3,0.339507202861544,0.305200820828753,0.328359001965119,0.00890666979150039,0.00779792429206178,0.00948334315482669,0.00892083260959901,0.00780678426543042,0.00949848482587984
800,0.1325,80,5000001,3,0.346637495335379,0.33367946768336,0.355153186104232,0.0284470317554629,0.0269896956478745,0.0326201871101912,0.0287143256073988,0.0273945691290395,0.0333600173048441
8000,0.1325,80,5000001,3,0.339507202861544,0.312353889517066,0.330364342268889,0.00890666979150039,0.00804652149907943,0.00929807884274236,0.00892083260959901,0.0080565586152291,0.00931284920599818
800,0.0828125,80,5000001,3,0.346637495335379,0.338803850606922,0.352643840902487,0.0284470317554629,0.0277132636990289,0.0311755642552128,0.0287143256073988,0.0281185439390601,0.031755762777397
