"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.6625,80,8000001,3,0.380089066428469,0.284490478435796,0.290527273720819,0.0372862095018069,0.0236088008936574,0.0125525427013542,0.0416122521790128,0.0242661712917682,0.0203174359158138
8000,0.6625,80,8000001,3,0.34942227568648,0.295016149319472,0.346527288937827,0.00860792482752829,0.006842513990772,0.0114635523151419,0.00862087950467595,0.00684690314971472,0.0114775222204217
800,0.53,80,8000001,3,0.380089066428469,0.29330189073036,0.288126335594147,0.0372862095018069,0.0246779118983165,0.0243283107682181,0.0416122521790128,0.0255655943948375,0.572906813411604
8000,0.53,80,8000001,3,0.34942227568648,0.300650616621722,0.34751745033006,0.00860792482752829,0.00706135276852942,0.0110968487966769,0.00862087950467595,0.00706651263194363,0.0111110902747644
800,0.421590909090909,80,8000001,3,0.380089066428469,0.302510866555079,0.519711105634929,0.0372862095018069,0.0257759497747055,0.0136320547754338,0.0416122521790128,0.026930760252742,0.0149473001090682
8000,0.421590909090909,80,8000001,3,0.34942227568648,0.306398877175984,0.34821092650568,0.00860792482752829,0.00727835432326042,0.0106863438815899,0.00862087950467595,0.00728432619609566,0.0107004580941178
800,0.33125,80,8000001,3,0.380089066428469,0.312125993729391,0.420731347504505,0.0372862095018069,0.0269151478649528,0.0224478117760619,0.0416122521790128,0.0283680407976844,0.0638994701228557
8000,0.33125,80,8000001,3,0.34942227568648,0.312264351116803,0.348730619365139,0.00860792482752829,0.00749297396476461,0.0102988326423917,0.00862087950467595,0.00749979804838112,0.0103126983400249
800,0.254807692307692,80,8000001,3,0.380089066428469,0.322164683655722,0.391544747588324,0.0372862095018069,0.028101325358921,0.0244556661975672,0.0416122521790128,0.0298741222629233,4.99609544528197
8000,0.254807692307692,80,8000001,3,0.34942227568648,0.318249322762122,0.349131616706933,0.00860792482752829,0.00770448332461581,0.00995035880341895,0.00862087950467595,0.00771219876938611,0.00996396399144717
800,0.189285714285714,80,8000001,3,0.380089066428469,0.332645620967897,0.385318000971729,0.0372862095018069,0.0293319061323337,0.0341060888620751,0.0416122521790128,0.0314363552997409,0.0385196650103883
8000,0.189285714285714,80,8000001,3,0.34942227568648,0.324354426807325,0.349440355028059,0.00860792482752829,0.00791186479878038,0.00963932196844495,0.00862087950467595,0.00792050973775598,0.00965268905330681
800,0.1325,80,8000001,3,0.380089066428469,0.343580586924015,0.379208664681759,0.0372862095018069,0.0306039907969907,0.0324891153127617,0.0416122521790128,0.0330508149355965,0.0340375512068634
