"n","vare","B","seed","a1","est.OG.1","est.NG.1","est.CG.1","ste.OG.1","ste.NG.1","ste.CG.1","bcs.OG.1","bcs.NG.1","bcs.CG.1"
800,0.6625,80,3000001,3,0.313774653661239,0.266209173798591,0.324777571219,0.0287002774527773,0.0218082733521969,0.0114535861932384,0.029288813007978,0.0221808263304953,0.102887303421293
8000,0.6625,80,3000001,3,0.332297699931076,0.285331575860765,0.33355942891798,0.00860363725225835,0.00663206053529712,0.0111914409385114,0.00861536360397406,0.00663587966506343,0.011204806587227
800,0.53,80,3000001,3,0.313774653661239,0.273381867370206,0.327033220062084,0.0287002774527773,0.0227086585114943,0.0135669664912874,0.029288813007978,0.023152180724802,0.0664339715784771
8000,0.53,80,3000001,3,0.332297699931076,0.290162228864626,0.333735947106187,0.00860363725225835,0.00684198688936072,0.0109439528508713,0.00861536360397406,0.00684645580025463,0.010957826646257
800,0.421590909090909,80,3000001,3,0.313774653661239,0.280536410293318,0.518690070880987,0.0287002774527773,0.0236159631548845,0.0329248605737599,0.029288813007978,0.0241284131158672,17.150359465561
8000,0.421590909090909,80,3000001,3,0.332297699931076,0.295095861257462,0.333680498565937,0.00860363725225835,0.00705296752941045,0.0104705720973961,0.00861536360397406,0.00705812915714716,0.0104837758790005
800,0.33125,80,3000001,3,0.313774653661239,0.287598648088068,0.0568830899876642,0.0287002774527773,0.0245281368121599,0.00182377687312167,0.029288813007978,0.0251014473286962,0.00276573081724319
8000,0.33125,80,3000001,3,0.332297699931076,0.300136541678948,0.33358834280994,0.00860363725225835,0.00726507251674072,0.0100613417393661,0.00861536360397406,0.00727097186426145,0.0100740451087999
800,0.254807692307692,80,3000001,3,0.313774653661239,0.294473356168079,0.358453350760601,0.0287002774527773,0.0254405828104886,0.0331346228886817,0.029288813007978,0.0260606243451074,0.0344218637995041
8000,0.254807692307692,80,3000001,3,0.332297699931076,0.305287305637886,0.333481791718239,0.00860363725225835,0.00747838708524936,0.00971578181811687,0.00861536360397406,0.00748507212974233,0.00972814068580583
800,0.189285714285714,80,3000001,3,0.313774653661239,0.301035832294141,0.341977240867624,0.0287002774527773,0.0263427513219399,0.0330727002356072,0.029288813007978,0.0269912055042791,0.0351204120356004
8000,0.189285714285714,80,3000001,3,0.332297699931076,0.310549656530387,0.333363281182959,0.00860363725225835,0.00769305473376424,0.00942031198955604,0.00861536360397406,0.00770057760810744,0.00943242308615389
800,0.1325,80,3000001,3,0.313774653661239,0.30711186196377,0.337056712988523,0.0287002774527773,0.0272138349377011,0.0325455134303553,0.029288813007978,0.0278719015889105,0.0336931697970571
