"n","vare","B","seed","ghat.OL.1","ghat.OL.2","ghat.OL.3","ghat.OL.4","ghat.NL.1","ghat.NL.2","ghat.NL.3","ghat.NL.4","ghat.CL.1","ghat.CL.2","ghat.CL.3","ghat.CL.4","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OL.1","stde.OL.2","stde.OL.3","stde.OL.4","stde.NL.1","stde.NL.2","stde.NL.3","stde.NL.4","stde.CL.1","stde.CL.2","stde.CL.3","stde.CL.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4"
800,0.05,80,7000001,0.442883900873314,0.0567938399674744,-0.0589125655715503,0.207754972169678,0.430488059981446,-0.0151958106948436,0.00917248778968401,0.167709957620829,0.478908029874675,0.190331788966998,-0.207718626014207,0.3815066193117,0.411118089682708,0.168705123633661,0.00772090100822849,0.199857718585952,0.428454289732213,0.0673196157885313,0.0167016471714767,0.208711682761705,0.421575646649448,0.0685025522709788,-0.0051265893969141,0.21003373043273,0.0439350075731329,0.114056900658087,0.0906393258504779,0.108692860896478,0.0429420871770807,0.0948636467535695,0.0822626694934129,0.0892467277036882,0.0525028457604818,0.259943314916682,0.140974475859246,0.23929028160059,0.0395387021322689,0.0891996224333866,0.0716261814202592,0.073755402607983,0.0256903319586069,0.0549927512796905,0.0559003913148964,0.0586199565058208,0.0416420929515955,0.112080196898391,0.122323809103923,0.0654780721123955
8000,0.05,80,7000001,0.416600494625191,0.0988485133428431,0.0483758638871472,0.204361021870718,0.414365296164415,0.0553915768485367,0.0604737994390079,0.144763103969863,0.430650140087133,0.28228648597658,-0.0257329789437898,0.428231873228074,0.436505139554497,0.22998012523928,0.163259517429691,0.177076710827797,0.449465867787759,0.139922336200202,0.11402777162789,0.162843132625358,0.44721272098688,0.217502878344511,0.185632402261001,0.175790979180841,0.0133223899567238,0.0344246440062464,0.0283702068506717,0.0346820108803663,0.0130269862823309,0.0281777825827345,0.0260639623964591,0.0308802821071756,0.0160245894974404,0.0762907031800406,0.0463394443382014,0.0759669888726223,0.0104849177009375,0.0242692175085113,0.0231327019584978,0.0224395700936645,0.00845736557952929,0.0178296478105291,0.0192289669412253,0.0208803285506663,0.0129037174288677,0.0382853852613982,0.026710118081135,0.0275257708028991
800,0.05,80,7000002,0.391100515721404,0.100394146938736,0.103161138577739,0.0670911524421851,0.393432902799062,0.0905343732228034,0.101222318396406,0.0820470852503125,0.401191555668657,0.191568425970801,0.0433395773774657,0.135045186903759,0.426432250886626,0.193209023490574,0.00170916827313383,0.157651535884894,0.438318191271048,0.15803215204793,0.0769361910820351,0.232154638955174,0.415913620324189,0.305163976133649,0.140908190089938,0.258599465413699,0.0462506870169624,0.111538533588241,0.0941157380459538,0.114012594750265,0.0454728408604553,0.0965125652956284,0.0869866066325182,0.0950788372945242,0.0554178926447047,0.224786343817826,0.150570501594421,0.239816043082242,0.0370280677321538,0.0875363578033809,0.0699256018876942,0.0712385760630651,0.0276781303233223,0.0527701557339662,0.0503096073448583,0.0621350559639556,0.0383678052817876,0.0933059715203936,0.0946054927964711,0.0666468079074478
8000,0.05,80,7000002,0.387296479128098,0.140564426186509,0.150803546536232,0.103916089644578,0.39038836271392,0.0751116398288804,0.147832905297505,0.0880553016198299,0.389006534385951,0.316050192061826,0.132704553457574,0.239088724965643,0.464704042628328,0.171013942454623,0.176498826415198,0.150226785550937,0.462638919498529,0.119711669657302,0.11478561341731,0.159357220870592,0.464722638831266,0.160831164467821,0.157152689944036,0.170688570993756,0.0135838368572756,0.034857432582101,0.0283883264417222,0.0351398213587972,0.0133656564626903,0.0290080248465508,0.0260043681250393,0.0297543261289808,0.0162655183331338,0.0760800154720752,0.0443129035202693,0.0764629447958714,0.0111305607530577,0.0314696056874943,0.0239407561093806,0.0220555955765825,0.00897022098053494,0.018032311653934,0.0202239281979561,0.0200050083050542,0.0183920762857042,0.0448924190755339,0.0560391531542162,0.0254584336618197
800,0.05,80,7000003,0.344223526733557,0.123128533502494,0.100406107156151,-0.0273818980976978,0.355879432964482,0.0646404247307717,0.0606954023652098,-0.0096015970145211,0.332584541881966,0.303552264953501,0.0737943187039934,-0.00657864769850559,0.392176659847135,0.215435056046023,0.128470146800098,0.245552305324514,0.3852183309792,0.194003490165571,0.0255601987730446,0.207542360361417,0.358911655735395,0.318763575062462,-0.0247155313246034,0.241973282481427,0.0384401229798552,0.101719054424273,0.085609825246007,0.110278506315899,0.0377896873594517,0.0829844166053584,0.079685418176917,0.092207821302451,0.0482444749208179,0.223566284486754,0.136831814873827,0.275024267654597,0.0289205628466922,0.0657626374786465,0.0688332852010347,0.0654848822714455,0.0261414500048399,0.0503306673691375,0.0688766384760601,0.0653408897614303,0.0374945717086694,0.0991268412171912,0.134552648621215,0.0854045041384355
8000,0.05,80,7000003,0.390554045541436,0.160960320815519,0.135199809957527,0.185214087805907,0.39092095299495,0.103258100499632,0.133126283896419,0.131297618512859,0.392740696639054,0.379315937458902,0.13429770298278,0.398539538286128,0.460494604032563,0.16572287233204,0.189083634366168,0.208578417261291,0.437765890070078,0.124752621183724,0.0587050142576424,0.252050244789503,0.349989762248331,0.302828945272238,-0.0650409459496196,0.434904084163559,0.0135428890855655,0.0346385144928012,0.0284486189241208,0.034869517842677,0.0133303166294729,0.0287023298396461,0.0263161442792759,0.0304277634877713,0.0164012618745428,0.0769206936709733,0.0448493761808716,0.0760934049843882,0.0104208114384464,0.0257051112925553,0.0254106902212742,0.0231020821950384,0.0140903612772845,0.0224510564234643,0.0484397693482874,0.0321979418508094,0.0344718641332116,0.113095637497363,0.0528471987680702,0.0924485384881063
800,0.05,80,7000004,0.417142992248077,0.0839911209669185,0.0657451823439127,0.104825969599302,0.41775567248426,0.0740045277526925,0.0911233078678516,0.155577068531549,0.435741037573358,0.170843464964711,-0.0175632132588375,0.254372098458242,0.465750720062627,0.203656916403282,0.201494097536531,0.161021053171239,0.472224274489393,0.0989539155559952,0.144792930832822,0.137030092304588,0.472701380528693,0.165289542011554,0.181015150143728,0.109628928798647,0.0445502514142533,0.115464564575268,0.0927939389176946,0.115469601662816,0.0426621412814794,0.0950949402913502,0.0840916703372857,0.0901377208855004,0.0586454892385822,0.246823046511036,0.156603109848308,0.275465561778674,0.0295979035874011,0.0709566746165141,0.0665689912605723,0.068328835830079,0.0260081214258215,0.0530541506703088,0.0405026868602497,0.0659626552887886,0.0344429926520915,0.107124093899724,0.0198642655090132,0.0793220404247867
8000,0.05,80,7000004,0.399606234317371,0.101927598507306,0.0812763922728495,0.125020678729978,0.394468123147403,0.072082198872917,0.103411816296257,0.0845288699547907,0.413469716700706,0.232018817468272,0.00646602561033803,0.263703309159485,0.430062443663925,0.234095759318005,0.106460294878452,0.11826141523986,0.442119843093583,0.146277871811421,0.0537003469111648,0.141284344684567,0.422950110697659,0.239151343028907,0.0369152657133389,0.148228061745942,0.0137312319627194,0.0343682983295093,0.0285547618252705,0.0355168962229818,0.0134118954399293,0.0279951838164236,0.0263204170482308,0.0304243157658877,0.0163041724576755,0.0724010451891589,0.0434255204909296,0.0791535685643668,0.0112324044478774,0.0259384916654248,0.0262376012309675,0.0244672706592992,0.00840117366427845,0.0175765985655272,0.0200127466852556,0.0208548110261094,0.0127826184837658,0.0401867529714965,0.0468772243657029,0.0264458372106046
800,0.05,80,7000005,0.456979486028699,0.107214420485138,-0.0185319293788249,0.200560569670901,0.449590992450285,0.113158929848785,0.00918651040205975,0.170334300724375,0.450588725273605,0.199548269993379,0.0354586006854356,0.323608154636865,0.45498501156293,0.183778209075774,0.200443274385149,0.186133788153523,0.449521395181391,0.102364978499262,0.130440224321442,0.209891668286261,0.440170315160857,0.152514644826359,0.14390405147533,0.229871811077532,0.0431223147286915,0.1170835501735,0.0898770821459526,0.106063071857303,0.0418273352684175,0.0915414688034663,0.0814888701558622,0.0892005213815747,0.0498259789412538,0.279147824850716,0.138153592398633,0.212651168008797,0.0319366692697699,0.0678997859481327,0.0633353380563623,0.0644724112540114,0.0266779660188797,0.054256961279284,0.0492302812852468,0.0618800692476008,0.0391577067118446,0.0982868471919593,0.0897487081928778,0.0800922654971856
8000,0.05,80,7000005,0.416989731620936,0.198439100815898,0.0867457638865545,0.143052852318486,0.419618973501662,0.120135276554925,0.0871752621892836,0.109024589869046,0.413471239392087,0.457618425650984,0.063742721946659,0.314176750112819,0.495955166778084,0.0959530356944076,0.209032913816355,0.190816452524814,0.462557638865411,0.127753587536538,0.0687431032766652,0.153706257350006,0.443414048937272,0.19919207888727,-0.00207238069472154,0.191462535607681,0.0136046458292306,0.03486741711244,0.028682386902403,0.0348040241290791,0.0133427881362159,0.0279430178069653,0.0265520669357804,0.0299371609645426,0.0160781396471292,0.0781449041573006,0.0443515971194061,0.0745527655528243,0.0273462244718916,0.0818255066009519,0.0400825646745273,0.0375662584283977,0.00977455570129199,0.0219306368432626,0.0258931323606153,0.0218118844412945,0.0245787670812654,0.0754951000826098,0.0865272126620545,0.041321483705115
