"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
400,0.05,80,9000001,-1,0,1,2,1.10489225260623,0.511642603891761,0.739498280612895,-0.925014249495644,0.844364508343137,0.536009644032206,0.707393303356468,-0.651341606133621,1.19667111277316,0.517396450279352,0.682063167691855,-1.38677542514938,1.111459791095,0.485883930150118,0.744892542858664,-1.48985848376997,1.61394118675581,0.43593126359272,0.778752835555489,-2.50284300116886,0.0534830617084608,0.0192721327276699,0.0192295318416747,0.0615650729332207,0.0542020259744255,0.0210928545481631,0.0224192433644987,0.163111562386803,0.0925234863183902,0.0218100539628854,0.0241561876650743,0.254196979813104,NA,NA,NA,NA,0.279489545670035,0.0401169469902923,0.0408320250317812,0.524129087383228,0.066083202133324,0.0200411619776551,0.0196986550690205,0.074905016376375,0.0655344754854217,0.0227289603811201,0.023193506122373,0.188575026266914,0.130028672124893,0.0247567750171181,0.0242569152301623,0.314539222545467,NA,NA,NA,NA,0.405001546588982,0.0615888799644883,0.0513368532167908,0.80574312561523
800,0.05,80,9000001,-1,0,1,2,1.33063616226801,0.511911277342084,0.757261666076804,-1.03448821947329,0.96019543622104,0.542447780547494,0.72358235842356,-0.543234942518414,1.38445254200603,0.524945314812972,0.707942966713372,-1.30408494613966,1.23520548597268,0.500110366897793,0.755447436582059,-1.12381315511525,1.53500062278254,0.473420039481856,0.779704316932672,-1.51770990017291,0.0458101768133158,0.0146107501908573,0.0141484578158808,0.0475914746842588,0.0730083647701207,0.0161451322455936,0.0165333260963217,0.114252086059422,0.121434432058253,0.0168867402686524,0.0174030826756527,0.181760727601636,NA,NA,NA,NA,0.165815947879339,0.0236415521058635,0.0250859759339997,0.262850628478458,0.0544060973206989,0.0154304049754895,0.0148465310679949,0.0588978127588949,0.0772220126004724,0.0172389979756169,0.0175097574550892,0.12438114213349,0.141681363635688,0.0195095818023894,0.0189931658159496,0.214488171394328,NA,NA,NA,NA,0.244495645321367,0.0382948517312526,0.0362514477063234,0.375639027815009
8000,0.05,80,9000001,-1,0,1,2,1.23268721237055,0.501994704069016,0.74803798121962,-0.997598933597384,0.96989455729402,0.530737904169756,0.727338088182557,-0.532889370896628,1.41056587568892,0.51305409454779,0.712132504133547,-1.29997712983086,1.22645030863474,0.494751929836417,0.755750162827916,-1.01921072433543,1.32532600393979,0.48734617330411,0.760171444939339,-1.14973330221459,0.0126928186305191,0.0043406948508466,0.00439353697847246,0.0118732290062945,0.0276875351836535,0.00575344192013703,0.00637855264119568,0.0438954672891781,0.0472175276306283,0.00611157085631559,0.00657940314426258,0.069575677058757,NA,NA,NA,NA,0.0616595358087981,0.00872353768746037,0.00938146335321631,0.0803963249621523,0.0127939038212223,0.00435192532924557,0.00440660706089592,0.0120667175234936,0.0285720358006346,0.00606684600211618,0.00670924724197258,0.0451981414725325,0.049926051696258,0.00655873651548765,0.00697265652896102,0.0729924454416022,NA,NA,NA,NA,0.0654496370758826,0.00973670965407978,0.0103330223510653,0.0855630022923949
400,0.05,80,9000002,-1,0,1,2,1.20583167085031,0.468296074702598,0.732432075449721,-1.07226387763242,0.645552888366061,0.519922893644846,0.69379253537941,-0.599539750513071,0.920276901530575,0.492717877645532,0.674069856943805,-1.32616947657622,0.637095434470289,0.505339351304888,0.702053723818541,-1.16883124827873,0.687847883917002,0.491654599688052,0.70244544955724,-1.36607468051132,0.0629463510500339,0.0198433053139933,0.0190071978973775,0.0494976211141007,0.0989766335984475,0.0251216134892514,0.0262440138183233,0.244535672590875,0.159473786812027,0.02668283069603,0.0263146260092432,0.370817319140918,NA,NA,NA,NA,0.225052650618576,0.0355028994700173,0.0368460869377403,0.320967428240684,0.075815468904,0.021784172759165,0.0201974850994914,0.074858966970415,0.109837985441726,0.0308729013371256,0.0322485000107282,0.289666227494364,0.187751611081466,0.0352989830037911,0.0318994693582828,0.471515481266794,NA,NA,NA,NA,0.263159370161772,0.0510675579852605,0.0490379117332344,0.425941776539047
800,0.05,80,9000002,-1,0,1,2,1.25845937237031,0.506244695680463,0.75751507251058,-0.900960095765279,0.896551163740345,0.556749060614587,0.705322196694828,-0.138298495326281,1.21464419078229,0.54251001773779,0.697251256123247,-0.680426520477047,1.08142521719055,0.533660183477603,0.721482804453275,-0.440335581313,1.15815192708821,0.530551953755607,0.723862603219394,-0.517186806185583,0.0415262473273127,0.0143130619296971,0.0143148574824404,0.0494917692877021,0.0801188606412378,0.0187703737651165,0.019429673669921,0.124924726111276,0.131154829751383,0.0201555830369117,0.0195035696977709,0.204890546198687,NA,NA,NA,NA,0.155996577501645,0.0295230640111811,0.0304410623820893,0.303216412900105,0.0431908274750322,0.014499388563802,0.0144341534891561,0.0537580321127783,0.150470916287087,0.0377519059957717,0.0382444350337178,0.194395350977891,0.321119176073342,0.0471995335432236,0.0452990023918637,0.389712152730342,NA,NA,NA,NA,0.609288152458985,0.109606264278532,0.108681041985779,0.655202997422549
8000,0.05,80,9000002,-1,0,1,2,1.2561196348237,0.500783982077397,0.75423528937732,-1.00845959192952,0.962806794490734,0.532870145584381,0.73039481236065,-0.448171494931321,1.37300640004646,0.516747465188934,0.717850253143581,-1.12916441463529,1.19009190798954,0.501974474230831,0.754771007926549,-0.887617740772067,1.27918369947279,0.494715467291596,0.760222665571725,-1.02643164984375,0.0126604229948517,0.00442194086518812,0.00433893250445396,0.0113358108014115,0.0243366570262228,0.00519488053148786,0.00536295268572299,0.0336831646107705,0.0404573023315674,0.00541921807482359,0.0057106632492337,0.0519006313364665,NA,NA,NA,NA,0.04548356264117,0.00665509307722564,0.00721213719075059,0.0615416426194721,0.0127009016903803,0.00442548377917258,0.0043423962490766,0.0114211944643287,0.0245252665149172,0.0052548258124846,0.00542665395210565,0.0340401836609373,0.0410721753586544,0.00551727408675571,0.00578521321424769,0.0528883226851129,NA,NA,NA,NA,0.0465054038783785,0.00692814374229611,0.0074402678954609,0.0633047979100102
400,0.05,80,9000003,-1,0,1,2,1.15570545866175,0.476029298674329,0.762710171024575,-0.928398985654712,0.934004924192573,0.508871252073576,0.745979102605399,-0.453883134248983,1.32007749909531,0.494697702146126,0.728328524455273,-1.09778761311352,1.28140023207696,0.456404488289533,0.789151557080934,-0.992787488230345,1.6700325454741,0.416591050660742,0.823833762148616,-1.38778842977172,0.0588353708588899,0.0186626690363889,0.0179792691633187,0.0496665856100353,0.0974056117368972,0.0235363296285599,0.0224863050068038,0.17451231040537,0.164394599360499,0.0251048302721289,0.0226315890351885,0.281198536897675,NA,NA,NA,NA,0.242682602261398,0.0424829379454976,0.0412498196716862,0.383452575421443,0.0645749838133257,0.019552324115861,0.0183567815285969,0.0602680481699665,0.161540932350034,0.0379277703278235,0.0345613953968129,0.234809577726343,0.3712459878775,0.048965586700699,0.0418580825879022,0.45457501730423,NA,NA,NA,NA,0.979703919124913,0.150556401969901,0.133854997592961,0.979150253712674
800,0.05,80,9000003,-1,0,1,2,1.26832764298894,0.511865539458599,0.752523808416102,-0.979365531679613,0.821511405806936,0.546977118047104,0.723083735917041,-0.457688817312669,1.16359915304545,0.525662962435139,0.706376290646717,-1.18801529758971,0.908872494100213,0.531797964515222,0.732503710604162,-0.864059743956767,0.965138306076766,0.517297605146723,0.74505807954356,-1.0028048906742,0.0334937715084042,0.0141752290518299,0.0136595035070948,0.0286111253810397,0.0766314269131823,0.0166424726970604,0.0188806599244046,0.116777454335379,0.128079140059537,0.0177950723490874,0.019638169410737,0.208270814566381,NA,NA,NA,NA,0.182065963216645,0.0199593477849353,0.024154768259743,0.124489650224222,0.0355551561907721,0.0142788615717562,0.0137927584023251,0.0306822225164358,0.0908068898879874,0.0214361760047907,0.0244762282684923,0.144218557402816,0.173689371529099,0.0256149160997117,0.0267015226186685,0.281693373678575,NA,NA,NA,NA,0.204436195912321,0.0237550575097294,0.027870046508315,0.149404572322909
8000,0.05,80,9000003,-1,0,1,2,1.23877471513359,0.504886440553766,0.74937267586289,-0.99454711433091,0.943798564622833,0.53846004731795,0.720970959163849,-0.447069357027849,1.33111251210317,0.52253258826192,0.707883299250658,-1.10816107877007,1.19913742241426,0.503320488472641,0.748897884803316,-0.929674791573295,1.32365339841663,0.496358519484499,0.753593088610506,-1.09474751515654,0.0132247176351364,0.00444198618297528,0.00444654988380203,0.0135564602284151,0.028789271367552,0.00570652695827235,0.00603405218161315,0.0434799353360361,0.0467551582727802,0.00580467823587437,0.00608675788471475,0.064145040717067,NA,NA,NA,NA,0.058016780760834,0.0086409563444515,0.00930026996747152,0.0952533969432107,0.0133038662994752,0.0044492042269371,0.00445324997175165,0.0137030840539003,0.0292886728780944,0.00586092365204826,0.00619367783342128,0.0442880440548152,0.0478867723909025,0.00597763327031146,0.00622089439646903,0.0657781957868003,NA,NA,NA,NA,0.0630593175726635,0.00969522469335527,0.0102490060718242,0.10110631144787
400,0.05,80,9000004,-1,0,1,2,1.24256577105076,0.524587181026364,0.780937894360145,-1.01182382586179,0.899176328140137,0.583292541332337,0.728936427927787,-0.220918278867962,1.21370938777315,0.57057804265541,0.719113886884189,-0.702127841713722,1.11815422203242,0.552838790153206,0.761031527408357,-0.597301586280798,1.28031836253254,0.537415647967882,0.781496538848055,-0.800246164669735,0.0622784476422658,0.0196545762354255,0.0208379548061672,0.0545710026883233,0.120555913753507,0.0241522455485217,0.0266406639087291,0.109321748245085,0.176212414678518,0.0252963191744776,0.0296025598677145,0.163909661705262,NA,NA,NA,NA,0.237875220903768,0.0343825767052228,0.0410154113027053,0.285687135374382,0.0695307270257522,0.0208902596229174,0.0215377212204755,0.0699891026596253,0.157048952827746,0.0341097265307185,0.0355021719869061,0.147497561234735,0.294789787630762,0.0415929246220457,0.0436581721405076,0.277254515903566,NA,NA,NA,NA,0.738137100572693,0.12061652015229,0.127790042390091,0.709197234347033
