"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
400,0.05,80,1,-1,0,1,2,1.23994982123033,0.4879355395613,0.731794245489233,-0.972170368939118,0.893559460140682,0.572882279197784,0.642813190520373,-0.0452279511410843,1.17829689697269,0.56132823720214,0.640531095532256,-0.509036476698764,0.989214575194604,0.576906874116909,0.625332525783728,-0.134703017695827,1.03210623540912,0.570294830704192,0.63694437615489,-0.169852252784345,0.03105227571012,0.0184754275874832,0.0196602158725825,0.045683702445651,0.0954291416868121,0.0236756868069836,0.0248972599187914,0.112102356766933,0.140268264271615,0.0241776871931463,0.0266389502988139,0.175266889498627,NA,NA,NA,NA,0.125551678327707,0.0262315760321336,0.0267435499496769,0.195679966279953,0.0334490532576009,0.0187610945155996,0.0200158964435542,0.0504381938285826,0.209789360720712,0.0570189446075919,0.0507539458477003,0.112305427826344,0.409671098015556,0.0654943769569055,0.0638815048223213,0.259470751057076,NA,NA,NA,NA,0.469465567535469,0.093650389925981,0.0816646924272838,0.180984813041541
800,0.05,80,1,-1,0,1,2,1.20142138270887,0.509396148474983,0.746256257341371,-0.901257474966059,1.07221460619033,0.524406032251547,0.747117612067237,-0.490380522043946,1.47684666793687,0.511211267754744,0.735432837330942,-1.18097132110221,1.36302446325454,0.488202154208259,0.773858388930072,-0.911664114116462,1.55008145620848,0.467956756963912,0.79107704564864,-1.07381606030963,0.0306636158718262,0.0136793343517089,0.0137456583819389,0.0407285870937059,0.0806125897974069,0.0182406124015805,0.0205301072606279,0.12801992482808,0.127857596827543,0.0192006249387811,0.0208012395344319,0.205371369049388,NA,NA,NA,NA,0.154294734771246,0.0226046231318068,0.0240472693606739,0.155033092013298,0.0468654883182992,0.0165316473163143,0.016174468370048,0.0611457884568833,0.124338768984771,0.0328507607382189,0.0347260069667461,0.171078527429638,0.235396669869133,0.0384939253900912,0.0388614475546474,0.312562082362955,NA,NA,NA,NA,0.192254263694192,0.032278395098813,0.0318929495416056,0.200011335021523
8000,0.05,80,1,-1,0,1,2,1.24413504194679,0.501028002223795,0.750802813181205,-0.9935961947695,0.894285890139655,0.543546857798718,0.718366222392671,-0.354647871214021,1.25738956764639,0.526724393120198,0.706734464627153,-0.993076990210667,1.10869174685072,0.510854911566507,0.745868732087989,-0.789871319723935,1.20214703436949,0.504191888357351,0.750130569576762,-0.917847472054551,0.012102803354068,0.00442238050017622,0.00438563905925571,0.0130855426495365,0.022585778214365,0.00530115816097767,0.00554510464483853,0.0374473651115962,0.0356612984234045,0.00545037278652677,0.00561917590796423,0.0566694413025517,NA,NA,NA,NA,0.0521448297877582,0.00816433677592958,0.00886415560580267,0.0872558514014763,0.0121573235519014,0.00442688880326385,0.00438979875660246,0.0132002993479906,0.0230601315369836,0.00544319673917329,0.00569899834229963,0.0382031726832183,0.0368981121652909,0.00561920690949618,0.00575505325211493,0.0583062257043836,NA,NA,NA,NA,0.0563767138291976,0.00914152196915698,0.00980161670499299,0.0925778659215763
400,0.05,80,2,-1,0,1,2,1.23084791095033,0.506431770382888,0.719826060681429,-1.0432343164235,1.02738459384117,0.550636737771608,0.686873852015419,-0.454482165393926,1.47658229558126,0.542912908956999,0.669472670571703,-1.08255134763793,1.30998372375911,0.505935361279472,0.727062194675733,-1.07603114596786,1.60078253399466,0.464412475617854,0.753940325690076,-1.56488373261548,0.0768214898052157,0.0211326234474054,0.0206336704515133,0.0589428393388694,0.106100248887686,0.0242363224705089,0.0217338012575416,0.143103489504609,0.161434171455502,0.0258207095438802,0.0234212580101619,0.222413054342771,NA,NA,NA,NA,0.227334618471899,0.0399247666801868,0.0348956911129976,0.392666604856712,0.0792887844348342,0.0214562470724005,0.0208277731773503,0.0652405450068201,0.112769891484189,0.0265470310780439,0.0228697196426042,0.163761938652602,0.198579916052887,0.0311854226177373,0.0253695960049934,0.286826578523401,NA,NA,NA,NA,0.420040698096735,0.0852635273769977,0.0690045194392499,0.725679859987544
800,0.05,80,2,-1,0,1,2,1.28697601048857,0.50152881396472,0.757071540176501,-1.03152977916917,1.00478604578372,0.533923959187303,0.735924147354879,-0.283326400682274,1.45226100129124,0.519736218621807,0.728643826470098,-0.866184637235465,1.20824009696207,0.497876337699258,0.771825102469772,-0.712803705872121,1.3321910942781,0.488304067246691,0.777745964010789,-0.812417594638112,0.0386879805823437,0.0140716198899975,0.0135792904521277,0.0390349434047435,0.10140341951619,0.0180424181130782,0.0165813390741478,0.0902228635083707,0.189520840457123,0.019245978946824,0.0183911158032458,0.152188221853203,NA,NA,NA,NA,0.0891657675084123,0.0224830397002068,0.0225747832155401,0.193781653594843,0.0404599521137779,0.0141849884677818,0.0136807931861779,0.0411881647966919,0.110165368804173,0.020454951892538,0.0187603803129007,0.100049588624804,0.214654615708079,0.0234466554591937,0.0218100369848083,0.18255232828884,NA,NA,NA,NA,0.139735821612651,0.0346011631330427,0.0338581547768495,0.252710426550374
8000,0.05,80,2,-1,0,1,2,1.23890131506326,0.502290128764533,0.750780679593742,-0.988966741406035,0.984662601024963,0.538808138976493,0.721296072587904,-0.450587813360535,1.40125895487839,0.524262873057333,0.707813468145617,-1.12733401145777,1.20792658153561,0.508205802437802,0.748578041217461,-0.926679420366507,1.27608582550456,0.503198493796768,0.749939177871375,-1.05949875866791,0.0113222842282343,0.00438541915301682,0.00443053097888307,0.0126055251341925,0.0244326764358579,0.00551426925240226,0.00598537418547807,0.0405453483088367,0.0396073155590812,0.00585618214777068,0.00616927522103508,0.0634094120682874,NA,NA,NA,NA,0.0604170477650212,0.00862726243693468,0.00910607611997766,0.0823414914145498,0.0113600877194995,0.00438941639321575,0.00443403306102262,0.012692494066428,0.0247264108463486,0.00564164683582028,0.00612651648792213,0.0412696292779539,0.0406401343915398,0.0060521739228051,0.00632934073410834,0.0652222661949565,NA,NA,NA,NA,0.0621037903356538,0.00912007762849192,0.00957119362139795,0.0854106659902305
400,0.05,80,3,-1,0,1,2,1.24977763330418,0.474905042414189,0.758024541680416,-0.927693735284205,0.879322511459321,0.521735775972948,0.710236424077303,-0.638994038588775,1.30679844679039,0.500767693880046,0.69323331932408,-1.38826537228051,1.08581414739503,0.47767372546405,0.74810483630276,-1.03801554177984,1.25320891297628,0.447947903510518,0.780819230363378,-1.22861748021158,0.0622194684281812,0.0186871031982013,0.0188191807165285,0.0266623698654243,0.0840413452544427,0.0206584221078954,0.0246188005077632,0.0935691984505695,0.126776373125999,0.0216451551175435,0.0265713193603965,0.15452024212024,NA,NA,NA,NA,0.180499112088484,0.0294383756791034,0.0362193717938711,0.189121966348253,0.0651559057699203,0.0191998626391962,0.0190657138171903,0.0290425315284817,0.119249718220973,0.0334999273525815,0.0380274982750711,0.122651396335504,0.23716578104822,0.0402141700284319,0.0448506147104332,0.242604538469152,NA,NA,NA,NA,0.420258326211864,0.0983360802591463,0.102817858523718,0.385221046567751
800,0.05,80,3,-1,0,1,2,1.2504156480347,0.504471163705167,0.751984273583937,-0.950797672783415,0.981823948563276,0.530358678915601,0.728751864550203,-0.50340959629097,1.4351750132549,0.513188380089261,0.712333287552254,-1.26753836001351,1.22320580473741,0.498297117533219,0.756768875219877,-1.14192917461884,1.38968150444665,0.487506056199585,0.75908622348851,-1.49756511371263,0.0465922073802818,0.0131745737646648,0.0141192073960234,0.0574672770840539,0.0507460061179635,0.0139930081436779,0.0153814855994106,0.133026042674532,0.0937575454104036,0.0148085753472059,0.0164568343892571,0.19890984950674,NA,NA,NA,NA,0.125542751365359,0.0178208295216957,0.0209446284590462,0.319309944655846,0.0492915481196919,0.0133943919244017,0.0143479332217275,0.0638153501566546,0.0556825765975368,0.0149362292931495,0.0162034525425128,0.145888868330612,0.110691681114768,0.016463147766324,0.0170424664729036,0.22981414950359,NA,NA,NA,NA,0.165896324835597,0.0249077636874178,0.0255678697189083,0.40372717578009
8000,0.05,80,3,-1,0,1,2,1.25722983068965,0.4934225112422,0.749576733788623,-1.00158778571441,0.914333637539168,0.531616997039098,0.72012573307155,-0.440349850050456,1.28757496300244,0.5143936466981,0.706140331401927,-1.124402180231,1.1327159051165,0.499294709026284,0.74510514116671,-0.862165753204599,1.21047880695605,0.496492639485793,0.745980479268177,-0.942784620804807,0.0146437261719012,0.00442656408115137,0.00446638420360635,0.0118445691118918,0.0271191870941149,0.00569756835410145,0.00619346272915854,0.0406888078543694,0.0441352615409654,0.00588450252314095,0.00638671758651946,0.0619288492245305,NA,NA,NA,NA,0.0508298798291136,0.00704433122789667,0.00755069875023812,0.064606454990546,0.0147757879585185,0.00443817964959956,0.00447983192957941,0.0120392817952222,0.027752560906623,0.00591461752619987,0.00643366872185613,0.0415752959825935,0.0459079328100046,0.00618294178375426,0.00665432391935242,0.0641982083445229,NA,NA,NA,NA,0.052261110461567,0.00739708643987077,0.00786727272698919,0.0665602832286361
400,0.05,80,4,-1,0,1,2,1.24619186723229,0.488614836418222,0.735541862926428,-1.00145079114168,1.00419954833864,0.519933226117864,0.721364973096525,-0.831301087865325,1.53368855330734,0.496864597289782,0.702294875018095,-1.75962216405885,1.22253970868081,0.49950951501616,0.731348910777522,-1.43175696601177,1.34254105484243,0.490605820919793,0.73435765079395,-1.61670103645882,0.0553587512344794,0.0196096480286081,0.0203066082693886,0.0657480193081375,0.0802772620028292,0.0213531155302496,0.0244374236800182,0.204197892559682,0.129587647698747,0.0233432883329709,0.025003716859468,0.339113369680589,NA,NA,NA,NA,0.195102249750487,0.0259426759417463,0.0321994047863883,0.203377577337529,0.10770149739303,0.0268362412217391,0.0279007979455948,0.117868869741404,0.148892118094746,0.0393961009549233,0.0434287646021047,0.3151753130665,0.387451106325504,0.0568553102112539,0.0545427592644137,0.64589532750914,NA,NA,NA,NA,0.245910804485349,0.0366875284189458,0.0417432879452236,0.301557854139209
