"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
400,0.05,80,5000001,-1,0,1,2,1.24825998539725,0.513696726052155,0.781327937332735,-0.922558901656993,0.950226009120643,0.54952653886675,0.757024939881746,-0.503409008711771,1.31993732196541,0.533702858940079,0.740063471400198,-1.17422965662245,1.28281085409134,0.503539691073393,0.796927193914896,-1.00698543062536,1.60065594073221,0.483030290029653,0.816052665023995,-1.23593023184089,0.0839178054953666,0.0199771136684015,0.0187148060576709,0.0486747838764081,0.0827895305656656,0.0215413472000991,0.0210964462397746,0.0988079833134274,0.141951389621611,0.0217023472248915,0.0224635151316495,0.137140590868152,NA,NA,NA,NA,0.22878590713354,0.0305576716339821,0.0331491197726068,0.225978817916207,0.0944559002930501,0.0205961402831671,0.0195415823719104,0.0579728314132446,0.0940433543441069,0.0227031001998894,0.0222068816782073,0.107930974799362,0.171645627518318,0.0236084061832731,0.023888157350698,0.162248527074204,NA,NA,NA,NA,0.7653400239823,0.0965759408414617,0.0904812812428585,0.537999946248117
800,0.05,80,5000001,-1,0,1,2,1.3045854783311,0.505043113443512,0.744811895581093,-0.951396929846941,0.922649981412605,0.53991434827463,0.720318130926651,-0.38847796594389,1.27140539425274,0.525801620349371,0.706508459804849,-0.983643989660655,1.10471153034405,0.513812000634366,0.74195707664714,-0.877926524033179,1.2011781222337,0.506794870571185,0.74025826770455,-1.05335472197184,0.0394973625686173,0.013539586752205,0.0128917536632643,0.0373432018193395,0.0670731831807836,0.0152432607105901,0.0148480737500252,0.0759319644019027,0.107968925301254,0.0154478174316062,0.0156165570145428,0.104825732380919,NA,NA,NA,NA,0.188757127358472,0.0221162851091232,0.0209147220149641,0.164703955038316,0.0405270636158435,0.0136346938983098,0.0129574817050299,0.0396873438699271,0.0702313381182166,0.015697513002175,0.0153252132910803,0.0803921252545192,0.113982699104273,0.0158987004244421,0.0159947009896226,0.112412449845354,NA,NA,NA,NA,0.205425159165772,0.0252529393607957,0.0227801112177307,0.193343302157182
8000,0.05,80,5000001,-1,0,1,2,1.2633131090769,0.500560469843155,0.755548618622656,-0.986845350971284,0.972525468166582,0.538359840469042,0.725957787270248,-0.419495721295403,1.37639030017099,0.523674879720183,0.71298872853357,-1.07748870413121,1.23580443999611,0.501302604141556,0.756234723727808,-0.878625060422313,1.34678566482365,0.493474319402266,0.761243492584509,-1.02318801937251,0.0116478153219543,0.00441307850907957,0.00438600884720996,0.0125410365857111,0.0266904086309715,0.00533871712864919,0.0054305354587666,0.0394039283033461,0.0431656098359697,0.00563034174081716,0.00575127195433882,0.0608748380216128,NA,NA,NA,NA,0.0545958463444399,0.00799169684714452,0.00824566424191295,0.0820129186425256,0.0117029320669956,0.00441862777361388,0.00439173134593901,0.0126627476053902,0.0268856289823768,0.0054089611125951,0.00549606476110691,0.0397915906467633,0.0438891045283834,0.00575326839168101,0.0058317762446169,0.0619814282010571,NA,NA,NA,NA,0.0568600118291332,0.00858972320692847,0.00876237393252716,0.0850951329794599
400,0.05,80,5000002,-1,0,1,2,1.21139010886837,0.453671261280518,0.728563327675481,-1.05977777443167,1.00001975978597,0.504833649630074,0.666058926612035,-0.346436706302328,1.40783968957056,0.490778804707794,0.661205953782349,-0.92404381336123,1.16092304169384,0.479055719698099,0.685407719298435,-0.728570443766042,1.23916394641747,0.455588483197871,0.708800184229574,-1.03072056535162,0.0361649452003859,0.0187386648513268,0.0203495751253588,0.0623751292924319,0.0821312464573022,0.0243872648439161,0.0272634774013874,0.238780469439097,0.118044706082413,0.026014360959545,0.0265881029454462,0.334053183140145,NA,NA,NA,NA,0.156012562591949,0.0344441606038407,0.036944027989565,0.528118643871597,0.0369294414337922,0.0189630326600821,0.0208361088997363,0.0691945763813673,0.0898332386576532,0.0405741153393512,0.0469183959164394,0.33608728689487,0.182346096977029,0.0498129372384379,0.0477868731673111,0.523693922838732,NA,NA,NA,NA,0.250601205538895,0.112411960880718,0.118779642058743,1.04074926053764
800,0.05,80,5000002,-1,0,1,2,1.26089193888099,0.476877901989383,0.72430292446557,-0.993222634394124,0.929247512309391,0.512829294478151,0.694133914430119,-0.336620912680443,1.29999717341878,0.499652335638987,0.683693915974949,-0.976101581516672,1.11965505175051,0.482357493555602,0.720456627956772,-0.703896062051615,1.22494518753216,0.462794886924952,0.742231627271077,-0.929247035932576,0.0302045344909844,0.0135302962452721,0.01348860034793,0.0446171790040175,0.055154401351439,0.0159144941170164,0.0162475621292292,0.0970946560389262,0.0812049504700586,0.0161935814460346,0.0167993090255027,0.143569634357146,NA,NA,NA,NA,0.109788327230176,0.0202667912771883,0.0226957335568128,0.190456593495019,0.030948136751168,0.013654402169733,0.0135846261724746,0.047644689466986,0.0587762220942202,0.0173010754212157,0.0177482435623221,0.105940308185055,0.0928243522467184,0.0181326284903225,0.0182316812612463,0.165227076560064,NA,NA,NA,NA,0.129334570740359,0.0266855881690386,0.0285295087197029,0.232692865670447
8000,0.05,80,5000002,-1,0,1,2,1.24358650731016,0.495510225438817,0.743763852629469,-1.0155736299054,0.917724736951321,0.530712386922478,0.712961092790905,-0.441201921937943,1.30626486428324,0.513947696745581,0.698657891896259,-1.13566507985222,1.16766585362115,0.497713677718634,0.737910675460922,-0.915906657717925,1.28395154415007,0.492646509107561,0.739921873051038,-1.06232262599156,0.0146984312031757,0.00442744260143436,0.00445070005005064,0.0134706319253933,0.02457800166329,0.00573345998469593,0.00616636385282579,0.0470454649965451,0.0419251002113763,0.00605628765841025,0.00621498295493678,0.0739016482389118,NA,NA,NA,NA,0.0540456216395758,0.00880450883433406,0.00931744750045147,0.105630617476941,0.0147677517402905,0.00443221478550293,0.00445537457575801,0.0135870455532971,0.0256108199108919,0.00600185192804243,0.00643962357443295,0.0483670758047212,0.0447561696328332,0.00641774766711713,0.00651141682055178,0.0771178739132729,NA,NA,NA,NA,0.0618627458784727,0.0101623735475473,0.0105499941161772,0.113142694708297
400,0.05,80,5000003,-1,0,1,2,1.26382835320611,0.505534621379824,0.752595552571152,-0.998761385876149,0.794243509326361,0.553564824221318,0.705043121371421,-0.107905901758437,1.0303014316846,0.543368815532046,0.694745354150967,-0.50029315659895,0.939697238916131,0.530125170718349,0.726267566554709,-0.416355285853524,1.0500247932783,0.521382371690185,0.736422386747555,-0.562232589531331,0.075890019955829,0.0198034541183115,0.0198628631370715,0.0647157274831262,0.0457280162788709,0.0204406517560217,0.0208160561725434,0.103799388885934,0.0710284559199593,0.0208197653248753,0.0217527904880022,0.146561247965326,NA,NA,NA,NA,0.0988136713264265,0.0223597135441215,0.0232003056069155,0.182791231245632,0.0919977285287862,0.0210222971957399,0.021265111124599,0.0877017898901217,0.0592311053655238,0.0223263873407708,0.0228605161733028,0.116226548313762,0.109816165909531,0.0235083389312257,0.0240485717997605,0.176325468281123,NA,NA,NA,NA,0.191121318945245,0.0362265675369402,0.0335403368624474,0.26008365900673
800,0.05,80,5000003,-1,0,1,2,1.25912927642246,0.502756326143467,0.757579634650324,-1.01378519188045,0.853306149143389,0.539134361174373,0.716398618614961,-0.534687987783942,1.22093928568776,0.519140652182335,0.706690271839615,-1.17373227528868,1.01216452493671,0.534630512955435,0.70766452044804,-0.74319105533613,1.06431725568882,0.525631319779916,0.718453513899628,-0.836968319285295,0.0450883345033433,0.0140318071102302,0.0141939910826854,0.0227277283631964,0.0815952077875078,0.0156369563848062,0.0182341762654162,0.0570107116790646,0.126406074428333,0.0159055829723968,0.0203502620824519,0.0775943881248441,NA,NA,NA,NA,0.132329200249233,0.0198873815275078,0.0223999970193405,0.113951657910421,0.0510005006801031,0.0145431849390374,0.0144890790692479,0.0241029470844047,0.086482083114309,0.0167551173030765,0.0188639201423887,0.0575501749801698,0.148198969751049,0.0185232313704272,0.0221627940691084,0.0839309326336128,NA,NA,NA,NA,0.417888396241906,0.0649949491533916,0.0538564888272026,0.125085171980374
8000,0.05,80,5000003,-1,0,1,2,1.26349930522128,0.50161005939393,0.753402160290278,-1.00997967495259,0.983031193725538,0.533495956094208,0.727377426925274,-0.477631988998285,1.41331193881477,0.5175806501781,0.713841237190372,-1.19259973946203,1.23417044044213,0.499745022545283,0.754433157445521,-0.967941114339014,1.34521510035604,0.491454842396088,0.759395781189094,-1.12575085328579,0.0132731477189204,0.00440121264017309,0.00438660098560647,0.0127336318756767,0.0313077250716836,0.00580276683332127,0.00589330558602049,0.0389497849909873,0.0531092365423501,0.00600707763424361,0.00627399546253052,0.062337758020173,NA,NA,NA,NA,0.0603757221400581,0.00760014777726926,0.00792760085806371,0.0690114128248709,0.0133758731500531,0.00441116648220691,0.00439592304113706,0.0129080347342662,0.0316692807605655,0.00590203163775485,0.00599226469550868,0.0395009640174662,0.0541042024159704,0.00615557827165018,0.00638773192185754,0.0638143964433714,NA,NA,NA,NA,0.0614489909154483,0.00782849601679358,0.00810177981058658,0.0706943888620333
400,0.05,80,5000004,-1,0,1,2,1.24345989020389,0.515540548469621,0.750128721894795,-0.977400595482318,0.984239130668307,0.539213897046323,0.733539128770048,-0.387314211189292,1.32723392748164,0.528889245096265,0.721589825236334,-0.937365753079499,1.18685444852966,0.508029166360899,0.763266491346303,-0.758221041334992,1.32111583279232,0.49621329879371,0.770389959689729,-0.832524344921325,0.0431135459787912,0.0177414034109164,0.0191868103385723,0.0423528675985737,0.0801175001609529,0.0194393792383708,0.0221386017468832,0.114767628726547,0.104495634400283,0.0195327657049011,0.0239635893417428,0.161728681755058,NA,NA,NA,NA,0.161669925058461,0.0260539754533375,0.0311598461922687,0.216232087767846,0.0450760348860967,0.0179643070658953,0.0194900467423038,0.0465718680871493,0.0826543857220729,0.0199537400077599,0.0227581861864262,0.119240392182148,0.11484334862771,0.021127190484258,0.0252586233716818,0.176556176032421,NA,NA,NA,NA,0.360265683772021,0.0821128864448196,0.081327557967119,0.374116071122984
