"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.SG.1","est.SG.2","est.SG.3","est.SG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.SG.1","ste.SG.2","ste.SG.3","ste.SG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.SG.1","bcs.SG.2","bcs.SG.3","bcs.SG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
400,0.05,80,8000001,-1,0,1,2,1.3160551685994,0.511418161901397,0.776763328442925,-0.912805856880108,1.15514953750677,0.515703268491495,0.768029973159784,-0.705960533950815,1.74359286744613,0.503891582384489,0.748700336711235,-1.58191023702532,1.52072159782831,0.460879890083598,0.809858809846769,-1.1718922514906,1.82274032173529,0.430226352666715,0.83896780291046,-1.42189991889499,0.0518853926702789,0.0179682202916852,0.01927113993689,0.0295933054000955,0.118764313961226,0.0282423879127018,0.0283795780809912,0.270638036026821,0.222488937870631,0.0302675289281511,0.0279015324087965,0.433821270443363,NA,NA,NA,NA,0.388446580556348,0.0601555095126629,0.0593400600690171,0.530277692714164,0.0568615814748286,0.0185182778308866,0.0196239476784865,0.0325887329560937,0.320278593854173,0.0774755580401284,0.0717480791611922,0.368366862660584,0.845640861420221,0.107653187671509,0.102427753667012,0.787834519866682,NA,NA,NA,NA,1.56497343049677,0.274358386567705,0.25662797302158,1.15498213006438
800,0.05,80,8000001,-1,0,1,2,1.2933979526807,0.518742020838186,0.756386426243013,-0.994767263033357,0.921287391250604,0.555751511249491,0.712193799426483,-0.572193094022042,1.28574229364821,0.541092986062095,0.689100211367039,-1.30890482101507,1.10978186368027,0.529901849357302,0.721265374946273,-0.959176305468634,1.19982192152513,0.51849210497878,0.731363492577333,-1.04609008588121,0.0379889935382779,0.0139045325376143,0.0137002625605242,0.0346557050909483,0.0652592831349338,0.0161894660750913,0.0160961723739393,0.129868343320522,0.108106301279933,0.0171740464898621,0.0169676810319734,0.205921937146148,NA,NA,NA,NA,0.111536864588996,0.0213107336764043,0.0201193738633065,0.219673624086168,0.0428488808652419,0.0143306912984586,0.0141094506955968,0.0399055257928966,0.0750451384459243,0.0198057548712965,0.0190732946536031,0.142490488860592,0.142120275807323,0.022815670101779,0.0206405256367352,0.242587349449837,NA,NA,NA,NA,0.164636936192948,0.0348362733831311,0.0306420489188698,0.267475305419957
8000,0.05,80,8000001,-1,0,1,2,1.27441832973463,0.494967984025684,0.751624901871171,-1.0099172657809,0.988117457119237,0.529013277224035,0.727847187460927,-0.4537780432958,1.40792582919071,0.513754082215655,0.714868584958043,-1.14893826834,1.23585425037646,0.494727942724301,0.756951493937159,-0.915898506476352,1.35049273458406,0.486196309778446,0.762262128817671,-1.05302623295592,0.0120920646436935,0.00433179636868818,0.00437024314998302,0.0119325657870426,0.0352743397318438,0.00599748191557497,0.00594494738060058,0.0411446088954851,0.0570668006001127,0.00599003296911305,0.00633254219149025,0.0634361312695458,NA,NA,NA,NA,0.0610932006533502,0.0081397311254832,0.00846688495493294,0.0759303548959737,0.0121506689783682,0.00433706745768904,0.00437584819564037,0.0120512285005788,0.0355524948967434,0.00607679497214656,0.00602731264657982,0.0415973809735143,0.0577145726234182,0.00608985676533577,0.00640259195796888,0.0644860452627573,NA,NA,NA,NA,0.0625990948073065,0.00852454297174197,0.00880925753640078,0.0783160900098634
400,0.05,80,8000002,-1,0,1,2,1.20458981139105,0.50024417043114,0.755149650022186,-1.03945840208012,0.934742454796927,0.532297270430871,0.735085650452148,-0.445816957433934,1.30865047792794,0.514735147581548,0.721634730969635,-1.12269034953116,1.29393019744675,0.485780972204911,0.765343499450703,-0.9084731802747,1.76734718768884,0.445585880852092,0.798503817864987,-1.1369791157511,0.0474903703354871,0.0189103376352633,0.0188321248510101,0.0618746222373509,0.090684843378905,0.0213791520845647,0.0210283235659605,0.082459540288423,0.133902573260923,0.0213941309001831,0.0223405584246352,0.130284317358488,NA,NA,NA,NA,0.265226434616102,0.0338021647284049,0.0327314039900381,0.213528691556011,0.0507899020087305,0.0192022012750861,0.0189120925701777,0.0685644749948866,0.103455488851191,0.0235502855607919,0.0221671512503402,0.0937368640566176,0.184106167157446,0.0258424898700122,0.0248858888061777,0.173616466675853,NA,NA,NA,NA,0.988470557075156,0.127992152514537,0.105634362877553,0.595168890983744
800,0.05,80,8000002,-1,0,1,2,1.30404833270723,0.519643840074812,0.733170820248645,-0.996132267194226,1.17797558076279,0.541499037562623,0.717944566482505,-0.448010008150834,1.62800314409898,0.534280395033787,0.70682623175451,-1.07169491040904,1.54429998151335,0.498626266473385,0.760453586134422,-0.902654440729669,1.77210452103462,0.4836585537298,0.774693009887519,-1.0959796908004,0.0272865736436436,0.0136069920677374,0.0142352720946242,0.0274852431494382,0.0792020984739405,0.0162882167285147,0.0184049889722924,0.102083621699257,0.123764982811513,0.0171678667815376,0.0193496841547404,0.152505297670188,NA,NA,NA,NA,0.154701725700649,0.0217180079227604,0.0246749408920478,0.164105593571073,0.0278736358914019,0.0136908459908025,0.0143144469792255,0.0287332278586122,0.0915342767142334,0.0198904973334558,0.0220682890463764,0.115112946459491,0.159790805440809,0.0226340551721323,0.0243585840719413,0.188027929748957,NA,NA,NA,NA,0.183005698119209,0.0275776484709498,0.028826428349258,0.196892273019599
8000,0.05,80,8000002,-1,0,1,2,1.23761123168695,0.498222862495442,0.745122854040429,-1.01175214441456,0.968504941454222,0.526922956342647,0.719377534879135,-0.464351179970628,1.38650301067306,0.509968404391011,0.707817667070501,-1.1650345891543,1.19835013295178,0.490313520660601,0.750591324063303,-0.942632410897876,1.29247533769094,0.481117090111383,0.756410107691888,-1.09829797826193,0.0107117238031719,0.00435815918272726,0.00437286659595909,0.0116947023000006,0.0299883709853156,0.00570284209617647,0.00570315689202983,0.037065171276323,0.0475329141591371,0.00575549323765072,0.00598909401380911,0.0569846446479094,NA,NA,NA,NA,0.0489313409969711,0.00739057633018937,0.00772396685510933,0.0693242463000294,0.0107491265203653,0.00436177486259517,0.00437591588643438,0.011774203450512,0.0301911308731415,0.00576986407241805,0.00577301769211289,0.0374768070235099,0.0480497952623989,0.00584612947703858,0.00605369990156522,0.0579584568936749,NA,NA,NA,NA,0.049769657998451,0.00764254282909112,0.00793824934365187,0.0711264792322154
400,0.05,80,8000003,-1,0,1,2,1.30113720685572,0.523535048966698,0.732529283488215,-0.922813463254968,1.03770669340928,0.567001495944284,0.695211717875826,-0.347355009582854,1.43896538337581,0.557193021544455,0.678186582193822,-1.02838808972544,1.31861534226968,0.529190179024276,0.7254675795599,-0.737220988323717,1.63686240820383,0.499183541515217,0.75235389511269,-1.00702237673125,0.0463011690514056,0.0188640962621477,0.0202972453236642,0.0504056313387146,0.128693389820442,0.0217854304120669,0.0216461343976775,0.0853311036168423,0.198115680886317,0.0221654716839993,0.0232794130891839,0.161337839150113,NA,NA,NA,NA,0.264730445867029,0.0314765370402479,0.030639940932762,0.241205484332495,0.0507331015424315,0.0192620168296676,0.0206369202832224,0.059494181146014,0.133616194476482,0.0229467649694494,0.022077995383483,0.0931191267364003,0.218495892541694,0.0255123719818469,0.0245094913321648,0.199672437601717,NA,NA,NA,NA,0.584718063803671,0.0875860051333898,0.0801753282143573,0.53166966166878
800,0.05,80,8000003,-1,0,1,2,1.26114593106911,0.478580266480287,0.761631994870619,-1.06758622774071,1.07056427806394,0.503931828359391,0.749831763776815,-0.739752833302973,1.64228250248884,0.485161096395659,0.730107248087618,-1.68668856195265,1.44740164701243,0.462627855663591,0.77219371083692,-1.22019755397045,1.75207126570735,0.441217576555953,0.793259520380056,-1.41084053121328,0.0417327726410754,0.0139366375400239,0.0136171803785912,0.0321295932532978,0.0850270466967882,0.0177712472880058,0.0193752602954672,0.122339565454133,0.162812818124962,0.0198537554534086,0.0213231661582098,0.228473523656216,NA,NA,NA,NA,0.145260652825088,0.0203543001866223,0.0236019097701172,0.143598175510483,0.0535870967459144,0.0147903219182396,0.0145716410593391,0.0388854714520707,0.257549655612519,0.0509866059164603,0.0483869431272454,0.196699494978885,0.613393862794701,0.0666257521548659,0.0668120426580657,0.482769721157832,NA,NA,NA,NA,0.376081510678327,0.0498384114573296,0.0451237637546869,0.24426915927514
8000,0.05,80,8000003,-1,0,1,2,1.24981645442329,0.494023313104361,0.747618385695151,-1.0096765535388,0.925896660175692,0.536197722549048,0.715496250219503,-0.357364837406395,1.3096750924202,0.521684204720704,0.703003975089874,-1.00832041519144,1.12852681240368,0.507052117832493,0.73759065707731,-0.797917207883681,1.20300802756065,0.502448568926306,0.73880405467005,-0.922925047222116,0.012366100553057,0.00435851869873915,0.00439180814314454,0.0133018510244845,0.0261004763816697,0.00613550156858368,0.00656593545105598,0.0496063939938986,0.0465729536929582,0.00664989793557436,0.00659087987458607,0.0801093128719478,NA,NA,NA,NA,0.0575442308455239,0.0103166552543377,0.0107762328663763,0.118059323263671,0.012417926429268,0.00436332762213306,0.00439649451793566,0.0134304492350871,0.0269353687304984,0.00648367097903538,0.00694156385378208,0.0514240341980469,0.0495416255257628,0.00717963833937389,0.007045183043676,0.0846540494842108,NA,NA,NA,NA,0.0634231057878762,0.01191254581721,0.0123158056824227,0.12749113244057
400,0.05,80,8000004,-1,0,1,2,1.2701125214377,0.511025426673782,0.743413957168802,-0.988548144930115,1.01195604374536,0.564093438389372,0.687518524642249,-0.323130729158658,1.45967549848785,0.550965747076044,0.678977230840721,-0.972996037151601,1.35104330586924,0.536470311444123,0.723472751855155,-0.735924325791776,1.70053660652642,0.530574533989093,0.739092524913214,-0.922658693596314,0.0591498910560319,0.0184788135322468,0.0204178866277326,0.0508026357817044,0.128218798543289,0.0214021041914154,0.0231242073778192,0.131601685266997,0.216998961976523,0.0229387862432614,0.024678160700002,0.224293277213732,NA,NA,NA,NA,0.315995624319918,0.0277526200557695,0.0345592291649593,0.316011299232323,0.0731558792278483,0.0191172700612036,0.0216378803592469,0.064999772819783,0.248848685087612,0.0314731582869222,0.0338998550632571,0.176051375548024,0.515436775144317,0.036431749790403,0.0424671936803943,0.374523199356514,NA,NA,NA,NA,1.69809230567837,0.101454452856766,0.137527638166398,0.822024659218848
