"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.RI.1","stde.RI.2","stde.RI.3","stde.SI.1","stde.SI.2","stde.SI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.RI.1","bste.RI.2","bste.RI.3","bste.SI.1","bste.SI.2","bste.SI.3","bste.CI.1","bste.CI.2","bste.CI.3"
400,0.2,80,7000001,0.0331943969620528,1.0047392155869,0.956637056407462,-0.028555935734214,0.897968872688255,0.782291982241727,-0.0137044466594755,1.00388813575086,0.901692524574318,0.130532941823336,0.921696269148629,0.817218290706862,-0.0379525752134628,1.06521172684905,0.941558159818735,0.0539093234456329,0.0497999837637672,0.0533426352965968,0.0614324379867098,0.0524652182116246,0.0556969288021651,0.0621094487674494,0.062125590737392,0.0657580721661184,NA,NA,NA,0.0632553921000756,0.0637355689245129,0.0702016016873552,0.0539792406972633,0.0500108582105443,0.0535830382275611,0.0615241542133527,0.0526549032740383,0.0559230567456366,0.0621969015162992,0.062356103953105,0.0660076603982246,NA,NA,NA,0.0633675839817265,0.0639990086622261,0.0705532870230975
800,0.2,80,7000001,0.00941573386798416,0.976551134198428,1.07680804332466,0.0164910427064569,0.811423294601436,0.91333539958178,-0.000508625358109734,0.917928874646653,1.0348586430423,0.200151258524718,0.867260052651007,0.966495139765325,0.00727709355847448,0.975069556465414,1.07011690877976,0.0377666149317819,0.0385448052034051,0.033616591354076,0.0441497961139072,0.0406106542348696,0.0376070604326135,0.0456523337461556,0.050067317944982,0.0458068481724824,NA,NA,NA,0.0452649059059865,0.0485767007495523,0.045905056540722,0.0377913155904903,0.0386403255719799,0.0336803072300822,0.0441782638278806,0.0406999387376518,0.0376923855755095,0.0456821686327476,0.0501671033622056,0.0459152602110626,NA,NA,NA,0.0452958297035245,0.0487048243552847,0.0460304553709111
8000,0.2,80,7000001,-0.0246852760445352,1.00364092364435,0.997186857198577,-0.0227821775105291,0.842620459793977,0.844337506304471,-0.0229155725596825,0.972052470808435,0.974766019275234,0.166298821831871,0.903506593463956,0.903216281132441,-0.0235206047346355,1.01620392552008,1.02018505792072,0.0127100865426217,0.0120600341743276,0.0122417322713954,0.0141105707902447,0.0120550600180595,0.0126430872423891,0.0141389599987573,0.0146362190075349,0.0152076148691362,NA,NA,NA,0.0148667782261074,0.0154743394483102,0.0163468530682504,0.0127113576816095,0.0120637040164929,0.0122458940226485,0.0141118742492219,0.0120582660895268,0.0126472846623978,0.0141400188914274,0.0146402468712135,0.0152127203569088,NA,NA,NA,0.0148686482377697,0.0154802601205536,0.0163545082592533
400,0.2,80,7000002,0.0651065260580041,0.98318420958075,0.927289089794199,0.116514295165542,0.844544986390227,0.805613029423151,0.112197500416322,0.979993610882876,0.903020206641488,0.278917149778899,0.872222430396893,0.821567964457849,0.10605880057592,1.00727075952209,1.01183203980797,0.0578518725838093,0.0458014858403812,0.0583097236830561,0.0636407594210221,0.0457141155161561,0.0528472188965065,0.0635117862304036,0.0595174054575112,0.0671902196868246,NA,NA,NA,0.0657934653981766,0.0516705216590574,0.0701319211462055,0.0579417826620717,0.0460179706673569,0.0586131650841344,0.0637365235762691,0.045988407221266,0.0530866291508859,0.0635926430043971,0.0597969472649045,0.0674777775582632,NA,NA,NA,0.0658931467380296,0.051972524931745,0.0704896005995595
800,0.2,80,7000002,-0.00965337842777702,0.983120460510285,0.954221124196772,-0.0240909109579579,0.800421352342892,0.809910776510246,-0.0104960137007463,0.923883377281289,0.937087538907654,0.146324542113694,0.868906273339743,0.875421826217922,-0.00203609167240885,0.950962393373793,0.965413101084891,0.0406826318295555,0.037384528935743,0.0398150809244042,0.0456829060398988,0.0395693167130795,0.0433574859805881,0.0467207707826968,0.0473332638346564,0.0550451539442344,NA,NA,NA,0.0475731449290217,0.0495177690426484,0.054205359310393,0.0407148596538874,0.0374626153594137,0.0399527627465507,0.0457245663487488,0.0396779574160906,0.0435167301332442,0.0467626652416158,0.0474625601679028,0.0552864071293747,NA,NA,NA,0.0476258222856705,0.0496823618130317,0.0544890692497215
8000,0.2,80,7000002,-0.00689242736592754,1.00468652811408,0.99672399347553,-0.00307584000193761,0.827545125711,0.822355048385802,-0.00517169739692149,0.950645583750593,0.949775148563408,0.172980422823605,0.882650131683887,0.874993208352768,-0.00117065428331907,0.987939107010609,0.990168359844123,0.0123126790872414,0.0115103019448402,0.0116422695889037,0.0140483633972433,0.01223743599413,0.0123221807916354,0.0141020381310847,0.0147082429795052,0.014857194821307,NA,NA,NA,0.0146776304847467,0.0154743435750475,0.0157679780320979,0.0123137037552762,0.0115135029689412,0.0116453521174259,0.0140495324983669,0.0122408205535045,0.0123256912808867,0.0141030901635482,0.0147123155657121,0.0148615113978937,NA,NA,NA,0.0146792052399944,0.015480081837491,0.015775580278172
400,0.2,80,7000003,-0.11795179202712,0.856826765707494,0.948838061270193,-0.109440065419479,0.693750646897086,0.873520806964861,-0.132539562390722,0.78027459726581,1.01955328323333,0.0549059760108695,0.76338451344953,0.892229815936998,-0.0966175998354754,0.832405768678783,1.0918064711482,0.0558535721275552,0.0514703991698608,0.0647265374214232,0.0607581388146065,0.0485572965953321,0.0585515709007104,0.0631815305508723,0.060582523569295,0.0774055542840433,NA,NA,NA,0.0625855188894437,0.0602330698395984,0.077746156932137,0.0559292158110977,0.0516754809841358,0.0652439513003915,0.0608727883105174,0.0487957963630521,0.0589645776517723,0.0632898792131259,0.0609510863653261,0.077982966977217,NA,NA,NA,0.0627288895676331,0.0605485207966529,0.0784567410068804
800,0.2,80,7000003,-0.0551033458413763,0.996512467014328,0.955801615540397,-0.0574750224082874,0.835485185204841,0.795324027764162,-0.0599485091539869,0.944188443445985,0.925144162277566,0.150012188969454,0.88510645706564,0.853944042615392,-0.0707987066671517,1.03330758427589,0.985512757893673,0.0418535983763436,0.0472021020042433,0.0378697729882411,0.0468861820219636,0.049961323236079,0.0406978179162197,0.0460657422971613,0.0595461208589286,0.0508733446708409,NA,NA,NA,0.0494664886780521,0.0656735595527459,0.0523304114131602,0.0419356550735406,0.0476738376183786,0.0379681968083209,0.0470080601006189,0.0505948060822309,0.0408221716517028,0.0461246579647374,0.0604026877727893,0.0510423665101144,NA,NA,NA,0.0496295011095267,0.0665901492343181,0.0525191678048283
8000,0.2,80,7000003,-0.00134091790180009,1.00999007157993,1.02970750750094,0.00194525387006253,0.845355367449776,0.857912015837671,-0.000602789166914064,0.962098469117271,0.981470080939191,0.179167520071673,0.894479948285937,0.905246142536842,-0.00485327801764514,1.01183760566824,1.02536093854183,0.0122733608576337,0.0115892129494431,0.0117922422160214,0.0141502066211434,0.0121120704333988,0.0123008484889188,0.0141142098906954,0.0144444081108544,0.0146823104135299,NA,NA,NA,0.0150890408649156,0.0156802024545034,0.0155702925124795,0.0122743670737085,0.0115921526726942,0.0117952506363644,0.0141518995186148,0.0121160976546609,0.0123042963475431,0.0141152687964447,0.0144491003970188,0.0146858850931191,NA,NA,NA,0.0150925103402722,0.0156880285254103,0.0155763122862549
400,0.2,80,7000004,-0.073086874824679,1.00315704639457,0.911155609904641,-0.0831298803403512,0.864043282741519,0.755402195646636,-0.0706047344315118,0.951215285400746,0.876687824650113,0.0745680187172126,0.873377483546045,0.781635040118997,-0.100685061065564,1.03414636790051,0.908454496635259,0.0501339937404668,0.047114658072235,0.0474344423295201,0.0590503255387621,0.0547604093069436,0.0536222348199203,0.0636061236654468,0.0766746739385205,0.0730788676860774,NA,NA,NA,0.0619674417739276,0.0704784237139467,0.0688033966950304,0.0501879754887312,0.0474489049105982,0.047603285892698,0.0591409618506801,0.0551263847310838,0.0538179663547166,0.0637547812149656,0.0774151908858168,0.0734194830008781,NA,NA,NA,0.0620944761055233,0.0711287101486075,0.0691061542738858
