"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.RI.1","stde.RI.2","stde.RI.3","stde.SI.1","stde.SI.2","stde.SI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.RI.1","bste.RI.2","bste.RI.3","bste.SI.1","bste.SI.2","bste.SI.3","bste.CI.1","bste.CI.2","bste.CI.3"
400,0.2,80,3000001,-0.0993852722673507,1.00993728195636,1.00427723826623,-0.048653351949467,0.826032608448263,0.811837291687678,-0.0535949373358661,0.96112439689026,0.931422160613036,0.117979995350585,0.861509963943253,0.846262610423041,-0.0664403244807376,0.970225434516231,0.973511570550072,0.0555427899535897,0.0501205596522669,0.0550851427955667,0.0603428100036931,0.051614426917261,0.0535405597723567,0.0598050264284147,0.0588986670334066,0.062492006539116,NA,NA,NA,0.0626337890864401,0.0629522969801444,0.0664369888687882,0.0556659156288258,0.0503284640117713,0.0553658951677241,0.0604560075403936,0.0521104275059678,0.0538115326076042,0.0599009993637805,0.0593569927423607,0.0628394750365319,NA,NA,NA,0.0627834748802372,0.063873452010927,0.0668334808714341
800,0.2,80,3000001,0.000468207481829247,0.986735692094043,0.981664492427205,0.0278665384788118,0.854743297921146,0.808812901002339,0.0401440379859976,1.00256611814702,0.922823974255514,0.21565727445394,0.902787023348504,0.886806936030952,0.0294558346764351,1.04589784649649,0.9493905226981,0.0419958227370097,0.0444547355365335,0.0398580861068513,0.0448310994426662,0.0475113852356698,0.041441538393214,0.0453851837098291,0.0559637451195535,0.0504250343196009,NA,NA,NA,0.0476242188934753,0.0657103137286369,0.0522259943958937,0.0420373912983948,0.0448798718085944,0.0399722289791552,0.0448641046396647,0.0478143000751618,0.0416156597211566,0.0454229725860358,0.0562602761332448,0.0506610655287554,NA,NA,NA,0.0476672921942929,0.06630187012002,0.0525301143368564
8000,0.2,80,3000001,-0.0137324034098604,1.03108400894799,1.01734994761195,-0.013071778513974,0.861068556223275,0.844103958276343,-0.00724849711363105,0.998328657904925,0.972385000962355,0.165339981428565,0.914070063539228,0.901151401079393,-0.00956129838789258,1.0325516740442,1.00744617244944,0.0134257494578338,0.0125607042445911,0.0129017839015356,0.0147403233135,0.0129988874270934,0.0130637420557082,0.0144918047377305,0.0155883031788252,0.0157588232193545,NA,NA,NA,0.0161366782418087,0.0169439638903079,0.0173987360666771,0.0134293016989271,0.0125716972677986,0.0129106025584828,0.014742449747831,0.0130033236815664,0.0130695838462903,0.0144931022538941,0.0155931175686931,0.0157658461883518,NA,NA,NA,0.0161411922922683,0.0169524414728194,0.0174134684312109
400,0.2,80,3000002,-0.0190870308612202,0.912850633881241,1.01857487186992,-0.0483393499792436,0.7564371698151,0.816014370449085,-0.0575959554617404,0.887025059902156,0.927629442781096,0.117506540309852,0.807701780923483,0.859447159178015,-0.0517409217180493,0.905740218888898,0.977573203547874,0.0524425039232093,0.0488339409674362,0.0519751472204933,0.0619434126832423,0.0505713860306441,0.0567975762847841,0.0624454584520322,0.0634175442842865,0.0676733961274724,NA,NA,NA,0.0628592497686367,0.0625972770849966,0.070381537006459,0.0525209284395277,0.0490485628480566,0.0521775043436912,0.0620315072588245,0.050742406208335,0.0569957699663379,0.0625306248561341,0.0636295109550793,0.0679407157798857,NA,NA,NA,0.0629612452369974,0.0628495012563016,0.0706360636536576
800,0.2,80,3000002,0.00756499011516273,0.992976372895057,1.03671181175758,0.0065826246818539,0.829353085106461,0.921732948382143,-0.0118716607117784,0.949031848820396,1.04046771451965,0.201514334307678,0.884542086176865,0.967712910495438,-0.00616924304662018,1.00465440905257,1.1149347638079,0.0394511777787715,0.0365778148455789,0.0393988341627618,0.0446277131591449,0.0384844660053928,0.0398085579959048,0.0453067896826719,0.0465129684508773,0.0485301009278369,NA,NA,NA,0.0465925456625025,0.0481925872309276,0.050045900429413,0.0394762909753899,0.0366430621654676,0.0394972180778127,0.0446580657681508,0.0385640658071875,0.0398897133833433,0.0453364051446776,0.046602090655456,0.048635108472671,NA,NA,NA,0.0466265300319591,0.0483101404474298,0.0501701165889578
8000,0.2,80,3000002,0.00393040002889793,1.00109481458221,1.0112997842248,0.00203345103304196,0.842021192170971,0.836502022428426,0.00201896988643567,0.967246977604126,0.962959844548969,0.179096940457213,0.889766307703694,0.889684536320925,-0.00275883608850683,1.01391032726821,0.996575555901998,0.012873873796151,0.012063630899265,0.0121637458630663,0.0144531897014544,0.0126827160773352,0.0124183186032042,0.0144818377853777,0.0153153563335075,0.0149983996572477,NA,NA,NA,0.0151625707984072,0.0161551022767619,0.0154725138650207,0.0128753787761084,0.0120669788091498,0.0121679117154394,0.0144545541881968,0.0126858773330225,0.0124213625436419,0.0144829769714489,0.0153189352083226,0.0150021772622365,NA,NA,NA,0.0151643715228814,0.0161604481729504,0.0154772964770713
400,0.2,80,3000003,-0.0361442011220487,0.996086036289526,0.987752099759987,-0.0398707928645585,0.816074228930436,0.795053557482703,-0.0351507402087768,0.998236848142184,0.966387703517939,0.149605071093468,0.853344862737103,0.844615800578531,-0.0453538985252171,1.03599159783287,0.993168274334783,0.0526352907118897,0.050919361867225,0.0551129863672032,0.0588995915176863,0.0566360641554176,0.0550853706469756,0.0613299827166457,0.072496093821991,0.0689218496301565,NA,NA,NA,0.0615556654785421,0.0752235018996464,0.0691465492583445,0.0527192499223024,0.0511192825987468,0.055349606699829,0.0589864479132407,0.0568654803085499,0.0553004582932469,0.0614263066384679,0.0728156679863395,0.0692004286781463,NA,NA,NA,0.0616524640344214,0.0756426352151899,0.0694725556071635
800,0.2,80,3000003,-0.000875674557964252,1.04928137679794,1.05120680214965,-0.00506249015151106,0.881728524347787,0.850048841511014,-0.0103233031628252,1.04573402143384,1.0082391636936,0.195904469899466,0.933499942398207,0.910814029676424,-0.0164000192917512,1.07517558298444,1.0241003934991,0.037690646521074,0.0366741159725562,0.0367512082751006,0.0442487921540877,0.0429909650566378,0.0390536842206187,0.0440345349850964,0.0516171580946197,0.0465670085539792,NA,NA,NA,0.0457273943274103,0.0565979844285539,0.0496505666463896,0.0377154695762872,0.0367529429369059,0.036847640032886,0.0442783123780666,0.0431048377160642,0.0391821139381414,0.0440644709279519,0.0517454108613182,0.0466905455193582,NA,NA,NA,0.0457581315175537,0.056799552579775,0.0498870454235549
8000,0.2,80,3000003,0.00437238876902002,1.00801947550088,0.998332045585433,0.011275849335761,0.843791932546616,0.825823883128288,0.0154823503222425,0.977671416993338,0.948365182471805,0.198889317567275,0.900070998266115,0.886780082407491,0.0117513678900437,1.02480352352014,0.999301338353049,0.0125770537129155,0.0120239232994547,0.0121189858842541,0.0139199145816027,0.0120584875243981,0.01216825759151,0.0139858942664806,0.0147312753539013,0.0145249848188586,NA,NA,NA,0.0146481030277487,0.0153749766015045,0.0157026014153654,0.0125785008843087,0.0120275374915248,0.012122521607201,0.0139212329087274,0.0120615212324281,0.0121719906047527,0.013986906317736,0.0147348711877753,0.0145291491215028,NA,NA,NA,0.0146501278394785,0.0153800772091383,0.0157099918653597
400,0.2,80,3000004,0.0142204261677728,1.00105526467085,1.01208100514973,0.0457900957530885,0.822067041809038,0.87668262413085,0.0298064778569962,0.959520589641332,1.00157512294359,0.213509356507835,0.863987681971008,0.896194610038094,0.0419517500341246,0.987981794924678,1.07796759678576,0.0549978204308238,0.0526539152632936,0.0516090784281457,0.0626831308014188,0.0517723705416116,0.0576577632002816,0.0643224080338274,0.064542673289377,0.0705052626466343,NA,NA,NA,0.0644128873023253,0.062807735493314,0.0722684372840458,0.0550727704969078,0.0528927254884829,0.0518389778628141,0.0627751369154963,0.0520122645438522,0.0579115929343817,0.0644129229555344,0.0648412214151165,0.0708009820797918,NA,NA,NA,0.0645124700246194,0.0630866171007776,0.0726708825855402
