"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.RI.1","stde.RI.2","stde.RI.3","stde.SI.1","stde.SI.2","stde.SI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.RI.1","bste.RI.2","bste.RI.3","bste.SI.1","bste.SI.2","bste.SI.3","bste.CI.1","bste.CI.2","bste.CI.3"
400,0.2,80,1,0.0313411229925281,0.991481187270942,1.01585647571083,-0.00411669458495609,0.824222168413645,0.820924067832328,-0.00883613835709825,0.89389945764434,0.896437585842214,0.131595248396174,0.826210902173447,0.85277148959773,-0.0247252435921594,0.995370391963321,0.914064476360101,0.0617343021355625,0.0543323901843223,0.0472003146928534,0.0720467117738422,0.0578997868256635,0.0488587884890648,0.0735642289287545,0.0716236692739636,0.0590099543345463,NA,NA,NA,0.0763820337513673,0.0717472763622719,0.0704759497231414,0.0618832145074299,0.0547087094262434,0.0473894870223126,0.0722945720840273,0.0583293693961496,0.0503134053084543,0.0736865444662567,0.0721359340975306,0.0610507652803142,NA,NA,NA,0.0768003190525486,0.0723967651383091,0.0733948624833243
800,0.2,80,1,0.00577308970099777,1.0460183642861,0.997023037212074,-0.0208928182521,0.847618606874756,0.801547458765522,-0.0195694587077403,0.931568698534595,0.893942289690135,0.14438465183569,0.893517894261978,0.852604070574217,-0.0290815501637657,0.98542096158335,0.935693209677783,0.0462474904335165,0.0586798744484595,0.0596339576026489,0.0462171387846657,0.0422760696599094,0.0410022928105613,0.0466958363004306,0.0516538996338669,0.0507168519698798,NA,NA,NA,0.0467926929851971,0.0496886688336688,0.0465220203789624,0.0467765178118007,0.0597385425100557,0.0609052797965768,0.0463108798991222,0.0426212560302814,0.0414119526107577,0.0467944507580081,0.0521281940431897,0.0512686149603537,NA,NA,NA,0.0468599796360146,0.0500526700550491,0.0468137941626756
8000,0.2,80,1,0.0106333733073866,0.973668188741214,1.01068107141465,-0.0118724118817919,0.824440824399251,0.835924769938437,-0.00953179636742935,0.951126483908244,0.967918120820222,0.161678501402034,0.879172160215174,0.885982549496916,-0.00598409341690771,0.99246339273417,1.0062375257296,0.0172546948035705,0.0183380195939689,0.0132007775082275,0.0143992542413163,0.0125503628533906,0.0123211086789132,0.0144649905543623,0.0153931707945184,0.0149943700439707,NA,NA,NA,0.0151857171366975,0.0158670984806952,0.0154845056778153,0.0172772037447468,0.0183895278842748,0.0132056386943425,0.0144009384913915,0.0125542164559438,0.0123251721190553,0.0144663282371801,0.0153988709602125,0.0149988592851571,NA,NA,NA,0.0151880978284921,0.0158725652371467,0.0154897592570255
400,0.2,80,2,0.130133424259298,0.955561920132424,1.0396816501192,0.128942286708985,0.809254980594971,0.83395370987597,0.11994000232286,0.961579862070569,0.973892410258176,0.29226261660718,0.848264500484483,0.867068758371168,0.124142840346848,0.973611801875761,1.00427942413802,0.0571546963039043,0.0625690455751353,0.0610962325335466,0.0621351216136197,0.0680893444447584,0.0578050897723846,0.0635199596200947,0.0835561751045693,0.0699968192476063,NA,NA,NA,0.0642503545059864,0.0842145587818278,0.0730406261967803,0.0572348606614747,0.063443907610063,0.0616211895563749,0.0622238150413749,0.0687659492671082,0.0581376050310076,0.0636163781825282,0.0844372063191903,0.0704168240368704,NA,NA,NA,0.0643354856712997,0.085338503327189,0.0736362037865874
800,0.2,80,2,0.0984282336189737,0.903158583218429,0.999708918490203,0.0583719448973642,0.774958651231158,0.80003533896285,0.0533729557614336,0.901535331548603,0.929164884548284,0.217335771195686,0.827102506834079,0.837620220406912,0.0608543036023576,0.911125466494926,0.960116781491011,0.0392550703782315,0.0413869257889552,0.039503182297704,0.043412254495585,0.0393640972927926,0.0426518021184358,0.044186727076805,0.0460872624174891,0.0512080698721574,NA,NA,NA,0.0445083962648377,0.0490948426759043,0.0521468913762283,0.0392962801036879,0.0417077083369371,0.0396279704348679,0.0434427960389411,0.0395316963375347,0.0428280929535876,0.0442176619098681,0.0462697788338357,0.051401491572923,NA,NA,NA,0.0445472159672799,0.049404161879805,0.0523928657996631
8000,0.2,80,2,0.0364996483353732,0.998096378298705,1.0048274512731,0.0347105469182709,0.834677240361822,0.8407541005698,0.0350728123598982,0.959716805212644,0.96140899575421,0.208972831536647,0.889353083348747,0.89248819465923,0.0380247919733152,0.99623162611152,1.00755648764443,0.0128714451741169,0.0121810157580302,0.0121087313292686,0.0143032538670607,0.0123009709474471,0.0122934398495404,0.0143167108588465,0.0149683419582736,0.0146922280131001,NA,NA,NA,0.0150569583518489,0.0154336017456521,0.0156073609553163,0.0128735181061513,0.0121857814905953,0.0121139008289746,0.0143046336843829,0.0123041404362098,0.0122965732177359,0.014317824885025,0.0149722825317868,0.0146956236762258,NA,NA,NA,0.0150589066996607,0.0154385997315924,0.0156124301992625
400,0.2,80,3,0.00594204424220764,1.02309448110744,0.953841621785894,-0.00896605836129227,0.810190494845849,0.81312950644701,-0.00102785648849,0.921523768040045,0.919179700076917,0.155871612325357,0.863590546337755,0.849043594548483,-0.000791625958501175,0.959702226574897,1.00091972427155,0.0536960750263962,0.0471337491116396,0.0480614942877223,0.0603846361325803,0.0518113679523874,0.0548777540068457,0.0608696075293006,0.0588654221104343,0.0687238608267582,NA,NA,NA,0.06239237117488,0.0643697078381542,0.0677273839409636,0.0537791442245801,0.0473625802332504,0.0482018697622621,0.0604620530245528,0.0520543301862163,0.0550922447202876,0.0609249873668442,0.0590749871078218,0.0689836042058495,NA,NA,NA,0.062490671187233,0.0647853911407279,0.0680656532990754
800,0.2,80,3,-0.0624556303897784,1.01829121236135,0.966306197280739,-0.0225827808757229,0.860872072392283,0.864365540772719,-0.0213497516118858,0.998585813395168,1.00974817400069,0.170122324899831,0.921199265818564,0.915721789464747,-0.0178291089911286,1.04003024983735,1.06131852586268,0.0393170383986399,0.0346790278590751,0.0371427422581663,0.0426873208266771,0.0356776677468118,0.0410150629641015,0.0433369020522985,0.0433174918790593,0.0513938983949439,NA,NA,NA,0.0447915052590533,0.0450013783096942,0.0537352607495456,0.0393467747450286,0.0347436464233029,0.0372228568824602,0.042719763328231,0.0357426480257122,0.0411183717264411,0.0433680043533752,0.0433946035040378,0.051530513094231,NA,NA,NA,0.0448305830401537,0.0451051057409002,0.0539108040906085
8000,0.2,80,3,0.0170251174703782,0.979308843919255,1.00913000975672,0.0218750496753975,0.81641470303912,0.843671253917708,0.017253082593931,0.936470059089343,0.968946216029909,0.196721443100964,0.8747332862398,0.895126604557119,0.0255794104933122,0.973839449670514,1.00923200800729,0.0144184931743252,0.0123111169757803,0.0129184296335813,0.0193850578676664,0.0167118238839261,0.014821360435818,0.0172142821849134,0.018044164490878,0.0186226419625503,NA,NA,NA,0.0241979835190921,0.0228730558505545,0.0177724540268707,0.014423132987394,0.0123152347148544,0.0129231834305785,0.0194016655136435,0.0167307122433456,0.0148342552199239,0.0172218267151292,0.0180578894344555,0.0186475072185054,NA,NA,NA,0.0242346235726692,0.0229067336193776,0.017777639946456
400,0.2,80,4,-0.0275815944835202,1.08675883815936,0.908333321376299,0.027624187517044,0.902845426190205,0.796862412764134,0.0463171593469833,1.03909088783062,0.921441796988553,0.221016159754818,0.956506480693392,0.857382679432155,0.0309511801868137,1.09780484922398,0.989655382870942,0.054509190687294,0.0512566627884202,0.0489738108456007,0.0596775839039624,0.053151434171423,0.0499351766951854,0.0611888555830593,0.0636874453325266,0.061254953084596,NA,NA,NA,0.0608666283735944,0.0663352554685437,0.0650226788800369,0.0545786949884159,0.0515817666542726,0.049141312870207,0.0597511732155391,0.0534323150569827,0.0501504275819583,0.061263510019671,0.0640077746774079,0.0615010062298154,NA,NA,NA,0.060948749657063,0.066636743087656,0.0654269624359042
