"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.SI.1","ghat.SI.2","ghat.SI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.OI.1","stde.OI.2","stde.OI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.RI.1","stde.RI.2","stde.RI.3","stde.SI.1","stde.SI.2","stde.SI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.OI.1","bste.OI.2","bste.OI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.RI.1","bste.RI.2","bste.RI.3","bste.SI.1","bste.SI.2","bste.SI.3","bste.CI.1","bste.CI.2","bste.CI.3"
400,0.2,80,2000001,0.00376564048298439,0.924469763261895,1.0538908407838,0.00844499824775753,0.828332428151707,0.900331618992624,0.00484163879039004,0.946079151574552,1.03469656523041,0.186928838613339,0.886068409849341,0.952141368786795,0.0201328163466345,1.02021194082751,1.0833919928135,0.0560645267628082,0.0614835178129562,0.0528870253765641,0.0618468196602965,0.0628287645897944,0.0565301467958555,0.0631335979258243,0.0781507002688043,0.0720887076774139,NA,NA,NA,0.0642548019817228,0.076661684493606,0.0703601640802799,0.0561707111880472,0.0619118263774485,0.0532548808747295,0.0619566445448548,0.0632533032437222,0.0569043587485377,0.0632209878425804,0.0787255735453342,0.0725294250170853,NA,NA,NA,0.0643804861711758,0.0771718127655661,0.0708331475141255
800,0.2,80,2000001,-0.0227976739217877,1.02549612570971,1.02571002918021,-0.0431910635532582,0.850213480786035,0.843468103010983,-0.0392866918486448,1.00602641944635,0.975954416276691,0.141014129633515,0.897230287693353,0.907807929665352,-0.039516650589693,1.04844117181535,1.00569630713517,0.0376360873409742,0.0358657828859636,0.037380691914273,0.0427280555873014,0.0398687147471242,0.0403600020089176,0.0435660121338275,0.0486225480156399,0.0484491148526394,NA,NA,NA,0.0445216550219044,0.0509928335125828,0.0509429626478929,0.0376654457203945,0.0359389868392112,0.037471907466163,0.0427593072935985,0.0399526802579396,0.0405007218106355,0.0435968200593503,0.0487222994035374,0.048610091465765,NA,NA,NA,0.0445569976548436,0.0511137240271882,0.0511978865847945
8000,0.2,80,2000001,-0.0151618236896779,0.99289725959582,1.01974297505507,-0.0217412289953917,0.832672854651223,0.858264334686099,-0.0236721459982698,0.95371374556277,0.984506388362472,0.160928165707488,0.890978684058689,0.916671318774153,-0.0207105816205553,1.00362616255588,1.02382218171213,0.0125122859673321,0.0120554041367357,0.0115436267969187,0.0142856653966403,0.0125026947328043,0.0123044376700119,0.014348892651411,0.0150665854797521,0.0149377287884856,NA,NA,NA,0.0150225128606457,0.0158453341354441,0.0157399269584652,0.0125138060934047,0.0120601593750266,0.0115490267961232,0.0142870057989485,0.0125057846024384,0.0123083662544983,0.0143500472253907,0.0150704638432068,0.0149430291353515,NA,NA,NA,0.0150245369996321,0.015850254894772,0.015749768392043
400,0.2,80,2000002,0.0192969726594595,0.968349188462703,0.919966814079069,0.0101385578840149,0.796605158690736,0.744085090204456,0.0341726697283196,0.881897413034332,0.817631832009432,0.170609966747984,0.846347587776258,0.794053704617332,0.0297782742173493,0.966618400139424,0.920118160270669,0.0524371018722877,0.0524212925078363,0.052295072964577,0.0584808030789936,0.0545948232585262,0.0559015290029685,0.0615897782428476,0.0640156799189845,0.0670717001684777,NA,NA,NA,0.060055840754495,0.0676652438981255,0.0720512570057018,0.0524925907933457,0.0526810806225599,0.0525155451817849,0.0585402356282112,0.0548652615442409,0.0561603205878948,0.0616632645378727,0.064287704146601,0.0673857339137168,NA,NA,NA,0.0601172370502467,0.068039243033422,0.0725425090865791
800,0.2,80,2000002,-0.00795596575295246,1.02460221495057,0.950850669473856,0.0176048926474687,0.849778864893079,0.83416193407964,0.025991524660624,0.986362178701389,0.965326170293579,0.204208674225627,0.914371386194543,0.898129368470616,0.028752228266539,1.02249849930163,1.00992711436372,0.0376232503791463,0.0324884048974581,0.0384410982721703,0.0435284680557015,0.0364188118456666,0.0430433341438256,0.0426537761625279,0.0443705639647381,0.0529796309726804,NA,NA,NA,0.0457692887049235,0.0449094845189196,0.0555409419893538,0.0376481151017236,0.0326447903001831,0.0385756401183371,0.0435647114494976,0.0365428367996509,0.0431609844683179,0.0426850618082214,0.0445088249329681,0.0531253848614896,NA,NA,NA,0.045812061568135,0.0451005005113209,0.0557527482181251
8000,0.2,80,2000002,-0.00807302872944312,0.998965838887227,1.004187928009,-0.00399371330120391,0.842289069167475,0.834350091412893,-0.00294700618231351,0.976480617409492,0.965164258280082,0.173177644221791,0.889980301607773,0.886215996130094,-0.00692980537893467,1.01546739673477,0.999884259675699,0.0135647590567323,0.0115935150767739,0.0144934016002938,0.014446862758342,0.0122676311943847,0.0131353725514957,0.0143405143145765,0.014722627390449,0.0151507627341369,NA,NA,NA,0.015616478686126,0.0155760329471901,0.0177854505607075,0.0135709571992419,0.0115964219767226,0.0145266946887642,0.0144492929163924,0.0122705016056187,0.0131485496669608,0.0143417622185532,0.0147258950627564,0.0151604890422143,NA,NA,NA,0.0156226609473258,0.0155806315703357,0.0178196129900311
400,0.2,80,2000003,-0.0022343691912662,0.997702966868297,0.973718629203554,-0.0103448084946424,0.824456225239219,0.859805158946845,-0.0136333528483084,0.929468274763182,0.954029612206778,0.16817558987378,0.874420200390303,0.911423255873657,-0.00730681081549135,0.999724073371435,1.04188725704325,0.0554015240656668,0.0507349953325561,0.0500323275331667,0.0611654539264847,0.072975969841762,0.0546152596760979,0.0650925066554253,0.0923393457830338,0.0705390679431928,NA,NA,NA,0.0640345321994543,0.0933105467773847,0.0716922169277841,0.0555175859667086,0.0510493742686314,0.050604355659528,0.0612517618570029,0.0744847807776767,0.0551665213212221,0.0652348472866057,0.0942170028846142,0.0713542173769753,NA,NA,NA,0.064136294938166,0.0979173514153749,0.0721448997252858
800,0.2,80,2000003,-0.0580937082740499,1.07082271824482,1.02192965474593,-0.0879500267715115,0.913649334683106,0.776260316222672,-0.0774510649579663,1.01535128592411,0.889030812167114,0.099764410141671,0.956707171202003,0.840719449824132,-0.106493806131841,1.09595653580609,0.911148186926624,0.038260638961837,0.0337386463438253,0.0333097511964779,0.047615974216769,0.0371490825058871,0.0398759473576268,0.0486469841185295,0.0455638153724444,0.0488381395422762,NA,NA,NA,0.0484649029580266,0.0451868775335712,0.04887588898304,0.0382884755875117,0.0338517623073031,0.0333837454275528,0.0476606535706226,0.0372407320524604,0.0399894984589542,0.0486935000115677,0.0456939293317294,0.0489715415014434,NA,NA,NA,0.0485133355898773,0.0453178508838452,0.0490561958810559
8000,0.2,80,2000003,-0.0295371120189564,0.982523083592566,0.992776273652754,-0.040674412075945,0.814748571002539,0.814192536965697,-0.0394136048138989,0.942076295934745,0.939551516320951,0.134017467435131,0.865327076688537,0.867718539466,-0.0428223892912824,0.985918356568226,0.973598852752169,0.0139571034385825,0.0117719070207521,0.0136279971575272,0.0158971629201265,0.0127545829454122,0.015686835612897,0.0154134063863761,0.015314312071745,0.0200290064029173,NA,NA,NA,0.020019527872716,0.0169925196100079,0.0239875275170332,0.0139639891314944,0.0117747622442706,0.0136456857159406,0.0159112107952405,0.0127576409061363,0.0157473239804571,0.0154194956870086,0.0153169423512864,0.0201290901130144,NA,NA,NA,0.0200729873198657,0.0169931444300327,0.0241765715711654
400,0.2,80,2000004,-0.0609948110906044,1.0314235963292,1.03666837237877,-0.106176788707904,0.794257968788107,0.829329297295311,-0.105625870900566,0.868078054060806,0.929667676079934,0.0536280028352608,0.862965455126365,0.870819356163241,-0.0799442985426841,0.932245065636305,1.0253651036418,0.0655210567508657,0.0594115894026741,0.0805228290907751,0.0722374693876681,0.0584425116246396,0.0766921318545282,0.070032409307704,0.0669847252845584,0.089890994658229,NA,NA,NA,0.077625381646344,0.0689413611318987,0.0980876610406557,0.0657326605779485,0.0597007065633685,0.0812635977522256,0.0723992334681941,0.0587967149320682,0.0773708887046277,0.0701562739112165,0.0674038101181812,0.0905813510495959,NA,NA,NA,0.0778390432580372,0.0694042095798067,0.0993006046088955
