"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
400,0.05,80,6000001,0.421556338552833,0.311996538354981,0.127842480804241,0.288188480725489,0.422213003133329,0.220567228272372,0.11236839924482,0.344907793264897,0.440219713794532,0.375801351718626,0.229284711123737,0.216157418324048,0.413295791020702,0.328629159614612,0.192182623429887,0.352628943996291,0.0363971967156557,0.08932615076326,0.0902328801564461,0.0856294510136739,0.0313207650454891,0.0663686453982361,0.065234347717445,0.0763777493785877,0.0283896482242429,0.0903215071949921,0.0926463178556484,0.0856257359432577,0.0395588116617207,0.114545149557198,0.109760030396248,0.0847199682039968,0.0367015333640535,0.0907304016499964,0.0912688075511129,0.0859806463187469,0.0314286899931976,0.0667026446557566,0.0657395866385997,0.076707515979214,0.0284871864373148,0.0909584455004751,0.0934731213781248,0.0862749489895842,0.0399576038819023,0.11558307831512,0.111452560848215,0.0852061023258865
800,0.05,80,6000001,0.436817599352592,0.171427214180805,0.125764114197056,0.0908625369120682,0.472956585533922,0.0486948367087231,0.106163367054306,0.0682200404620061,0.456983907714384,0.0555718264641167,0.0745063964632961,0.102331155148335,0.493324972361214,0.0555135936348205,0.168515187675938,0.00931665820948554,0.033057303731067,0.0681646370467246,0.0702126642103218,0.071611056111389,0.0274812310637307,0.0522865210242059,0.0566871541236071,0.0654241180762568,0.0234266521214564,0.0809722609074125,0.0839032057392392,0.0713786206621875,0.0436947820340765,0.0944540369440974,0.118888774444525,0.0750579916959513,0.0332614073265351,0.0686953370549207,0.0706377378823151,0.0718601965162216,0.0276002733146298,0.0524814470564894,0.0571198459937655,0.0656141155312459,0.0234925515144593,0.0818166852536402,0.0852857837727584,0.0718976250081715,0.0447995264195571,0.0950909936640063,0.122606085692124,0.0752558839349456
8000,0.05,80,6000001,0.47717998140688,0.170521305227982,0.180211906427448,0.138649008554002,0.470969454712555,0.115864362480447,0.121965993734373,0.141489108889167,0.463748125827333,0.16572343591117,0.201546252994545,0.170283446467021,0.48147919016654,0.178861571724945,0.207168507745429,0.119465549334575,0.0114470188694103,0.0297553034085042,0.0365481233238628,0.0271743829264197,0.00860309070757371,0.0181307483255913,0.0177415051489396,0.0209354145096149,0.00794904206829707,0.0292024824826953,0.0262601772680187,0.0226457940490096,0.0152915239559551,0.04225965163213,0.0399897225143559,0.0284570771891536,0.0115236971701897,0.0298941797950613,0.0372877432562207,0.0271681259194836,0.00860766613894106,0.0181539662800277,0.0177631300059751,0.0209434446671793,0.00795400589341972,0.029293287678096,0.0262974917377108,0.0226685430929444,0.0153767332215358,0.0426142090581588,0.0402742298259234,0.028465861212017
400,0.05,80,6000002,0.39811459856468,0.188776194282302,0.274818707827147,0.109810975310894,0.407644446735247,0.106298347813274,0.179841684005068,0.0789512050838526,0.353882932451041,0.256165643501115,0.241891217096948,0.111611611746018,0.423681729681595,0.168361310441344,0.372993956380517,0.0704373916531952,0.0341497706671081,0.0824882679511624,0.087996427253238,0.0835810728207328,0.0347184713217837,0.0732131725427676,0.0777269780298088,0.0817518866605358,0.0325115607351604,0.134989784026242,0.121983113786119,0.0930722401682822,0.0374997576175481,0.138089746881489,0.110499156540026,0.0901929892321146,0.0344430899340916,0.0833294571129316,0.0900903145377589,0.0839487063135286,0.037519824543654,0.0736506530715883,0.0917107128175712,0.082021569774564,0.0324758333723042,0.143728518407297,0.127104645751179,0.0945775940927806,0.044503896172465,0.17923527998441,0.18079177715869,0.0945261357800869
800,0.05,80,6000002,0.495832160588449,0.0891724784175528,0.224316303136134,0.111904611117015,0.467839014088306,0.174720260765319,0.0870982023782339,0.172617540812769,0.473860399675429,0.307556294898542,0.18315983680985,0.125106321839902,0.455683091661472,0.257044871994254,0.115953550447689,0.208606869867605,0.0346899452048892,0.146296498341395,0.0776143025238776,0.0648459522208895,0.0270411094675434,0.0563679442625357,0.0523431758871456,0.0614289113514768,0.0242509830902239,0.0773013217873493,0.0939477143848556,0.0687592799563267,0.0389472292016895,0.109115741846194,0.0957400858965125,0.0703752418470933,0.0391293040796922,0.185268626689766,0.0788571579649537,0.0650590614172956,0.0271320257343118,0.0567649376263992,0.052627705762312,0.0615878253273301,0.0243084428351025,0.077876079074283,0.0952697005500506,0.0693302152703189,0.0393909496220216,0.111287755374682,0.0966743320288932,0.0705987373562519
8000,0.05,80,6000002,0.447200967564494,0.243333892754885,0.155508545613644,0.162762325869889,0.455532989355208,0.168830142127656,0.109868395200289,0.169819042501403,0.465971658673196,0.248641769936329,0.162573792032744,0.198673703123653,0.451523938672866,0.271032303196396,0.17954431775948,0.1652321731994,0.0103429879196379,0.0225892550375788,0.025235417811965,0.0225876875625079,0.00871934339454617,0.0172521829909872,0.0179737107438454,0.0207497649186312,0.00802787333459999,0.0262039226038532,0.0303282462978185,0.0212850548071765,0.014264168920792,0.0336686941494598,0.0387435258963102,0.0269979551807498,0.010353334932024,0.0226132021103095,0.0252831878881881,0.0226000976995118,0.00872350124270061,0.0172652980404943,0.0179914837897501,0.0207581662820112,0.00803313127177888,0.0262329706509768,0.0304171819505259,0.0212986367640216,0.0143123378563704,0.0337634523250218,0.0390675272669757,0.0270295792666989
400,0.05,80,6000003,0.451614842451748,0.211544659739143,-0.0758917298670408,-0.0323015915922232,0.448017124209374,0.101591486160037,-0.0924024748704758,0.103010091359396,0.49758566048353,-0.0378815415140795,-0.128744914841624,-0.0497322459333217,0.44122724428623,0.0440160945912142,-0.18862269440023,0.0230706752813508,0.044497453922989,0.106943664257211,0.134267399780515,0.136016032509742,0.0359848619950221,0.0809109518605628,0.0784493506527777,0.110981577394693,0.0391203675775872,0.148060924434148,0.136346709821946,0.129154367481031,0.0501356959446647,0.168742397262867,0.150896460122033,0.141193432363138,0.0462993258146265,0.108128268511324,0.144953607403188,0.144261874245236,0.0361502998707942,0.0817815178750637,0.0804278510418941,0.113423954172335,0.0394003590885139,0.156864160808776,0.143491357535673,0.133737113220384,0.0512287838182142,0.174087843211743,0.154657496363456,0.146749039230826
800,0.05,80,6000003,0.427017471879524,0.157687676691119,0.196050834452874,0.187848414351066,0.432424590334438,0.127681422099074,0.0939517481223451,0.0963677127484694,0.438078738563407,0.17870249043299,0.284814172636024,0.169895450790358,0.443372929886331,0.145264610660024,0.180100736407118,0.117747704054064,0.0433804082794223,0.0916947392566458,0.0936687738414889,0.0819412342661887,0.0278511398554933,0.0547870017991688,0.0560405722446376,0.0682512493157148,0.021352529406636,0.0738604678569855,0.082225549319931,0.0668171890987942,0.0464998688100827,0.110788407810728,0.11224530641302,0.0849180777809701,0.0444657116749512,0.0936785977206534,0.0972600426355295,0.0832869199738971,0.027975489207653,0.0551382476285748,0.0563151986585795,0.0685177078722036,0.0213664922464215,0.0749561577750551,0.0832459695306241,0.0674389015768751,0.0473972823132951,0.113217996868931,0.11367648005235,0.0856740614958226
8000,0.05,80,6000003,0.457218584330059,0.223518724582403,0.170189488242101,0.140531126065581,0.456589033099883,0.15616152017108,0.0909765567071754,0.136761844672244,0.460188947862913,0.222931611501991,0.159081109520191,0.146422853686476,0.452755740383311,0.26533749738911,0.135058020206863,0.121959884983004,0.0103245129039628,0.0257125232650146,0.0230842567902143,0.0213710698397969,0.00855431095144757,0.0185928306808134,0.0168291650372138,0.0206105597943689,0.00752548876913539,0.0274971464263726,0.0247231492594837,0.0231986490902514,0.0144906868291205,0.0430306602866548,0.0332611315372348,0.0252227041103738,0.0103402914126181,0.0258245605683422,0.0231178308140613,0.0213814426914535,0.00856058968896616,0.0186709612218109,0.016839090333158,0.0206208959847394,0.00752573675380915,0.0275709001687157,0.0247621328699298,0.0232682520569996,0.0146631429286457,0.0450299769912501,0.0333305182538828,0.0252530968997993
400,0.05,80,6000004,0.38051236440741,0.205587159365435,-0.117009808734083,0.0232058518012674,0.440994417225834,0.0761573866622352,-0.0186571270200451,0.0149846267883867,0.470260452385358,0.0559610052803725,-0.0607786158697251,-0.00171878286069276,0.42539064859151,0.131149290730304,-0.025379058546901,0.0422330956526252,0.0401675753959103,0.0850491934552899,0.0889587087373004,0.0936389708760965,0.0373691118796464,0.0683868007860801,0.0700415727806814,0.0914357744406896,0.0307183702923944,0.0945664155438599,0.106330278801857,0.0942251956619059,0.0480852000509445,0.109320358373071,0.118854129476243,0.0999960745256486,0.0405301905690959,0.08613487717933,0.0904026778161077,0.0941689035225015,0.0375546544219231,0.0688116755180413,0.0707722234655777,0.0919900867655403,0.0309151119148232,0.0954903165270692,0.109082074606491,0.0953499138486891,0.0487203433905027,0.110452124941562,0.122037278082377,0.100717791829979
