"n","vare","B","seed","ghat.OI.1","ghat.OI.2","ghat.OI.3","ghat.OI.4","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.NI.4","ghat.RI.1","ghat.RI.2","ghat.RI.3","ghat.RI.4","ghat.CI.1","ghat.CI.2","ghat.CI.3","ghat.CI.4","stde.OI.1","stde.OI.2","stde.OI.3","stde.OI.4","stde.NI.1","stde.NI.2","stde.NI.3","stde.NI.4","stde.RI.1","stde.RI.2","stde.RI.3","stde.RI.4","stde.CI.1","stde.CI.2","stde.CI.3","stde.CI.4","bste.OI.1","bste.OI.2","bste.OI.3","bste.OI.4","bste.NI.1","bste.NI.2","bste.NI.3","bste.NI.4","bste.RI.1","bste.RI.2","bste.RI.3","bste.RI.4","bste.CI.1","bste.CI.2","bste.CI.3","bste.CI.4"
400,0.05,80,2000001,0.394660936715176,0.258247176747727,0.0324737674943948,0.165177040481913,0.41694569781746,0.111899437631591,-0.00990437705213672,0.140590871539708,0.450423086300397,-0.0330885512403163,0.00110377826004606,0.0845260056010282,0.375672586809483,0.207837635677232,-0.0974747508192104,0.13254116144605,0.0386008068485631,0.103151108167738,0.100498058279941,0.0923212302078266,0.0367839909175043,0.0810779672645521,0.0841419621515196,0.100286561247006,0.0336171336680366,0.128110681807895,0.13706560575856,0.126358188976339,0.0524530896651996,0.159068121701276,0.159504882297767,0.12334504988405,0.0390225488967032,0.106178089512895,0.101855460842822,0.0930731920428863,0.0369418121738712,0.0817393117693793,0.0852039336577896,0.102197178164695,0.0337239821709915,0.130911493644575,0.141289512451382,0.132651585041407,0.0534004936997373,0.161918808843556,0.163925051055906,0.128221464081073
800,0.05,80,2000001,0.435349460641951,0.181335351028657,-0.0144577133603564,0.142923714945857,0.46853831010238,0.03675824643729,0.0503451514658821,0.139129112325232,0.485477745579164,0.117861724157448,0.0424119310378992,0.0580807579304615,0.463516737539124,0.0413022009877375,0.0507988233208028,0.133501173349456,0.0305600501864231,0.0786104982502957,0.0784525108729963,0.0653961725776082,0.0264736282522836,0.0556062875411549,0.0560793435438823,0.069661738520881,0.0241443035632948,0.0892831967092722,0.0841976521418385,0.0850412786603014,0.0395544691408001,0.105975695204445,0.112371705655375,0.0967028318715419,0.0310283333634108,0.0812333761380101,0.0797951908449157,0.0656270819244437,0.0266162587097547,0.0561437361453708,0.0563674676803654,0.0705507373220112,0.0242298636222765,0.0910699465980989,0.0849946630077736,0.0890339886017078,0.0404561340453917,0.108876177054154,0.114237577087115,0.101007840697443
8000,0.05,80,2000001,0.459771885821562,0.185437523415799,0.165558578161831,0.167911762626142,0.453692657063818,0.134051970097779,0.092151203810857,0.162263434366412,0.467214552709129,0.180524574637096,0.160718521951528,0.154608211472884,0.44880050348265,0.210564335696435,0.132953153820987,0.158702070912621,0.0101374953276492,0.0233113334661145,0.0218597005779101,0.0215282681385319,0.00866247168031284,0.0169407097170102,0.0169283267105539,0.0201257898799796,0.00741035001584666,0.0258676709847459,0.0246474572901404,0.0203659740185443,0.013460493655548,0.0319828868977291,0.0331301948808617,0.0236643119175577,0.0101457909736526,0.0233371938174441,0.0218775893182581,0.0215404668212131,0.00866595282949401,0.0169506475574375,0.0169404710761541,0.0201326802857837,0.00741258542766264,0.0258960559267711,0.0246723533438036,0.020377363418191,0.0134889592808634,0.0320326429407478,0.0332603401121172,0.0236802301778881
400,0.05,80,2000002,0.431101881184509,0.279716836322558,0.109169905632756,0.00806204287579252,0.446767306749844,0.17575016309601,0.0828299562249852,0.0640244158685265,0.42895611421005,0.0926563826499,0.00360060192439014,0.048517989297476,0.417118825768725,0.215615932108047,0.0351692781924009,0.0890598406593655,0.0445130780258138,0.110293937022593,0.122767531265807,0.104701900492348,0.0361897959774358,0.0873745378127597,0.0892434249378251,0.10117170131224,0.0407194658165685,0.198597414906431,0.155680260771994,0.123363478172417,0.0530419914165506,0.170089795323985,0.191495455252597,0.129414616708674,0.046186523955412,0.112662662444296,0.131457088035223,0.106366018329383,0.0362475346362627,0.0897245548875689,0.0922786095121705,0.101720534588787,0.0403298905937858,0.225279511305326,0.164524714747718,0.12059034804234,0.0536579515915208,0.177621214364499,0.20642283819899,0.130219245900008
800,0.05,80,2000002,0.449527246471568,0.211468286899911,0.185094715446896,0.124640326735454,0.438919867670843,0.172332461820478,0.0814279010928048,0.0992085100537216,0.451689923560509,0.229404525179712,0.187616517549687,0.126957444061527,0.426668445288935,0.263943750967567,0.111500377811066,0.092262100367925,0.0286815663177019,0.062496076018037,0.0664876889989992,0.0623187634925592,0.0247186466867467,0.0498537672614777,0.051642572991291,0.0601575206999704,0.021632968213214,0.0720283303660779,0.076611411727117,0.0618464455233023,0.0344953492836645,0.0880883111475053,0.0945218095193077,0.0660389621902964,0.0287936944768763,0.0628556379350306,0.0669513575533801,0.0624964076638021,0.0247731824637023,0.0500381460070869,0.0518187764770913,0.0602952841484717,0.0216801051761354,0.072348059642824,0.0770479344274107,0.0620731006463645,0.0347446571535013,0.088789927725541,0.0953176410319646,0.066208781899127
8000,0.05,80,2000002,0.435683200651583,0.267136650776851,0.129390959836125,0.147640889127528,0.441914680181552,0.177371237383917,0.0673032335204026,0.14175638834854,0.463742238844148,0.197067703889278,0.133377492945744,0.143182087842392,0.422364071454521,0.294106226149719,0.07937271524993,0.136440918494984,0.0100200618940993,0.0244034061571949,0.022257363477179,0.0217379562036948,0.00841356337594364,0.0176927706694807,0.0168370063670117,0.0203315584752243,0.00763951302098506,0.0273734299569369,0.0241070619887851,0.0201292228808172,0.0134664670130539,0.0374130315218708,0.0325965443500325,0.0249894502451246,0.0100314236609556,0.024481439746976,0.0222761094734816,0.0217500780115267,0.00841741983743638,0.0177146181333155,0.0168489794059947,0.0203388774714527,0.00764566781117494,0.027456578280491,0.0241290944469315,0.0201432870331742,0.0135098270771531,0.0376404058309672,0.0326768530470567,0.0250123011630606
400,0.05,80,2000003,0.391639508218857,0.287314184005553,0.216843570606695,0.262301714594568,0.432971099727159,0.155026244983175,0.168572085124339,0.276381491707998,0.449442054665626,0.116237979048678,0.28216750392518,0.20350495291063,0.417581515709705,0.322738711059171,0.273290361118636,0.270326932197707,0.0374802509420795,0.0888804091109296,0.0750396818258383,0.0930181139450197,0.0336747047056655,0.0747915167269085,0.0614993887395829,0.0852372825477267,0.0305738064701362,0.11410652924544,0.093046293546408,0.0897691374957729,0.0449807689583367,0.152777057835059,0.105724004408228,0.0955965039485969,0.0378846276724226,0.0902593955196268,0.0771308756265148,0.0941792375194869,0.0338079110612801,0.0753865935476562,0.0625383511869566,0.0856346003266943,0.0306783230986392,0.115194201179239,0.0935892463805519,0.0910477316006589,0.0458928759684539,0.155668505762196,0.111165044189171,0.0956653763992401
800,0.05,80,2000003,0.415685834279499,0.296089148814788,0.154707402454184,0.0754568143221029,0.423052806388909,0.251115322888939,0.0493187796596384,0.0535831416268679,0.441323975767324,0.319124300413054,0.0395563311982087,0.156453041539174,0.395209561700718,0.410278849038671,0.0661299433777747,0.0556438006087468,0.0297214730446974,0.0723529547746688,0.0757673759788893,0.0652170822329535,0.024249920140635,0.0460483559851864,0.0524894966340886,0.0602151405531055,0.0211050963856231,0.0641021188431464,0.0759010249183772,0.0582026626631142,0.032304328938296,0.0752322429670375,0.0994663641806582,0.0644628408796226,0.0300828437099461,0.0738759324201199,0.0768061961046034,0.0654494133421937,0.0243020693087875,0.0462456151911994,0.0526869239402048,0.0603846319418961,0.0211475659564948,0.0644199853203731,0.0763470809537701,0.0585060196702405,0.0324861327187002,0.0757837255605501,0.100241448120554,0.0647089096759735
8000,0.05,80,2000003,0.435384807915623,0.181746432012541,0.138551610453192,0.17736460584293,0.439149588363473,0.128032048389458,0.0507911657456308,0.166982963628651,0.456461063323844,0.180975110260448,0.114954268468564,0.172729705701071,0.414974960358106,0.211468155754391,0.027185168779094,0.167185369705942,0.0107949857414829,0.0241806248466971,0.0272663491397553,0.0220842696203644,0.00973283774568196,0.0191324174343077,0.0198916852820512,0.0206638248388893,0.00777992124728651,0.0278303008703288,0.0262520281184174,0.0215223485550163,0.0229284119854014,0.0463871394051014,0.0544271835643252,0.0259826080709518,0.0108194523781449,0.0242157713889344,0.0274822723525837,0.0220983421529888,0.00974897371525665,0.0191609670005928,0.0199417045051716,0.0206712146417538,0.0077812563131035,0.0278948841147598,0.0262884990111558,0.0215460665326417,0.0233505679997434,0.0467377623357518,0.0555227562244927,0.0260196721988456
400,0.05,80,2000004,0.508801407419146,0.0938755692848722,0.28547827985076,0.269317735989008,0.524202875509038,0.0720193470587453,0.126006677281795,0.192036595601113,0.547099873131868,0.174315148452651,-0.0439846544365483,0.225205905698285,0.563474385841307,0.127160796511951,0.204954109032276,0.142475753268557,0.0420789188033787,0.0914433881880299,0.0875990654793103,0.105577821539365,0.0372965763056116,0.0732533264272674,0.0808580499998529,0.0949797465413582,0.031764686696036,0.113779261264924,0.116211912422657,0.0855448824708083,0.0601021754082256,0.136606635561659,0.153293648416645,0.121296765445609,0.0433835542123541,0.0916870036660719,0.0892593521368725,0.113926830335738,0.037509799788531,0.0737831481067363,0.0823608475988731,0.0958604160184507,0.0319147234871518,0.115489533485002,0.117725394838569,0.086235390418054,0.060964132361292,0.139174704176497,0.159102799806611,0.122249084595062
