"n","rel","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,80,5000001,0.0385307600733839,0.49758370374359,0.508605021494547,0.0999797895970607,1.07904527872438,1.27267891503835,0.052413366307199,0.0346360694367084,0.0375568593181599,0.0839193029672528,0.122805905349298,0.187009871183962,0.05244989897216,0.0347076664613073,0.0376299565183294,0.0842024644082388,0.123399693742705,0.189343532369676
800,0.555555555555556,80,5000001,0.0414160516049483,0.555991463002941,0.567919877216873,0.100125877330194,1.07258558175892,1.24084505649595,0.0511604275611406,0.0356485496712623,0.0384669085651047,0.0722979869275325,0.0992622809675531,0.139558787497636,0.0511966965928007,0.035720929178617,0.0385449945796078,0.072431908288175,0.0996650497664318,0.140423417996629
800,0.611111111111111,80,5000001,0.0439744723293309,0.614636435595269,0.626985710954789,0.0947531097722163,1.06445947775583,1.20081605258379,0.0498449427466212,0.0364645742358237,0.039149082916623,0.0636908574009515,0.0831474544252855,0.108562417919201,0.0498807271720835,0.0365375558897979,0.039232453801631,0.0637746433427672,0.0834303632316979,0.10902887496494
800,0.666666666666667,80,5000001,0.0461780191871702,0.673428922243795,0.685621038965833,0.0878125955533483,1.05656450282848,1.16329083980551,0.0484668613833244,0.0371054976209863,0.0396096811167171,0.0572867310079379,0.0710515242794773,0.0870421481343438,0.0485019091453003,0.0371792273375201,0.0396981437291094,0.0573483795603561,0.0712602511630032,0.0873506777110272
800,0.722222222222222,80,5000001,0.0479980652950029,0.732262166492939,0.743637805898835,0.0807035263448938,1.04932156970567,1.13028050104461,0.0470268987993685,0.0375875029559808,0.0398484073240597,0.0524031592579754,0.06171983927277,0.0716489285805954,0.0470609379546526,0.0376624216170844,0.0399412062754908,0.0524524042148107,0.0618814256520203,0.0718748463478668
800,0.777777777777778,80,5000001,0.0494029489629867,0.791003087577677,0.800828245228989,0.0738928993882549,1.04275745165417,1.10158908595946,0.0455264875772666,0.0379205817335469,0.0398631260274202,0.048566982820573,0.0544159910637248,0.0604276163841648,0.0455592451040402,0.0379973479618771,0.0399589803258784,0.0486081666602587,0.054546931624262,0.0606031572909328
800,0.833333333333333,80,5000001,0.0503495636358083,0.849472772728779,0.856932225521329,0.06748154893535,1.0367539149595,1.07647196163962,0.0439679059426992,0.0381074995667368,0.0396561926626339,0.0454665774050311,0.0486515976011401,0.0521315177087351,0.0439991387745386,0.038186861356994,0.0397534476139372,0.0455020769662302,0.0487626177729235,0.0522739101183532
800,0.888888888888889,80,5000001,0.0507561687885645,0.907395821899311,0.911545229666904,0.0613910323640392,1.03109329306412,1.05402507310569,0.0423550162956845,0.0381439359959095,0.0392444141074377,0.0428984539714788,0.044086347124747,0.0459379670712013,0.0423845612413487,0.038226568813392,0.0393413065937909,0.0429297951251439,0.0441849283088432,0.0460576934727505
800,0.944444444444444,80,5000001,0.0503867770187072,0.964213755211028,0.96375999986424,0.0553333181184062,1.02534160874301,1.03299999477514,0.0406968831442575,0.0380242527056369,0.0386808163715359,0.0407310945494545,0.0404798628802541,0.0413015362863085,0.0407247411196108,0.0381107097177406,0.0387758339602151,0.0407594226270825,0.0405717858654092,0.0414053161528404
800,1,80,5000001,0.0462532843507539,1.01565084735293,1.00497915100404,0.0462633394849668,1.01565947668414,1.00498325066953,0.0390773539720149,0.0378672961806119,0.0382227987979326,0.038948180215589,0.0377569620372972,0.0379883509410518,0.0391039903794898,0.0379623841337484,0.0383137747906534,0.0389747318813181,0.0378516836452086,0.0380786380144824
800,0.5,80,5000002,-0.0109017005636796,0.499395890473291,0.474735857619911,-0.0607594316710884,1.11863533960275,0.875370041916448,0.0520793716925813,0.0378699349337909,0.0312433743834574,0.0747977583236546,0.112093417749966,0.0951914345102388,0.0521190915117894,0.0380080019619755,0.031305493584823,0.0750117154550145,0.113043022075851,0.0967095074128602
800,0.555555555555556,80,5000002,-0.0115806299308285,0.557630651355292,0.525886235580308,-0.0532193207905806,1.10087677301376,0.887665243444821,0.0507706829667418,0.0385893777349746,0.0321164413994707,0.0674551273986155,0.0930985951811696,0.0808615126514692,0.0508098329530622,0.0387269162710854,0.0321815600718552,0.0676384659029371,0.093772927502915,0.0821164591640191
800,0.611111111111111,80,5000002,-0.0128391503213968,0.615445727302592,0.57718093655506,-0.0468114939079932,1.08391354162299,0.899887997494375,0.0494279462232614,0.0389806595407393,0.0328618002797716,0.061390219739927,0.0794590439232464,0.0698049890624377,0.0494664597467993,0.0391155578496971,0.0329300211733897,0.0615352368385755,0.0799299855696551,0.0707263583608394
800,0.666666666666667,80,5000002,-0.0147106978347894,0.672661716481667,0.628709802396228,-0.041861127525105,1.06794908630638,0.91102473875946,0.0480553267456513,0.0390747106182349,0.0334905697312943,0.0563210438446026,0.0688268522917932,0.0608625644713971,0.0480931218076216,0.0392052354858456,0.0335617240365371,0.0564304657436772,0.069152923921733,0.0614831975593187
800,0.722222222222222,80,5000002,-0.01723964456656,0.729060646139549,0.680583998026398,-0.0384105100734382,1.05294714745072,0.920778458748718,0.0466590672122111,0.0389091133683167,0.0340199228480267,0.0520698574103571,0.0601835169138475,0.0536166544356073,0.0466960646723727,0.0390339243135478,0.0340935919994635,0.0521507773997477,0.0604102806540098,0.0540087727819013
800,0.777777777777778,80,5000002,-0.0204962559303804,0.784350650670738,0.732932254532784,-0.0364342436126671,1.03871676616926,0.929116038960405,0.0452521148939495,0.0385302843058851,0.0344946435995006,0.0485228734941241,0.0530433855128534,0.0479316199008,0.0452883358096766,0.038648483379531,0.034570882485136,0.0485837221801852,0.0532052253367941,0.0481750120799753
800,0.833333333333333,80,5000002,-0.024611239927159,0.838094459686025,0.785890059518072,-0.0359480134964091,1.02492891723148,0.936089308071302,0.0438638923946347,0.0379970551633988,0.0350329532491944,0.0456120130144478,0.0471514721816972,0.0438071177472202,0.0438997359350951,0.0381083560682301,0.0351147808327735,0.0456611309005778,0.0472740719313915,0.0439763217126476
800,0.888888888888889,80,5000002,-0.0298680666207878,0.889530145312302,0.83957380854374,-0.0371213529089298,1.01102096106195,0.941754811498841,0.0425627859778979,0.0373900943421127,0.0359334735195472,0.0433109253847294,0.0423703596555729,0.041344917041092,0.0425997487952261,0.0374952672492765,0.0360341504809259,0.0433561161193079,0.0424729409721797,0.0415072294576332
800,0.944444444444444,80,5000002,-0.0370493612192122,0.936924785748907,0.894015147278715,-0.040612281057743,0.995699265646564,0.946114889058919,0.0415221927619809,0.0368470072004636,0.0379816308096794,0.0416645367192255,0.0386592820363281,0.0408531308646865,0.041564993865983,0.0369489593255853,0.0381485630947829,0.0417137438767436,0.0387563570971433,0.0410795163173763
800,1,80,5000002,-0.0542139706447428,0.965669802366521,0.948935440646737,-0.0542592019588493,0.965772602020474,0.948933935486406,0.0418322458599938,0.0371124138385406,0.0461409856595007,0.0415645749717726,0.0366209326061857,0.0460269039167661,0.0419084205409561,0.0372218621683642,0.0467004836268758,0.041640089640691,0.0367277053669349,0.0465808998400064
800,0.5,80,5000003,-0.000543306832362463,0.464172852606524,0.53032303068143,-0.0164448377083127,0.910126215960816,1.08239004283841,0.0548286349849284,0.0405656520589317,0.0358923832202033,0.089843741052744,0.14184998619212,0.108964984479853,0.0548852203294797,0.040756773183846,0.0359752871783564,0.0903990487333311,0.144637205882038,0.109249206526239
800,0.555555555555556,80,5000003,-0.00139698769331547,0.521274163834428,0.584163007010813,-0.0160011463680975,0.935667759245745,1.05725885463399,0.0536761506377514,0.0418336147150745,0.0364864566582323,0.0795363563468512,0.117921742566732,0.0893791656324592,0.0537340363875897,0.0420277549506105,0.0365715892496229,0.0799417706337808,0.119548048878849,0.0896563072366583
800,0.611111111111111,80,5000003,-0.0018734014458672,0.579477339031114,0.636803587397322,-0.0159856634246351,0.95670272325712,1.03747953975427,0.052424440321433,0.0426971116500185,0.0368803350156732,0.0711376150595533,0.0989816267417877,0.0751675433179925,0.0524824933969378,0.0428868592632751,0.036967476615975,0.0714223631109899,0.0999844266947183,0.0754221835569334
800,0.666666666666667,80,5000003,-0.00201257893377702,0.638808760098126,0.688212260617998,-0.0155833889539657,0.973680376569039,1.02178985831407,0.0510404639675577,0.0431364073150065,0.0371024291292497,0.0640706655975449,0.0838832767661819,0.064688982299835,0.0510972234256223,0.0433143614042992,0.0371914388738673,0.0642657121493056,0.0845175534734282,0.0649148105015445
800,0.722222222222222,80,5000003,-0.00182265431352584,0.699246760290384,0.738361090263653,-0.0144259767579292,0.987009362202042,1.00915160203475,0.0494956878859815,0.0431470041780061,0.037176339830379,0.0580759832776052,0.0717321420036663,0.056737332033248,0.0495495610744962,0.0433069160816646,0.037267130071304,0.0582078516601002,0.0721381645961813,0.0569343418074446
800,0.777777777777778,80,5000003,-0.00125867088233131,0.760682602217041,0.787223844538405,-0.0123292082782147,0.997056056314037,0.998770536946773,0.0477717904615424,0.0427521629185792,0.0371231198018434,0.0529856942805687,0.0619285776277534,0.0505449321882884,0.0478213233928225,0.0428902406892903,0.0372156350885219,0.053075067761046,0.0621923926565489,0.0507162550302211
800,0.833333333333333,80,5000003,-0.000179407230008225,0.822854941240354,0.834765450160062,-0.00913408917436425,1.00407624331537,0.990027255211874,0.0458677693080056,0.0420176616695279,0.036965019122382,0.0486702250180637,0.0540634617319354,0.0456303669362845,0.0459119480528649,0.0421337779464257,0.0370592204360384,0.0487322524795504,0.0542410946541644,0.0457799127656096
800,0.888888888888889,80,5000003,0.00176264576650857,0.885205642624444,0.88090720697017,-0.00454705028764902,1.00809225820409,0.982384932844866,0.0438103319191985,0.0410676409090701,0.0367315724280381,0.0450293135835183,0.0478356796203657,0.0416833540008402,0.0438488509088687,0.0411660596402319,0.0368273511019957,0.0450745019110591,0.0479640608934331,0.0418142650284642
800,0.944444444444444,80,5000003,0.00553528360911459,0.946389995868414,0.925377932169439,0.00228308566330642,1.0084760861789,0.975198616480395,0.0416766145654591,0.0400983828299399,0.036470832249523,0.0420037466993763,0.043003152794844,0.0385014312702325,0.0417100191764201,0.0401875166793375,0.036567392912827,0.0420389686606949,0.0431058774209289,0.0386147366300011
800,1,80,5000003,0.0211573248289752,0.995295209558555,0.964363178344114,0.021114841176223,0.995330150470296,0.9643475096168,0.0398689325644126,0.0394126431251136,0.036403951631918,0.0398247712588545,0.0393479444256072,0.0361118886153224,0.0398981199991009,0.0395030014305846,0.0364897002197253,0.039853869010017,0.0394382445330212,0.0361971660102983
