"n","rel","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,80,3000001,0.0372605544551258,0.529654729657472,0.48389826665578,0.0725138067974196,1.16517208263225,0.832534111945645,0.0518742050903319,0.0389362194868128,0.0344530833103312,0.0834614015394706,0.216178097675708,0.103091188675914,0.0519106647131488,0.0390574669599458,0.0345548917519206,0.0838410939420083,0.218435890178885,0.103985786245135
800,0.555555555555556,80,3000001,0.0372659025567464,0.583736040203191,0.536334104976383,0.0652363194342422,1.13246089879905,0.864173063834602,0.0507778492271869,0.0406237722251732,0.035986315178285,0.0733411825978343,0.157666868158425,0.0880112311310439,0.0508144780863797,0.0407649807381861,0.0361012590508069,0.0735996913457332,0.159375654146611,0.0887836187922968
800,0.611111111111111,80,3000001,0.0367921293173404,0.637554115427082,0.589011832362859,0.0575596751127202,1.1101099314638,0.888627174669813,0.0496738031536886,0.0422463977431933,0.0374034744910221,0.0657359490685643,0.125309735538622,0.0777015081896254,0.0497105016190782,0.0424099961499236,0.0375321220365415,0.0659101983610941,0.126579691048835,0.0783619466074453
800,0.666666666666667,80,3000001,0.0357697605539755,0.691165989449756,0.642027659935135,0.050196898193939,1.09211078771861,0.908161642431471,0.0485476042034619,0.043794354845119,0.0386906994460863,0.059792145879633,0.103830424020808,0.0697796539251916,0.0485841023617109,0.0439832555455057,0.0388331638997752,0.0599103241742279,0.104806520513215,0.0703371719808044
800,0.722222222222222,80,3000001,0.0341004326894086,0.744585396843503,0.695488566514783,0.0432308553197388,1.07624072829527,0.924092966661356,0.0473861161174982,0.04523083197737,0.039819850063111,0.0550128343725294,0.0881827461109035,0.0632320980451439,0.0474219810133604,0.045449175385451,0.0399754456086105,0.0550944620670225,0.0889721516052779,0.0636971547300263
800,0.777777777777778,80,3000001,0.0316458562880192,0.79775160206823,0.749522393522153,0.036559343319858,1.06145229877115,0.937322887737121,0.0461808960868176,0.0464868317533864,0.0407459366261627,0.0510969093141845,0.0761178963711603,0.0575882461982386,0.0462156074040601,0.0467408782592092,0.0409126687191743,0.0511551852354327,0.0767898649905663,0.0579711356729361
800,0.833333333333333,80,3000001,0.0282008220412219,0.850467320386796,0.804297461054296,0.0299953812428022,1.04707373009992,0.948543668092809,0.0449342649185292,0.0474504297873777,0.041402498257902,0.0478621279851898,0.0664227964960173,0.0526082576110752,0.0449674056953549,0.0477492078041063,0.0415763085857184,0.0479060634858586,0.0670192905853669,0.0529180067097451
800,0.888888888888889,80,3000001,0.0234178382794229,0.902246978964286,0.86007440426162,0.0232368127188788,1.03243058229796,0.958371280970328,0.043671847968038,0.0479402384695077,0.041692158397431,0.0452027506724559,0.0583439075846172,0.0481511412140488,0.0437035037579278,0.0482950110894945,0.0418657697253987,0.0452387759316279,0.0588877693711783,0.0483950223534686
800,0.944444444444444,80,3000001,0.0165153766882661,0.951775392951279,0.917413310933348,0.0156138772154851,1.01627789013595,0.967587644644526,0.0424784108292897,0.047614804155535,0.041456189547485,0.0430840037182507,0.0513019271304431,0.044096435849481,0.0425100863492733,0.0480342060021619,0.0416170450050562,0.04311733182112,0.0517997921377355,0.044279451207728
800,1,80,3000001,0.000468207481829221,0.986735692094043,0.981664492427205,0.000458323413065935,0.986945455997305,0.981577291583499,0.0419958227370125,0.0444547355365321,0.0398580861068527,0.0419320356478286,0.0435413497297238,0.0397877489200383,0.0420373912983976,0.0448798718085934,0.0399722289791565,0.041972376864261,0.0439373248098674,0.03990059299966
800,0.5,80,3000002,0.035546553932065,0.469608459834769,0.571456711088956,-0.0196064458770799,1.0189087776088,1.24318592442395,0.0546877030459871,0.03806449933396,0.0369172691924326,0.0832630539853843,0.141636363641986,0.118075718406695,0.0547248481135594,0.0381484938984145,0.0370168269619718,0.0833725711307916,0.142260615271251,0.118737696778182
800,0.555555555555556,80,3000002,0.0299190189410913,0.528511310478036,0.631389538211908,-0.0170321253667947,1.01786962769888,1.21446804927851,0.0531807919246362,0.0388031342205879,0.0378001565842388,0.0730418451514754,0.110804262011698,0.0987458793396574,0.0532170622112117,0.0388887497441808,0.0378963208988844,0.0731213191829367,0.111247983081901,0.0992343107948177
800,0.611111111111111,80,3000002,0.0244902374933476,0.587687490904574,0.69067408941252,-0.0147740217752502,1.01545874289622,1.19019622128094,0.0516194825840706,0.0392565446572436,0.0385090917686709,0.0654858301356319,0.08998065048527,0.08415772794566,0.0516548223068261,0.0393429097040281,0.0386014806955143,0.065547781720662,0.0903091831051513,0.0845186842871316
800,0.666666666666667,80,3000002,0.0193574529681881,0.647010273944242,0.749177111006372,-0.0126630985355745,1.01270366730245,1.16924248392431,0.0500024766270177,0.0394426623111449,0.0390573160747888,0.0595335407152534,0.0751146430339749,0.0727695189869596,0.0500368022694712,0.0395288820934859,0.0391459454692337,0.0595845553819692,0.0753643024940215,0.073039066945911
800,0.722222222222222,80,3000002,0.014622716468677,0.706356115778567,0.80670114282888,-0.0106149811878524,1.0099786635745,1.15054925347786,0.0483264557654689,0.0393759355523388,0.039452968729541,0.0546331986308313,0.0640163072088282,0.0637072241509488,0.0483596562787775,0.0394610751436642,0.0395382179912424,0.0546768967096742,0.0642094409995635,0.06391157563811
800,0.777777777777778,80,3000002,0.0104009936692722,0.765592392302376,0.862940552555052,-0.00854928587864204,1.00737696720377,1.13319803519775,0.0465866302162304,0.0390692047931261,0.0397012305712644,0.0504722135572082,0.0554475928245341,0.0564066665289767,0.0466185630202141,0.0391522695003666,0.0397838535430886,0.0505106279865524,0.0555989475817016,0.0565648917348657
800,0.833333333333333,80,3000002,0.00683859404664058,0.824554035146208,0.917387300195157,-0.00635843798926325,1.0048597059687,1.11632186623168,0.0447785229114187,0.038537244387338,0.039806181322371,0.0468663122953941,0.048680686973601,0.0504787228408993,0.0448090039185672,0.0386171532644024,0.0398873822480932,0.0469005996330027,0.0488004659739506,0.0506050280231701
800,0.888888888888889,80,3000002,0.00416314126381204,0.882988473051206,0.969087982250899,-0.00386201025267814,1.00229240768799,1.0988689706295,0.0429034566206353,0.0378063059534105,0.0397726823898531,0.0437117510858155,0.0432840863265541,0.045647470582151,0.0429322443409673,0.0378818596604992,0.0398543008705304,0.0437425804158667,0.0433796178969961,0.0457528285756076
800,0.944444444444444,80,3000002,0.00287553700582139,0.940370507630617,1.01574992097328,-0.000633955814607149,0.999350879855731,1.07880061629751,0.0409896339471322,0.0369491178135784,0.0396090919562993,0.040977851741795,0.0390361935531559,0.0417246749122158,0.0410164205861498,0.0370190226818126,0.0396940828039448,0.0410056434635101,0.0391130132312279,0.0418181841733608
800,1,80,3000002,0.00756499011516272,0.992976372895057,1.03671181175758,0.00768709176034747,0.992960519578613,1.03675195666699,0.0394511777787741,0.0365778148455791,0.0393988341627608,0.0390500990768074,0.0363588274945073,0.0388317333939363,0.0394762909753925,0.0366430621654678,0.0394972180778117,0.0390758222530495,0.0364236688748813,0.0389272627486163
800,0.5,80,3000003,0.00777161224957771,0.504577676725241,0.484541109304387,-0.0695044298088668,1.11789653772888,0.961780402092754,0.0544415570673291,0.038866402300146,0.0369898159155479,0.080218858277614,0.146717018143116,0.117090694583394,0.054478864746863,0.0389495251792249,0.0370975776628353,0.0803198496373354,0.148416595473464,0.118259709334163
800,0.555555555555556,80,3000003,0.00440078622834035,0.565873164498672,0.541921290413475,-0.0560226418873049,1.10862256580865,0.977429506257308,0.0529872754454637,0.0404446045580829,0.0379853089155617,0.0703161918650626,0.12329312066153,0.0979268355866094,0.0530235145423684,0.0405360710292547,0.0381019605191307,0.070384017228204,0.124385239398716,0.0988508337098233
800,0.611111111111111,80,3000003,0.00146511486111506,0.627616363374476,0.600252832948872,-0.0452239004021783,1.10044446831637,0.989789657337805,0.0514572988302627,0.041717986363662,0.0387334486143961,0.0631246502172739,0.104018798161513,0.0837845470024938,0.0514923590624153,0.0418172741791829,0.0388579280850783,0.0631762417185025,0.104758270629771,0.0845091597226064
800,0.666666666666667,80,3000003,-0.000995916907223588,0.689712347004987,0.659607572544102,-0.0363571139487405,1.09330628909959,0.999946078617768,0.0498457081879035,0.0426584764849891,0.039232151512481,0.0575909468439659,0.0885144232348365,0.0727617488298371,0.0498794999276821,0.0427645597893746,0.0393626926357483,0.057633648197551,0.0890341097064488,0.0733245794822703
800,0.722222222222222,80,3000003,-0.00293719459299467,0.752041502934188,0.720071752728453,-0.0289015113527189,1.08697012814771,1.00862776517306,0.048143656988818,0.0432287741701119,0.0394707818295721,0.0531066251011769,0.0760036551237692,0.0638321603717571,0.0481761120504984,0.0433400394259667,0.0396047392662345,0.0531439119891596,0.0763789590932402,0.0642640472005945
800,0.777777777777778,80,3000003,-0.00430545310502787,0.814440078940694,0.781757465313451,-0.0224867300158784,1.08117007574296,1.01635173177695,0.0463384462436586,0.0433795768100345,0.0394318333989678,0.0493116480657289,0.0657691939545766,0.0564047666735294,0.046369514411621,0.0434937459291565,0.0395655809261967,0.0493452873161177,0.0660456521586987,0.0567312068069274
800,0.833333333333333,80,3000003,-0.00503384236878919,0.876662810803068,0.84482701048256,-0.0168352902084134,1.07562695488421,1.02352657380865,0.0444122350441461,0.0430428243822533,0.0390949092216242,0.0459835283435617,0.0572349028463276,0.0501210200192604,0.0444418740750241,0.0431568673619442,0.0392239401470138,0.0460144602754125,0.0574412681405568,0.0503635038127058
800,0.888888888888889,80,3000003,-0.00502732850770198,0.938291044872494,0.909556192016663,-0.011714961548198,1.06998430897051,1.03055617639382,0.0423403331590834,0.0421147145521996,0.0384475841111531,0.042977600404661,0.0499401637413761,0.0447587487567728,0.0423684895106152,0.0422246910063682,0.0385671039518237,0.0430063265810264,0.0500950905777899,0.0449359349576855
800,0.944444444444444,80,3000003,-0.00410639063878845,0.99839993637306,0.976568004705311,-0.0068633658892559,1.06353390443599,1.0380736999196,0.0400899716079655,0.040398751557327,0.0375195642179915,0.0401956898036908,0.0434639863270915,0.0401939315632643,0.0401165498479296,0.0404993380002142,0.0376262813493833,0.0402224547354592,0.0435794677170468,0.0403227336862976
800,1,80,3000003,-0.000875674557964219,1.04928137679794,1.05120680214965,-0.000865277845953819,1.04928622973591,1.05115794031656,0.0376906465210767,0.0366741159725559,0.0367512082751005,0.0376546646932048,0.0365350148733762,0.0366453656279145,0.0377154695762899,0.0367529429369056,0.036847640032886,0.0376795445949958,0.0366138680760169,0.0367414630870661
800,0.5,80,3000004,-0.0163605853301927,0.502534116713795,0.463139741753737,-0.0121090986412435,0.97959190701684,0.95658311539553,0.049715720918953,0.0343881277615499,0.0354173685139539,0.065734557193549,0.0950310887045653,0.106979443530507,0.0497531207266518,0.0344558947376543,0.035511431570135,0.0658226433430657,0.0954617043253703,0.107555941116637
800,0.555555555555556,80,3000004,-0.0126887397291484,0.554178276133031,0.517184288674486,-0.00780455232503505,0.977208027336044,0.959467489077865,0.0485800300552865,0.0354708789238504,0.0364692641323713,0.0604866138893884,0.0800821435648984,0.0905056633638539,0.0486171842258577,0.0355417918715243,0.0365635472224408,0.0605591730894566,0.0804119080320607,0.0909131578896858
800,0.611111111111111,80,3000004,-0.00876567542174775,0.605683541531974,0.571668494290319,-0.00377791438394833,0.975591651705284,0.961227672531687,0.0474113649987985,0.0364035413042465,0.0374046219756104,0.0561179297619042,0.0697237901615656,0.0786923946826342,0.0474481553331999,0.0364776306540774,0.0374988397559437,0.0561791644164586,0.0699860061467918,0.0789968466014326
800,0.666666666666667,80,3000004,-0.00463145762968975,0.657033090846382,0.626556168728539,9.28983955160002e-05,0.974148120031368,0.962140474413061,0.0462083321808485,0.0372096896661029,0.0382469424846777,0.0523952974426802,0.0619465193849625,0.0695460432334794,0.0462446420243643,0.0372870438511941,0.0383413290364158,0.0524478816232225,0.062161614984358,0.0697833034773662
800,0.722222222222222,80,3000004,-0.000310292549791784,0.708201570536982,0.681802719408373,0.00388452811063941,0.972657260445306,0.962486939457602,0.0449698193410337,0.0378996838000859,0.0390108071385301,0.0491778592690132,0.0558263660167637,0.0622017106068693,0.0450055511820507,0.037980391759224,0.0391061851776558,0.0492238411598033,0.0560070882691304,0.0623939279958329
800,0.777777777777778,80,3000004,0.00419472978403686,0.759157159320701,0.737350756358617,0.00766895225742993,0.971010801917202,0.962465514750962,0.043694976136747,0.0384676660374901,0.0397014334392284,0.0463693986464214,0.0508622851114205,0.05620465669036,0.0437300759708383,0.0385517327189717,0.0397993053519261,0.0464104593665641,0.0510168386964341,0.0563671692773677
800,0.833333333333333,80,3000004,0.00891548891510519,0.809855921441992,0.793120807632015,0.0115434390824061,0.969104914242866,0.962195871854417,0.0423834940139689,0.0388877131592182,0.0403137134460745,0.0439031815222593,0.0467485172120109,0.0512800492586404,0.0424179773365091,0.0389749349312049,0.0404164098380991,0.043940726738803,0.0468823409640634,0.0514245331142877
800,0.888888888888889,80,3000004,0.013958947779886,0.860211116582885,0.848987347155917,0.0156776870225679,0.966762276259312,0.961724670762652,0.0410373880084735,0.03910766206064,0.0408304184310531,0.0417362800748173,0.0432814071793644,0.0472420995561224,0.0410713571604206,0.0391974156053195,0.0409413806902839,0.0417714828418026,0.043398124057941,0.0473781961579486
800,0.944444444444444,80,3000004,0.0196695659984561,0.90993608791684,0.904691409281293,0.0204823733774346,0.963531797104642,0.960979311724041,0.0396719151191215,0.0390334249595603,0.0412177390608417,0.0398575261967473,0.0403142097439813,0.0439514943679989,0.0397055506658532,0.0391241541204754,0.0413421840636781,0.0398913554645216,0.040415947910613,0.0440879907077209
800,1,80,3000004,0.0301674048547593,0.954529931086576,0.958249117474847,0.0301682320829661,0.954547703282824,0.958324414964844,0.038607419094805,0.0383761199120658,0.0413919318798646,0.0385748417975464,0.0377811266948214,0.0412969145464849,0.038640894566543,0.0384603704072583,0.0415433304404519,0.038608177818566,0.0378648345015083,0.0414482368487958
800,0.5,80,3000005,0.0411035961989847,0.490242326307686,0.480604434819443,0.0257603993667325,1.02645435563834,1.00484519524195,0.0521607540534048,0.0367719172175164,0.0364591439646866,0.0691315620437148,0.143780539798262,0.111910834404047,0.0521956176144395,0.0368569692439688,0.0365375966934658,0.0692037395034751,0.144641967109418,0.112734337609987
800,0.555555555555556,80,3000005,0.0358312277617477,0.548388504644169,0.533419901100713,0.0179903433098556,1.02200170136339,0.997330511938125,0.0507420470756812,0.0375897135765451,0.037045689444037,0.0631813754363549,0.111900436346123,0.0941773678460035,0.0507764477025953,0.037676592959582,0.037122331973488,0.0632436928346191,0.112497641519252,0.0947068421938727
800,0.611111111111111,80,3000005,0.0303802308834535,0.606576821802597,0.58634226152641,0.0114471687471042,1.01939844762544,0.990354862405614,0.0492737941726825,0.0381062631552718,0.0373853346607503,0.0583065141077049,0.0904497033669913,0.080739696741688,0.0493077012923619,0.0381933892765547,0.0374602419475622,0.0583613883384519,0.0908727723402085,0.0811025839531078
800,0.666666666666667,80,3000005,0.0247324841704425,0.66467551026001,0.639418074121776,0.00588567140441581,1.01754203531186,0.98426555958356,0.0477609120821769,0.0383274548984197,0.0375163904794813,0.0541907827942753,0.0751717439591666,0.0700095976458508,0.0477942835408072,0.0384132170606006,0.0375900870971344,0.0542397476685878,0.0754765878570531,0.0702728644172703
800,0.722222222222222,80,3000005,0.0188701840706484,0.722527348856913,0.692716464491002,0.00113611001994668,1.01580131615498,0.979166162290415,0.0462080609781583,0.0382571067363319,0.0374792351349929,0.0506371597180571,0.0637656491553177,0.0612337722327126,0.0462408472793844,0.0383399644979866,0.0375526373032716,0.0506813302081201,0.0639881964889266,0.0614343489865561
800,0.777777777777778,80,3000005,0.0127804751638879,0.779923052012179,0.746344858143357,-0.00292177395687318,1.01376945997656,0.975074195083726,0.044619374633786,0.0379001706003688,0.0373174756029188,0.0475152860588099,0.0549368173614806,0.0539923208508665,0.0446515287386001,0.0379787827803188,0.0373917650186024,0.0475555266745886,0.0551010132901634,0.0541516212322747
800,0.833333333333333,80,3000005,0.00646337653465104,0.836547669852798,0.800478908195861,-0.00636924383639924,1.01110648991766,0.972005128705296,0.0429979021133928,0.0372664135886673,0.0370788971574107,0.0447345548556974,0.0479253088727291,0.0480234787757762,0.0430293934276589,0.0373398060160572,0.0371552878992674,0.0447715423709526,0.0480477866299865,0.0481544338283981
800,0.888888888888889,80,3000005,-5.09747965801276e-05,0.891846800968516,0.855433237954431,-0.0092460226181951,1.00737239043459,0.970049596611603,0.0413444774211179,0.0363750184678175,0.0368184945582045,0.0422298498786806,0.0422674938335516,0.0431603867659711,0.0413753007912341,0.0364428229982772,0.0368978311951897,0.0422640863858977,0.0423603834274141,0.043270959151616
800,0.944444444444444,80,3000005,-0.00664666768223808,0.944543010481281,0.911903987134326,-0.0115130104052743,1.0015866669171,0.969573846403594,0.0396560223271061,0.0352618952330992,0.0366172546708455,0.0399554955110255,0.0376755610791871,0.0393252433925587,0.0396861608442705,0.0353247520021938,0.0366992888302635,0.0399872682846198,0.037748238879992,0.0394201540266367
800,1,80,3000005,-0.0122068034872745,0.983595687697138,0.975191645896091,-0.0122020072642418,0.983590569773709,0.975158961545011,0.0379756422777257,0.0340348843768233,0.037046197345222,0.0379466166363573,0.0340183310525973,0.0369987693342976,0.0380044134532553,0.0340953384153075,0.0371262567909097,0.0379753942855509,0.0340786392413171,0.037078248229009
800,0.5,80,3000006,-0.00929532739326089,0.504406311362254,0.51335454605508,-0.0268458784890159,1.12367938972767,0.988844065998408,0.0519103934461204,0.0373999605020524,0.0355610974973745,0.067251298591912,0.103855203973166,0.103312490654253,0.0519458111182728,0.0374783713009667,0.0356426070686453,0.0673296267539862,0.104362516423496,0.103702639761097
800,0.555555555555556,80,3000006,-0.00781277337060849,0.563467212814204,0.566654524271303,-0.0187847001902384,1.10486266135062,0.993315493518996,0.0505688373532063,0.0380948198566835,0.0362062020185534,0.0618297971644343,0.0898262126791368,0.0868420383029445,0.0506034881290158,0.0381740219130278,0.0362884252490165,0.0618909471009691,0.0902173694137994,0.0871398645298685
800,0.611111111111111,80,3000006,-0.00623915239464439,0.622682269425408,0.619994986023306,-0.012745122687652,1.08997404449824,0.996449974250618,0.0491984531043841,0.0385201111292399,0.03665842031022,0.0573168724221603,0.0787383354972865,0.0745572486114346,0.0492323772260424,0.0385996240150887,0.0367421200649998,0.0573679468478927,0.0790394377148886,0.0747931871379404
