"n","rel","B","seed","ghat.NI.1","ghat.NI.2","ghat.NI.3","ghat.CI.1","ghat.CI.2","ghat.CI.3","stde.NI.1","stde.NI.2","stde.NI.3","stde.CI.1","stde.CI.2","stde.CI.3","bste.NI.1","bste.NI.2","bste.NI.3","bste.CI.1","bste.CI.2","bste.CI.3"
800,0.5,80,2000001,-0.0681861851222494,0.473796260993439,0.486405248635388,-0.0759486725643671,1.05472633968867,0.890339783347574,0.0518143289733211,0.0383963844297266,0.03586641045655,0.0687824966882219,0.124545811822169,0.105212127149701,0.051846433211331,0.0384746190177076,0.0359885097847312,0.0688237354888589,0.125038686041557,0.106501224316901
800,0.555555555555556,80,2000001,-0.0648585575554081,0.533525133890139,0.542696682038456,-0.0684389143210553,1.05493810188017,0.918998210318927,0.0504898702585647,0.0394693893580206,0.0372419394579281,0.0631162024525606,0.104785128389495,0.0874173128233749,0.0505216258821937,0.039550009408085,0.0373738279842337,0.0631539538537678,0.105152352612148,0.0885401134501473
800,0.611111111111111,80,2000001,-0.0612261728002664,0.594209278382011,0.599853383778664,-0.0616281933933087,1.05485361768413,0.942666654294218,0.0491003986654781,0.0402145477260274,0.0383999485166252,0.0584585861590527,0.0893019300708445,0.0763499634123868,0.0491318774270843,0.0402969900031487,0.0385395592226903,0.0584956159838231,0.0895835880549958,0.0772367486236015
800,0.666666666666667,80,2000001,-0.0572906438864196,0.655796108887598,0.657943006135183,-0.0554666172926777,1.05427630412436,0.962411793163047,0.0476455482303737,0.0406335799351925,0.039324011752904,0.0544497348150014,0.0769097639060557,0.0684816789032569,0.0476768380562104,0.0407172957650569,0.0394687085707032,0.0544867387840291,0.0771314507685812,0.0691466525988838
800,0.722222222222222,80,2000001,-0.0530511182614397,0.718213911828336,0.717029481816662,-0.0498644841332861,1.05311056365029,0.979004392434271,0.0461240393071602,0.040726472475347,0.0399872577293042,0.0508965616178323,0.0668214247448423,0.0621143567040376,0.0461552368286009,0.0408109122812147,0.0401340057605721,0.0509334325236287,0.0670000059152707,0.0626018086737211
800,0.777777777777778,80,2000001,-0.0484992971297836,0.781348780301076,0.777171115378701,-0.0447158120890519,1.05128474373175,0.993006660719366,0.044533014125863,0.0404924624267205,0.0403530715258605,0.0476866321406741,0.0584885929968253,0.0565047132292152,0.0445642091014554,0.0405770446950882,0.0404986599550382,0.0477229977558717,0.0586353804664587,0.0568604460773538
800,0.833333333333333,80,2000001,-0.0436075874777546,0.84499956404505,0.838414282851403,-0.0398998412449046,1.04869242037793,1.00481909607708,0.042867614551104,0.0399294284816168,0.0403750839116585,0.0447508579935317,0.051512692563043,0.0513486520287685,0.0428988617015051,0.0400134737392232,0.0405163025734628,0.0447862949235659,0.0516353060385486,0.051609961288063
800,0.888888888888889,80,2000001,-0.0382968190553595,0.908769015154401,0.900772021085807,-0.0352579030767081,1.04510112906451,1.0146876119446,0.0411218959415654,0.0390289845908692,0.0399944425846581,0.0420483351555077,0.0455890401604411,0.0465216218572383,0.0411531633732548,0.0391115715037864,0.0401279821080216,0.0420824295104731,0.0456925314300097,0.0467155322509738
800,0.944444444444444,80,2000001,-0.0323131301016818,0.971684159559124,0.964125593424708,-0.0304861927924982,1.03984528239533,1.02260663008917,0.0392973082678666,0.0377567778337421,0.039124784724361,0.0395686472433657,0.0404608190099098,0.0419456236455824,0.0393283601988866,0.0378364013284172,0.0392462062278866,0.0396009474598019,0.0405483092498434,0.0420894465184504
800,1,80,2000001,-0.0227976739217878,1.02549612570971,1.02571002918021,-0.0227857266523374,1.02552535565479,1.02571023778503,0.0376360873409713,0.0358657828859614,0.0373806919142735,0.0375522467732856,0.0356905324135583,0.0372206681649062,0.0376654457203915,0.035938986839209,0.0374719074661634,0.0375813152474321,0.0357630336733588,0.0373128941226764
