"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.01,3000001,0,0,"gfmla","naive",0.0765951729638252,0.10964750068932,0.110100195133045
400,80,0.01,3000001,0,0,"gfmla","oracle",0.0877476204030128,0.118941732299543,0.119612929398094
400,80,0.01,3000001,0,0,"gfmla","rc",0.0964584401658065,0.138017435787118,0.138670367336558
400,80,0.01,3000001,0,0,"gfmla","mccs",0.0928732124704842,0.139267022166213,0.139989124443208
400,80,0.01,3000001,0,0,"ipw","naive",0.143666004020346,0.111300564246228,0.111996868204999
400,80,0.01,3000001,0,0,"ipw","oracle",0.0765977053346405,0.125969574231218,0.126797617610708
400,80,0.01,3000001,0,0,"ipw","rc",0.209401318025027,0.143176585983642,0.144516034085053
400,80,0.01,3000001,0,0,"ipw","mccs",0.221822228724291,0.144718760959115,0.146211597048927
400,80,0.01,3000001,0,0,"dr","naive",0.133805197231162,0.114898532096949,0.116229235586617
400,80,0.01,3000001,0,0,"dr","oracle",0.0995505766173457,0.125273760270978,0.126236643961017
400,80,0.01,3000001,0,0,"dr","rc",0.202278309740996,0.147727173465636,0.150315767315458
400,80,0.01,3000001,0,0,"dr","mccs",0.21708223354861,0.151570327995384,0.154967866242093
400,80,0.01,3000001,1,0,"gfmla","naive",0.0765951729638252,0.10964750068932,0.110100195133045
400,80,0.01,3000001,1,0,"gfmla","oracle",0.0877476204030128,0.118941732299543,0.119612929398094
400,80,0.01,3000001,1,0,"gfmla","rc",0.0964584401658065,0.138017435787118,0.138670367336558
400,80,0.01,3000001,1,0,"gfmla","mccs",0.0928732124704842,0.139267022166213,0.139989124443208
400,80,0.01,3000001,1,0,"ipw","naive",0.0226503948385382,0.116031481742429,0.116541606067978
400,80,0.01,3000001,1,0,"ipw","oracle",-0.0461008150349719,0.126517970792042,0.127577626134508
400,80,0.01,3000001,1,0,"ipw","rc",0.0108584900872306,0.147450644676546,0.148188100620858
400,80,0.01,3000001,1,0,"ipw","mccs",0.0406283405457797,0.150594392366105,0.151457338348174
400,80,0.01,3000001,1,0,"dr","naive",0.0877194949445516,0.113294158326085,0.113932407418033
400,80,0.01,3000001,1,0,"dr","oracle",0.0829478433520627,0.120374329300634,0.120922326490617
400,80,0.01,3000001,1,0,"dr","rc",0.120051549158988,0.144254437382156,0.145262615864227
400,80,0.01,3000001,1,0,"dr","mccs",0.122286386935961,0.148778069411291,0.150143540017951
400,80,0.01,3000001,0,1,"gfmla","naive",0.00312104576536359,0.11271485604345,0.113254191833665
400,80,0.01,3000001,0,1,"gfmla","oracle",-0.0159650963142999,0.11930609229545,0.120003236520435
400,80,0.01,3000001,0,1,"gfmla","rc",-0.0222110248823799,0.140755061740481,0.141466658587897
400,80,0.01,3000001,0,1,"gfmla","mccs",0.00348608814794088,0.141164445328702,0.141968408442325
400,80,0.01,3000001,0,1,"ipw","naive",0.143666004013625,0.111300564242344,0.111996868200908
400,80,0.01,3000001,0,1,"ipw","oracle",0.0765977052064021,0.125969574233164,0.126797617612727
400,80,0.01,3000001,0,1,"ipw","rc",0.209401317602887,0.143176585994396,0.144516034096458
400,80,0.01,3000001,0,1,"ipw","mccs",0.221822228712523,0.144718760959846,0.14621159704972
400,80,0.01,3000001,0,1,"dr","naive",0.139028840563361,0.11422637174556,0.115053097370384
400,80,0.01,3000001,0,1,"dr","oracle",0.0808583097410539,0.124160305951959,0.124859766709102
400,80,0.01,3000001,0,1,"dr","rc",0.202396177847657,0.148585559611614,0.150185098816494
400,80,0.01,3000001,0,1,"dr","mccs",0.217290355207877,0.151317166408705,0.153257978303175
400,80,0.01,3000001,1,1,"gfmla","naive",0.00312104576536359,0.11271485604345,0.113254191833665
400,80,0.01,3000001,1,1,"gfmla","oracle",-0.0159650963142999,0.11930609229545,0.120003236520435
400,80,0.01,3000001,1,1,"gfmla","rc",-0.0222110248823799,0.140755061740481,0.141466658587897
400,80,0.01,3000001,1,1,"gfmla","mccs",0.00348608814794088,0.141164445328702,0.141968408442325
400,80,0.01,3000001,1,1,"ipw","naive",0.0226503944599722,0.116031481744151,0.116541606069727
400,80,0.01,3000001,1,1,"ipw","oracle",-0.0461008149971108,0.126517970793948,0.127577626136538
400,80,0.01,3000001,1,1,"ipw","rc",0.0108584900973605,0.147450644676598,0.148188100620911
400,80,0.01,3000001,1,1,"ipw","mccs",0.0406283405402204,0.15059439236601,0.151457338348075
400,80,0.01,3000001,1,1,"dr","naive",0.0167499607549613,0.11691349835334,0.117408781611912
400,80,0.01,3000001,1,1,"dr","oracle",-0.0296319916851397,0.121627562369271,0.122111002781823
400,80,0.01,3000001,1,1,"dr","rc",0.00247756545151512,0.148528699496913,0.149250942150512
400,80,0.01,3000001,1,1,"dr","mccs",0.0308042032664261,0.152491364392857,0.153397750583326
2000,80,0.01,3000001,0,0,"gfmla","naive",0.134851132311181,0.0471425542510937,0.0471773854225061
2000,80,0.01,3000001,0,0,"gfmla","oracle",0.153307090368773,0.0535744990211481,0.0536173068269698
2000,80,0.01,3000001,0,0,"gfmla","rc",0.167376217532805,0.0585031980710669,0.0585508440158434
2000,80,0.01,3000001,0,0,"gfmla","mccs",0.166835054626232,0.0586525356227531,0.0587034814642788
2000,80,0.01,3000001,0,0,"ipw","naive",0.139822712667469,0.0503753295789612,0.0504648481870702
2000,80,0.01,3000001,0,0,"ipw","oracle",0.1410303435126,0.0614533495462131,0.0616706614248481
2000,80,0.01,3000001,0,0,"ipw","rc",0.168063521328631,0.0652945790261977,0.0654766440480239
2000,80,0.01,3000001,0,0,"ipw","mccs",0.168512195067887,0.0652323104777175,0.0654474105640627
2000,80,0.01,3000001,0,0,"dr","naive",0.146663449273802,0.0490382188100174,0.04907478616312
2000,80,0.01,3000001,0,0,"dr","oracle",0.144940733476726,0.0577535512142037,0.0578735374465677
2000,80,0.01,3000001,0,0,"dr","rc",0.181464671726874,0.0623739725290657,0.0624240619447332
