"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.01,2000001,0,0,"gfmla","naive",0.129588888941199,0.11122300747807,0.111778606738322
400,80,0.01,2000001,0,0,"gfmla","oracle",0.177850652999001,0.127299342697658,0.127876202665475
400,80,0.01,2000001,0,0,"gfmla","rc",0.164445094873628,0.1404523853119,0.141215726508001
400,80,0.01,2000001,0,0,"gfmla","mccs",0.170464429136036,0.142038467203751,0.142882135364798
400,80,0.01,2000001,0,0,"ipw","naive",0.0682612783671798,0.126432449989126,0.127787432592573
400,80,0.01,2000001,0,0,"ipw","oracle",-0.0495969257150964,0.153092565604397,0.158079954702078
400,80,0.01,2000001,0,0,"ipw","rc",0.057975847763577,0.171351482844041,0.173936413075309
400,80,0.01,2000001,0,0,"ipw","mccs",0.0558605886122469,0.172580669009428,0.175451247876222
400,80,0.01,2000001,0,0,"dr","naive",0.0724943578877102,0.128907699715358,0.130431170088678
400,80,0.01,2000001,0,0,"dr","oracle",-0.0241721500061197,0.138319789163435,0.138577636341883
400,80,0.01,2000001,0,0,"dr","rc",0.0658036947554681,0.176061558624397,0.179261562496334
400,80,0.01,2000001,0,0,"dr","mccs",0.0696219011090995,0.180015001571425,0.184331451373494
400,80,0.01,2000001,1,0,"gfmla","naive",0.129588888941199,0.11122300747807,0.111778606738322
400,80,0.01,2000001,1,0,"gfmla","oracle",0.177850652999001,0.127299342697658,0.127876202665475
400,80,0.01,2000001,1,0,"gfmla","rc",0.164445094873628,0.1404523853119,0.141215726508001
400,80,0.01,2000001,1,0,"gfmla","mccs",0.170464429136036,0.142038467203751,0.142882135364798
400,80,0.01,2000001,1,0,"ipw","naive",-0.0495026593301043,0.112655065486418,0.113480667810715
400,80,0.01,2000001,1,0,"ipw","oracle",-0.104757006118106,0.122368179744477,0.12295837827374
400,80,0.01,2000001,1,0,"ipw","rc",-0.10883417755657,0.143992277347466,0.145532051472231
400,80,0.01,2000001,1,0,"ipw","mccs",-0.0518399350159979,0.143414933552089,0.145142845801078
400,80,0.01,2000001,1,0,"dr","naive",0.139555476782662,0.117321136920956,0.118415722561083
400,80,0.01,2000001,1,0,"dr","oracle",0.101565279070547,0.131332906884487,0.131968771775289
400,80,0.01,2000001,1,0,"dr","rc",0.180508497269304,0.151098288575696,0.152946223382954
400,80,0.01,2000001,1,0,"dr","mccs",0.191552676064128,0.152959273620278,0.15480185761156
400,80,0.01,2000001,0,1,"gfmla","naive",-0.0648018088882768,0.107214844365615,0.107642346022117
400,80,0.01,2000001,0,1,"gfmla","oracle",-0.0411727039765769,0.120808514950537,0.121292953958754
400,80,0.01,2000001,0,1,"gfmla","rc",-0.130790116978424,0.131715033950797,0.132250638204427
400,80,0.01,2000001,0,1,"gfmla","mccs",-0.0796614849692965,0.132283174173039,0.132896413843337
400,80,0.01,2000001,0,1,"ipw","naive",0.0682612782894832,0.126432449981441,0.127787432584475
400,80,0.01,2000001,0,1,"ipw","oracle",-0.049596925724218,0.153092565603615,0.158079954701195
400,80,0.01,2000001,0,1,"ipw","rc",0.0579758477613722,0.171351482843915,0.17393641307517
400,80,0.01,2000001,0,1,"ipw","mccs",0.0558605886631659,0.17258066900909,0.175451247875868
400,80,0.01,2000001,0,1,"dr","naive",0.0702178320978487,0.122741541478153,0.123883077770712
400,80,0.01,2000001,0,1,"dr","oracle",-0.0160227571321355,0.138692822142085,0.141426397535318
400,80,0.01,2000001,0,1,"dr","rc",0.0646213339310713,0.164954835509072,0.167094405456272
400,80,0.01,2000001,0,1,"dr","mccs",0.0666436738716802,0.165975518230333,0.168325625652056
400,80,0.01,2000001,1,1,"gfmla","naive",-0.0648018088882768,0.107214844365615,0.107642346022117
400,80,0.01,2000001,1,1,"gfmla","oracle",-0.0411727039765769,0.120808514950537,0.121292953958754
400,80,0.01,2000001,1,1,"gfmla","rc",-0.130790116978424,0.131715033950797,0.132250638204427
400,80,0.01,2000001,1,1,"gfmla","mccs",-0.0796614849692965,0.132283174173039,0.132896413843337
400,80,0.01,2000001,1,1,"ipw","naive",-0.0495026592558786,0.112655065485034,0.113480667809368
