"n","B","vare","seed","ps","out","method","type","est","se","bse"
400,80,0.01,8000001,0,0,"gfmla","naive",0.013720221930801,0.102502041091271,0.102823790181265
400,80,0.01,8000001,0,0,"gfmla","oracle",-0.000699282139236035,0.112945854333446,0.113341266191828
400,80,0.01,8000001,0,0,"gfmla","rc",0.0149173182120816,0.129077762918449,0.129542492057878
400,80,0.01,8000001,0,0,"gfmla","mccs",0.0131252470520998,0.12853518953573,0.128981634797452
400,80,0.01,8000001,0,0,"ipw","naive",0.0558046585238039,0.132485057793456,0.13522940789702
400,80,0.01,8000001,0,0,"ipw","oracle",0.135335530386431,0.131222801611042,0.132731585562451
400,80,0.01,8000001,0,0,"ipw","rc",0.0830880656340033,0.188324152785416,0.194143454973749
400,80,0.01,8000001,0,0,"ipw","mccs",0.0868578170296489,0.186273015629226,0.192521619226944
400,80,0.01,8000001,0,0,"dr","naive",0.0139389461703295,0.10706072014098,0.107290510131484
400,80,0.01,8000001,0,0,"dr","oracle",0.0694679642472274,0.116462690859779,0.116859796778839
400,80,0.01,8000001,0,0,"dr","rc",0.0141671231157197,0.137970474764994,0.138184056881746
400,80,0.01,8000001,0,0,"dr","mccs",0.00612657039088882,0.133006944981485,0.133384046765376
400,80,0.01,8000001,1,0,"gfmla","naive",0.013720221930801,0.102502041091271,0.102823790181265
400,80,0.01,8000001,1,0,"gfmla","oracle",-0.000699282139236035,0.112945854333446,0.113341266191828
400,80,0.01,8000001,1,0,"gfmla","rc",0.0149173182120816,0.129077762918449,0.129542492057878
400,80,0.01,8000001,1,0,"gfmla","mccs",0.0131252470520998,0.12853518953573,0.128981634797452
400,80,0.01,8000001,1,0,"ipw","naive",-0.152733617683923,0.11048818491367,0.111055311037833
400,80,0.01,8000001,1,0,"ipw","oracle",-0.183293588357672,0.126555253972469,0.127359228169588
400,80,0.01,8000001,1,0,"ipw","rc",-0.245286301453551,0.136878542563769,0.13761263868307
400,80,0.01,8000001,1,0,"ipw","mccs",-0.185474073240453,0.139302348821481,0.14026364434946
400,80,0.01,8000001,1,0,"dr","naive",0.0160767458696651,0.103204408654993,0.103390474248916
400,80,0.01,8000001,1,0,"dr","oracle",0.00706385428544531,0.114063250603576,0.114256167491817
400,80,0.01,8000001,1,0,"dr","rc",0.0151698327192556,0.130887262724617,0.131131791262623
400,80,0.01,8000001,1,0,"dr","mccs",0.00724218870787346,0.128852528336676,0.129008945976615
400,80,0.01,8000001,0,1,"gfmla","naive",-0.180594307856428,0.105593204198356,0.106019655582295
400,80,0.01,8000001,0,1,"gfmla","oracle",-0.228307644408352,0.117344627598746,0.117794684039509
400,80,0.01,8000001,0,1,"gfmla","rc",-0.283746649085878,0.129586839905853,0.130115895406286
400,80,0.01,8000001,0,1,"gfmla","mccs",-0.224652231290416,0.130495532163576,0.131110235336524
400,80,0.01,8000001,0,1,"ipw","naive",0.0558046585487725,0.132485057758746,0.135229407860293
400,80,0.01,8000001,0,1,"ipw","oracle",0.135335529983846,0.131222801622335,0.132731585574513
400,80,0.01,8000001,0,1,"ipw","rc",0.0830880656253873,0.188324152785414,0.194143454973733
400,80,0.01,8000001,0,1,"ipw","mccs",0.0868578168573484,0.186273015633332,0.192521619231141
400,80,0.01,8000001,0,1,"dr","naive",0.0588074422935602,0.111924591066124,0.113522388444157
400,80,0.01,8000001,0,1,"dr","oracle",0.0859651854750104,0.12408144204778,0.125304767140377
400,80,0.01,8000001,0,1,"dr","rc",0.0839581619531603,0.148160946444865,0.15138053915574
400,80,0.01,8000001,0,1,"dr","mccs",0.0807439273298007,0.144286808996905,0.14762356576038
400,80,0.01,8000001,1,1,"gfmla","naive",-0.180594307856428,0.105593204198356,0.106019655582295
400,80,0.01,8000001,1,1,"gfmla","oracle",-0.228307644408352,0.117344627598746,0.117794684039509
400,80,0.01,8000001,1,1,"gfmla","rc",-0.283746649085878,0.129586839905853,0.130115895406286
400,80,0.01,8000001,1,1,"gfmla","mccs",-0.224652231290416,0.130495532163576,0.131110235336524
400,80,0.01,8000001,1,1,"ipw","naive",-0.152733617644278,0.110488184916725,0.111055311040929
400,80,0.01,8000001,1,1,"ipw","oracle",-0.183293588336809,0.126555253972799,0.127359228169929
400,80,0.01,8000001,1,1,"ipw","rc",-0.245286301592789,0.136878542564012,0.137612638683302
400,80,0.01,8000001,1,1,"ipw","mccs",-0.185474073309279,0.139302348822238,0.140263644350227
400,80,0.01,8000001,1,1,"dr","naive",-0.153920554143912,0.107508073683181,0.108018830501716
400,80,0.01,8000001,1,1,"dr","oracle",-0.205142047216558,0.122613037413391,0.123339739770022
400,80,0.01,8000001,1,1,"dr","rc",-0.250098394438146,0.133571272190585,0.134246688831182
400,80,0.01,8000001,1,1,"dr","mccs",-0.190898595014367,0.134335981204282,0.135179240387974
2000,80,0.01,8000001,0,0,"gfmla","naive",0.187385360029419,0.0483280782718167,0.0483690881292577
2000,80,0.01,8000001,0,0,"gfmla","oracle",0.252208266095093,0.0545818486497511,0.0546317492849264
2000,80,0.01,8000001,0,0,"gfmla","rc",0.233812434671746,0.0602726408229185,0.0603271852891352
2000,80,0.01,8000001,0,0,"gfmla","mccs",0.232579372573035,0.0605722275216857,0.0606336844153963
2000,80,0.01,8000001,0,0,"ipw","naive",0.20611244910298,0.0499562856262696,0.0500229446116006
2000,80,0.01,8000001,0,0,"ipw","oracle",0.229966195513465,0.0577664814736665,0.0578458407750408
2000,80,0.01,8000001,0,0,"ipw","rc",0.267703262593748,0.0641364129575083,0.0642530498125686
2000,80,0.01,8000001,0,0,"ipw","mccs",0.266978483995844,0.0639236440442082,0.064044048690874
2000,80,0.01,8000001,0,0,"dr","naive",0.194522058444731,0.0495457827445125,0.0495964402606026
2000,80,0.01,8000001,0,0,"dr","oracle",0.224998365327089,0.0578444916059713,0.0579167258310877
2000,80,0.01,8000001,0,0,"dr","rc",0.250908613242722,0.0628703422089464,0.0629593549966338
2000,80,0.01,8000001,0,0,"dr","mccs",0.248958695562283,0.0629080450651933,0.0630101208620686
2000,80,0.01,8000001,1,0,"gfmla","naive",0.187385360029419,0.0483280782718167,0.0483690881292577
2000,80,0.01,8000001,1,0,"gfmla","oracle",0.252208266095093,0.0545818486497511,0.0546317492849264
2000,80,0.01,8000001,1,0,"gfmla","rc",0.233812434671746,0.0602726408229185,0.0603271852891352
2000,80,0.01,8000001,1,0,"gfmla","mccs",0.232579372573035,0.0605722275216857,0.0606336844153963
2000,80,0.01,8000001,1,0,"ipw","naive",0.101585992258525,0.04968145503472,0.0497252980524464
2000,80,0.01,8000001,1,0,"ipw","oracle",0.121579996178533,0.0555579958770606,0.0556096863933655
2000,80,0.01,8000001,1,0,"ipw","rc",0.0977865998380447,0.0620455565718145,0.0621045006412924
2000,80,0.01,8000001,1,0,"ipw","mccs",0.131122396935182,0.0623028842030643,0.0623710189017786
2000,80,0.01,8000001,1,0,"dr","naive",0.192310663712631,0.0488792286225063,0.0489235951427244
2000,80,0.01,8000001,1,0,"dr","oracle",0.256576200645752,0.0558217961579569,0.0558845133809777
2000,80,0.01,8000001,1,0,"dr","rc",0.241951227390085,0.0614300994044599,0.0614953618105064
2000,80,0.01,8000001,1,0,"dr","mccs",0.24407903004387,0.061834188647138,0.0619035364761015
2000,80,0.01,8000001,0,1,"gfmla","naive",0.0942903337390435,0.0484924237247215,0.0485312300648888
2000,80,0.01,8000001,0,1,"gfmla","oracle",0.122793584013625,0.053928045643053,0.0539709286811026
2000,80,0.01,8000001,0,1,"gfmla","rc",0.0877614785299325,0.0599070384181913,0.059955829254525
2000,80,0.01,8000001,0,1,"gfmla","mccs",0.116589060874693,0.0599785759773262,0.0600343462700966
2000,80,0.01,8000001,0,1,"ipw","naive",0.206112449195346,0.0499562856256995,0.0500229446110236
