"n","vare","B","seed","pi.cc","ghat.N.1","ghat.O.1","ghat.C.1","stde.N.1","stde.O.1","stde.C.1","bste.N.1","bste.O.1","bste.C.1"
2000,0.01,80,8000001,0.05,0.278305078975254,0.324543934909182,0.355555043120296,0.130994177044334,0.139686274006003,0.182052968970079,0.132380332422621,0.140998191420413,0.183734240374027
2000,0.01,80,8000001,0.1,0.372467313236581,0.465267881880837,0.471673522897751,0.0895698524531871,0.0982963209080509,0.114811271481466,0.0900641989464376,0.098774654715745,0.115496285180165
2000,0.01,80,8000001,0.25,0.267249694991297,0.337500875254578,0.338932595884416,0.0719366172792331,0.0771485854659458,0.0901754090936976,0.0720955856404548,0.0773880912385198,0.0903705100177407
2000,0.01,80,8000001,0.5,0.20124406486384,0.260316622509045,0.253318464292624,0.0598156855936949,0.0696053163849318,0.0773952949956603,0.059875709758551,0.0696955175628618,0.0774664625610911
2000,0.01,80,8000002,0.05,0.0449272449757433,-0.0252637684180947,0.0511048953373686,0.150572885451772,0.176027323541139,0.21577501593792,0.153138320428988,0.179571119699719,0.220608785604835
2000,0.01,80,8000002,0.1,-0.0235221071715072,0.0472680179678052,-0.0346075940759542,0.118820892231688,0.143730490842881,0.172988515167236,0.119613666095345,0.145149245863215,0.174397392596811
2000,0.01,80,8000002,0.25,0.113700740145038,0.161635294530167,0.143314212651022,0.0813672376728472,0.091972589609179,0.115916283561303,0.0815837547993163,0.0922656467645168,0.116312473121848
2000,0.01,80,8000002,0.5,0.129673912203895,0.170886458924931,0.159802397077977,0.0609631925476143,0.0692557271921221,0.0797886638606835,0.0611184513066348,0.0694402447179199,0.0801193725186482
2000,0.01,80,8000003,0.05,-0.0312888578135065,-0.0316796605866257,-0.0889304715463618,0.174205686342621,0.170871325463426,0.200707297055276,0.177035016881143,0.172654678147592,0.203477922022549
2000,0.01,80,8000003,0.1,0.156738798435464,0.161748982099916,0.170688301935745,0.150871866147844,0.14274164836155,0.196619836474566,0.153346639449202,0.143905739939101,0.200627470379565
2000,0.01,80,8000003,0.25,0.143323979929837,0.156609855589039,0.173800790250073,0.0872354081445846,0.093124337002769,0.116454393210911,0.0874968913019486,0.0933765737714342,0.116918077196059
