"n","vare","B","seed","pi.cc","ghat.N.1","ghat.O.1","ghat.C.1","stde.N.1","stde.O.1","stde.C.1","bste.N.1","bste.O.1","bste.C.1"
2000,0.01,80,7000001,0.05,0.238358164101555,0.20522542251858,0.343040337545529,0.14579757574844,0.177614706988006,0.217902991040264,0.14895893783485,0.18507070089172,0.223333286507796
2000,0.01,80,7000001,0.1,0.0701720784276666,0.0758954286305179,0.0960825344960212,0.122129328963559,0.142610105414432,0.169418110919259,0.122775441573357,0.144128220642051,0.169974702998043
2000,0.01,80,7000001,0.25,0.10217613981265,0.200895594997669,0.100552022748707,0.0876268394184294,0.103897587747751,0.10777992999679,0.0883189802405543,0.104309015585702,0.109189121216794
2000,0.01,80,7000001,0.5,0.116053507292199,0.248877836508854,0.131456137423758,0.0645072836218835,0.0729279767412141,0.0832055105492411,0.0646948085080173,0.073056509427968,0.0836424238637204
2000,0.01,80,7000002,0.05,0.133363705649819,0.264579272454947,0.176586339786835,0.139582399914435,0.14687733074793,0.185624833021166,0.141691620817334,0.14938868773989,0.189387542141129
2000,0.01,80,7000002,0.1,0.114847569179606,0.206815932884111,0.144749329122509,0.110807326025548,0.125143380284614,0.140781250210204,0.111658703714957,0.126488326227409,0.142264813524189
2000,0.01,80,7000002,0.25,0.173225002452872,0.280495530553894,0.217299116012538,0.0760110571470012,0.0870771543564104,0.0942070210802553,0.0762810480401189,0.0873463789249758,0.0945926710192142
2000,0.01,80,7000002,0.5,0.168376156843912,0.255698913522341,0.223125147686361,0.060736714693017,0.0668795833858831,0.0766269342335104,0.060902684508335,0.0669787124946056,0.0769066844882944
2000,0.01,80,7000003,0.05,-0.0447623243903722,-0.183165914839245,-0.0498198717982512,0.137912408057958,0.186730377280919,0.191307181896229,0.13846783896783,0.188159290757651,0.193515285807749
2000,0.01,80,7000003,0.1,0.0282641398599088,-0.112975431047583,0.0292069346881859,0.103544479003598,0.143402364984468,0.15214339215784,0.103845955083811,0.144464946990074,0.152934289115505
2000,0.01,80,7000003,0.25,0.0914419982417197,0.112148426713217,0.127022396813711,0.0832417381173824,0.0942795275034269,0.12036590763966,0.0834591984837906,0.0945248381943602,0.12083922317953
2000,0.01,80,7000003,0.5,-0.0207572314723387,0.0314137026692018,-0.0655239088599263,0.0739179648754996,0.0793058537553572,0.100702289979899,0.0741184979615512,0.0796399364042029,0.100845514094633
2000,0.01,80,7000004,0.05,0.248944308677216,0.39347142394819,0.334058346076664,0.158471465266081,0.173229555888406,0.22469515214916,0.160721183013279,0.175723694927484,0.228535023533531
2000,0.01,80,7000004,0.1,0.369523665289117,0.455818425697844,0.490199499043311,0.117787721598166,0.131432645142126,0.157626338882227,0.118884153936379,0.132510175759032,0.159200650062115
2000,0.01,80,7000004,0.25,0.210813688634546,0.200498333799114,0.273278970942799,0.0838118939799019,0.0996920710079014,0.110265551268103,0.0840800845351709,0.100040669013954,0.110760724415746
2000,0.01,80,7000004,0.5,0.159574079821325,0.220202738904415,0.203240403582255,0.0637740122190503,0.0699409297540315,0.0824360423935249,0.0638598409253304,0.0700189875373263,0.0825698127180195
2000,0.01,80,7000005,0.05,-0.161441605959051,-0.0961335277057565,-0.23035468734558,0.155373254686479,0.197036005444371,0.215647847366621,0.156951603908546,0.200243148123373,0.218307382077805
2000,0.01,80,7000005,0.1,0.00269004274228413,0.00404579002507721,-0.0259539404669534,0.116830124947779,0.150933599562088,0.159526774272759,0.117751908487328,0.152822847872064,0.161114925231079
2000,0.01,80,7000005,0.25,0.0601029951010337,0.101967339151442,0.0561714762737097,0.0814325095264924,0.0952726607815982,0.105648426175716,0.0816541722622163,0.0955596425098179,0.105994531964799
2000,0.01,80,7000005,0.5,0.155841306334206,0.17307330949797,0.184724217213138,0.0631471292439536,0.0725789789006438,0.081173730250725,0.0632833086288665,0.0727396617096842,0.0814409479182573
2000,0.01,80,7000006,0.05,0.257506855325948,0.220399938927045,0.330866979525033,0.177375632105894,0.198230210977221,0.22672646232481,0.180660178340721,0.203108491592246,0.232172443259298
2000,0.01,80,7000006,0.1,0.336740079345778,0.454479059449566,0.430530262377588,0.117952643472722,0.109817476412915,0.15144325269291,0.119084459018325,0.111070475150701,0.153106186705842
2000,0.01,80,7000006,0.25,0.243752078916654,0.311204625704462,0.30152953662505,0.0819484045345581,0.0885238098639242,0.103351342033399,0.0822266812421905,0.0888582072456223,0.103854705570796
2000,0.01,80,7000006,0.5,0.229788532997159,0.315525778234172,0.286556367143369,0.0617821150032403,0.0657845234726423,0.0796926629195387,0.0618561911353588,0.0658877456747487,0.0798157589689959
2000,0.01,80,7000007,0.05,-0.347658684855725,-0.32921211998571,-0.466292349702635,0.138598258048165,0.157698672455162,0.197124442910471,0.140194220572787,0.159364600599303,0.199674963452576
2000,0.01,80,7000007,0.1,-0.254865320359157,-0.260625188703549,-0.337525301464648,0.117624295551275,0.130331880599624,0.168915793046889,0.118801680742254,0.131569412923695,0.170939312069889
2000,0.01,80,7000007,0.25,0.0931395613290845,0.0939225163990806,0.12546563165952,0.0828452351838009,0.0947813052247974,0.110709799703991,0.0835023765828309,0.09513062064232,0.112376415316712
2000,0.01,80,7000007,0.5,0.0358905175542464,0.0646991518486246,0.0490485906651006,0.0683049612945614,0.0724982928321495,0.0951691751418289,0.0688651521899795,0.0726455251087557,0.0969400964735136
2000,0.01,80,7000008,0.05,0.12118036920248,0.209688955776305,0.205536654597996,0.18356208363998,0.208316144763607,0.282215573458499,0.186436661701882,0.212029329148459,0.28801954264346
2000,0.01,80,7000008,0.1,0.257955130079951,0.387114218503319,0.384038796541628,0.12313061635353,0.138017197314833,0.175659194424222,0.123832791716908,0.13919716336787,0.176891329663712
2000,0.01,80,7000008,0.25,0.254496715855732,0.325985547244303,0.365059897918811,0.0826262602262736,0.0930534037497128,0.111085830359267,0.0834003814070802,0.0950176814263479,0.113191548648086
2000,0.01,80,7000008,0.5,0.208022287786373,0.25323968101302,0.283654345095501,0.0645563541826466,0.0715623351229176,0.08582094036833,0.0647194193631888,0.072041026287498,0.0861981169437993
2000,0.01,80,7000009,0.05,0.259568669890593,0.220098809262517,0.348060321786701,0.129364419742912,0.172914277201058,0.188704927641957,0.131120336483309,0.174533366610195,0.192125447369602
2000,0.01,80,7000009,0.1,0.241024590358521,0.182751758989533,0.306141967037977,0.120073823733035,0.136012413764637,0.170103268837597,0.121177806669193,0.136891544225706,0.171828393242069
2000,0.01,80,7000009,0.25,0.231668511750782,0.243015883117622,0.29350909411177,0.0790298607298685,0.0922173995237171,0.105612697588852,0.0793377105624581,0.0926189100045024,0.106156149649676
2000,0.01,80,7000009,0.5,0.235237145177029,0.245345090924296,0.304607436904254,0.0601266777142572,0.0726914002657995,0.0757233703464855,0.0602541292857518,0.0728588657316507,0.0759366387698349
2000,0.01,80,7000010,0.05,0.162946714339223,0.240086954234738,0.244290900543479,0.1685493648646,0.183386953103779,0.238814629491011,0.169543154334805,0.185747883120524,0.241006103005633
2000,0.01,80,7000010,0.1,-0.0203167198855757,0.109700083992618,-0.0211394599610306,0.134295118738168,0.143347716331239,0.169291234204418,0.135364365160137,0.144331668861082,0.170872446330742
2000,0.01,80,7000010,0.25,0.0168726210517587,0.0384298416352413,0.0292671961772201,0.0839185323382237,0.0955950973083078,0.104755503561539,0.0843556820532892,0.0960982992468455,0.105491118550614
2000,0.01,80,7000010,0.5,0.0665601342189949,0.0895278881261725,0.0818211550194649,0.060100247832402,0.0705623129607342,0.0766394597114802,0.0602525502326868,0.0706952872827989,0.0769101421491373
2000,0.01,80,7000011,0.05,0.0567313499287723,0.260514319716684,0.113503879429951,0.155320158234898,0.143536470694717,0.221741758848426,0.157099315635496,0.144853374589612,0.224957169944826
2000,0.01,80,7000011,0.1,0.0922443192636516,0.190439585363838,0.130972093383493,0.107986539048137,0.108098251489656,0.146506955359588,0.108865732505928,0.109401364047781,0.148319580553184
2000,0.01,80,7000011,0.25,0.0118728009364265,0.10038339354778,0.0158085019034384,0.0821679147572581,0.0891369613958252,0.109447312267635,0.0820695893329201,0.0894708538253608,0.1092089838399
2000,0.01,80,7000011,0.5,0.017607939092033,0.0778466742926414,0.0181000254608485,0.0652243355885455,0.0731480654802881,0.0856618517184878,0.0648990837177213,0.0733553871260295,0.0852394764253496
2000,0.01,80,7000012,0.05,0.325206725209671,0.29471365831513,0.427743460086388,0.139671418555141,0.169012565518811,0.200472890057377,0.140890699710463,0.170263168764809,0.202550476821338
2000,0.01,80,7000012,0.1,0.145203173939192,0.155978315212643,0.183768485504377,0.117146143734752,0.13385003718844,0.148842121192768,0.11774469811444,0.134502387588236,0.14972618648142
2000,0.01,80,7000012,0.25,0.197330286636093,0.259263450548208,0.26062341278582,0.0812541270671703,0.094675049725907,0.102589646849001,0.0815170890571227,0.0949037110186119,0.103135673417327
2000,0.01,80,7000012,0.5,0.113844015785198,0.193122589346779,0.157128115281478,0.0633924744252405,0.0701198756610546,0.0820055789321041,0.0635612729726698,0.0703614004411684,0.0823586518549597
2000,0.01,80,7000013,0.05,0.328303478101886,0.501954304342975,0.440225457245692,0.157797554625989,0.171675364016793,0.230587729507472,0.159105587505838,0.17338162280529,0.23226406312186
2000,0.01,80,7000013,0.1,0.170629399103209,0.254258625212507,0.225857210150922,0.127173930889302,0.149368084863378,0.181987652151864,0.127770947566332,0.150208744231571,0.182817581785336
2000,0.01,80,7000013,0.25,0.202644076553599,0.245828725489552,0.276984951573418,0.0821529713126585,0.0992280890094351,0.109551117083275,0.0826575613276153,0.0997710316221931,0.110623325243324
2000,0.01,80,7000013,0.5,0.172793008163113,0.216109440343608,0.231114948669922,0.0635792669543504,0.0727895618061276,0.0824756527746973,0.0637024713594956,0.0729133311949624,0.0827068509716873
2000,0.01,80,7000014,0.05,0.211452646757573,0.347179399422062,0.291421658454186,0.132511165535855,0.131820059578882,0.186160509124839,0.134776355401719,0.133852407524566,0.190503506707308
2000,0.01,80,7000014,0.1,0.277304089554222,0.40868059768262,0.360905667812167,0.0993443020397996,0.0975481098785398,0.132837536124581,0.100072965252841,0.0984784644132746,0.134242243832397
2000,0.01,80,7000014,0.25,0.147960049256438,0.236816254880305,0.193544178474804,0.0796295211545729,0.08925127096355,0.102791169906477,0.0800355886218509,0.0898404874594176,0.103617104110988
2000,0.01,80,7000014,0.5,0.164021050771122,0.201234333252261,0.219484564187068,0.0633170920325361,0.0763704065844697,0.0834042087328628,0.0635786652033473,0.0770468686352059,0.0841329757599893
2000,0.01,80,7000015,0.05,0.176419151531014,0.263647219972216,0.2568953299345,0.162250737416081,0.178787621937208,0.198141072524879,0.165239733774746,0.181946105973262,0.201545883329126
2000,0.01,80,7000015,0.1,0.0508298152817949,0.069884466738964,0.0610805644363754,0.132932264934715,0.142252886599017,0.152456197878767,0.135141304985117,0.147425943056634,0.155662322723682
2000,0.01,80,7000015,0.25,0.0958758748416121,0.0703195337985864,0.103740639433361,0.100129589616471,0.112719839000149,0.120356772569736,0.100603281345581,0.114675346038978,0.120640047878876
2000,0.01,80,7000015,0.5,0.10250865406057,0.0961151079770224,0.121352872919753,0.0692425470031715,0.0836781115426059,0.0903717491267806,0.0693263442133405,0.0840361007650265,0.0904629409359734
2000,0.01,80,7000016,0.05,0.316746512185601,0.449441221765476,0.437575658750171,0.129184153676609,0.13870015891969,0.183954161094759,0.130633079016269,0.140448756179428,0.185831453738174
2000,0.01,80,7000016,0.1,0.355350273295341,0.498085360936344,0.464093559803082,0.0930183060166554,0.0967300184464043,0.127496690647579,0.0935213804800032,0.0972724929663161,0.128271422716187
2000,0.01,80,7000016,0.25,0.220105958553291,0.259231972568074,0.278050617443567,0.0759883016472017,0.0872481748284758,0.10144960980716,0.0761631379117957,0.087640389026643,0.101730955255016
2000,0.01,80,7000016,0.5,0.170563881829815,0.223151154669651,0.21558389013339,0.0591177958344351,0.0684358847132891,0.0770531620349701,0.0592125102463184,0.0687014343635397,0.0772214000554713
2000,0.01,80,7000017,0.05,0.41372765715002,0.509000701143937,0.5616801633119,0.12868597324386,0.131500041316164,0.163353051194274,0.130920585179224,0.133084612628508,0.166719915783068
2000,0.01,80,7000017,0.1,0.407490798594557,0.461370651687542,0.537749632408515,0.0975834044705456,0.107256989794544,0.127598302622714,0.0983708626852058,0.107842476388866,0.128872906564386
2000,0.01,80,7000017,0.25,0.159410259915031,0.246984310436038,0.21203922468097,0.0766649540618389,0.0842320865689541,0.101934013509021,0.0768698666273293,0.0844401879680848,0.102262514734369
2000,0.01,80,7000017,0.5,0.075589478200376,0.148335287486172,0.0974883104940841,0.0635487371468647,0.0731215571224918,0.0834738346100289,0.0636606361729167,0.0732384763189497,0.0836790405685395
2000,0.01,80,7000018,0.05,0.243958682231277,0.241739865944817,0.336018619705739,0.155537202457092,0.1826226943126,0.19819045404848,0.158738104960923,0.185009247405455,0.201311323943907
2000,0.01,80,7000018,0.1,0.17710705013758,0.153771962477999,0.242349634050383,0.112497908090627,0.126234157226385,0.136043579672577,0.11365128898862,0.127040703941128,0.136697109560637
2000,0.01,80,7000018,0.25,0.00711306126403222,0.106802854265969,-0.0269835954869094,0.101207372685917,0.0963243405568679,0.126218855892035,0.102253652196342,0.0966133420182307,0.128328554450483
2000,0.01,80,7000018,0.5,-0.0100285549554726,0.0813088069697257,-0.037617819357389,0.0716572454086488,0.0748012095036174,0.094793345802168,0.0718592593501592,0.07494094971631,0.0952465839576129
2000,0.01,80,7000019,0.05,0.222613211439783,0.456650376711186,0.270025034585589,0.161882926872857,0.171055189040897,0.20979886874009,0.162815656882307,0.172364526939223,0.21046001784815
2000,0.01,80,7000019,0.1,0.233362272573182,0.37175172541834,0.290210310718615,0.117255422288653,0.129976855964348,0.142577040793926,0.117935792928786,0.130779314985774,0.143595529723121
