"n","vare","B","seed","pi.cc","ghat.N.1","ghat.O.1","ghat.C.1","stde.N.1","stde.O.1","stde.C.1","bste.N.1","bste.O.1","bste.C.1"
2000,0.01,80,1000001,0.05,0.0612894446116245,0.183914273029341,0.083159059318791,0.162008505058464,0.176129171919985,0.208124033122246,0.16305738437252,0.178057842632233,0.209728512969435
2000,0.01,80,1000001,0.1,0.0916924274407622,0.218418621237186,0.122822843013034,0.113266677729003,0.126498350857235,0.146020551128432,0.11373431945123,0.127186377222059,0.146678318613865
2000,0.01,80,1000001,0.25,0.138094044879247,0.176813480118824,0.186078106152015,0.0741478137225182,0.0863963433426702,0.0962954694191917,0.0743046462500628,0.0866068095151418,0.0965629790246157
2000,0.01,80,1000001,0.5,0.159278035809162,0.241877571004201,0.21543301688071,0.0575081206575155,0.0655149001052681,0.0740036961045981,0.0575882820895633,0.0656657843936369,0.0741523884071373
2000,0.01,80,1000002,0.05,0.238420605894713,0.395332292466305,0.322989994129664,0.146770682558577,0.15443294076028,0.206079989284665,0.147810607749328,0.155920293428327,0.207723156161659
2000,0.01,80,1000002,0.1,0.210406742553778,0.343247635195443,0.279146915956063,0.109457842318217,0.113780616096362,0.150379057324044,0.110086946613495,0.114680711405001,0.151501031054183
2000,0.01,80,1000002,0.25,0.0948714122812914,0.212360765213323,0.111699373910648,0.0801637213120671,0.0854042436321503,0.105176786092662,0.0805000840529865,0.085783971373226,0.105850021837055
2000,0.01,80,1000002,0.5,0.108029543040421,0.228371436155895,0.138574459481224,0.0637713323040835,0.0678716718415671,0.0851225844284595,0.0639339223656706,0.068067671540886,0.0854751156591788
2000,0.01,80,1000003,0.05,0.189956816638036,0.306053583101615,0.219633806225854,0.183932888847554,0.16896087511174,0.230067415335408,0.186837321447287,0.171499504789656,0.233652518814695
2000,0.01,80,1000003,0.1,0.411738180167594,0.5051106959603,0.553202264466976,0.121729238122867,0.114169645750886,0.162320240755548,0.123684695732318,0.114850595373416,0.163765785155592
2000,0.01,80,1000003,0.25,0.123377795368037,0.190005643901133,0.152492285741307,0.0833834301099238,0.0974901618556198,0.104613037778623,0.0838912606229021,0.0984726925937629,0.105530948492472
2000,0.01,80,1000003,0.5,0.121272800575637,0.177089050804828,0.159132959512302,0.0700416607140177,0.079293548957802,0.0966990674950681,0.0705516916290894,0.08020921404188,0.0981284993384823
2000,0.01,80,1000004,0.05,0.342107398393601,0.267034153917245,0.472682909808337,0.160711018911358,0.184890056893068,0.230525074270852,0.163668754933886,0.188551799229414,0.235284117020112
2000,0.01,80,1000004,0.1,0.1718927797487,0.219673276808208,0.241997083377496,0.113647871735136,0.12976410003279,0.147177994405761,0.114466154052083,0.131075420234133,0.148261832249678
2000,0.01,80,1000004,0.25,0.228425363801071,0.32223161801234,0.31512750853621,0.0739862263007717,0.0843484061891424,0.0950488375051328,0.0741874190522588,0.0847392880433507,0.0953341136021625
2000,0.01,80,1000004,0.5,0.208259363965101,0.256438576696476,0.262792379258604,0.064112931503286,0.0857023896661967,0.0858797809607312,0.0642766982893793,0.0860991769230532,0.086165833445697
2000,0.01,80,1000005,0.05,0.357335210992836,0.306263247487051,0.461630578968159,0.131812220512043,0.168595073967919,0.164723746787195,0.133137356247725,0.171387028389105,0.166364141522528
2000,0.01,80,1000005,0.1,0.251261005245108,0.217497205294747,0.316585647264733,0.110295868715598,0.14157577682283,0.144411226847571,0.110975404838743,0.142468480351042,0.14548865151387
2000,0.01,80,1000005,0.25,0.167608291655004,0.181173468502054,0.215810029309274,0.0754942220959846,0.0938489730844721,0.101254138434135,0.0756575014902706,0.0940258000024227,0.101526555554395
2000,0.01,80,1000005,0.5,0.136051274336584,0.172455443401655,0.170137450008695,0.0637281156722565,0.0764719793000526,0.0860715051841066,0.0637920504090673,0.076561991576407,0.0861509209396259
2000,0.01,80,1000006,0.05,-0.123888957242122,-0.187391261121635,-0.180433524083664,0.155969668524628,0.175662511724592,0.22258240518933,0.157610015219111,0.177235773634057,0.225283939205859
2000,0.01,80,1000006,0.1,-0.0132680098326199,-0.0753836903170912,-0.0147286489625036,0.11460040298154,0.129502389865772,0.144690005000041,0.115403290582848,0.130001323385932,0.145902428305668
2000,0.01,80,1000006,0.25,0.109620947687516,-0.0162566868386131,0.159989799564931,0.0781876993523796,0.0928960137801028,0.0961095822765199,0.0785689287710357,0.0930861411196649,0.0967181120860864
2000,0.01,80,1000006,0.5,0.155989786026742,0.113794393560407,0.216911528506459,0.0605861157336047,0.0732036873171835,0.0781731771140944,0.0606906403199019,0.0734179289061163,0.0783462162898031
2000,0.01,80,1000007,0.05,0.187566962850089,0.226554794359245,0.254674719043113,0.127784060773107,0.171300002802485,0.196536273816712,0.129053244500203,0.178835603071934,0.198515562772031
2000,0.01,80,1000007,0.1,0.0892177236403222,0.25341092598283,0.118676409559908,0.117382557636217,0.123477146194001,0.164315130956439,0.118593544427444,0.1244529937915,0.166102928547327
2000,0.01,80,1000007,0.25,0.13322755422535,0.203039986033392,0.170923063051486,0.0835741222131326,0.0915534560247489,0.113190455936813,0.0838106116448299,0.0917996056734732,0.113567822738081
2000,0.01,80,1000007,0.5,0.18848997702664,0.202118079190162,0.234005254659125,0.0648893076747817,0.0780766192943489,0.0869133206926372,0.0649867781815478,0.0782350146520573,0.0870843455555407
2000,0.01,80,1000008,0.05,0.261250331996463,0.304025620874736,0.327780130961763,0.160650800895586,0.200917428161866,0.216194312206296,0.163029860665604,0.203885782127649,0.219522758208918
2000,0.01,80,1000008,0.1,0.222473960961267,0.259100461741005,0.276746550452907,0.11569535895819,0.145959471169274,0.147489645007442,0.116580183242169,0.147284988735334,0.148771154791494
2000,0.01,80,1000008,0.25,0.197530711725358,0.25081598524339,0.251056778351555,0.0787837565295834,0.0956299488227652,0.107518892295493,0.0790143542034128,0.0962171655153492,0.107916628432731
2000,0.01,80,1000008,0.5,0.110633611429623,0.191664921423073,0.134329190079864,0.0619333120579383,0.0723543647795389,0.0812279898785212,0.0620275456463213,0.0725541360607933,0.0813934001410252
2000,0.01,80,1000009,0.05,0.267789188043794,0.273868414849164,0.355907162359469,0.184338838317167,0.175794197215257,0.267426304366449,0.188240917073263,0.177922099090078,0.274286171770479
2000,0.01,80,1000009,0.1,0.253677817581674,0.283374692279956,0.334088562103037,0.113278209208897,0.109858963149361,0.151388550305981,0.11407223074904,0.110431344820312,0.15262433569274
2000,0.01,80,1000009,0.25,0.257130388497303,0.311732140138481,0.340419659317377,0.0751164013178548,0.0779423176059771,0.103003258137376,0.0753530416703456,0.0781985879312373,0.103496892489476
2000,0.01,80,1000009,0.5,0.181610132924646,0.207283807954033,0.229974109258569,0.0632510190260934,0.069068484544251,0.086196113489304,0.0633982391262071,0.06931005246621,0.0865978762964556
2000,0.01,80,1000010,0.05,0.237650846030063,0.378964182845725,0.328039402920026,0.138181202097658,0.122230674555403,0.165499643193513,0.139726991492101,0.124417172589007,0.167310120047481
2000,0.01,80,1000010,0.1,0.186925037122147,0.269613768026084,0.246946819059755,0.116259470179693,0.11725724409209,0.145839272568015,0.117507079816762,0.118488153213859,0.147960647504825
2000,0.01,80,1000010,0.25,0.231077939629901,0.30983798485539,0.294097118026185,0.0773434761171092,0.079030706932645,0.0950826306757445,0.0775812348209121,0.0793302772244812,0.0954637056380745
2000,0.01,80,1000010,0.5,0.233433409622569,0.237740463698241,0.302668575230775,0.0562296676221171,0.0708714504281326,0.0695130498383803,0.056306601969018,0.0709973420218585,0.0696329355224203
2000,0.01,80,1000011,0.05,0.209651833686832,0.24205181408325,0.29138575688589,0.146200859754633,0.15481919783209,0.184945945620215,0.147687082418558,0.158091520068838,0.186845918165041
2000,0.01,80,1000011,0.1,0.221027455059262,0.1122912825489,0.306948253831181,0.111909851815486,0.144805661541293,0.147919401474246,0.112999853923441,0.146092669417935,0.149848493945911
2000,0.01,80,1000011,0.25,0.121955512466182,0.131718700011416,0.177631217149037,0.0815062263702901,0.0942339627324295,0.109294841208509,0.081779830764715,0.0945366414435768,0.109796566816156
2000,0.01,80,1000011,0.5,0.153163534897592,0.156453087158974,0.205570019080141,0.0681021584065561,0.0838131019586824,0.092435514028011,0.0682118144157227,0.0838657045906856,0.092519308260561
2000,0.01,80,1000012,0.05,0.114307632747491,0.0621369610386164,0.157207503102771,0.203132073145758,0.220812727020354,0.242416569817393,0.210794548445398,0.224121115106875,0.255691920819308
2000,0.01,80,1000012,0.1,0.166101471512189,0.199073836302765,0.227022424798564,0.125823179783861,0.146073811420926,0.162562519040826,0.127149355864696,0.146602020697223,0.165036120693533
2000,0.01,80,1000012,0.25,0.153662483397337,0.19570134186899,0.217051701672051,0.085913057647412,0.0967763936038795,0.111355383418103,0.0864127227028505,0.0971749067472138,0.112277915531336
2000,0.01,80,1000012,0.5,0.133715653439458,0.117732223629596,0.178838224807521,0.0661078085976258,0.0785529508430352,0.0861671333441688,0.0662023098078013,0.0785216010933883,0.086290789982114
2000,0.01,80,1000013,0.05,-0.0910544431314794,-0.180474064217689,-0.129811659884731,0.158478179588333,0.186854186614573,0.186114982776007,0.160839039917974,0.190505863165644,0.19098092769224
2000,0.01,80,1000013,0.1,0.0866294788960886,0.00890455202856022,0.0906509025031902,0.125305807816176,0.137437377078566,0.152055952227756,0.125966597305825,0.138016679062196,0.15295778628753
2000,0.01,80,1000013,0.25,0.150116341782347,0.13116376152895,0.186001443196835,0.0842220616622364,0.0957241230151318,0.103867943587128,0.0845488091819506,0.0960333226505017,0.104436107646941
2000,0.01,80,1000013,0.5,0.166138934927846,0.165103158879091,0.212146420782286,0.0606822908569107,0.0694515585769584,0.0758150446293772,0.0607471785786809,0.0695268589024072,0.0759159479891583
2000,0.01,80,1000014,0.05,-0.119093467763096,0.0733145494480782,-0.149866138169181,0.160461257125149,0.177939713735783,0.263265667462317,0.163149320560596,0.182107397588983,0.268249460255857
2000,0.01,80,1000014,0.1,-0.00571120132322056,0.0272427312142034,0.015556429265249,0.132600651547624,0.155405859537524,0.183376983127817,0.13390418141117,0.157436377810797,0.185773570956532
2000,0.01,80,1000014,0.25,0.11339140226244,0.208842690905018,0.16153784202078,0.0898640234413288,0.102972677655546,0.11948424320538,0.0908446568949704,0.106957989132334,0.122278108905638
2000,0.01,80,1000014,0.5,0.131388500893947,0.222482394631612,0.146117594336785,0.0754511699071924,0.0766743865958873,0.105990288513961,0.0758076200697553,0.0775478628396205,0.10699113722319
