"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.RG.1","est.RG.2","est.RG.3","est.RG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.RG.1","ste.RG.2","ste.RG.3","ste.RG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.RG.1","bcs.RG.2","bcs.RG.3","bcs.RG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
800,0.09,80,7000001,-1,0,1,2,1.22973298357179,0.505970856642735,0.75152323734389,-1.03585111515911,0.741567754472491,0.56328713963585,0.71985819938672,-0.309765539655998,1.28183624564415,0.535184364634515,0.688707115739124,-1.35109536431071,1.1676840800259,0.508337432718733,0.761868129922309,-1.21480994999966,0.0359679331332196,0.0137114571021625,0.0141005374053798,0.0282585115835293,0.0707991322027651,0.0166330819059905,0.01723165957543,0.100083067216935,0.119856858949668,0.0162351625852266,0.0189984478728698,0.186496954419296,0.270769392587964,0.0295250560151149,0.033008346283554,0.269305773201459,0.0373622747606371,0.0138139390464881,0.0142284780603467,0.0302206261651999,0.0761243989306578,0.018368235846233,0.0193353329719861,0.106823016368572,0.154922931435096,0.0198201109308041,0.0217436807554347,0.220883705500009,0.48041943405341,0.0793025400617325,0.0787844494215799,0.492619757070096
8000,0.09,80,7000001,-1,0,1,2,1.25978096488443,0.498667699900032,0.752217986619252,-0.98792107261817,0.84664211795784,0.551085652420506,0.714721023579732,-0.185927907420933,1.4497514174446,0.528540890183047,0.694529202878288,-1.19505595575987,1.412266452484,0.480478676124905,0.778431572525988,-1.16257404823129,0.011258254181484,0.00429681294786417,0.00438727007081085,0.0119461308525031,0.028166580259145,0.00643568275126483,0.00758232995459373,0.0481843308755645,0.0666756189240596,0.00735427582301107,0.00757243859201885,0.104800735808904,0.0898162777951526,0.0127765566031112,0.0145875141478976,0.137511575072511,0.0113054092596518,0.00430309718644302,0.00439252092148723,0.0120680749884747,0.0286496702890496,0.00673119025940834,0.00792329306176416,0.0491795933404944,0.0703879262423388,0.00793422837799846,0.00806747122294699,0.109597324204012,0.0959881468818611,0.0144549270892506,0.0162075153288931,0.146673590149308
800,0.09,80,7000002,-1,0,1,2,1.24241322932654,0.532780620089765,0.766571839204834,-0.957736567460735,1.00576064419243,0.571354691603761,0.728959798244493,-0.0987888606561045,1.84567903633659,0.552150165940647,0.718430601354493,-1.21508362346569,1.5316229205737,0.526120423879792,0.766704861036221,-0.993659958815059,0.0272671107358301,0.0135480986332406,0.0138188946419388,0.0400494092501291,0.192239447583955,0.0228280060105236,0.0196148464866868,0.101853315932419,0.425577203331734,0.0199914546467534,0.0231913264380616,0.25364193067004,0.401618970631725,0.0352291247460685,0.0348722683677539,0.397843589555061,0.0278019674311162,0.0135862426392856,0.0138795548534342,0.0417729582391863,0.20020768770753,0.0257031217901279,0.0224599989759296,0.114760980898849,0.463806038772255,0.0267219887953926,0.0276123647768149,0.323835050847682,0.495436635181421,0.0620628449412701,0.0597241610654895,0.580439877850075
8000,0.09,80,7000002,-1,0,1,2,1.2479697874297,0.503673542879908,0.755865547032267,-1.00781429439939,0.794658511059732,0.569399986298424,0.70201636614096,-0.124069134691774,1.32078785210436,0.547580728520858,0.680768379333556,-1.06990843497893,1.20829516501242,0.525374492572489,0.726152616037102,-0.865420602408575,0.0117332912572824,0.00445363928734319,0.00435094063280583,0.0125204213248845,0.0232668141277819,0.00582411668732522,0.0061954510716713,0.0365046811020643,0.0538693423817956,0.00624181795789997,0.00651690169185703,0.073856794625068,0.0781857428833723,0.0125381596152857,0.0126982040370418,0.140953295124703,0.0117877118646968,0.00445919304874688,0.0043562083747771,0.0126438198544755,0.0238758282626163,0.00612154337826035,0.00648876123589204,0.03741698638708,0.0572610849369171,0.00667481622329327,0.00683708953728294,0.0778123141543528,0.0947782599032836,0.0160236799110361,0.0156061627993462,0.155465742908782
800,0.09,80,7000003,-1,0,1,2,1.22635321794517,0.474801144688341,0.739470134976501,-1.08147167185272,0.892109686284181,0.557390804349708,0.673019163167737,-0.00960759634624559,1.53544974232271,0.544710918778776,0.658362181158737,-0.934734426501552,1.43260288930709,0.502737060935389,0.7009334711767,-0.774764281303432,0.0296987301475163,0.0138460800219636,0.0136607766710295,0.0395575720117658,0.113534331581091,0.02005365243047,0.0192836326803159,0.117915657691408,0.264518042846072,0.0217550550482394,0.0237676065150096,0.25889588243632,0.3326142114511,0.0447799910516759,0.0371096668658107,0.544858098702835,0.0301559185453973,0.0139128580152756,0.0137391342473749,0.04198046922577,0.129584305082488,0.0298656108899172,0.0280524766547705,0.159095156634241,0.402715012523615,0.042365861169305,0.0377735415435994,0.467023836702563,0.868175118490472,0.162949915868266,0.133049024326551,1.16548887402356
8000,0.09,80,7000003,-1,0,1,2,1.24488730601886,0.497271620867978,0.748753898641937,-1.01367815829109,0.825722871211269,0.551813971111254,0.705531102747774,-0.153103801832098,1.40031046949521,0.529883301369616,0.685654332904476,-1.14035245211977,1.29859394481495,0.488572619035499,0.759049014694964,-1.07158062842544,0.0114277334074134,0.00435475327353039,0.00436632345581884,0.0122650290258709,0.033057359344498,0.00662151351580621,0.00661469535397623,0.0406028522536897,0.0748522508145036,0.0067439955463869,0.00723484356359405,0.0853301718407991,0.0866230268990471,0.0114215528913101,0.0121673048810654,0.121098970276305,0.0114681582403831,0.0043584802416613,0.00436955538698535,0.0123487290788463,0.033292314823444,0.00672434289339548,0.00673771640221709,0.0410626242309711,0.0760169684098096,0.00692374037528718,0.00735611380100147,0.0873434787815223,0.0888867123074828,0.0120456429290005,0.0127445509089245,0.125423268018684
800,0.09,80,7000004,-1,0,1,2,1.26441066395795,0.5023484231488,0.765669358258889,-1.072904126501,0.875069224773476,0.557443068545624,0.715458999908888,-0.434780953790437,1.57036423133976,0.535622986855223,0.671908728307245,-1.78208775640889,1.43939109758729,0.46788698544105,0.789582437628196,-1.91999435514304,0.0283402175492779,0.0136390279788411,0.0142119712518847,0.0351516233521909,0.056324554675522,0.0159657614234122,0.0194659450039122,0.135543572794023,0.12527795678403,0.0198251847796014,0.0219881920348905,0.310630441704984,0.253639137869829,0.0272328670054871,0.0366879564072948,0.323562842852077,0.0294037570233802,0.0138131689338091,0.0143761926106204,0.0380347093546934,0.0614664657886569,0.0191173967592315,0.0232459699232812,0.153378146001317,0.177689450635537,0.0262601794004268,0.0255836040135334,0.392611477909045,0.276803378331766,0.0346527586419834,0.0402472947830968,0.406238225634341
8000,0.09,80,7000004,-1,0,1,2,1.25108091024043,0.500004884934931,0.748885487597196,-1.00193758588238,0.799130137747465,0.558190384404022,0.702939169370976,-0.146692135799902,1.34865926969657,0.533639855391829,0.683898308605305,-1.10312262417947,1.20585528431874,0.514516347316792,0.733724781358376,-0.81012715863953,0.0117143533629876,0.00442729328302903,0.00431093710268607,0.0121388717655462,0.0220430429425881,0.00563637010692221,0.00633007239349417,0.034559178920374,0.047901134584774,0.00634441454990983,0.00674679051048029,0.0715102705788207,0.0759677635778088,0.0123615617267638,0.0137209028299524,0.112504234857698,0.0117726157312578,0.00443294214774564,0.00431570254601762,0.0122466669509314,0.0225167676904034,0.00586271652291397,0.00656225840479319,0.0351153547905956,0.0515023840838342,0.00677587082085905,0.00710386805904174,0.074774540569947,0.0977567554169133,0.0168719988661659,0.0177930017069168,0.127135034219605
800,0.09,80,7000005,-1,0,1,2,1.22704044098087,0.509412226124602,0.757046626547657,-1.01846899909619,0.749576147428714,0.56357601243706,0.734375203046423,-0.204677215948217,1.25607887010549,0.534786507745217,0.710760596739292,-1.17450443958999,1.09046717547181,0.514101296103652,0.777869525299266,-0.835520350486082,0.0388744484941626,0.0135345460084154,0.0132468816217133,0.0292607307579507,0.0939226994657454,0.0170682258993009,0.0166419002485232,0.0775241463330811,0.184358308894031,0.0170552168477614,0.018912850493664,0.148256627191667,0.200944460700237,0.0230766276432632,0.0257064539276199,0.183132268339478,0.0400883448963423,0.0136397459520355,0.0133657894910064,0.0309622370022082,0.0990493923504778,0.0189395932743749,0.0186253330130924,0.0812708583299349,0.211541945438662,0.0207263043253799,0.0220884502021838,0.174782105570311,0.252410980505076,0.0351929341179348,0.0361904921248201,0.225824243013513
8000,0.09,80,7000005,-1,0,1,2,1.25516107825162,0.506130384594427,0.750799461180123,-0.984033994745608,0.805378197316667,0.561835705257552,0.701772414607273,-0.155229566771732,1.34688612420781,0.538420001687039,0.681790300133128,-1.12684275817712,1.33601513952592,0.486229958830221,0.7674103875067,-1.05099641744893,0.012608549949163,0.00438973192627095,0.00439749768043355,0.012301501405121,0.0240056468430854,0.0057507819481307,0.00615616307425447,0.0372838418294316,0.0544794117970372,0.00628874588566306,0.00674625099107679,0.0767602046293941,0.0944529561404721,0.0150002214855526,0.016301352470235,0.137731088206745,0.012667252700859,0.00439487255388929,0.00440243916388519,0.0124062790532396,0.0242531067153526,0.00588091180561941,0.00629762773069131,0.0377113153067278,0.0563053869422647,0.00656259286837669,0.00694667050021635,0.0790928027814786,0.105025436627872,0.0176831284644509,0.018865504189822,0.149588558757868
