"n","vare","B","seed","a1","a2","a3","a4","est.OG.1","est.OG.2","est.OG.3","est.OG.4","est.NG.1","est.NG.2","est.NG.3","est.NG.4","est.CG.1","est.CG.2","est.CG.3","est.CG.4","ste.OG.1","ste.OG.2","ste.OG.3","ste.OG.4","ste.NG.1","ste.NG.2","ste.NG.3","ste.NG.4","ste.CG.1","ste.CG.2","ste.CG.3","ste.CG.4","bcs.OG.1","bcs.OG.2","bcs.OG.3","bcs.OG.4","bcs.NG.1","bcs.NG.2","bcs.NG.3","bcs.NG.4","bcs.CG.1","bcs.CG.2","bcs.CG.3","bcs.CG.4"
800,0.09,80,1000021,-1,0,1,2,1.18203203465083,0.493605203855765,0.731844686771079,-0.905106699321688,0.85575318584484,0.551223454693932,0.693180158641137,-0.0310175827685225,1.49840853334112,0.451665906783319,0.787033860830467,-0.822615348690376,0.0404329861231984,0.0138709798316317,0.0146074338118232,0.0380805159442242,0.0469493703396016,0.0151016298283071,0.0165592924792806,0.0747690561975062,0.218736845626788,0.0339429147086882,0.0373278624757792,0.303190869434176,0.0410296042345968,0.0139293182100432,0.0146510492588311,0.0393382504459763,0.0496437736630695,0.0162151622928174,0.0177184462543363,0.0796952520487537,0.452611679739447,0.0905138195754156,0.0922294037113965,0.533950238116441
8000,0.09,80,1000021,-1,0,1,2,1.25562240052869,0.495990499428282,0.745821392344321,-0.992914021487019,0.801545534243355,0.557969360001927,0.694232818487173,-0.148850677512931,1.25605319945788,0.495933122138449,0.743334146779576,-1.02661620134419,0.0118509283288996,0.00440748385983598,0.00438819137817086,0.0122703645874353,0.0305383311763726,0.00621945049986448,0.0064901647373501,0.0423729391593365,0.091023444831151,0.0113420854359039,0.0119253089406478,0.114014029133212,0.0119004786512132,0.00441347107782617,0.00439282364375368,0.0123838130893464,0.0307434879236795,0.00633130208627294,0.00662066617149985,0.0428617559826817,0.0932723438136052,0.0119873108495456,0.0124933198431605,0.118244138112717
800,0.09,80,1000022,-1,0,1,2,1.28330685866143,0.499232259243448,0.729948786475008,-0.999538860427502,0.885851562540236,0.537681899198843,0.714514476373618,-0.416826078536938,1.76199185274158,0.437458249964564,0.793198058577081,-1.29547679628894,0.0336364407778597,0.0134184921913431,0.013695023262319,0.0252461731143234,0.0826175334849325,0.018848194273059,0.0229883217935634,0.133924140183839,0.281213527649451,0.0312339804991113,0.0369706908615742,0.16854730421235,0.0353020888681695,0.0135419425784775,0.0138792923383039,0.0264026406727193,0.13750963770074,0.0384101940924475,0.0402918194394711,0.159038242600842,0.462695282779105,0.0669839604398377,0.0635746695493624,0.272520131870323
8000,0.09,80,1000022,-1,0,1,2,1.25786887484893,0.496522829671031,0.749901510918883,-1.00349488333279,0.811931653779314,0.546712309575745,0.712740499192115,-0.196927121567387,1.17762370840084,0.494278509867378,0.754889385133632,-1.13108488744563,0.0123402783437297,0.00430620935379299,0.00433662701369962,0.0115237781098124,0.0398560932129155,0.00768582326854478,0.00775846449473689,0.0492545505469656,0.128069632605844,0.0157170301611725,0.0155023783352203,0.123988040403553,0.0124225149081303,0.00431416743162147,0.00434493166016027,0.0116748623974693,0.0402104794802338,0.00785808922329937,0.00796256504839219,0.0499587641831767,0.130916207338407,0.0163600286517855,0.0160856237754623,0.127799526993967
800,0.09,80,1000023,-1,0,1,2,1.23996900065185,0.500631712086903,0.769893089643513,-0.963654036045193,0.76082437269958,0.553768940013001,0.721765759871948,-0.337843783364956,1.21134229058185,0.493113929540529,0.761563071106072,-0.965289217501944,0.0363125141575036,0.0133866207642447,0.0132980884968708,0.025194751863707,0.0553311044904663,0.0182549787887558,0.0214550996723199,0.143441372256837,0.228205730413347,0.0286447401217144,0.0327381614720501,0.256493128312963,0.0381625329406014,0.0135767959618265,0.0133928710821268,0.0260680372045347,0.080038447248401,0.0260509011041934,0.0280661047966526,0.151670211577282,0.341402566724093,0.0525936261328098,0.05104567472532,0.302254138077516
8000,0.09,80,1000023,-1,0,1,2,1.25502812101162,0.505658168828747,0.75453361335425,-0.983888474855802,0.808010702481063,0.559331644192508,0.713446922502369,-0.182716946289573,1.34456640765238,0.498512046546233,0.764074112339173,-1.00329161094931,0.012684826201986,0.00434882101201363,0.00422810445608523,0.011665978185931,0.0313240932368074,0.00629769740398243,0.00725100936652667,0.0503753801344016,0.103274839792589,0.0126730757855532,0.014306613440944,0.13838676406657,0.0127916309263161,0.00435777312867737,0.00423686959279075,0.0118165234654419,0.0319515498550749,0.00655292411581385,0.0075160666962168,0.0510525725883939,0.114168243033091,0.0146086692166197,0.0161261569565585,0.14684118733023
800,0.09,80,1000024,-1,0,1,2,1.29056485082634,0.505226589846217,0.754845356448229,-1.00091544169484,0.788241913175882,0.566760672793179,0.69642618834152,-0.263312308950479,1.34313272079224,0.509512758796431,0.739207704507828,-1.08457553088853,0.0418156672491705,0.0141576127207963,0.0142470306424165,0.0338230460061665,0.0571684067928484,0.0176669236566922,0.019073160590105,0.135696962824178,0.246989224921416,0.0335738588665312,0.0364977508739605,0.379935020420455,0.0445178426491577,0.0144501027597518,0.0145350936144963,0.037514027052026,0.0739809084817388,0.0230492949161633,0.0240306916765971,0.14867673658301,0.541956082606244,0.0830530472427377,0.0805415786420204,0.558450324560571
8000,0.09,80,1000024,-1,0,1,2,1.25095616901218,0.503516882479441,0.751221670561704,-0.982756598951318,0.815084247772863,0.56080281161823,0.702021838625712,-0.127633184931985,1.29706414316795,0.496972787107866,0.759447781877188,-0.961753125141475,0.0116561201821941,0.00430979228523365,0.00437256226599397,0.0129006596278299,0.0233123133860048,0.00578378983920671,0.00646240727826397,0.0368914586093975,0.101329808765912,0.0131871355196176,0.0139086271077903,0.112568251247198,0.0117102225881738,0.00431530909888482,0.00437843237418671,0.013024356345449,0.0236182924384824,0.00594358168123297,0.00664122643555922,0.0374113223672945,0.105488348262368,0.0142249551458614,0.0149000309915266,0.118062873536356
800,0.09,80,1000025,-1,0,1,2,1.35365975899657,0.527366795198659,0.768979740396989,-0.988006310940456,0.926923960659752,0.596489793721363,0.700300944280748,-0.0579434770876154,1.79934535169958,0.521047728966441,0.76875348923652,-1.01655769422946,0.0360084547744248,0.0140000722007746,0.0136391859213862,0.0329018237124097,0.222402796867359,0.0246515901010283,0.0211947806557947,0.141957891192308,0.547968862957571,0.0443532203197202,0.0423227212856958,0.392549649905985,0.0373398372666544,0.0141203410205599,0.0137508959110863,0.0353127205894886,0.231388133658008,0.0273277052596667,0.0234941278337171,0.152262540342367,0.663979646938934,0.0618532213909448,0.056047831890558,0.516491705987901
8000,0.09,80,1000025,-1,0,1,2,1.24961610454948,0.495135775351988,0.750709247773589,-0.995792698933751,0.792622234923411,0.551858397591362,0.703350731708013,-0.191332086852482,1.2359876923231,0.494282031941047,0.752841603130514,-1.01322532781822,0.0122417410268839,0.00429111180599631,0.00436704410883331,0.0119222832505439,0.0255400771428341,0.00585994937898182,0.00666477846613236,0.0424840513461651,0.0816171658460631,0.0102643440039293,0.0116681267394902,0.105535020773428,0.0122876663219808,0.00429568614959075,0.00437193239753721,0.0120190563894345,0.0258594402218592,0.00601483634187805,0.00685052101767086,0.0430249383229175,0.0844137908203222,0.0110667314155686,0.0124296526845325,0.109778891342183
800,0.09,80,1000026,-1,0,1,2,1.26401699417574,0.508167961728427,0.736228934054479,-0.988466579955618,0.959391755636771,0.525015870262416,0.727510096268741,-0.578938365070691,1.73362437473013,0.449841158394756,0.767367325349652,-1.59199262607946,0.0322521913518807,0.0131109986886212,0.013447578288796,0.027382596767106,0.0902151922193892,0.0171466657256935,0.0190690034093768,0.147783363486803,0.247090097783048,0.0355304536578629,0.035301173794213,0.408962100638435,0.0339170391788673,0.0133962927212814,0.0137209721833835,0.0291910853521674,0.0980648104712193,0.0212445371753689,0.0228008008608304,0.157929236246171,0.780129053699399,0.138940981996303,0.116266368434203,0.705346644551661
8000,0.09,80,1000026,-1,0,1,2,1.22502864742301,0.496819064200594,0.752812650294807,-1.01943308405124,0.826210822709621,0.546524189539466,0.71036408134261,-0.132164673358017,1.37107562527458,0.486397863844205,0.762049246134973,-0.984264830399983,0.0122160274732156,0.00434725733348021,0.00433694445359392,0.0127202831871414,0.0418251138522612,0.0074541861362717,0.00712402084846877,0.0385086567182933,0.0931244877667585,0.014284332690115,0.0160273168043094,0.151713072892773,0.012291249961352,0.00435406800242604,0.00434360483120788,0.0128692652584088,0.042358765428558,0.00766615992522748,0.00735713054276091,0.0392123743236063,0.110400648504292,0.0174713085310839,0.0190645672074,0.166741621074585
800,0.09,80,1000027,-1,0,1,2,1.23354755971037,0.502166059235555,0.723406388105753,-0.999700697999104,0.912321918916034,0.551594502818932,0.680794838870662,-0.266321141587039,2.4446022627492,0.365658062957067,0.884234557223124,-2.15034163038591,0.027170473564174,0.0132737465045106,0.0140773165947715,0.0435702905209421,0.0673524459675035,0.0157668090024317,0.0180961953849289,0.104150182857447,0.448932018367685,0.058098567198297,0.068860667859609,0.481803744693722,0.029527581981277,0.0135562566528984,0.0144195933563547,0.0489864736827849,0.073680408613404,0.0178203194086008,0.0207276139150893,0.11490820027536,0.816800300680394,0.115818305904801,0.125178103361143,0.905912624100407
8000,0.09,80,1000027,-1,0,1,2,1.24925509346494,0.495602043408823,0.746013994460618,-1.00647638864818,0.835451507139653,0.545110218694796,0.707709699210612,-0.148154401683929,1.34737073766329,0.482469316845499,0.756424985726416,-0.924444402357096,0.011063487441311,0.0043630371613763,0.00435764484759341,0.012050219728034,0.0325595361615645,0.00644994160393179,0.00653598945817548,0.038044147160988,0.0747007920368345,0.0117858405553462,0.0124588910950117,0.121072467004058,0.0111374822533582,0.00437125716682538,0.00436478184231485,0.0122192317258966,0.0328938840900876,0.0066083443741574,0.00670695237749258,0.0385594783876778,0.0841647101204311,0.0138578506484517,0.0143814060011253,0.130176448342787
800,0.09,80,1000028,-1,0,1,2,1.20194888545545,0.479211210902086,0.713075466368891,-1.09332818175224,0.672252158735797,0.546589628227149,0.678333426867517,-0.186979305368006,1.11791943921037,0.475168294255368,0.728168494198708,-1.54269572776127,0.0449716362083322,0.0141056324990016,0.0139140455759952,0.0474703388659974,0.0508170018937561,0.0155757603641141,0.0155049954412074,0.0803916008811736,0.315757521631887,0.0346789415016621,0.0361990825271215,0.408652398582885,0.0481167380008002,0.0143256588579521,0.0141430449778178,0.0531835620964153,0.0528017205388534,0.0160423500996833,0.0159154033152228,0.0845740364490292,0.367332253734621,0.0471829717745789,0.0445725027186452,0.53062029456444
8000,0.09,80,1000028,-1,0,1,2,1.24867763525217,0.499557437021988,0.755135956171053,-0.992537084674729,0.809163524556968,0.554221734634831,0.710754703242079,-0.173394561565285,1.26309768731674,0.482302123437144,0.77589450604602,-1.2314548160767,0.011896276259188,0.00439799162526685,0.00434914504475354,0.012693781674719,0.0312599110142945,0.00652853035329811,0.00667135604875015,0.0446957731691351,0.095537153415652,0.0126819641683311,0.014116651034577,0.137727645937792,0.0119954290049425,0.00440839210240683,0.00435834596819387,0.0128806272544047,0.0315290964708402,0.00663829387810363,0.00679131453628531,0.0451440372957041,0.0982188765715923,0.0135570654039782,0.0149728495313737,0.143764951664263
800,0.09,80,1000029,-1,0,1,2,1.29714659262273,0.516616242769474,0.768788868077579,-0.954473837270457,0.771071626214083,0.583693487277125,0.713269432288601,-0.135548669857648,1.25934033293622,0.510435112566889,0.774825506677312,-0.85132357151191,0.0380820001295769,0.0139549940849452,0.0140677659233877,0.0274290040272662,0.111970255563631,0.0203549088238433,0.0219136001435245,0.127609063883535,0.3301254671672,0.034473605286261,0.0356650379312477,0.25661537363186,0.0404876125151119,0.0141624614268405,0.014214944765861,0.0298474017852325,0.127652560926542,0.0276322588054273,0.0286753758451381,0.141331317399151,0.396189436731208,0.0496628161599409,0.0480466501215681,0.315444097494564
8000,0.09,80,1000029,-1,0,1,2,1.23489235153815,0.503647593654719,0.747409934014678,-0.987306493815269,0.831241394234897,0.557492251457773,0.708761002236951,-0.181698594579272,1.34465445624932,0.497683796221929,0.760692705410997,-1.11173652806016,0.0112644185883056,0.00434628052383541,0.00436790595796815,0.0121421949111407,0.0253858950465359,0.00578430367152377,0.00631820942894148,0.0445954582157525,0.100525402277242,0.0114053112315611,0.0124288259318391,0.122308770026126,0.0113159859027959,0.00435198308535309,0.00437256552576578,0.0122516792830721,0.0256534654459229,0.00590294547933449,0.00645784854405524,0.045090434215548,0.103862895717148,0.0121094913461555,0.0130654823766095,0.126742517323288
800,0.09,80,1000030,-1,0,1,2,1.26041669213992,0.501626841487794,0.73552812999546,-0.922769730158469,0.660889458404188,0.573621609166034,0.669413566254939,-0.059477059772877,1.17454668060143,0.486704415763865,0.745471214664537,-1.08267649503893,0.0431716703651249,0.0132836361222688,0.0139891109723468,0.0383847333524626,0.0459037514808626,0.0156748120469363,0.0178544780485439,0.126814760326801,0.28932021034327,0.0417067553221051,0.0452043713404213,0.510130662648141,0.0734403162676958,0.0156379538779258,0.0163761817859212,0.0624859178758459,0.0549445505404005,0.0186049376988712,0.0210685798895808,0.139663252398745,0.678242882072692,0.119293534446086,0.11861704398046,0.950922394016493
8000,0.09,80,1000030,-1,0,1,2,1.28227902043617,0.502299629273333,0.754165267852599,-1.01307792002471,0.827525301937773,0.55618908569537,0.708565901428932,-0.161025556374185,1.31349026102888,0.489137341733948,0.77182051733727,-1.0062740620538,0.0122022961529175,0.0043398302060041,0.0043545194016605,0.0118914657643594,0.0210418193903712,0.00533891857984522,0.00594888781517292,0.0347214349998967,0.0726444720302644,0.0102493566194018,0.011890928906171,0.0997240703058142,0.0122718655399989,0.00434652504715321,0.00436236877667309,0.0120250176363576,0.0211827122126562,0.00541151690914949,0.00603173394711956,0.0349896672715883,0.075388492509994,0.0110092984155626,0.0126022407959545,0.103681830847143
800,0.09,80,1000031,-1,0,1,2,1.23669937850149,0.528520757426134,0.76593369057322,-0.976563629087801,0.671603143394682,0.601642865289189,0.707726675128638,-0.0398608894634192,0.774144369603414,0.566621703184797,0.733837661762559,-0.956007052875022,0.0366180614859505,0.0134400276946955,0.0140590982544801,0.0364413189702067,0.0473106335257713,0.0149307873953348,0.0165195451563853,0.0993271684614206,0.190799349507393,0.0295295891203552,0.0314863560760468,0.292972620682633,0.0373731846694881,0.0134745955012506,0.0141543717479306,0.038176738253239,0.0482221590025965,0.0156104502364193,0.0175452213142167,0.105817948374222,0.22065324967334,0.0394208477527852,0.0396359821113561,0.362038569085417
8000,0.09,80,1000031,-1,0,1,2,1.22598384292609,0.501258469051899,0.748264412460572,-0.995957877705193,0.749582107406122,0.56049182772933,0.703374424261643,-0.190190911529501,1.06605617495089,0.512233782344104,0.740365939371893,-0.968939163854314,0.012596553323379,0.00430323265345648,0.00443073815080755,0.0119678739032408,0.02557241726641,0.00709141528993155,0.00849989534523684,0.0493168147641801,0.13639342514619,0.0185945019772909,0.018044321864795,0.114368744888446,0.0128268617046119,0.00432758721465403,0.00446048118669956,0.0123276213548484,0.0263534923888055,0.00749209543107268,0.00893427747926109,0.0504619253634668,0.143964753548019,0.0201412444228792,0.0194644863176424,0.120023774699079
800,0.09,80,1000032,-1,0,1,2,1.22101971335821,0.519799976347435,0.777829552026035,-0.995797914887957,0.843467142073087,0.556442677779755,0.777084180899314,-0.457165145984068,1.31793948058231,0.499218530054501,0.802409038058472,-1.40423642988124,0.0307284049122027,0.0136561475061216,0.0133854652121876,0.0237215531784881,0.0938777045854472,0.0264369138041828,0.0345580311058714,0.222320417500909,0.253415344496064,0.0288536945228275,0.0304657137979184,0.236458435022679,0.0317506656213277,0.0136999306160178,0.0135111969172278,0.0245578658996664,0.208820183035114,0.0851875800681994,0.0878457299633413,0.368266307776914,0.318225843175909,0.0510537181446151,0.0461123578754871,0.33098809514376
8000,0.09,80,1000032,-1,0,1,2,1.24983588689435,0.506304080794836,0.752761112189156,-1.01123308617309,0.817341290534479,0.564424823554552,0.705742950363083,-0.183326110405688,1.20601937980041,0.506029353030925,0.756466915091096,-1.03050993378432,0.0117978837045609,0.0043736780166502,0.00436854254305373,0.011320446631075,0.0230293071882775,0.00552267717573711,0.00624574150720279,0.0385710423322485,0.0978387335521238,0.0135155785120567,0.0143897846320975,0.109629041565636,0.0118480643904765,0.00437874686252698,0.00437434651230516,0.0114221537189655,0.0231819186316873,0.00563447653242478,0.00638006586456416,0.0389686242960081,0.100738792625389,0.0143915187613894,0.0152346242739303,0.114036829228898
800,0.09,80,1000033,-1,0,1,2,1.23416505808072,0.486567304846588,0.750178506286804,-0.977456217475965,0.609112401329034,0.561540990895485,0.68027350089582,-0.103554499921847,0.848093240431999,0.504489980279909,0.73054568113746,-0.682480905797486,0.0446497428819163,0.0136345323991415,0.0135941209588081,0.0362181716704989,0.0766196553025402,0.0179578325943187,0.0176135863822252,0.0826377241284422,0.26171962717506,0.0335827403609152,0.0344997303277422,0.210968338289958,0.04817140643272,0.0138907353044303,0.0138824404892904,0.0398074949858012,0.0813339747689433,0.0196665073315827,0.0192650530603241,0.0862430675366333,0.30883898673607,0.0467828607331608,0.0466519425142101,0.256398303672256
8000,0.09,80,1000033,-1,0,1,2,1.27252835233972,0.503938747731273,0.756050378199142,-0.978091457252064,0.815166422100561,0.563001650695234,0.707043780614894,-0.0640792598858071,1.260630755858,0.500542891057241,0.756757613670063,-0.707480712417776,0.0112085734055935,0.00437957750972764,0.00429416091349659,0.0115848030541944,0.0268164960237305,0.00605032136818551,0.00628754970493916,0.0347543325029791,0.0698617950333617,0.0116817638776739,0.0122176560871098,0.0999880162305693,0.0112465746339533,0.00438383584635566,0.00429752838976549,0.0116666397591322,0.0270594368474585,0.00619903618534259,0.00644873425813606,0.0351461942750647,0.0759635604304303,0.0133487107703224,0.0137291495830852,0.105588371419073
800,0.09,80,1000034,-1,0,1,2,1.20665642610121,0.48621317628387,0.739963459267429,-0.955798139682003,0.743251020272659,0.546691280963471,0.68607906054569,-0.144792903182183,1.50220303628234,0.469519229483309,0.751805974591003,-1.01643170293331,0.0472106859232492,0.013512379674117,0.014548109054018,0.0372319633163259,0.0550535521076841,0.0183763927747617,0.0212970295120905,0.123059032872881,0.247052999848268,0.0332121431002015,0.0359611445121715,0.323756582882692,0.0561382165937259,0.0141863332506753,0.0154781923636054,0.0468894646326601,0.100918680402195,0.028694554871277,0.0304266925063594,0.147534590553946,0.88484605563677,0.111098208591495,0.104003388792436,0.662538687847934
8000,0.09,80,1000034,-1,0,1,2,1.25478347370515,0.499197347531407,0.747828248184625,-0.992245165105329,0.866444606504159,0.55597299935687,0.703219822870964,-0.105686462194734,1.29419909248983,0.502677209743598,0.744777648268378,-0.904557263018398,0.0120039501255866,0.00443566589140146,0.00434604467807257,0.0155453884652262,0.0234187430252608,0.00544413354546245,0.00576519862899784,0.0368201718368136,0.101965812866274,0.0125371983161469,0.0126507995020501,0.108579587486532,0.0120624987418649,0.00444429208087633,0.00435315862723019,0.0157416211127189,0.0235829330203597,0.00552396937121514,0.00586568460038465,0.0372377939683574,0.10510044126142,0.0132396384348118,0.0132829131241962,0.11279100129392
800,0.09,80,1000035,-1,0,1,2,1.33013438263538,0.485319065932759,0.759976911017621,-1.06025745151834,0.756456399179526,0.557995342732479,0.696486136637865,-0.0909241474100023,1.0669733717398,0.511255958843519,0.730032340904479,-1.12720271894029,0.041210680890168,0.0141345472833825,0.0138488800797784,0.0417401890634988,0.066235854241904,0.016601637646723,0.0171944395303321,0.0955380525442699,0.239335687981858,0.0266185248147611,0.0275707694851365,0.314260554539916,0.0424403871396089,0.0142239668919974,0.0139811950450655,0.0445658903683756,0.0691336082061404,0.0178915661776223,0.0188064460886962,0.105373031964907,0.268352757453572,0.034679299077152,0.033318549649826,0.396701097187229
8000,0.09,80,1000035,-1,0,1,2,1.24765141184815,0.50715028539621,0.753080874718426,-0.997936310736147,0.82196222741493,0.559380123697183,0.716784044177973,-0.232358565331766,1.24672231751386,0.50904348353552,0.756737830535547,-1.02477793886309,0.0108172751638918,0.00432112237123092,0.0043689105309966,0.0114112444431276,0.0235992398574747,0.00595074661989749,0.00702956777993454,0.0455806527816713,0.0834340521883412,0.0143098010154555,0.0171129551500339,0.147479114433126,0.010881932811129,0.00432680992385808,0.00437479888727601,0.0115221917030357,0.0242285807441301,0.00625683934033121,0.00737538134188851,0.04643852703246,0.107766479045618,0.0197076937200543,0.0224907595962959,0.16884007628978
800,0.09,80,1000036,-1,0,1,2,1.28711615991466,0.494533844991732,0.758506030557261,-0.944816699668903,0.758755343153252,0.557764607087128,0.71668054832507,-0.151559983233826,0.766317307479961,0.545311670769672,0.72548637638658,-0.878485429176148,0.0298727244330362,0.0136583855927581,0.0134638836887682,0.039807865634096,0.0490498221841241,0.0147566107136133,0.0162622728263605,0.116980436920663,0.154986544751993,0.0189530556673608,0.0234574374958682,0.253606351735573,0.0307133803416804,0.0138516804111879,0.0136468981889892,0.0439072222039017,0.050343423742272,0.0150343791536183,0.0169676643621454,0.12159233681472,0.173138006785696,0.022694222546245,0.0267399539659452,0.27748269106951
8000,0.09,80,1000036,-1,0,1,2,1.23714079425723,0.503829207892389,0.752087766635525,-0.989672430425896,0.850501504773694,0.555693075551456,0.710043502666016,-0.158379534324821,1.41329025537159,0.491043479279461,0.764361966027247,-1.07920525418187,0.0123863449543179,0.00442655226190526,0.00448053446564479,0.0144822378191406,0.0389335690514522,0.00727619824028293,0.0066308466331248,0.0351783658652668,0.103975549774023,0.0167359269751721,0.0183604318617772,0.166149141336331,0.0125338242692644,0.00444498081753797,0.0044994798026452,0.014784496962655,0.0392663972237524,0.00737196760730812,0.00671770479110227,0.0354834064074065,0.139186395932764,0.0240019174182021,0.0254029369229328,0.201048414796701
800,0.09,80,1000037,-1,0,1,2,1.1996162304019,0.506884792890763,0.770492990359606,-1.02634721070825,0.786629898421136,0.548622494545651,0.740310703469507,-0.241722325828802,1.73023504117364,0.44672116666438,0.82235506510109,-1.02285639017861,0.0503538701388379,0.0136539200655137,0.0141748040186919,0.025705525924834,0.0676139286961246,0.0194036878702364,0.0209857852397722,0.121300251883789,0.352607208830424,0.0458047537532808,0.0458336741303485,0.309417350125708,0.0521383017154618,0.0138011924188831,0.0142913223227165,0.0273220734452743,0.103494429075147,0.028535397661376,0.0279979117742911,0.132530036512724,1.03358184429503,0.131340824057871,0.117494483836539,0.511409043943722
8000,0.09,80,1000037,-1,0,1,2,1.24788904550795,0.50434113052795,0.749254014038391,-1.00148353826603,0.812055665108633,0.561200452155939,0.706134942232237,-0.124534347517946,1.29388930584238,0.507593925997452,0.754395185531555,-0.942944414781849,0.0111420531620325,0.00434331271543491,0.00435294681837777,0.0118393963040671,0.0249494874379506,0.00595038037606404,0.0069271391923513,0.0439293665246695,0.100391209967074,0.0149906892327959,0.0177179659544556,0.16374399039027,0.0112056672847243,0.00434925211926043,0.00435866480552655,0.0119750897246307,0.0256765185594617,0.00626024020957062,0.00727559993192737,0.0448859944977271,0.124178452881478,0.0195186269232942,0.0223542088088482,0.185410479502027
800,0.09,80,1000038,-1,0,1,2,1.18517868986936,0.525622217362282,0.76691463529768,-0.933872831929985,0.709945695138799,0.581597452454229,0.712595283687597,-0.140527731042047,1.40340802586236,0.485790866048907,0.796356988396722,-1.06153446555005,0.0503154579364267,0.014029213877545,0.0131921327581981,0.0344485528789236,0.0474558495454638,0.0164051126270759,0.0171901123206877,0.100028696379218,0.260857086356136,0.0362953990931851,0.0373740800542621,0.304500971422994,0.060480675813479,0.0147647033370714,0.0137824746230038,0.0399624024883006,0.0538105078813824,0.0179521789340483,0.018399253398296,0.104616364465356,0.519097156945147,0.0757313298573263,0.067996776465242,0.453637830994912
8000,0.09,80,1000038,-1,0,1,2,1.26248614248907,0.506346857122209,0.757099382329901,-1.00332181801279,0.788809012794393,0.565967486753678,0.714035461095377,-0.183032508506631,1.31930644722851,0.510078612310107,0.752856902500321,-1.02179805781748,0.0137993350504895,0.00435919078172711,0.00431279177140429,0.0112341673903467,0.0256830909758586,0.00713713295675635,0.00850121313690747,0.0552612505857734,0.108063409113562,0.0148557593712877,0.0159098768092389,0.160111200265931,0.0138716724534907,0.00436531881544585,0.00431909026774997,0.0113478970152147,0.0281886071183141,0.00789070794392104,0.00920160641266922,0.0571351559147811,0.138004639843738,0.0196081991106712,0.0201333675259347,0.180156196127895
800,0.09,80,1000039,-1,0,1,2,1.19646867804981,0.498895364442092,0.749424207528658,-1.01980452824824,0.708610370034871,0.569709653775729,0.694244860799411,0.0989363200556841,1.18119563710537,0.493120621997181,0.74893660901173,-0.788966755956505,0.0387782186981096,0.0137600121111086,0.0140445299583353,0.0478812331913451,0.0684897241967457,0.0170446114633888,0.0171123230547018,0.111068690037515,0.248389682247222,0.0407932715047809,0.0383475939309615,0.485981127524333,0.0400699009562031,0.0138870164489614,0.0141399429212501,0.0516492420373409,0.0741767738072464,0.0200432710277339,0.019941484940493,0.126194012306899,0.756891738796736,0.147331231383359,0.130529615468742,1.13015389955277
8000,0.09,80,1000039,-1,0,1,2,1.25211439163872,0.501863371456449,0.751877145463088,-1.01580333210649,0.78761564205672,0.561692792408953,0.698457449699157,-0.122686550640528,1.16173682549025,0.507119356959438,0.742662989257375,-0.901709721122432,0.0131869608027201,0.00430565473133793,0.00442607198923186,0.0122599986727921,0.025839935905401,0.00659540334161304,0.0076522007070967,0.047200512340722,0.0732478705553248,0.0113749645791619,0.0124588289295078,0.121904705538787,0.0132354692887573,0.00430970259840917,0.00443045167181685,0.0123506465788966,0.0265505687414842,0.00702139399103559,0.00812880466437901,0.048485866228866,0.0772492611231915,0.0124947331067685,0.013534104021977,0.127869020155421
800,0.09,80,1000040,-1,0,1,2,1.25442451869867,0.512608583684468,0.745073800302575,-1.01190800816748,0.807750237753103,0.551607736585281,0.713670500702427,-0.185731602937974,1.10758284610775,0.506322766399806,0.753340345541672,-0.794639312413987,0.0377535574393944,0.0135995272731768,0.0140714511008743,0.0242378431405772,0.0419890012983022,0.0159634638421185,0.0197270998192264,0.0936524619054748,0.11080764493577,0.0207408178059433,0.0269588916586852,0.176634273527973,0.0385979262605262,0.013663865381513,0.0141405419860624,0.024982883571401,0.0469800229677748,0.0187318659439737,0.0227414811751203,0.100096025334812,0.132560708590646,0.0275503389502027,0.0322596514760737,0.205192676927387
8000,0.09,80,1000040,-1,0,1,2,1.26306210427847,0.505456631585302,0.753912229027447,-0.986660361012909,0.817811980883892,0.559162671322381,0.713424491432161,-0.151419622232677,1.15703304113452,0.507788544814315,0.762845227511177,-1.08430009052965,0.0116289630371567,0.00438294804301202,0.00425260202083747,0.0117035678281222,0.0216066581015018,0.00528633619831285,0.00566436910693255,0.0375194500513741,0.0970982350763942,0.0121905658006173,0.012749718900085,0.105698485571866,0.0116771708564132,0.00438826787258365,0.0042571860604417,0.0118129557133854,0.021700206924909,0.00533340458017869,0.00572678293197701,0.0377834243474772,0.0993717798808946,0.0127023583531271,0.0132067628174936,0.10856999356689
800,0.09,80,1000041,-1,0,1,2,1.17658806614154,0.511817697732321,0.732106248300555,-1.01335666674046,0.853993312485374,0.546232174807473,0.731009223810546,-0.311034966366198,1.89198886874461,0.49054612504537,0.784053577007891,-1.06915654614452,0.0469454692445096,0.0136172997502163,0.0134756417707019,0.0300415183865556,0.065190039706321,0.0148903807481281,0.0166071366170981,0.0716656313286051,0.537469628367219,0.0419715249470709,0.0511549561481725,0.384092645211752,0.0496848182684949,0.013707093809612,0.0135725491052326,0.0318926157045754,0.142049264668495,0.0247023300616156,0.0251445486320502,0.0815131131166943,3.64741836431936,0.229153126175565,0.246993457106008,0.85716169961923
